,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
1561,1561,0.011658611,-0.0015857025,0.0016130803,-0.00038181164,0.13561073,-1.8912355,0.39012134,-5.4406557,-2.1939251,2.5126114,-0.0058994405,0.0068186712,0.012279922,-0.17125654,-0.0059169107,0.0067955293,0.012207477,-0.17024623,10920.952,633.1628,11301.316,-1013.5269,-1004.999,-2018.5259,1.2563597494594356,1.161250599298699
1562,1562,0.01166608,-0.0015885142,0.0016157441,-0.0003819596,0.1348784,-1.8919685,0.38801455,-5.4427643,-2.1980739,2.5167606,-0.0059158416,0.0068374523,0.012213607,-0.17132291,-0.0059334096,0.006814183,0.012141353,-0.1703094,10959.716,633.6536,11338.673,-1012.6115,-1004.0914,-2016.7029,1.25754028179771,1.1625487223373927
1563,1563,0.0116735499999999,-0.0015911781,0.001618408,-0.0003822556,0.1348784,-1.8934345,0.38801455,-5.446982,-2.2019932,2.52091,-0.005932273,0.006856265,0.012213607,-0.17145568,-0.0059499387,0.0068328674,0.012141153,-0.17043856,10996.505,634.63605,11376.093,-1014.224,-1005.69025,-2019.9143,1.2587194789260365,1.1637734908995634
1564,1564,0.011681019,-0.0015938415,0.0016210718,-0.0003824036,0.1348807,-1.8941678,0.3880212,-5.4490914,-2.2060268,2.5250592,-0.005948734,0.006875108,0.012213816,-0.17152207,-0.005966498,0.0068515823,0.012141159,-0.17050172,11033.348,635.1277,11413.572,-1015.3526,-1006.8093,-2022.1619,1.25989723044945,1.1650324134786856
1565,1565,0.0116884879999999,-0.0015965054,0.0016237353,-0.0003826996,0.1348784,-1.8956338,0.38801455,-5.453309,-2.2099452,2.5292082,-0.005965225,0.0068939826,0.012213607,-0.17165484,-0.0059830877,0.0068703275,0.01214075,-0.17063087,11070.262,636.11127,11451.108,-1016.9583,-1008.4016,-2025.3599,1.261073539835855,1.1662538653451118
1566,1566,0.011695956,-0.0015993172,0.0016263991,-0.0003828476,0.13414548,-1.896367,0.38590613,-5.4554176,-2.2140944,2.5333574,-0.0059817457,0.006912888,0.01214724,-0.1717212,-0.005999708,0.0068891034,0.012074579,-0.17069401,11109.289,636.60333,11488.712,-1016.0263,-1007.4774,-2023.5037,1.2622485237474694,1.1675456383836758
1567,1567,0.011703426,-0.001601981,0.001629063,-0.00038314352,0.13414606,-1.8978328,0.3859078,-5.459635,-2.2180133,2.5375068,-0.0059982967,0.006931824,0.0121472925,-0.17185394,-0.0060163587,0.0069079096,0.01207443,-0.17082311,11146.327,637.5878,11526.378,-1017.6389,-1009.0765,-2026.7153,1.2634221852289926,1.1687641815635152
1568,1568,0.011710892,-0.0016046449,0.0016317269,-0.0003834395,0.13414548,-1.8992989,0.38590613,-5.4638524,-2.2219322,2.541656,-0.006014877,0.0069507915,0.01214724,-0.1719867,-0.006033039,0.006926746,0.012074176,-0.17095222,11183.429,638.57336,11564.1045,-1019.2486,-1010.67255,-2029.9211,1.2645944143731296,1.169981241702839
1569,1569,0.0117183609999999,-0.0016073087,0.0016343908,-0.00038358752,0.13414606,-1.900032,0.3859078,-5.4659615,-2.2259665,2.5458057,-0.0060314867,0.00696979,0.0121472925,-0.1720531,-0.00604975,0.0069456133,0.012074026,-0.17101537,11220.59,639.06647,11601.894,-1020.3707,-1011.7853,-2032.156,1.265765412016527,1.1712325952721618
1570,1570,0.01172583,-0.0016101206,0.0016370541,-0.00038388348,0.13341026,-1.9014981,0.3837911,-5.4701786,-2.2300003,2.5499542,-0.006048127,0.006988819,0.012080664,-0.17218585,-0.006066491,0.006964511,0.012007599,-0.17114446,11259.884,640.053,11639.736,-1019.9055,-1011.324,-2031.2295,1.2669347019956498,1.1724822301138178
1571,1571,0.011733299,-0.0016127845,0.001639718,-0.00038417947,0.13341026,-1.9029641,0.3837911,-5.474396,-2.233919,2.5541036,-0.006064797,0.0070078797,0.012080664,-0.17231861,-0.006083262,0.0069834385,0.012007397,-0.17127353,11297.172,641.04034,11677.648,-1021.5171,-1012.922,-2034.4391,1.268102879560835,1.1736947144590602
1572,1572,0.0117407689999999,-0.0016154484,0.001642382,-0.00038432743,0.13341084,-1.903697,0.38379276,-5.476505,-2.2379532,2.5582533,-0.0060814964,0.007026971,0.012080716,-0.17238498,-0.0061000637,0.0070023965,0.012007247,-0.17133662,11334.522,641.53424,11715.624,-1022.6361,-1014.0316,-2036.6677,1.2692697783903555,1.174941401784717
1573,1573,0.011748236,-0.0016181117,0.0016450459,-0.00038462348,0.13341372,-1.9051634,0.38380104,-5.4807234,-2.2418718,2.5624025,-0.0060982252,0.0070460932,0.012080978,-0.17251776,-0.0061168955,0.0070213852,0.012007305,-0.17146571,11371.928,642.523,11753.661,-1024.2559,-1015.6377,-2039.8936,1.2704351767991942,1.1761508790399482
1574,1574,0.0117557059999999,-0.0016209235,0.0016477098,-0.00038477144,0.13268082,-1.9058964,0.38169262,-5.482832,-2.2460208,2.566552,-0.006114985,0.0070652463,0.012014611,-0.17258413,-0.006133758,0.0070404042,0.011941141,-0.17152879,11411.484,643.0174,11791.756,-1023.2897,-1014.6797,-2037.9694,1.2715993027502333,1.1774298769584988
1575,1575,0.011763173,-0.0016235873,0.0016505215,-0.0003850674,0.13341372,-1.9073623,0.38380104,-5.487049,-2.2500548,2.5709317,-0.0061317747,0.0070844316,0.012080978,-0.17271687,-0.0061506513,0.007059455,0.0120069,-0.17165782,11449.021,644.00696,11832.035,-1027.0206,-1018.3793,-2045.3999,1.2728265421342462,1.1786718577379536
1576,1576,0.0117706419999999,-0.0016261034,0.0016531853,-0.0003852154,0.13414548,-1.9080954,0.38590613,-5.489158,-2.2539737,2.5750806,-0.0061485944,0.0071036485,0.01214724,-0.17278326,-0.006167575,0.0070785363,0.012072552,-0.17172088,11484.535,644.5021,11870.258,-1030.2256,-1021.55725,-2051.7827,1.2739877213463715,1.1798769264040114
1577,1577,0.011778111,-0.0016289151,0.0016558493,-0.00038551135,0.13341372,-1.9095614,0.38380104,-5.4933753,-2.258008,2.5792305,-0.0061654435,0.007122896,0.012080978,-0.17291601,-0.0061845286,0.0070976485,0.012006493,-0.1718499,11524.284,645.4928,11908.545,-1029.7528,-1021.0884,-2050.8413,1.2751478331747297,1.1811159656710069
1578,1578,0.0117855799999999,-0.001631579,0.0016585126,-0.0003858074,0.13341084,-1.9110278,0.38379276,-5.497594,-2.2619264,2.583379,-0.0061823227,0.0071421755,0.012080716,-0.1730488,-0.006201512,0.007116791,0.0120060295,-0.17197895,11562.009,646.48456,11946.884,-1031.3599,-1022.68195,-2054.0417,1.2763062100104021,1.182317941099397
1579,1579,0.011793049,-0.0016342424,0.0016611766,-0.00038595535,0.13341372,-1.9117607,0.38380104,-5.499702,-2.26596,2.5875282,-0.0061992314,0.007161485,0.012080978,-0.17311516,-0.006218526,0.0071359635,0.012006084,-0.17204198,11599.786,646.9805,11985.294,-1032.4878,-1023.8004,-2056.288,1.2774634416820225,1.1835537470758455
1580,1580,0.011800519,-0.0016369063,0.0016638404,-0.0003862513,0.13341315,-1.9132266,0.38379937,-5.5039196,-2.269879,2.5916777,-0.0062161693,0.0071808263,0.0120809255,-0.1732479,-0.00623557,0.007155167,0.012005828,-0.17217097,11637.634,647.97314,12023.763,-1034.1016,-1025.4006,-2059.5022,1.2786194192427376,1.184752981166428
1581,1581,0.011807986,-0.0016395701,0.0016665043,-0.0003865473,0.13341372,-1.9146928,0.38380104,-5.508137,-2.273798,2.595827,-0.006233137,0.0072001982,0.012080978,-0.17338067,-0.006252644,0.0071744006,0.012005676,-0.17229997,11675.542,648.9666,12062.296,-1035.7202,-1027.0056,-2062.7258,1.279774006442087,1.1859507788170625
1582,1582,0.0118154529999999,-0.001642234,0.0016691681,-0.00038669532,0.13341315,-1.915426,0.38379937,-5.5102463,-2.277832,2.5999765,-0.0062501347,0.007219601,0.0120809255,-0.17344706,-0.0062697483,0.0071936646,0.012005419,-0.17236298,11713.513,649.4637,12100.888,-1036.8384,-1028.1144,-2064.9526,1.2809273176629805,1.1871822282456126
1583,1583,0.011822922,-0.001644898,0.001671832,-0.00038684328,0.13341315,-1.9161589,0.38379937,-5.512355,-2.2818663,2.6041257,-0.006267162,0.007239035,0.0120809255,-0.17351343,-0.0062868833,0.0072129588,0.012005213,-0.17242599,11751.547,649.9609,12139.544,-1037.9587,-1029.2253,-2067.184,1.2820792170513007,1.1884122544828393
1584,1584,0.011830392,-0.0016475619,0.0016744955,-0.00038713927,0.13341084,-1.917625,0.38379276,-5.5165725,-2.285785,2.6082747,-0.006284219,0.0072585,0.012080716,-0.17364618,-0.006304048,0.0072322837,0.012004798,-0.17255495,11789.64,650.9558,12178.255,-1039.5709,-1030.824,-2070.395,1.2832297356657878,1.1896055883813776
1585,1585,0.0118378609999999,-0.0016502253,0.0016771593,-0.00038728723,0.13341315,-1.9183578,0.38379937,-5.518681,-2.2898185,2.612424,-0.006301306,0.007277996,0.0120809255,-0.17371255,-0.006321243,0.007251639,0.0120048,-0.17261794,11827.788,651.45355,12217.032,-1040.6978,-1031.9413,-2072.6392,1.2843790151549637,1.1908323960822638
1586,1586,0.01184533,-0.0016528892,0.0016796754,-0.0003875832,0.13268082,-1.9198239,0.38169262,-5.522898,-2.2936223,2.616343,-0.006318422,0.0072975215,0.012014611,-0.1738453,-0.006338468,0.0072710235,0.011938698,-0.17274688,11866.006,652.4495,12253.716,-1040.159,-1031.4071,-2071.5662,1.285463294226056,1.191987962157462
1587,1587,0.0118527989999999,-0.001655553,0.0016823392,-0.00038787923,0.13268082,-1.9212903,0.38169262,-5.527117,-2.297541,2.6204925,-0.006335567,0.007317078,0.012014611,-0.17397809,-0.006355722,0.007290438,0.011938491,-0.17287584,11904.283,653.44666,12292.613,-1041.7764,-1033.0109,-2074.787,1.2866100663075122,1.1931770391939003
1588,1588,0.011860269,-0.0016582169,0.0016850032,-0.0003880272,0.13268082,-1.9220232,0.38169262,-5.529225,-2.3015752,2.624642,-0.0063527417,0.007336665,0.012014611,-0.17404446,-0.0063730064,0.0073098824,0.011938285,-0.1729388,11942.624,653.94525,12331.574,-1042.896,-1034.1211,-2077.017,1.287755524808995,1.1943996879184524
1589,1589,0.0118677339999999,-0.0016608807,0.0016876665,-0.00038832318,0.13267851,-1.9234893,0.38168597,-5.5334425,-2.3054938,2.6287904,-0.006369946,0.007356283,0.012014401,-0.17417721,-0.006390321,0.0073293573,0.01193787,-0.17306772,11981.025,654.9433,12370.588,-1044.5055,-1035.7169,-2080.2224,1.2888993696050963,1.1955858721279609
1590,1590,0.011875203,-0.0016635447,0.0016903304,-0.00038847115,0.13267851,-1.9242222,0.38168597,-5.535551,-2.3095279,2.63294,-0.00638718,0.0073759323,0.012014401,-0.17424358,-0.0064076656,0.007348863,0.011937663,-0.17313066,12019.489,655.4425,12409.672,-1045.6249,-1036.8269,-2082.4517,1.2900422378260554,1.1968055508177826
1591,1591,0.0118826719999999,-0.0016663563,0.0016929943,-0.0003887671,0.13194616,-1.9256881,0.37957922,-5.539768,-2.313562,2.637089,-0.0064044446,0.007395612,0.011948086,-0.17437632,-0.006425041,0.007368399,0.011871565,-0.17325954,12060.153,656.4416,12448.816,-1045.104,-1036.3105,-2081.4146,1.2911836364230733,1.1980237437035177
1592,1592,0.011890142,-0.0016690203,0.0016956582,-0.00038906315,0.13194616,-1.9271545,0.37957922,-5.543987,-2.3174806,2.6412387,-0.0064217383,0.007415323,0.011948086,-0.17450912,-0.0064424463,0.007387965,0.011871358,-0.17338847,12098.744,657.4417,12488.023,-1046.7214,-1037.9143,-2084.6357,1.2923239259567916,1.1992056394301869
1593,1593,0.011897611,-0.0016715358,0.001698322,-0.0003892111,0.13268082,-1.9278876,0.38169262,-5.5460954,-2.3213992,2.645388,-0.0064390614,0.007435065,0.012014611,-0.17457548,-0.0064598816,0.0074075614,0.011937248,-0.17345138,12135.241,657.9419,12527.29,-1049.9907,-1041.156,-2091.1467,1.2934628069834502,1.2003861399281996
1594,1594,0.0119050799999999,-0.0016741996,0.0017008375,-0.00038935908,0.13194616,-1.9286205,0.37957922,-5.548204,-2.3253179,2.6493063,-0.006456414,0.0074548377,0.011948086,-0.17464185,-0.0064773466,0.0074271876,0.011870945,-0.17351429,12173.95,658.4422,12564.428,-1048.9198,-1040.0941,-2089.014,1.2945370947371786,1.2015652785601225
1595,1595,0.011912549,-0.0016768635,0.0017035014,-0.00038965506,0.13194616,-1.9300865,0.37957922,-5.5524216,-2.3292367,2.6534557,-0.0064737955,0.00747464,0.011948086,-0.17477462,-0.0064948415,0.007446843,0.011870737,-0.17364316,12212.724,659.4437,12603.817,-1050.5376,-1041.6982,-2092.2358,1.2956734868163782,1.202743058498393
1596,1596,0.0119200159999999,-0.0016795275,0.0017061653,-0.00038995108,0.1319456,-1.9315528,0.37957755,-5.5566397,-2.3331556,2.6576052,-0.0064912066,0.0074944734,0.011948034,-0.17490739,-0.0065123662,0.007466529,0.011870477,-0.17377202,12251.557,660.44604,12643.266,-1052.155,-1043.3021,-2095.457,1.2968086163146317,1.2039194829043742
1597,1597,0.011927484,-0.0016821914,0.0017088292,-0.00039009904,0.1319456,-1.9322857,0.37957755,-5.558748,-2.3371897,2.6617544,-0.0065086475,0.0075143375,0.011948034,-0.17497376,-0.0065299207,0.0074862456,0.011870269,-0.17383492,12290.453,660.9473,12682.777,-1053.2717,-1044.4094,-2097.6812,1.297942376826809,1.2051290456212664
1598,1598,0.0119349529999999,-0.0016848547,0.001711493,-0.00039039503,0.1319479,-1.9337518,0.3795842,-5.5629654,-2.341108,2.6659038,-0.0065261177,0.007534233,0.011948243,-0.17510651,-0.006547506,0.007505992,0.011870267,-0.17396374,12329.402,661.9507,12722.35,-1054.8982,-1046.0222,-2100.9204,1.299074907938457,1.2063024885031597
1599,1599,0.011942422,-0.0016875187,0.0017141569,-0.000390543,0.1319479,-1.9344847,0.3795842,-5.565074,-2.3451426,2.6700532,-0.0065436177,0.007554159,0.011948243,-0.17517288,-0.006565121,0.007525769,0.011870058,-0.17402662,12368.421,662.4525,12761.985,-1056.0172,-1047.1318,-2103.149,1.3002061578742208,1.2075093234637526
1600,1600,0.0119498919999999,-0.0016903304,0.0017166726,-0.00039083898,0.13048092,-1.9359509,0.37536404,-5.5692916,-2.3490608,2.6739717,-0.0065611475,0.0075741154,0.0118154045,-0.17530563,-0.0065827663,0.007545576,0.011737882,-0.17415543,12409.672,663.45703,12799.471,-1053.2561,-1044.3939,-2097.65,1.3012732839870018,1.2086799483203103
1601,1601,0.011957361,-0.0016929943,0.0017193364,-0.00039098697,0.13048092,-1.9366839,0.37536404,-5.5714006,-2.353095,2.6781209,-0.0065787067,0.007594102,0.0118154045,-0.17537202,-0.006600442,0.0075654117,0.0117376745,-0.1742183,12448.816,663.9596,12839.225,-1054.3682,-1045.4966,-2099.8647,1.3024019967674976,1.2098837999189904
1602,1602,0.01196483,-0.0016955102,0.0017220003,-0.0003912829,0.13121383,-1.9381497,0.37747246,-5.5756173,-2.3568988,2.6822705,-0.0065962956,0.0076141194,0.0118817715,-0.17550476,-0.0066181473,0.0075852782,0.011803396,-0.17434707,12485.844,664.965,12879.041,-1058.1622,-1049.2588,-2107.421,1.303529545620304,1.2110175715798412
1603,1603,0.011972296,-0.0016981742,0.0017246641,-0.00039143098,0.13121326,-1.9388832,0.3774708,-5.5777273,-2.3609328,2.6864195,-0.0066139135,0.007634168,0.011881719,-0.17557117,-0.0066358824,0.0076051755,0.011803134,-0.17440996,12525.109,665.46844,12918.917,-1059.276,-1050.3632,-2109.6392,1.3046556617789316,1.212218554493695
1604,1604,0.011979766,-0.0017008375,0.001727328,-0.0003917269,0.13121614,-1.940349,0.37747908,-5.5819445,-2.3648515,2.6905692,-0.006631561,0.0076542473,0.01188198,-0.17570391,-0.006653648,0.0076251025,0.011803184,-0.17453872,12564.428,666.47504,12958.857,-1060.9048,-1051.9783,-2112.883,1.3057807008989437,1.2133838313650998
1605,1605,0.011987234,-0.0017035014,0.0017299914,-0.0003918749,0.13121326,-1.9410821,0.3774708,-5.584053,-2.3688853,2.6947176,-0.0066492385,0.007674358,0.011881719,-0.1757703,-0.006671443,0.00764506,0.011802715,-0.17460155,12603.817,666.9787,12998.852,-1062.0128,-1053.077,-2115.0898,1.3069041238745556,1.214581918133954
1606,1606,0.011994703,-0.0017061653,0.0017325074,-0.00039217088,0.13048092,-1.9425482,0.37536404,-5.5882707,-2.3726888,2.6986368,-0.0066669453,0.0076944986,0.0118154045,-0.17590305,-0.0066892686,0.007665047,0.011736632,-0.17473032,12643.266,667.98663,13036.6875,-1061.4081,-1052.4773,-2113.8853,1.3079643193298425,1.2157102897418723
1607,1607,0.0120021719999999,-0.0017086812,0.0017351713,-0.00039246687,0.13121383,-1.9440143,0.37747246,-5.5924883,-2.3764925,2.7027862,-0.0066846805,0.007714669,0.0118817715,-0.1760358,-0.006707123,0.0076850634,0.0118023455,-0.17485906,12680.581,668.9953,13076.81,-1065.2235,-1056.2606,-2121.4841,1.3090855632946083,1.216837448795286
1608,1608,0.012009641,-0.0017113452,0.0017378351,-0.00039261486,0.13121326,-1.9447473,0.3774708,-5.5945973,-2.3805265,2.7069354,-0.0067024445,0.007734871,0.011881719,-0.17610219,-0.006725007,0.0077051106,0.011802083,-0.17492187,12720.152,669.49994,13116.99,-1066.3384,-1057.3662,-2123.7046,1.3102054975263286,1.21803146659493
1609,1609,0.0120171109999999,-0.0017140085,0.0017403506,-0.00039291082,0.13048092,-1.9462134,0.37536404,-5.5988145,-2.3843296,2.7108536,-0.0067202384,0.007755103,0.0118154045,-0.17623495,-0.0067429207,0.0077251866,0.011736002,-0.1750506,12759.775,670.50964,13154.991,-1065.7255,-1056.7584,-2122.484,1.311261931017335,1.2191558365281376
1610,1610,0.012024576,-0.0017166726,0.0017430146,-0.0003930588,0.13048035,-1.9469464,0.37536237,-5.6009235,-2.3883638,2.715003,-0.006738061,0.007775365,0.011815352,-0.17630132,-0.0067608645,0.0077452925,0.01173574,-0.17511338,12799.471,671.01483,13195.295,-1066.8391,-1057.8627,-2124.7017,1.3123794857064084,1.2203471500097491
1611,1611,0.0120320459999999,-0.0017191885,0.0017456784,-0.00039335477,0.13121268,-1.9484124,0.37746912,-5.6051407,-2.3921673,2.7191525,-0.006755913,0.007795658,0.011881667,-0.17643407,-0.0067788376,0.007765429,0.011801396,-0.1752421,12837.017,672.02576,13235.658,-1070.6674,-1061.6587,-2132.3262,1.3134958197489037,1.2214690386473324
1612,1612,0.012039516,-0.0017218523,0.0017483423,-0.00039365073,0.13121326,-1.9498783,0.3774708,-5.609358,-2.3960862,2.723302,-0.006773794,0.007815982,0.011881719,-0.17656681,-0.0067968406,0.0077855955,0.011801235,-0.17537078,12876.827,673.0374,13276.084,-1072.2943,-1063.272,-2135.5664,1.3146109089792015,1.222623650930261
1613,1613,0.0120469839999999,-0.0017243678,0.0017508583,-0.00039379875,0.13121556,-1.9506116,0.37747744,-5.6114674,-2.3998895,2.7272208,-0.0067917043,0.007836336,0.011881928,-0.17663321,-0.006814873,0.0078057917,0.01180123,-0.17543356,12914.4795,673.54364,13314.322,-1073.3861,-1064.3546,-2137.7407,1.3156628621015731,1.2237429310939794
1614,1614,0.012054453,-0.0017270318,0.0017535216,-0.00039409474,0.13121268,-1.9520776,0.37746912,-5.615685,-2.403808,2.7313693,-0.0068096425,0.00785672,0.011881667,-0.17676596,-0.006832934,0.007826017,0.011800758,-0.17556225,12954.413,674.5565,13354.859,-1075.0034,-1065.9583,-2140.9617,1.3167752708469733,1.224894804890032
1615,1615,0.012061922,-0.0017295477,0.0017561855,-0.00039424273,0.1319456,-1.9528108,0.37957755,-5.6177936,-2.407727,2.7355192,-0.0068276105,0.007877136,0.011948034,-0.17683235,-0.0068510254,0.007846273,0.011866458,-0.17562501,12992.185,675.06323,13395.468,-1078.3463,-1069.2731,-2147.6194,1.31788681829469,1.2260455001246389
1616,1616,0.0120693909999999,-0.0017322117,0.0017587015,-0.00039453869,0.13121268,-1.9542767,0.37746912,-5.622011,-2.4115307,2.7394378,-0.0068456074,0.007897581,0.011881667,-0.1769651,-0.006869146,0.007866559,0.01180033,-0.17575367,13032.238,676.07715,13433.876,-1077.715,-1068.647,-2146.3618,1.3189352792715134,1.2271610762069092
1617,1617,0.0120768559999999,-0.001734875,0.0017613656,-0.00039468674,0.13121614,-1.95501,0.37747908,-5.6241207,-2.4155645,2.7435875,-0.0068636336,0.007918056,0.01188198,-0.1770315,-0.0068872967,0.007886874,0.011800427,-0.17581642,13072.344,676.5846,13474.606,-1078.8477,-1069.7701,-2148.6177,1.320044376263442,1.2283427795086024
1618,1618,0.012084326,-0.001737391,0.0017638811,-0.00039498266,0.13121383,-1.9564759,0.37747246,-5.6283374,-2.4192529,2.747506,-0.0068816883,0.007938562,0.0118817715,-0.17716424,-0.006905476,0.007907217,0.011800005,-0.17594506,13110.287,677.5996,13513.121,-1080.4333,-1071.3425,-2151.776,1.3210905520607124,1.2294220769183757
1619,1619,0.012091796,-0.0017400549,0.0017665449,-0.0003951307,0.13121326,-1.957209,0.3774708,-5.630447,-2.4232872,2.751655,-0.006899772,0.007959098,0.011881719,-0.17723063,-0.0069236853,0.007927591,0.011799738,-0.17600778,13150.521,678.1076,13553.967,-1081.5526,-1072.4524,-2154.005,1.3221970759567414,1.230601259037444
1620,1620,0.0120992659999999,-0.0017425709,0.0017690609,-0.00039542664,0.13121326,-1.958675,0.3774708,-5.634664,-2.4269757,2.755574,-0.0069178846,0.007979664,0.011881719,-0.17736338,-0.006941924,0.007947994,0.011799523,-0.1761364,13188.579,679.1238,13592.603,-1083.1476,-1074.0339,-2157.1816,1.3232411363832972,1.2316781521174052
1621,1621,0.012106734,-0.0017452342,0.0017717248,-0.00039557467,0.13121614,-1.9594082,0.37747908,-5.636773,-2.4310093,2.7597234,-0.006936026,0.008000259,0.01188198,-0.17742977,-0.0069601918,0.007968428,0.011799566,-0.17619911,13228.924,679.6323,13633.569,-1084.2782,-1075.155,-2159.433,1.3243453908660647,1.2328544744526448
1622,1622,0.0121142029999999,-0.0017477503,0.0017742403,-0.00039587062,0.13121326,-1.9608742,0.3774708,-5.6409907,-2.4346974,2.7636418,-0.006954196,0.008020886,0.011881719,-0.17756252,-0.0069784895,0.00798889,0.0117990915,-0.17632772,13267.096,680.64966,13672.312,-1085.8654,-1076.7289,-2162.5942,1.3253870524762994,1.2339288286352217
1623,1623,0.012121672,-0.0017504141,0.0017769042,-0.00039601856,0.13121383,-1.961607,0.37747246,-5.6430984,-2.4387314,2.7677913,-0.0069723953,0.008041542,0.0118817715,-0.17762887,-0.006996816,0.008009382,0.011798927,-0.17639038,13307.568,681.15845,13713.399,-1086.9895,-1077.8435,-2164.833,1.326488967706713,1.235102624299816
1624,1624,0.0121291359999999,-0.0017529296,0.001779568,-0.0003963146,0.13194847,-1.9630734,0.37958586,-5.647317,-2.442535,2.7719407,-0.0069906237,0.0080622295,0.011948295,-0.17776166,-0.0070151724,0.008029903,0.011864769,-0.17651899,13345.845,682.1772,13754.546,-1090.8789,-1081.7002,-2172.579,1.32758964354477,1.236208118598764
1625,1625,0.012136606,-0.0017554456,0.0017820835,-0.00039646256,0.13194616,-1.9638063,0.37957922,-5.6494255,-2.4463382,2.7758589,-0.0070088804,0.008082947,0.011948086,-0.17782803,-0.0070335576,0.008050455,0.011864344,-0.17658165,13384.182,682.6867,13793.459,-1091.9642,-1082.7764,-2174.7407,1.3286278800003228,1.2373122760642818
1626,1626,0.0121440759999999,-0.0017581095,0.0017845995,-0.00039675858,0.13121326,-1.9652725,0.3774708,-5.6536436,-2.450142,2.779778,-0.0070271655,0.008103694,0.011881719,-0.1779608,-0.007051972,0.008071035,0.011798224,-0.17671023,13424.834,683.70654,13832.434,-1091.3063,-1082.124,-2173.4302,1.3296652777480829,1.2384153896165326
1627,1627,0.012151546,-0.001760625,0.0017872634,-0.0003969065,0.13194847,-1.9660052,0.37958586,-5.655751,-2.4540606,2.7839272,-0.0070454795,0.00812447,0.011948295,-0.17802714,-0.0070704157,0.008091644,0.011864114,-0.17677285,13463.278,684.2164,13873.762,-1094.6997,-1085.4889,-2180.1885,1.3307624121039276,1.239550524446084
1628,1628,0.012159016,-0.001763141,0.0017897794,-0.00039720253,0.13194847,-1.9674716,0.37958586,-5.65997,-2.457749,2.7878463,-0.007063822,0.008145277,0.011948295,-0.17815992,-0.0070888884,0.008112283,0.011863895,-0.17690143,13501.785,685.2374,13912.85,-1096.3024,-1087.078,-2183.3804,1.3317975989990398,1.2406177993172303
1629,1629,0.0121664839999999,-0.001765805,0.0017924428,-0.0003974985,0.1319456,-1.9689375,0.37957755,-5.664187,-2.4616675,2.7919948,-0.007082192,0.008166114,0.011948034,-0.17829268,-0.00710739,0.008132951,0.011863416,-0.17702997,13542.615,686.259,13954.287,-1097.9313,-1088.6931,-2186.6245,1.3328922130838181,1.2417504093917617
1630,1630,0.012173953,-0.0017683209,0.0017949588,-0.00039764648,0.13194616,-1.9696705,0.37957922,-5.6662955,-2.4654713,2.795914,-0.007100592,0.008186981,0.011948086,-0.17835906,-0.007125921,0.00815365,0.0118632475,-0.17709261,13581.234,686.77,13993.49,-1099.0259,-1089.7787,-2188.8047,1.3339252250642784,1.2428486407083674
1631,1631,0.0121814219999999,-0.0017708364,0.0017974748,-0.00039794247,0.13194847,-1.9711367,0.37958586,-5.6705136,-2.4691594,2.799833,-0.0071190195,0.008207878,0.011948295,-0.17849182,-0.007144481,0.008174377,0.011863234,-0.17722113,13619.901,687.79285,14032.747,-1100.6383,-1091.3776,-2192.0159,1.3349571183982052,1.2439123167734039
1632,1632,0.012188886,-0.0017733524,0.0018001382,-0.0003980904,0.13267851,-1.9718695,0.38168597,-5.6726213,-2.473078,2.8039818,-0.0071374755,0.008228804,0.012014401,-0.17855817,-0.007163069,0.008195132,0.011928649,-0.17728372,13658.631,688.3043,14074.363,-1104.0365,-1094.7471,-2198.7837,1.336048360234264,1.245041232478929
1633,1633,0.0121963559999999,-0.0017760163,0.0018026541,-0.00039838644,0.1319456,-1.9733359,0.37957755,-5.67684,-2.4768815,2.8079004,-0.0071559604,0.008249761,0.011948034,-0.17869096,-0.0071816873,0.008215917,0.011862534,-0.17741226,13699.698,689.3284,14113.732,-1103.3629,-1094.0792,-2197.4421,1.337077961124874,1.24613577134055
1634,1634,0.012203826,-0.0017785318,0.0018051702,-0.0003986824,0.13194847,-1.9748018,0.37958586,-5.681057,-2.4805698,2.8118198,-0.0071744733,0.008270747,0.011948295,-0.17882371,-0.0072003338,0.008236731,0.011862572,-0.17754075,13738.533,690.35297,14153.159,-1104.9791,-1095.6818,-2200.661,1.338106712901263,1.2471960160153512
1635,1635,0.0122112959999999,-0.0017810478,0.0018078336,-0.0003988304,0.13267851,-1.9755349,0.38168597,-5.683166,-2.4844882,2.8159683,-0.0071930145,0.008291763,0.012014401,-0.17889008,-0.007219009,0.008257575,0.011927981,-0.17760332,13777.431,690.8656,14194.953,-1108.3881,-1099.062,-2207.4502,1.3391944464236532,1.2483211754651033
1636,1636,0.0122187659999999,-0.0017835634,0.0018103495,-0.00039912638,0.13268024,-1.977001,0.38169095,-5.6873837,-2.4881763,2.8198874,-0.007211584,0.008312809,0.012014558,-0.17902285,-0.0072377133,0.008278448,0.011927914,-0.17773181,13816.377,691.8914,14234.49,-1110.0045,-1100.6648,-2210.6694,1.3402209457442544,1.2493790494941623
