,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
1920,1920,1920,1920,1920,0.017166588,-0.0032818043,0.0024536578,-0.0011014824,-4.102075,-5.455996,-11.80074,-15.695663,-3.6090548,3.8219352,-0.056062534,0.058244947,-0.37145412,-0.49405533,-0.05769536,0.05661183,-0.35062945,-0.46635735,1.5731753412613834,1.528022803448552
1921,1921,1921,1921,1921,0.017175528,-0.0032821004,0.0024532136,-0.0011016303,-4.1057425,-5.456728,-11.811291,-15.69777,-3.6088243,3.8212433,-0.056094803,0.058279116,-0.3717862,-0.49412164,-0.057729542,0.056644116,-0.35093093,-0.466404,1.5730318408582356,1.5279727919442683
1922,1922,1922,1922,1922,0.017184468,-0.0032822485,0.0024526222,-0.0011017781,-4.1094055,-5.4574604,-11.821828,-15.699877,-3.6083636,3.820322,-0.056127068,0.05831328,-0.3721179,-0.49418798,-0.057763726,0.056676395,-0.35123202,-0.46645066,1.5728407308104089,1.5278728265306558
1923,1923,1923,1923,1923,0.017193408,-0.0032823964,0.00245203,-0.0011019261,-4.1130705,-5.4581933,-11.832372,-15.701985,-3.6079028,3.8193998,-0.056159325,0.058347434,-0.3724498,-0.49425435,-0.057797905,0.056708664,-0.35153326,-0.46649736,1.572649397487322,1.5277728294211137
1924,1924,1924,1924,1924,0.017202348,-0.0032826925,0.002451438,-0.0011020745,-4.1174703,-5.4589286,-11.845029,-15.7041,-3.6075568,3.8184774,-0.056191582,0.058381576,-0.37284818,-0.4943209,-0.05783208,0.05674093,-0.35189724,-0.4665442,1.572457986041902,1.5276977382123882
1925,1925,1925,1925,1925,0.0172112919999999,-0.0032828406,0.0024509938,-0.0011022224,-4.1204042,-5.459661,-11.853469,-15.706207,-3.607211,3.8177855,-0.056223836,0.058415715,-0.37311387,-0.49438724,-0.057866257,0.056773182,-0.352136,-0.46659088,1.5723143826536652,1.5276226847747612
1926,1926,1926,1926,1926,0.0172202329999999,-0.0032829882,0.0024504024,-0.0011023702,-4.124065,-5.4603934,-11.863999,-15.708314,-3.6067498,3.8168643,-0.056256086,0.058449846,-0.37344533,-0.49445355,-0.057900425,0.056805428,-0.35243675,-0.46663752,1.5721231561904458,1.5275225758182773
1927,1927,1927,1927,1927,0.017229174,-0.003283284,0.0024498098,-0.001102666,-4.1284647,-5.4618587,-11.876657,-15.712529,-3.6062884,3.8159416,-0.05628833,0.058483966,-0.37384376,-0.49458623,-0.057934593,0.056837663,-0.35280073,-0.4667468,1.5719315816871493,1.527422413420083
1928,1928,1928,1928,1928,0.017238118,-0.003283432,0.0024493663,-0.0011028139,-4.131395,-5.4625907,-11.885087,-15.714636,-3.605943,3.8152504,-0.056320574,0.058518082,-0.37410912,-0.49465254,-0.05796876,0.056869894,-0.3530391,-0.46679342,1.5717880480516062,1.5273474261590894
1929,1929,1929,1929,1929,0.017247058,-0.0032835803,0.0024487742,-0.0011029623,-4.1350627,-5.463326,-11.8956375,-15.716751,-3.6054819,3.8143282,-0.056352813,0.05855219,-0.3744412,-0.49471912,-0.058002923,0.056902114,-0.3533404,-0.4668403,1.5715965131898795,1.5272473113548348
1930,1930,1930,1930,1930,0.017256003,-0.003283876,0.002448182,-0.0011031101,-4.13946,-5.4640584,-11.908288,-15.718858,-3.605136,3.8134058,-0.056385048,0.05858629,-0.37483943,-0.49478543,-0.058037084,0.05693433,-0.3537041,-0.46688694,1.571404900084901,1.5271722023873544
1931,1931,1931,1931,1931,0.0172649439999999,-0.0032840245,0.002447738,-0.001103258,-4.142395,-5.464791,-11.916732,-15.720964,-3.6047907,3.8127143,-0.05641728,0.058620382,-0.3751052,-0.49485174,-0.058071245,0.056966532,-0.35394278,-0.46693355,1.571261228492607,1.5270972180771836
1932,1932,1932,1932,1932,0.0172738879999999,-0.0032841722,0.0024471465,-0.0011035543,-4.1460567,-5.4662585,-11.927265,-15.725186,-3.604214,3.811793,-0.056449506,0.05865447,-0.37543678,-0.49498463,-0.058105398,0.05699873,-0.35424358,-0.46704298,1.571069779730796,1.5269719711000038
1933,1933,1933,1933,1933,0.0172828279999999,-0.003284468,0.0024467022,-0.0011037021,-4.149723,-5.4669905,-11.937813,-15.727293,-3.6039834,3.8111007,-0.05648173,0.058688544,-0.37576878,-0.49505097,-0.05813955,0.05703092,-0.3545447,-0.46708962,1.570925893697597,1.526921885292754
1934,1934,1934,1934,1934,0.017291768,-0.003284616,0.0024461104,-0.00110385,-4.153387,-5.467723,-11.948353,-15.7294,-3.6035223,3.810179,-0.05651395,0.058722615,-0.37610057,-0.49511728,-0.0581737,0.057063103,-0.35484564,-0.46713623,1.570734297562455,1.5268217278743588
1935,1935,1935,1935,1935,0.017300708,-0.003284764,0.0024456666,-0.0011039979,-4.1563187,-5.468456,-11.956787,-15.731508,-3.6031768,3.8094876,-0.056546167,0.05875668,-0.37636602,-0.49518365,-0.058207847,0.057095274,-0.35508397,-0.4671829,1.5705905503766244,1.5267466738302524
1936,1936,1936,1936,1936,0.017309648,-0.0032850602,0.0024450745,-0.0011041458,-4.1607184,-5.469188,-11.969444,-15.733615,-3.6028311,3.8085654,-0.056578383,0.058790736,-0.37676445,-0.49524996,-0.058241993,0.057127442,-0.3554477,-0.46722952,1.570398785992954,1.5266715707010963
1937,1937,1937,1937,1937,0.017318588,-0.003285208,0.0024446305,-0.0011042941,-4.16365,-5.469923,-11.977878,-15.735728,-3.6024847,3.807874,-0.05661059,0.058824785,-0.3770299,-0.49531648,-0.058276135,0.0571596,-0.355686,-0.4672763,1.5702549905667194,1.5265963098392878
1938,1938,1938,1938,1938,0.017327528,-0.003285356,0.0024440384,-0.0011044422,-4.1673164,-5.4706564,-11.988424,-15.737838,-3.6020243,3.8069515,-0.0566428,0.058858827,-0.3773619,-0.4953829,-0.058310278,0.05719175,-0.35598707,-0.46732304,1.5700630994080436,1.5264962719121409
1939,1939,1939,1939,1939,0.017336468,-0.0032855037,0.0024435949,-0.00110459,-4.1702447,-5.471389,-11.996848,-15.739945,-3.6016786,3.8062608,-0.056675006,0.05889286,-0.37762704,-0.49544922,-0.058344416,0.05722389,-0.35622504,-0.46736962,1.5699194013434148,1.526421149973956
1940,1940,1940,1940,1940,0.017345408,-0.0032856523,0.0024430028,-0.0011048863,-4.1739135,-5.472856,-12.007402,-15.744166,-3.6011024,3.8053384,-0.056707203,0.058926888,-0.37795925,-0.4955821,-0.05837855,0.057256024,-0.35652623,-0.46747902,1.5697274665813343,1.5262959269569674
1941,1941,1941,1941,1941,0.017354348,-0.0032858,0.0024425585,-0.0011050341,-4.176846,-5.4735885,-12.01584,-15.746274,-3.600756,3.8046465,-0.0567394,0.058960907,-0.37822482,-0.4956484,-0.058412682,0.05728815,-0.35676458,-0.46752563,1.5695834705171583,1.5262206378175118
1942,1942,1942,1942,1942,0.0173632879999999,-0.0032860963,0.0024419667,-0.001105182,-4.181245,-5.474321,-12.028493,-15.748381,-3.6004112,3.8037245,-0.05677159,0.058994923,-0.37862313,-0.49571472,-0.058446813,0.05732027,-0.35712808,-0.4675722,1.569391554529978,1.5261456908042326
1943,1943,1943,1943,1943,0.0173722319999999,-0.0032862443,0.002441523,-0.0011053298,-4.1841764,-5.4750533,-12.036927,-15.750487,-3.600065,3.8030334,-0.05680378,0.059028927,-0.3788886,-0.49578103,-0.05848094,0.057352383,-0.3573663,-0.4676188,1.5692476766455998,1.5260704338299982
1944,1944,1944,1944,1944,0.017381173,-0.003286392,0.002441079,-0.0011054778,-4.1871066,-5.475786,-12.045357,-15.752596,-3.599719,3.8023417,-0.056835968,0.059062928,-0.37915397,-0.4958474,-0.058515064,0.057384487,-0.35760438,-0.46766543,1.569103653118357,1.5259952146726434
1945,1945,1945,1945,1945,0.017390114,-0.00328654,0.0024404868,-0.0011056256,-4.190773,-5.4765186,-12.055904,-15.754703,-3.5992582,3.8014195,-0.05686815,0.059096918,-0.37948596,-0.4959137,-0.058549188,0.05741658,-0.3579053,-0.46771201,1.568911603361261,1.5258950296215519
1946,1946,1946,1946,1946,0.017399058,-0.003286688,0.0024400426,-0.0011059219,-4.193706,-5.477986,-12.064342,-15.7589245,-3.5987968,3.8007274,-0.05690033,0.059130903,-0.37975153,-0.49604663,-0.058583308,0.05744867,-0.35814354,-0.46782142,1.5687674480992333,1.5257947040635105
1947,1947,1947,1947,1947,0.017407998,-0.0032868357,0.002439599,-0.0011060698,-4.1966352,-5.4787183,-12.072768,-15.761031,-3.5984511,3.8000367,-0.056932505,0.05916488,-0.3800168,-0.49611294,-0.058617424,0.057480752,-0.3583815,-0.467868,1.5686235637179493,1.5257195294017154
1948,1948,1948,1948,1948,0.017416938,-0.003286984,0.002439007,-0.0011062176,-4.2003026,-5.4794507,-12.083319,-15.763138,-3.5979905,3.7991142,-0.056964677,0.059198856,-0.3803489,-0.49617925,-0.05865154,0.057512823,-0.35868245,-0.46791455,1.56843135921727,1.525619360223153
1949,1949,1949,1949,1949,0.017425878,-0.003287132,0.002438563,-0.001106366,-4.203234,-5.480186,-12.091752,-15.765253,-3.5976443,3.7984226,-0.056996845,0.05923282,-0.38061437,-0.49624583,-0.05868565,0.05754489,-0.35892054,-0.46796137,1.5682872389048172,1.5255440636269542
1950,1950,1950,1950,1950,0.0174348179999999,-0.0032874278,0.0024381191,-0.0011065139,-4.206898,-5.4809184,-12.102293,-15.76736,-3.597414,3.7977314,-0.05702901,0.059266776,-0.38094616,-0.49631214,-0.05871976,0.05757695,-0.3592212,-0.46800795,1.5681431811914466,1.5254939715030036
1951,1951,1951,1951,1951,0.0174437579999999,-0.0032875761,0.002437527,-0.0011068097,-4.2105656,-5.4823837,-12.1128435,-15.771575,-3.596838,3.7968092,-0.057061173,0.05930073,-0.38127825,-0.49644482,-0.058753867,0.057609,-0.35952207,-0.4681171,1.5679509468695991,1.5253686758289773
1952,1952,1952,1952,1952,0.0174526979999999,-0.003287724,0.002437083,-0.0011069581,-4.2134976,-5.4831185,-12.121277,-15.773689,-3.596492,3.7961175,-0.05709333,0.059334673,-0.38154373,-0.4965114,-0.05878797,0.057641044,-0.35976014,-0.4681639,1.5678067364481436,1.5252934038654637
1953,1953,1953,1953,1953,0.0174616379999999,-0.003287872,0.0024366388,-0.001107106,-4.2164316,-5.483851,-12.129717,-15.775797,-3.596146,3.7954254,-0.057125483,0.05936861,-0.38180938,-0.4965777,-0.058822073,0.05767308,-0.35999835,-0.46821046,1.5676624218142174,1.5252181262356554
1954,1954,1954,1954,1954,0.0174705779999999,-0.0032880197,0.0024360474,-0.0011072538,-4.220092,-5.4845834,-12.140247,-15.777904,-3.5956848,3.7945044,-0.057157636,0.05940254,-0.38214087,-0.49664402,-0.058856174,0.057705108,-0.3602986,-0.468257,1.5674703453293966,1.5251177762595904
1955,1955,1955,1955,1955,0.017479518,-0.0032881678,0.0024356032,-0.0011074018,-4.223026,-5.4853163,-12.148688,-15.780012,-3.595339,3.7938123,-0.05718978,0.059436463,-0.38240653,-0.4967104,-0.05889027,0.05773713,-0.36053678,-0.46830362,1.567325982137638,1.5250425289296548
1956,1956,1956,1956,1956,0.017488458,-0.003288316,0.0024351596,-0.0011075496,-4.2259574,-5.4860487,-12.157122,-15.782119,-3.5949938,3.7931216,-0.057221927,0.05947038,-0.382672,-0.4967767,-0.058924366,0.057769142,-0.3607748,-0.46835017,1.5671818901874066,1.5249674065140306
1957,1957,1957,1957,1957,0.017497402,-0.003288464,0.0024347154,-0.0011078459,-4.2288904,-5.4875164,-12.165559,-15.786341,-3.5945325,3.7924294,-0.057254065,0.059504293,-0.38293758,-0.4969096,-0.058958456,0.05780115,-0.36101285,-0.4684595,1.5670374644780856,1.5248670096088304
1958,1958,1958,1958,1958,0.017506343,-0.0032886118,0.0024342714,-0.0011079938,-4.231822,-5.4882483,-12.173992,-15.788447,-3.594187,3.791738,-0.057286203,0.059538197,-0.38320306,-0.49697593,-0.058992546,0.05783315,-0.36125082,-0.46850607,1.5668931848610166,1.52479180870621
1959,1959,1959,1959,1959,0.017515284,-0.0032887598,0.002433679,-0.0011081416,-4.2354894,-5.488981,-12.184543,-15.790554,-3.5937257,3.7908154,-0.057318337,0.059572093,-0.38353515,-0.49704224,-0.059026632,0.057865143,-0.36155155,-0.46855262,1.5667006265804957,1.5246913941691005
1960,1960,1960,1960,1960,0.0175242239999999,-0.0032889075,0.0024332355,-0.0011084379,-4.2384176,-5.4904485,-12.192966,-15.794776,-3.5932643,3.7901244,-0.057350464,0.059605986,-0.3838003,-0.49717513,-0.059060715,0.05789713,-0.36178917,-0.4686619,1.5665563818580317,1.5245909477768895
1961,1961,1961,1961,1961,0.017533172,-0.003289056,0.0024327913,-0.0011085857,-4.241354,-5.491181,-12.201414,-15.796883,-3.592919,3.7894325,-0.05738259,0.059639867,-0.3840662,-0.49724144,-0.059094794,0.057929106,-0.36202747,-0.46870843,1.56641192841234,1.5245157696558167
1962,1962,1962,1962,1962,0.017542113,-0.0032892039,0.0024323473,-0.0011087336,-4.2442856,-5.4919133,-12.209847,-15.798989,-3.5925734,3.788741,-0.057414714,0.05967375,-0.38433167,-0.49730775,-0.059128873,0.057961076,-0.36226538,-0.46875498,1.5662675376261004,1.5244405205597176
1963,1963,1963,1963,1963,0.017551054,-0.0032893517,0.0024319035,-0.0011090294,-4.247216,-5.493378,-12.218278,-15.803205,-3.5921125,3.7880497,-0.057446834,0.05970762,-0.38459703,-0.49744043,-0.059162952,0.05799304,-0.36250314,-0.46886405,1.5661231677588128,1.5243401578460865
1964,1964,1964,1964,1964,0.017559998,-0.0032895,0.0024314593,-0.0011091777,-4.250151,-5.494113,-12.226722,-15.805318,-3.591766,3.7873576,-0.05747895,0.059741486,-0.3848628,-0.49750695,-0.059197024,0.058024995,-0.3627413,-0.46891078,1.5659786099390727,1.5242646995306994
1965,1965,1965,1965,1965,0.017568938,-0.003289648,0.0024310153,-0.0011093258,-4.253084,-5.4948463,-12.235158,-15.807427,-3.5914204,3.7866662,-0.05751106,0.059775345,-0.38512838,-0.49757338,-0.059231095,0.058056947,-0.36297923,-0.4689574,1.5658341774589275,1.5241894315387172
1966,1966,1966,1966,1966,0.0175778779999999,-0.003289796,0.0024305715,-0.0011094736,-4.2560143,-5.495579,-12.243588,-15.809535,-3.5910752,3.7859747,-0.05754317,0.059809197,-0.38539374,-0.4976397,-0.059265163,0.058088887,-0.36321697,-0.46900392,1.5656897032206423,1.5241142450066023
1967,1967,1967,1967,1967,0.0175868179999999,-0.003289796,0.0024301275,-0.0011097699,-4.2582135,-5.4970465,-12.249916,-15.813756,-3.5904982,3.7852833,-0.057575274,0.059843045,-0.3855929,-0.49777257,-0.05929923,0.058120824,-0.3633923,-0.46911317,1.56554522900394,1.523988558487392
1968,1968,1968,1968,1968,0.0175957579999999,-0.0032899438,0.002429684,-0.0011099178,-4.261143,-5.497779,-12.258343,-15.815864,-3.590153,3.7845922,-0.057607375,0.059876885,-0.38585815,-0.49783888,-0.05933329,0.058152754,-0.36362988,-0.4691597,1.5654007966126928,1.5239133568502439
1969,1969,1969,1969,1969,0.0176046979999999,-0.0032900919,0.0024293875,-0.0011100656,-4.263345,-5.4985113,-12.264676,-15.81797,-3.589922,3.7841308,-0.057639472,0.059910722,-0.38605753,-0.49790522,-0.05936735,0.05818468,-0.36380538,-0.46920624,1.5653043574116923,1.5238630304640108
1970,1970,1970,1970,1970,0.0176136379999999,-0.0032902395,0.0024289433,-0.0011102135,-4.2662764,-5.4992433,-12.27311,-15.820077,-3.5895762,3.7834384,-0.05767157,0.05994455,-0.386323,-0.49797153,-0.05940141,0.058216598,-0.36404315,-0.46925274,1.5651596184530843,1.5237876886549861
1971,1971,1971,1971,1971,0.017622578,-0.003290388,0.0024284997,-0.0011103614,-4.2692094,-5.499976,-12.281547,-15.8221855,-3.589231,3.782748,-0.057703663,0.059978377,-0.38658857,-0.4980379,-0.05943547,0.05824851,-0.364281,-0.4692993,1.565015276711803,1.5237124719100124
1972,1972,1972,1972,1972,0.017631518,-0.0032905356,0.0024280555,-0.0011106576,-4.272141,-5.5014434,-12.289981,-15.826406,-3.5887694,3.7820556,-0.057735752,0.060012195,-0.38685402,-0.49817073,-0.059469525,0.058280412,-0.3645187,-0.46940848,1.5648704959028776,1.5236118835508337
1973,1973,1973,1973,1973,0.017640458,-0.0032906837,0.002427612,-0.0011108055,-4.275071,-5.5021763,-12.298411,-15.828514,-3.5884237,3.7813652,-0.057767835,0.060046006,-0.3871194,-0.4982371,-0.059503578,0.058312308,-0.36475638,-0.46945503,1.5647261124200973,1.523536544610834
1974,1974,1974,1974,1974,0.017649398,-0.0032908316,0.0024271677,-0.0011109534,-4.278004,-5.5029087,-12.306849,-15.830621,-3.5880783,3.7806728,-0.057799917,0.060079813,-0.38738498,-0.4983034,-0.059537627,0.0583442,-0.36499417,-0.46950153,1.5645812897366462,1.5234612653813053
1975,1975,1975,1975,1975,0.017658342,-0.0032909794,0.0024267235,-0.0011111012,-4.2809367,-5.503641,-12.315285,-15.832727,-3.587732,3.7799811,-0.057832,0.060113613,-0.38765055,-0.49836972,-0.059571672,0.05837608,-0.36523193,-0.46954802,1.5644365925206523,1.5233857843090421
1976,1976,1976,1976,1976,0.017667283,-0.0032911273,0.0024264278,-0.0011113975,-4.283134,-5.5051084,-12.321606,-15.836949,-3.5873861,3.7795205,-0.057864074,0.060147405,-0.38784948,-0.4985026,-0.059605718,0.058407962,-0.36540693,-0.4696572,1.5643402276640668,1.5233103847345857
1977,1977,1977,1977,1977,0.0176762229999999,-0.0032912758,0.0024259838,-0.0011115454,-4.286069,-5.505841,-12.330049,-15.839056,-3.587041,3.7788289,-0.05789615,0.060181197,-0.3881153,-0.49856895,-0.059639763,0.058439832,-0.3656449,-0.46970373,1.5641955164859618,1.523235153878991
1978,1978,1978,1978,1978,0.0176851639999999,-0.0032914234,0.0024255395,-0.0011116932,-4.2890005,-5.506573,-12.338483,-15.841163,-3.5866945,3.778137,-0.057928216,0.060214978,-0.38838074,-0.49863526,-0.059673805,0.0584717,-0.36588255,-0.46975023,1.5640507215775254,1.5231596121326292
1979,1979,1979,1979,1979,0.0176941079999999,-0.0032915715,0.0024252438,-0.0011118418,-4.2911987,-5.507309,-12.344807,-15.843279,-3.5864644,3.7776763,-0.057960283,0.060248755,-0.3885798,-0.49870187,-0.059707843,0.058503557,-0.3660576,-0.46979696,1.563954298596897,1.5231094440274964
1980,1980,1980,1980,1980,0.017703048,-0.0032917198,0.0024248003,-0.0011121375,-4.2941303,-5.508774,-12.35324,-15.847493,-3.586004,3.7769854,-0.057992347,0.06028253,-0.38884526,-0.49883452,-0.05974188,0.05853541,-0.36629522,-0.46990594,1.5638096780916617,1.5230090566551318
1981,1981,1981,1981,1981,0.017711988,-0.0032917198,0.002424356,-0.0011122854,-4.296331,-5.5095067,-12.3595705,-15.849601,-3.5855427,3.7762935,-0.05802441,0.060316294,-0.38904452,-0.4989009,-0.059775915,0.058567256,-0.36647046,-0.46995246,1.5636648273009641,1.522908462935124
1982,1982,1982,1982,1982,0.017720928,-0.0032918677,0.0024239118,-0.0011124333,-4.299264,-5.5102386,-12.368008,-15.851708,-3.5851967,3.7756014,-0.058056466,0.060350057,-0.3893101,-0.4989672,-0.05980995,0.058599096,-0.36670813,-0.46999893,1.5635199136459341,1.5228330055515755
1983,1983,1983,1983,1983,0.017729868,-0.0032920158,0.0024236161,-0.0011125816,-4.301462,-5.5109735,-12.3743305,-15.853822,-3.5849662,3.775141,-0.05808852,0.06038381,-0.38950914,-0.49903372,-0.05984398,0.05863093,-0.36688313,-0.4700456,1.5634235022925387,1.5227827338164794
1984,1984,1984,1984,1984,0.017738808,-0.0032921636,0.0024231721,-0.0011127295,-4.304394,-5.5117064,-12.382765,-15.855929,-3.5846205,3.774449,-0.05812057,0.060417563,-0.38977462,-0.4991001,-0.059878007,0.058662757,-0.36712068,-0.47009212,1.5632785746042903,1.5227073323809568
1985,1985,1985,1985,1985,0.017747748,-0.0032923114,0.0024227283,-0.0011128774,-4.307324,-5.512439,-12.391195,-15.858037,-3.5842745,3.773758,-0.05815262,0.060451306,-0.39003998,-0.4991664,-0.059912033,0.05869458,-0.36735815,-0.47013858,1.5631338353875541,1.5226318598185238
1986,1986,1986,1986,1986,0.017756688,-0.0032924598,0.0024224322,-0.0011130252,-4.3095255,-5.513171,-12.397529,-15.860144,-3.5840447,3.7732966,-0.058184665,0.060485046,-0.39023933,-0.4992327,-0.059946056,0.058726393,-0.3675334,-0.470185,1.5630371773040528,1.5225817306737952
1987,1987,1987,1987,1987,0.017765628,-0.0032926078,0.0024219886,-0.0011133215,-4.312456,-5.5146384,-12.405959,-15.864366,-3.5835834,3.7726057,-0.058216706,0.06051878,-0.3905047,-0.4993656,-0.05998008,0.058758203,-0.3677708,-0.47029418,1.5628924240938284,1.522481093956128
1988,1988,1988,1988,1988,0.0177745679999999,-0.0032927555,0.002421692,-0.0011134694,-4.3146567,-5.515371,-12.412289,-15.866472,-3.5833523,3.7721438,-0.058248747,0.060552508,-0.39070395,-0.4994319,-0.060014103,0.058790006,-0.36794594,-0.47034064,1.5627956378973211,1.5224306736177264
1989,1989,1989,1989,1989,0.0177835119999999,-0.0032929035,0.002421248,-0.0011136172,-4.3175893,-5.5161033,-12.420726,-15.868579,-3.5830066,3.7714522,-0.058280785,0.06058623,-0.39096954,-0.49949825,-0.060048122,0.0588218,-0.36818352,-0.4703871,1.5626507030108883,1.522355245630685
1990,1990,1990,1990,1990,0.017792453,-0.0032930514,0.0024209523,-0.0011137652,-4.3197865,-5.516836,-12.427047,-15.8706875,-3.5827768,3.7709916,-0.05831282,0.06061995,-0.39116848,-0.49956462,-0.060082138,0.058853593,-0.36835834,-0.4704336,1.562554165895237,1.5223051026172578
1991,1991,1991,1991,1991,0.017801393,-0.0032931997,0.002420508,-0.001113913,-4.3227215,-5.5175686,-12.43549,-15.872794,-3.5824306,3.7702994,-0.05834485,0.06065366,-0.39143425,-0.49963093,-0.060116153,0.05888538,-0.36859608,-0.47048002,1.5624090702260631,1.5222295560453025
1992,1992,1992,1992,1992,0.017810334,-0.0032933475,0.0024202124,-0.0011142093,-4.3249187,-5.5190363,-12.441811,-15.877016,-3.5820847,3.769839,-0.05837688,0.06068737,-0.3916332,-0.49976382,-0.06015017,0.05891716,-0.3687709,-0.47058916,1.5623125517100722,1.5221540692380156
1993,1993,1993,1993,1993,0.017819282,-0.0032934956,0.0024197684,-0.0011143573,-4.3278513,-5.519769,-12.450248,-15.879124,-3.5817392,3.7691476,-0.058408905,0.060721073,-0.39189878,-0.4998302,-0.06018418,0.058948934,-0.3690084,-0.47063565,1.5621675887218214,1.5220786640351365
1994,1994,1994,1994,1994,0.0178282229999999,-0.0032936432,0.0024194724,-0.0011145051,-4.3300486,-5.520501,-12.456568,-15.881231,-3.5815082,3.7686863,-0.058440927,0.06075477,-0.3920977,-0.4998965,-0.06021819,0.058980703,-0.36918315,-0.47068208,1.562070858163249,1.522028245228361
1995,1995,1995,1995,1995,0.0178371629999999,-0.0032937918,0.002419176,-0.0011146535,-4.3322525,-5.5212364,-12.462908,-15.883346,-3.5812778,3.7682247,-0.05847295,0.060788464,-0.3922973,-0.49996307,-0.060252197,0.059012465,-0.3693585,-0.47072875,1.561974055330474,1.5219779548472372
1996,1996,1996,1996,1996,0.0178461039999999,-0.0032939396,0.0024187325,-0.0011149492,-4.3351817,-5.5227013,-12.471335,-15.88756,-3.5808172,3.7675338,-0.058504965,0.06082215,-0.39256257,-0.5000957,-0.060286205,0.059044223,-0.3695957,-0.47083765,1.5618291481369437,1.521877410157319
1997,1997,1997,1997,1997,0.017855048,-0.0032940875,0.0024184368,-0.0011150971,-4.3373785,-5.5234337,-12.477655,-15.889667,-3.5805864,3.7670734,-0.05853698,0.060855836,-0.3927615,-0.500162,-0.06032021,0.059075974,-0.36977044,-0.47088403,1.5617325736287966,1.5218270248648187
1998,1998,1998,1998,1998,0.017863988,-0.0032942353,0.0024181406,-0.0011152455,-4.339578,-5.524169,-12.483982,-15.891781,-3.5803554,3.7666118,-0.058568995,0.060889516,-0.39296067,-0.5002286,-0.060354214,0.05910772,-0.36994535,-0.4709307,1.5616357380419952,1.5217765933687801
1999,1999,1999,1999,1999,0.017872928,-0.0032943832,0.0024176964,-0.0011153934,-4.3425107,-5.524901,-12.492419,-15.893888,-3.58001,3.7659202,-0.058601003,0.06092319,-0.39322624,-0.5002949,-0.060388215,0.05913946,-0.37018278,-0.47097713,1.5614906349358713,1.5217011815298234
2000,2000,2000,2000,2000,0.017881868,-0.0032945313,0.0024174005,-0.0011156892,-4.3447104,-5.526366,-12.498746,-15.898104,-3.5796642,3.765459,-0.05863301,0.060956858,-0.39342538,-0.5004276,-0.060422216,0.059171196,-0.37035766,-0.47108603,1.5613938598541788,1.521625676660848
2001,2001,2001,2001,2001,0.017890808,-0.0032945313,0.0024171043,-0.001115837,-4.346177,-5.5270987,-12.502966,-15.90021,-3.5793183,3.764998,-0.058665015,0.06099052,-0.39355823,-0.5004939,-0.060456213,0.059202924,-0.37047014,-0.4711324,1.5612971173789,1.5215501442531458
2002,2002,2002,2002,2002,0.017899748,-0.0032948274,0.0024168086,-0.0011159849,-4.3491087,-5.527831,-12.5114,-15.902317,-3.5792036,3.7645373,-0.058697015,0.06102418,-0.39382368,-0.5005602,-0.06049021,0.059234653,-0.37070742,-0.47117883,1.561200428508802,1.5215250965432077
2003,2003,2003,2003,2003,0.017908688,-0.0032948274,0.0024163648,-0.0011161333,-4.351307,-5.5285664,-12.517724,-15.904432,-3.5787423,3.763846,-0.058729015,0.061057836,-0.39402273,-0.5006268,-0.060524207,0.05926637,-0.37088215,-0.47122547,1.5610553251939063,1.5214243534277914
2004,2004,2004,2004,2004,0.0179176279999999,-0.0032949753,0.0024160685,-0.001116429,-4.3535075,-5.5300307,-12.524054,-15.908646,-3.5783963,3.763384,-0.05876101,0.061091486,-0.394222,-0.5007594,-0.0605582,0.059298083,-0.37105712,-0.47133428,1.5609583400260532,1.5213487839698463
2005,2005,2005,2005,2005,0.0179265679999999,-0.0032951238,0.0024157723,-0.0011165768,-4.35571,-5.530763,-12.530391,-15.910752,-3.5781665,3.7629228,-0.058793005,0.061125133,-0.39442146,-0.50082576,-0.06059219,0.059329793,-0.37123224,-0.4713807,1.5608615134152706,1.5212985904627263
2006,2006,2006,2006,2006,0.0179355079999999,-0.0032952714,0.0024154766,-0.0011168732,-4.357906,-5.5322313,-12.536708,-15.914975,-3.57782,3.7624621,-0.058824997,0.061158776,-0.3946203,-0.5009587,-0.06062618,0.059361495,-0.37140676,-0.4714898,1.560764782415905,1.5212229022776977
2007,2007,2007,2007,2007,0.017944452,-0.0032954195,0.002415181,-0.0011170211,-4.360104,-5.5329638,-12.543032,-15.917083,-3.5775898,3.762002,-0.058856983,0.061192412,-0.39481935,-0.501025,-0.06066017,0.059393194,-0.37158147,-0.4715362,1.560668168056183,1.5211726150693528
2008,2008,2008,2008,2008,0.017953393,-0.0032955674,0.002414737,-0.001117169,-4.3630357,-5.5336967,-12.551465,-15.91919,-3.5772443,3.76131,-0.058888968,0.061226048,-0.39508483,-0.50109136,-0.060694154,0.05942489,-0.3718187,-0.47158262,1.560522840464014,1.5210971358205996
