,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,0.04056991,-0.0043955697,0.0015535884,-0.0030077288,-14.077244,-14.898246,-40.49704,-42.858875,-2.290856,2.4199438,-0.10557338,0.11272015,-1.274733,-1.3490769,-0.11157241,0.1068076,-1.1401551,-1.2066503,83916.51,39291.12,10483.083,34142.305,33855.027,67997.33,1.2296241181909566,1.191147713306538
5105,5105,5105,5105,5105,5105,5105,5105,5105,5105,5105,0.04057786,-0.0043955697,0.0015535884,-0.0030077288,-14.077244,-14.898246,-40.49704,-42.858875,-2.290856,2.4199438,-0.10559159,0.112739384,-1.274733,-1.3490769,-0.11159277,0.10682489,-1.1401318,-1.2066257,83916.51,39291.12,10483.083,34142.305,33855.027,67997.33,1.2296241181909566,1.191147713306538
5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,0.04058581,-0.0043952735,0.0015532927,-0.0030080248,-14.077242,-14.899712,-40.497032,-42.863094,-2.2901645,2.4194834,-0.10560979,0.112758614,-1.2747327,-1.3492097,-0.111613125,0.106842175,-1.1401085,-1.2067199,83905.2,39298.85,10479.093,34127.258,33840.11,67967.37,1.229489487033337,1.1909375635273223
5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,0.04059375,-0.0043952735,0.0015532927,-0.0030083205,-14.077242,-14.901176,-40.497032,-42.867306,-2.2899342,2.4194834,-0.10562799,0.112777844,-1.2747327,-1.3493422,-0.11163348,0.10685945,-1.1400852,-1.2068139,83905.2,39306.58,10479.093,34119.53,33832.445,67951.98,1.229489487033337,1.1908675645772777
5108,5108,5108,5108,5108,5108,5108,5108,5108,5108,5108,0.0406017,-0.0043952735,0.0015532927,-0.0030086166,-14.077242,-14.902643,-40.497032,-42.871525,-2.2897036,2.4194834,-0.10564619,0.11279708,-1.2747327,-1.3494751,-0.11165383,0.10687674,-1.1400621,-1.2069082,83905.2,39314.32,10479.093,34111.79,33824.77,67936.56,1.229489487033337,1.1907974695334156
5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,0.04060965,-0.0043952735,0.0015529968,-0.0030089126,-14.078709,-14.904109,-40.501255,-42.875744,-2.2892425,2.4190226,-0.105664395,0.11281631,-1.2748656,-1.3496078,-0.111674175,0.106894016,-1.1401577,-1.2070023,83905.2,39322.055,10475.101,34108.043,33821.055,67929.09,1.2293547207552356,1.1906572951061605
5110,5110,5110,5110,5110,5110,5110,5110,5110,5110,5110,0.0406176,-0.0043952735,0.0015529968,-0.0030089126,-14.078709,-14.904109,-40.501255,-42.875744,-2.2892425,2.4190226,-0.10568259,0.112835534,-1.2748656,-1.3496078,-0.11169452,0.106911294,-1.1401346,-1.2069777,83905.2,39322.055,10475.101,34108.043,33821.055,67929.09,1.2293547207552356,1.1906572951061605
5111,5111,5111,5111,5111,5111,5111,5111,5111,5111,5111,0.04062555,-0.0043952735,0.0015529968,-0.0030092087,-14.078709,-14.905576,-40.501255,-42.879963,-2.2890117,2.4190226,-0.10570078,0.112854764,-1.2748656,-1.3497406,-0.11171487,0.10692857,-1.1401113,-1.207072,83905.2,39329.793,10475.101,34100.305,33813.383,67913.69,1.2293547207552356,1.1905871245128457
5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,0.0406335,-0.0043952735,0.0015529968,-0.0030095044,-14.078709,-14.907041,-40.501255,-42.88418,-2.2887814,2.4190226,-0.10571898,0.112873994,-1.2748656,-1.3498733,-0.11173521,0.10694585,-1.1400881,-1.2071661,83905.2,39337.523,10475.101,34092.574,33805.72,67898.3,1.2293547207552356,1.1905171010272806
5113,5113,5113,5113,5113,5113,5113,5113,5113,5113,5113,0.04064145,-0.0043952735,0.0015529968,-0.0030098008,-14.078709,-14.908509,-40.501255,-42.8884,-2.2885506,2.4190226,-0.10573717,0.112893224,-1.2748656,-1.3500062,-0.11175556,0.10696313,-1.140065,-1.2072604,83905.2,39345.273,10475.101,34084.824,33798.03,67882.86,1.2293547207552356,1.1904469205954293
5114,5114,5114,5114,5114,5114,5114,5114,5114,5114,5114,0.04064939,-0.0043952735,0.0015527006,-0.0030100965,-14.080176,-14.909973,-40.505474,-42.892612,-2.2880898,2.418561,-0.10575536,0.112912446,-1.2749984,-1.3501389,-0.1117759,0.106980406,-1.1401606,-1.2073544,83905.2,39353.004,10471.105,34081.09,33794.332,67875.42,1.2292197022961702,1.1903067882565062
5115,5115,5115,5115,5115,5115,5115,5115,5115,5115,5115,0.04065734,-0.0043952735,0.0015527006,-0.0030103922,-14.080176,-14.911438,-40.505474,-42.896828,-2.2878594,2.418561,-0.105773546,0.11293167,-1.2749984,-1.3502715,-0.11179623,0.106997676,-1.1401373,-1.2074485,83905.2,39360.734,10471.105,34073.36,33786.664,67860.02,1.2292197022961702,1.1902367147224544
5116,5116,5116,5116,5116,5116,5116,5116,5116,5116,5116,0.04066529,-0.0043952735,0.0015527006,-0.0030106883,-14.080176,-14.912906,-40.505474,-42.901047,-2.2876287,2.418561,-0.10579173,0.1129509,-1.2749984,-1.3504044,-0.11181657,0.107014954,-1.1401142,-1.2075428,83905.2,39368.484,10471.105,34065.613,33778.984,67844.59,1.2292197022961702,1.1901665450265821
5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,0.04067324,-0.004394978,0.0015527006,-0.0030106883,-14.0787115,-14.912906,-40.50126,-42.901047,-2.2873983,2.418561,-0.10580991,0.11297012,-1.2748657,-1.3504044,-0.1118369,0.107032225,-1.1399723,-1.2075182,83893.914,39368.484,10471.105,34054.324,33767.79,67822.11,1.2292197022961702,1.190096461664158
5118,5118,5118,5118,5118,5118,5118,5118,5118,5118,5118,0.04068119,-0.004394978,0.0015524048,-0.0030109847,-14.080176,-14.914373,-40.505474,-42.90527,-2.2869372,2.4181004,-0.10582809,0.11298934,-1.2749984,-1.3505373,-0.111857235,0.107049495,-1.1400678,-1.2076125,83893.914,39376.234,10467.116,34050.562,33764.062,67814.625,1.2290849581648617,1.1899561889321821
5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,0.04068914,-0.0043952735,0.0015524048,-0.0030112804,-14.08164,-14.915838,-40.50969,-42.909485,-2.2869372,2.4181004,-0.10584627,0.113008566,-1.2751311,-1.3506699,-0.11187756,0.107066765,-1.1401632,-1.2077065,83905.2,39383.97,10467.116,34054.12,33767.586,67821.7,1.2290849581648617,1.1899561889321821
5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,0.04069709,-0.0043952735,0.0015524048,-0.0030115761,-14.08164,-14.917303,-40.50969,-42.9137,-2.286707,2.4181004,-0.10586445,0.11302778,-1.2751311,-1.3508025,-0.11189789,0.107084036,-1.14014,-1.2078006,83905.2,39391.707,10467.116,34046.38,33759.914,67806.3,1.2290849581648617,1.18988615167641
5121,5121,5121,5121,5121,5121,5121,5121,5121,5121,5121,0.04070503,-0.0043952735,0.0015524048,-0.0030118725,-14.08164,-14.918771,-40.50969,-42.917923,-2.2864761,2.4181004,-0.10588262,0.113047004,-1.2751311,-1.3509355,-0.11191822,0.10710131,-1.1401169,-1.2078949,83905.2,39399.46,10467.116,34038.625,33752.223,67790.84,1.2290849581648617,1.1898158965210062
5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,0.04071298,-0.0043952735,0.0015524048,-0.0030121685,-14.08164,-14.920237,-40.50969,-42.92214,-2.2862456,2.4181004,-0.105900794,0.113066226,-1.2751311,-1.3510683,-0.11193854,0.10711857,-1.1400937,-1.2079891,83905.2,39407.203,10467.116,34030.883,33744.547,67775.43,1.2290849581648617,1.1897457581489237
5123,5123,5123,5123,5123,5123,5123,5123,5123,5123,5123,0.04072093,-0.0043952735,0.0015521086,-0.0030124641,-14.083108,-14.921701,-40.51391,-42.926353,-2.2857847,2.4176388,-0.105918966,0.11308544,-1.2752639,-1.3512008,-0.11195887,0.10713584,-1.1401893,-1.208083,83905.2,39414.938,10463.121,34027.15,33740.84,67767.984,1.228949903275494,1.1896054970789904
5124,5124,5124,5124,5124,5124,5124,5124,5124,5124,5124,0.04072888,-0.0043952735,0.0015521086,-0.0030124641,-14.083108,-14.921701,-40.51391,-42.926353,-2.2857847,2.4176388,-0.10593714,0.113104664,-1.2752639,-1.3512008,-0.11197919,0.1071531,-1.140166,-1.2080585,83905.2,39414.938,10463.121,34027.15,33740.84,67767.984,1.228949903275494,1.1896054970789904
5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,0.04073683,-0.0043952735,0.0015521086,-0.0030127605,-14.083108,-14.923169,-40.51391,-42.930576,-2.285554,2.4176388,-0.1059553,0.11312388,-1.2752639,-1.3513339,-0.11199951,0.107170366,-1.1401429,-1.2081529,83905.2,39422.695,10463.121,34019.39,33733.15,67752.54,1.228949903275494,1.1895352830752306
5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,0.04074478,-0.0043952735,0.0015521086,-0.0030130567,-14.083108,-14.924637,-40.51391,-42.934795,-2.2853231,2.4176388,-0.10597347,0.113143094,-1.2752639,-1.3514667,-0.11201983,0.10718763,-1.1401198,-1.2082471,83905.2,39430.445,10463.121,34011.64,33725.465,67737.11,1.228949903275494,1.189465003264307
5127,5127,5127,5127,5127,5127,5127,5127,5127,5127,5127,0.040752724,-0.0043952735,0.0015518129,-0.0030133524,-14.084572,-14.926101,-40.51812,-42.93901,-2.2848625,2.4171782,-0.10599163,0.11316231,-1.2753966,-1.3515992,-0.11204015,0.10720489,-1.1402152,-1.208341,83905.2,39438.184,10459.136,34007.883,33721.74,67729.625,1.2288151227829958,1.1893247941351297
5128,5128,5128,5128,5128,5128,5128,5128,5128,5128,5128,0.040760674,-0.0043952735,0.0015518129,-0.003013648,-14.084572,-14.927566,-40.51812,-42.943222,-2.2846324,2.4171782,-0.106009796,0.113181524,-1.2753966,-1.3517319,-0.11206046,0.107222155,-1.140192,-1.208435,83905.2,39445.926,10459.136,34000.14,33714.062,67714.2,1.2288151227829958,1.1892547430874931
5129,5129,5129,5129,5129,5129,5129,5129,5129,5129,5129,0.0407686239999999,-0.004394978,0.0015518129,-0.0030139445,-14.083108,-14.929034,-40.51391,-42.947445,-2.284171,2.4171782,-0.10602795,0.11320074,-1.2752639,-1.3518648,-0.11208077,0.10723941,-1.1400503,-1.2085294,83893.914,39453.684,10459.136,33981.094,33695.17,67676.266,1.2288151227829958,1.189114260880107
5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,0.04077657,-0.004394978,0.0015518129,-0.0030142402,-14.083108,-14.930498,-40.51391,-42.95166,-2.2839408,2.4171782,-0.10604611,0.11321995,-1.2752639,-1.3519975,-0.11210108,0.10725667,-1.1400272,-1.2086234,83893.914,39461.426,10459.136,33973.35,33687.496,67660.84,1.2288151227829958,1.1890441646311076
5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,0.04078452,-0.004394978,0.0015515166,-0.0030142402,-14.084576,-14.930498,-40.51813,-42.95166,-2.2837102,2.4167166,-0.10606426,0.11323916,-1.2753968,-1.3519975,-0.11212139,0.10727393,-1.1401228,-1.2085989,83893.914,39461.426,10455.142,33977.348,33691.46,67668.81,1.228680031443661,1.188973941654858
5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,0.04079247,-0.004394978,0.0015515166,-0.0030145359,-14.084576,-14.931963,-40.51813,-42.95587,-2.28348,2.4167166,-0.10608241,0.11325837,-1.2753968,-1.35213,-0.11214169,0.107291184,-1.1400996,-1.2086928,83893.914,39469.168,10455.142,33969.605,33683.78,67653.39,1.228680031443661,1.1889038355689723
5133,5133,5133,5133,5133,5133,5133,5133,5133,5133,5133,0.04080042,-0.004394978,0.0015515166,-0.0030148323,-14.084576,-14.933432,-40.51813,-42.9601,-2.2832491,2.4167166,-0.10610056,0.11327758,-1.2753968,-1.3522631,-0.112161994,0.10730844,-1.1400765,-1.2087872,83893.914,39476.93,10455.142,33961.844,33676.086,67637.93,1.228680031443661,1.1888335113644621
5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,5134,0.040808365,-0.004394978,0.0015515166,-0.003015128,-14.084576,-14.934896,-40.51813,-42.96431,-2.2830188,2.4167166,-0.10611871,0.11329679,-1.2753968,-1.3523957,-0.1121823,0.107325695,-1.1400534,-1.2088811,83893.914,39484.676,10455.142,33954.098,33668.406,67622.5,1.228680031443661,1.1887633649727518
5135,5135,5135,5135,5135,5135,5135,5135,5135,5135,5135,0.040816315,-0.004394978,0.0015515166,-0.0030154241,-14.084576,-14.936363,-40.51813,-42.96853,-2.2827883,2.4167166,-0.10613686,0.113316,-1.2753968,-1.3525286,-0.1122026,0.10734295,-1.1400303,-1.2089754,83893.914,39492.43,10455.142,33946.344,33660.715,67607.06,1.228680031443661,1.188693152736363
5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,0.040824265,-0.004394978,0.0015512209,-0.00301572,-14.0860405,-14.937829,-40.522346,-42.972748,-2.282327,2.4162562,-0.106155,0.11333521,-1.2755295,-1.3526613,-0.112222895,0.1073602,-1.1401256,-1.2090695,83893.914,39500.188,10451.157,33942.57,33656.977,67599.55,1.228545273113964,1.1885526220740121
5137,5137,5137,5137,5137,5137,5137,5137,5137,5137,5137,0.040832215,-0.004394978,0.0015512209,-0.0030160162,-14.0860405,-14.939296,-40.522346,-42.976967,-2.2820964,2.4162562,-0.10617314,0.113354415,-1.2755295,-1.352794,-0.11224319,0.107377455,-1.1401025,-1.2091637,83893.914,39507.945,10451.157,33934.812,33649.28,67584.09,1.228545273113964,1.1884823645704834
5138,5138,5138,5138,5138,5138,5138,5138,5138,5138,5138,0.040840164,-0.004394978,0.0015512209,-0.003016312,-14.0860405,-14.940761,-40.522346,-42.981182,-2.281866,2.4162562,-0.10619128,0.11337362,-1.2755295,-1.3529267,-0.112263486,0.1073947,-1.1400794,-1.2092577,83893.914,39515.69,10451.157,33927.066,33641.6,67568.67,1.228545273113964,1.188412163071433
5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,0.040848114,-0.004394978,0.0015509251,-0.003016312,-14.087506,-14.940761,-40.52656,-42.981182,-2.2816358,2.4157953,-0.10620941,0.11339282,-1.2756622,-1.3529267,-0.11228377,0.10741195,-1.1401749,-1.2092332,83893.914,39515.69,10447.171,33931.055,33645.56,67576.61,1.2284103502432278,1.1883420175890036
5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,5140,0.040856064,-0.004394978,0.0015509251,-0.0030166076,-14.087506,-14.942225,-40.52656,-42.985394,-2.2814054,2.4157953,-0.10622755,0.11341202,-1.2756622,-1.3530593,-0.11230407,0.1074292,-1.1401517,-1.2093271,83893.914,39523.438,10447.171,33923.31,33637.875,67561.19,1.2284103502432278,1.1882718062363475
5141,5141,5141,5141,5141,5141,5141,5141,5141,5141,5141,0.040864006,-0.004394978,0.0015509251,-0.0030169042,-14.087506,-14.943694,-40.52656,-42.98962,-2.2811744,2.4157953,-0.10624568,0.11343123,-1.2756622,-1.3531924,-0.11232436,0.10744645,-1.1401286,-1.2094216,83893.914,39531.21,10447.171,33915.535,33630.168,67545.7,1.2284103502432278,1.1882014070923719
5142,5142,5142,5142,5142,5142,5142,5142,5142,5142,5142,0.040871956,-0.004394978,0.0015509251,-0.0030172,-14.087506,-14.945159,-40.52656,-42.993835,-2.280944,2.4157953,-0.10626382,0.11345043,-1.2756622,-1.353325,-0.112344645,0.10746369,-1.1401055,-1.2095156,83893.914,39538.96,10447.171,33907.785,33622.484,67530.266,1.2284103502432278,1.188131185866222
5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,0.040879906,-0.004394978,0.0015509251,-0.003017496,-14.087506,-14.946626,-40.52656,-42.998055,-2.2807136,2.4157953,-0.10628194,0.11346963,-1.2756622,-1.3534578,-0.112364925,0.107480936,-1.1400824,-1.2096096,83893.914,39546.723,10447.171,33900.023,33614.785,67514.81,1.2284103502432278,1.188060959708705
5144,5144,5144,5144,5144,5144,5144,5144,5144,5144,5144,0.040887856,-0.004394978,0.0015506288,-0.003017792,-14.088973,-14.9480915,-40.53078,-43.002274,-2.2802525,2.4153337,-0.10630007,0.11348883,-1.2757951,-1.3535906,-0.11238521,0.10749818,-1.140178,-1.2097038,83893.914,39554.48,10443.181,33896.254,33611.05,67507.305,1.2282752042078644,1.1879204011404298
5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,5145,0.040895805,-0.004394978,0.0015506288,-0.0030180877,-14.088973,-14.949556,-40.53078,-43.006485,-2.2800221,2.4153337,-0.1063182,0.11350803,-1.2757951,-1.3537233,-0.11240549,0.10751542,-1.1401548,-1.2097979,83893.914,39562.23,10443.181,33888.504,33603.363,67491.87,1.2282752042078644,1.1878501601782314
5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,5146,0.040903755,-0.004394978,0.0015506288,-0.0030183839,-14.088973,-14.951024,-40.53078,-43.010704,-2.2797914,2.4153337,-0.10633632,0.11352723,-1.2757951,-1.3538561,-0.11242577,0.107532665,-1.1401317,-1.209892,83893.914,39569.996,10443.181,33880.74,33595.664,67476.41,1.2282752042078644,1.1877798228126661
5147,5147,5147,5147,5147,5147,5147,5147,5147,5147,5147,0.0409117,-0.0043946817,0.0015506288,-0.0030183839,-14.087506,-14.951024,-40.52656,-43.010704,-2.2795608,2.4153337,-0.10635444,0.11354643,-1.2756622,-1.3538561,-0.11244605,0.107549906,-1.1399899,-1.2098675,83882.61,39569.996,10443.181,33869.434,33584.453,67453.89,1.2282752042078644,1.187709510991296
5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,0.04091965,-0.004394978,0.001550333,-0.0030186803,-14.090438,-14.952492,-40.534996,-43.01493,-2.2793303,2.4148731,-0.10637256,0.113565624,-1.2759277,-1.353989,-0.11246632,0.10756714,-1.140204,-1.2099618,83893.914,39577.766,10439.195,33876.95,33591.906,67468.86,1.2281403327422749,1.1876392247198575
5149,5149,5149,5149,5149,5149,5149,5149,5149,5149,5149,0.0409276,-0.004394978,0.001550333,-0.003018976,-14.090438,-14.953957,-40.534996,-43.019142,-2.2791,2.4148731,-0.10639067,0.113584824,-1.2759277,-1.3541217,-0.11248659,0.10758438,-1.1401808,-1.2100557,83893.914,39585.52,10439.195,33869.195,33584.22,67453.414,1.2281403327422749,1.1875689945002592
5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,0.04093555,-0.004394978,0.001550333,-0.0030192717,-14.090438,-14.955421,-40.534996,-43.023357,-2.2788696,2.4148731,-0.10640879,0.11360402,-1.2759277,-1.3542542,-0.11250687,0.10760162,-1.1401577,-1.2101496,83893.914,39593.277,10439.195,33861.44,33576.527,67437.97,1.2281403327422749,1.1874987288497156
5151,5151,5151,5151,5151,5151,5151,5151,5151,5151,5151,0.0409435,-0.004394978,0.001550333,-0.003019568,-14.090438,-14.956889,-40.534996,-43.02758,-2.2786388,2.4148731,-0.1064269,0.11362321,-1.2759277,-1.3543872,-0.11252713,0.10761885,-1.1401347,-1.2102439,83893.914,39601.05,10439.195,33853.668,33568.82,67422.484,1.2281403327422749,1.1874283362597204
5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,5152,0.040951446,-0.004394978,0.0015500367,-0.0030198637,-14.091906,-14.958354,-40.53922,-43.03179,-2.278178,2.4144118,-0.106445014,0.1136424,-1.2760606,-1.3545198,-0.112547405,0.10763609,-1.1402303,-1.210338,83893.914,39608.81,10435.206,33849.9,33565.082,67414.984,1.2280052380705906,1.1872877802506647
5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,0.040959396,-0.004394978,0.0015500367,-0.0030198637,-14.091906,-14.958354,-40.53922,-43.03179,-2.278178,2.4144118,-0.10646312,0.113661595,-1.2760606,-1.3545198,-0.11256767,0.10765332,-1.1402072,-1.2103134,83893.914,39608.81,10435.206,33849.9,33565.082,67414.984,1.2280052380705906,1.1872877802506647
5154,5154,5154,5154,5154,5154,5154,5154,5154,5154,5154,0.04096734,-0.004394978,0.0015500367,-0.0030201594,-14.091906,-14.959819,-40.53922,-43.036007,-2.2779477,2.4144118,-0.106481224,0.11368079,-1.2760606,-1.3546525,-0.112587936,0.10767055,-1.140184,-1.2104075,83893.914,39616.566,10435.206,33842.14,33557.39,67399.53,1.2280052380705906,1.1872175253438393
5155,5155,5155,5155,5155,5155,5155,5155,5155,5155,5155,0.04097529,-0.004394978,0.0015500367,-0.0030204556,-14.091906,-14.961286,-40.53922,-43.040226,-2.2777169,2.4144118,-0.10649933,0.11369998,-1.2760606,-1.3547853,-0.112608194,0.107687786,-1.140161,-1.2105016,83893.914,39624.336,10435.206,33834.37,33549.688,67384.06,1.2280052380705906,1.1871471129557207
5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,5156,0.04098324,-0.004394978,0.0015500367,-0.003020752,-14.091906,-14.962753,-40.53922,-43.04445,-2.277486,2.4144118,-0.106517434,0.113719165,-1.2760606,-1.3549182,-0.11262846,0.10770502,-1.1401379,-1.2105958,83893.914,39632.11,10435.206,33826.598,33541.977,67368.58,1.2280052380705906,1.1870766650981586
5157,5157,5157,5157,5157,5157,5157,5157,5157,5157,5157,0.04099119,-0.004394978,0.001549741,-0.0030210477,-14.09337,-14.964218,-40.543434,-43.048664,-2.2770252,2.413951,-0.10653554,0.11373836,-1.2761933,-1.3550509,-0.11264872,0.107722245,-1.1402333,-1.2106899,83893.914,39639.87,10431.226,33822.816,33538.23,67361.05,1.2278702716037533,1.1869360596474396
5158,5158,5158,5158,5158,5158,5158,5158,5158,5158,5158,0.0409991399999999,-0.004394978,0.001549741,-0.0030213434,-14.09337,-14.965683,-40.543434,-43.052876,-2.276795,2.413951,-0.10655364,0.11375754,-1.2761933,-1.3551835,-0.112668976,0.10773948,-1.1402103,-1.2107837,83893.914,39647.63,10431.226,33815.06,33530.535,67345.59,1.2278702716037533,1.1868658105429264
5159,5159,5159,5159,5159,5159,5159,5159,5159,5159,5159,0.04100709,-0.004394978,0.001549741,-0.0030216398,-14.09337,-14.967151,-40.543434,-43.057102,-2.2765641,2.413951,-0.106571734,0.113776736,-1.2761933,-1.3553165,-0.11268923,0.107756704,-1.1401871,-1.2108781,83893.914,39655.41,10431.226,33807.277,33522.82,67330.09,1.2278702716037533,1.186795342864726
5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,5160,0.04101504,-0.004394978,0.0015494447,-0.0030219357,-14.094839,-14.9686165,-40.547657,-43.061317,-2.276103,2.4134896,-0.106589824,0.11379592,-1.2763262,-1.3554492,-0.112709485,0.10777393,-1.1402828,-1.2109721,83893.914,39663.18,10427.237,33803.5,33519.074,67322.58,1.2277351111453225,1.1866546062780128
5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,5161,0.04102298,-0.004394978,0.0015494447,-0.0030222314,-14.094839,-14.970081,-40.547657,-43.065533,-2.2758727,2.4134896,-0.106607914,0.11381511,-1.2763262,-1.3555819,-0.11272973,0.107791156,-1.1402597,-1.2110661,83893.914,39670.94,10427.237,33795.74,33511.38,67307.12,1.2277351111453225,1.1865843068719588
5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,5162,0.04103093,-0.004394978,0.0015494447,-0.0030222314,-14.094839,-14.970081,-40.547657,-43.065533,-2.2758727,2.4134896,-0.106626004,0.113834284,-1.2763262,-1.3555819,-0.11274998,0.107808374,-1.1402366,-1.2110416,83893.914,39670.94,10427.237,33795.74,33511.38,67307.12,1.2277351111453225,1.1865843068719588
5163,5163,5163,5163,5163,5163,5163,5163,5163,5163,5163,0.04103888,-0.004394978,0.0015494447,-0.0030225278,-14.094839,-14.97155,-40.547657,-43.069756,-2.2756417,2.4134896,-0.106644094,0.11385347,-1.2763262,-1.3557148,-0.11277023,0.1078256,-1.1402135,-1.2111359,83893.914,39678.723,10427.237,33787.957,33503.664,67291.625,1.2277351111453225,1.1865137888249877
5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,0.04104683,-0.004394978,0.0015494447,-0.003022824,-14.094839,-14.973017,-40.547657,-43.073975,-2.2754111,2.4134896,-0.106662184,0.113872655,-1.2763262,-1.3558476,-0.11279047,0.107842825,-1.1401905,-1.2112299,83893.914,39686.5,10427.237,33780.18,33495.95,67276.125,1.2277351111453225,1.1864433879269534
5165,5165,5165,5165,5165,5165,5165,5165,5165,5165,5165,0.04105478,-0.004394978,0.0015491489,-0.0030231196,-14.096303,-14.974482,-40.55187,-43.07819,-2.2749505,2.4130287,-0.10668027,0.11389184,-1.2764589,-1.3559803,-0.11281072,0.10786004,-1.1402858,-1.211324,83893.914,39694.26,10423.257,33776.4,33492.203,67268.6,1.227600078913533,1.186302754469173
5166,5166,5166,5166,5166,5166,5166,5166,5166,5166,5166,0.04106273,-0.004394978,0.0015491489,-0.0030234153,-14.096303,-14.975946,-40.55187,-43.0824,-2.2747202,2.4130287,-0.10669835,0.11391102,-1.2764589,-1.3561128,-0.11283096,0.10787726,-1.1402628,-1.2114178,83893.914,39702.027,10423.257,33768.633,33484.5,67253.13,1.227600078913533,1.1862324303229241
5167,5167,5167,5167,5167,5167,5167,5167,5167,5167,5167,0.04107067,-0.004394978,0.0015491489,-0.0030234153,-14.096303,-14.975946,-40.55187,-43.0824,-2.2747202,2.4130287,-0.10671643,0.113930196,-1.2764589,-1.3561128,-0.1128512,0.10789448,-1.1402397,-1.2113934,83893.914,39702.027,10423.257,33768.633,33484.5,67253.13,1.227600078913533,1.1862324303229241
5168,5168,5168,5168,5168,5168,5168,5168,5168,5168,5168,0.04107862,-0.004394978,0.0015491489,-0.0030237117,-14.096303,-14.977414,-40.55187,-43.086624,-2.2744894,2.4130287,-0.106734514,0.11394938,-1.2764589,-1.3562458,-0.112871446,0.1079117,-1.1402166,-1.2114875,83893.914,39709.812,10423.257,33760.848,33476.78,67237.625,1.227600078913533,1.1861619485352912
5169,5169,5169,5169,5169,5169,5169,5169,5169,5169,5169,0.04108657,-0.004394978,0.0015488532,-0.0030240074,-14.097768,-14.978879,-40.556084,-43.09084,-2.2740288,2.412568,-0.10675259,0.11396856,-1.2765914,-1.3563784,-0.11289168,0.10792892,-1.140312,-1.2115815,83893.914,39717.58,10419.278,33757.055,33473.02,67230.08,1.22746508705247,1.1860212754893615
5170,5170,5170,5170,5170,5170,5170,5170,5170,5170,5170,0.04109452,-0.004394978,0.0015488532,-0.0030243036,-14.097768,-14.980346,-40.556084,-43.09506,-2.2737982,2.412568,-0.106770664,0.11398774,-1.2765914,-1.3565112,-0.11291192,0.10794613,-1.140289,-1.2116756,83893.914,39725.363,10419.278,33749.273,33465.305,67214.58,1.22746508705247,1.1859508399081846
5171,5171,5171,5171,5171,5171,5171,5171,5171,5171,5171,0.04110247,-0.004394978,0.0015488532,-0.0030245995,-14.097768,-14.981812,-40.556084,-43.099277,-2.2735677,2.412568,-0.10678873,0.11400691,-1.2765914,-1.356644,-0.112932146,0.107963346,-1.1402658,-1.2117697,83893.914,39733.137,10419.278,33741.496,33457.594,67199.09,1.22746508705247,1.1858804299131989
