,Time,Incident Raw,Transmitted Raw
430,-0.39459604,2.5158126e-06,-1.4798755e-07
431,-0.39458352,2.5158126e-06,-1.4798755e-07
432,-0.39457104,2.367825e-06,0.0
433,-0.39455852,2.367825e-06,0.0
434,-0.39454603,2.367825e-06,0.0
435,-0.39453354,2.367825e-06,0.0
436,-0.39452103,2.367825e-06,0.0
437,-0.39450854,2.367825e-06,0.0
438,-0.39449602,2.367825e-06,0.0
439,-0.39448354,2.367825e-06,0.0
440,-0.39447102,2.367825e-06,0.0
441,-0.39445853,2.367825e-06,0.0
442,-0.39444602,2.367825e-06,0.0
443,-0.39443353,2.367825e-06,0.0
444,-0.39442104,2.367825e-06,0.0
445,-0.39440852,2.367825e-06,0.0
446,-0.39439604,2.367825e-06,0.0
447,-0.39438352,2.367825e-06,0.0
448,-0.39437103,2.2198374e-06,0.0
449,-0.39435852,2.2198374e-06,0.0
450,-0.39434603,2.2198374e-06,0.0
451,-0.39433354,2.2198374e-06,0.0
452,-0.39432102,2.2198374e-06,0.0
453,-0.39430854,2.2198374e-06,0.0
454,-0.39429602,2.2198374e-06,0.0
455,-0.39428353,2.2198374e-06,0.0
456,-0.39427102,2.2198374e-06,0.0
457,-0.39425853,2.2198374e-06,0.0
458,-0.39424604,2.2198374e-06,0.0
459,-0.39423352,2.2198374e-06,0.0
460,-0.39422104,2.2198374e-06,0.0
461,-0.39420852,2.2198374e-06,0.0
462,-0.39419603,2.2198374e-06,0.0
463,-0.39418352,2.2198374e-06,0.0
464,-0.39417103,2.2198374e-06,0.0
465,-0.39415854,2.2198374e-06,0.0
466,-0.39414603,2.2198374e-06,0.0
467,-0.39413354,2.2198374e-06,0.0
468,-0.39412102,2.2198374e-06,-1.4798755e-07
469,-0.39410853,2.071845e-06,-1.4798755e-07
470,-0.39409602,2.071845e-06,-1.4798755e-07
471,-0.39408353,2.071845e-06,-1.4798755e-07
472,-0.39407104,2.071845e-06,-1.4798755e-07
473,-0.39405853,2.071845e-06,-1.4798755e-07
474,-0.39404604,2.071845e-06,-1.4798755e-07
475,-0.39403352,2.071845e-06,-1.4798755e-07
476,-0.39402103,1.9238573e-06,-1.4798755e-07
477,-0.39400852,1.9238573e-06,-1.4798755e-07
478,-0.39399603,1.9238573e-06,-1.4798755e-07
479,-0.39398354,1.9238573e-06,-1.4798755e-07
480,-0.39397103,1.9238573e-06,-1.4798755e-07
481,-0.39395854,1.9238573e-06,-1.4798755e-07
482,-0.39394602,1.9238573e-06,-1.4798755e-07
483,-0.39393353,1.9238573e-06,-1.4798755e-07
484,-0.39392102,1.9238573e-06,-1.4798755e-07
485,-0.39390853,1.9238573e-06,-1.4798755e-07
486,-0.39389604,1.9238573e-06,-1.4798755e-07
487,-0.39388353,1.9238573e-06,-1.4798755e-07
488,-0.39387104,1.9238573e-06,-1.4798755e-07
489,-0.39385852,1.9238573e-06,-1.4798755e-07
490,-0.39384604,1.9238573e-06,-1.4798755e-07
491,-0.39383352,1.9238573e-06,-1.4798755e-07
492,-0.39382103,1.9238573e-06,-1.4798755e-07
493,-0.39380854,1.9238573e-06,-1.4798755e-07
494,-0.39379603,1.9238573e-06,-1.4798755e-07
495,-0.39378354,1.9238573e-06,-1.4798755e-07
496,-0.39377102,1.9238573e-06,-1.4798755e-07
497,-0.39375854,1.9238573e-06,-1.4798755e-07
498,-0.39374602,1.9238573e-06,-1.4798755e-07
499,-0.39373353,1.9238573e-06,-1.4798755e-07
500,-0.39372104,1.9238573e-06,-1.4798755e-07
501,-0.39370853,1.9238573e-06,-1.4798755e-07
502,-0.39369604,1.9238573e-06,-1.4798755e-07
503,-0.39368352,1.9238573e-06,-1.4798755e-07
504,-0.39367104,1.9238573e-06,-1.4798755e-07
505,-0.39365852,1.9238573e-06,-1.4798755e-07
506,-0.39364603,1.9238573e-06,-1.4798755e-07
507,-0.39363354,1.7758698e-06,-1.4798755e-07
508,-0.39362103,1.7758698e-06,-1.4798755e-07
509,-0.39360854,1.7758698e-06,-1.4798755e-07
510,-0.39359602,1.7758698e-06,-1.4798755e-07
511,-0.39358354,1.7758698e-06,-1.4798755e-07
512,-0.39357102,1.7758698e-06,-1.4798755e-07
513,-0.39355853,1.7758698e-06,-1.4798755e-07
514,-0.39354604,1.7758698e-06,-1.4798755e-07
515,-0.39353353,1.7758698e-06,-1.4798755e-07
