,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
357,357,357,357,357,357,357,357,357,357,357,0.0027772195,-0.00051914534,9.071727e-05,-0.00036553288,-2.1221416,-1.8106016,-6.1049204,-5.20869,-0.19028987,0.14130558,-0.00025327818,4.378937e-05,-0.19216573,-0.16395493,-0.00025331025,4.3788412e-05,-0.19211707,-0.1639134,1170.5635,580.32324,35.743496,554.49677,549.83124,1104.328,0.13217285272694793,0.17419686569593484
358,358,358,358,358,358,358,358,358,358,358,0.0027849989,-0.00052092137,9.13092e-05,-0.00036686476,-2.128007,-1.8171989,-6.1217937,-5.2276692,-0.19109678,0.1422276,-0.00025476163,4.489222e-05,-0.19269684,-0.16455232,-0.0002547941,4.489121e-05,-0.19264776,-0.1645104,1178.5864,584.56,36.211468,557.815,553.1215,1110.9365,0.1329803908509225,0.174874546517637
359,359,359,359,359,359,359,359,359,359,359,0.0027927782,-0.00052254915,9.190118e-05,-0.00036819666,-2.1331377,-1.8237962,-6.1365533,-5.2466483,-0.19178826,0.14314969,-0.00025625093,4.6002242e-05,-0.19316144,-0.16514973,-0.00025628376,4.6001183e-05,-0.19311194,-0.16510741,1185.9636,588.81213,36.68253,560.469,555.7532,1116.2222,0.13378733861755232,0.17545491863614202
360,360,360,360,360,360,360,360,360,360,360,0.0028005575,-0.0005243252,9.249311e-05,-0.0003695286,-2.1390028,-1.8303937,-6.153426,-5.265628,-0.19259517,0.1440717,-0.00025774605,4.7119436e-05,-0.19369255,-0.16574715,-0.0002577793,4.7118327e-05,-0.19364263,-0.16570443,1194.039,593.0799,37.15659,563.8025,559.05865,1122.8611,0.1345935658187962,0.17613174772382237
361,361,361,361,361,361,361,361,361,361,361,0.0028083369,-0.0005259529,9.323307e-05,-0.00037086042,-2.1434002,-1.8369906,-6.166076,-5.2846055,-0.1934019,0.14522432,-0.00025924746,4.82447e-05,-0.19409074,-0.16634452,-0.00025928108,4.8243535e-05,-0.19404042,-0.1663014,1201.464,597.3626,37.753487,566.3479,561.58264,1127.9305,0.13560053048157872,0.17680796819440447
362,362,362,362,362,362,362,362,362,362,362,0.0028161162,-0.000527729,9.382505e-05,-0.00037234038,-2.1492655,-1.8443214,-6.1829495,-5.3056946,-0.19409359,0.1461464,-0.0002607547,4.9378035e-05,-0.19462186,-0.16700834,-0.00026078869,4.9376813e-05,-0.19457111,-0.1669648,1209.5922,602.13983,38.234436,569.2179,564.42847,1133.6464,0.13640535882447824,0.17738739548316734
363,363,363,363,363,363,363,363,363,363,363,0.0028238955,-0.0005293567,9.441698e-05,-0.00037367226,-2.154396,-1.8509185,-6.1977086,-5.324673,-0.19478498,0.14706843,-0.00026226728,5.051854e-05,-0.19508645,-0.16760574,-0.00026230168,5.0517265e-05,-0.19503528,-0.16756178,1217.0654,606.45526,38.718388,571.8918,567.0799,1138.9717,0.1372094963502109,0.17796623613918666
364,364,364,364,364,364,364,364,364,364,364,0.0028316749,-0.0005311328,9.500896e-05,-0.00037500414,-2.1602614,-1.8575158,-6.214582,-5.343652,-0.19559205,0.14799051,-0.0002637857,5.1666222e-05,-0.19561757,-0.16820313,-0.00026382052,5.1664887e-05,-0.19556597,-0.16815875,1225.246,610.7862,39.205425,575.2544,570.4142,1145.6686,0.13801303131268397,0.17864150202447454
365,365,365,365,365,365,365,365,365,365,365,0.0028394542,-0.00053290837,9.5748874e-05,-0.00037648407,-2.1653912,-1.8648463,-6.2293396,-5.3647404,-0.19639853,0.14914304,-0.00026531043,5.282197e-05,-0.1960821,-0.16886693,-0.00026534565,5.2820575e-05,-0.19603008,-0.16882212,1233.4517,615.6166,39.81846,578.0166,573.15314,1151.1697,0.13901648197989316,0.17931581908684285
366,366,366,366,366,366,366,366,366,366,366,0.0028472336,-0.00053468446,9.634085e-05,-0.00037781597,-2.1712565,-1.8714437,-6.246213,-5.3837194,-0.1972055,0.15006514,-0.0002668414,5.398579e-05,-0.19661322,-0.16946435,-0.00026687703,5.398433e-05,-0.19656076,-0.16941912,1241.6871,619.98004,40.312344,581.3948,576.50287,1157.8977,0.13981858424923826,0.17999009103864397
367,367,367,367,367,367,367,367,367,367,367,0.002855013,-0.0005364601,9.693279e-05,-0.00037929585,-2.1771197,-1.878774,-6.2630796,-5.404807,-0.19789688,0.15098716,-0.00026837824,5.5156783e-05,-0.19714414,-0.17012812,-0.00026841427,5.5155262e-05,-0.19709122,-0.17008246,1249.9479,624.8464,40.80924,584.2923,579.37604,1163.6683,0.14061997416058067,0.18056741919378
368,368,368,368,368,368,368,368,368,368,368,0.0028627922,-0.0005382361,9.752476e-05,-0.00038062778,-2.1829848,-1.8853716,-6.279952,-5.4237866,-0.1987038,0.15190925,-0.00026992089,5.6334946e-05,-0.19767524,-0.17072554,-0.00026995732,5.633336e-05,-0.19762188,-0.17067945,1258.2378,629.2425,41.309208,587.68616,582.74133,1170.4275,0.14142078312903758,0.1812408063268351
369,369,369,369,369,369,369,369,369,369,369,0.0028705716,-0.00054001174,9.8116696e-05,-0.00038210768,-2.1888478,-1.892702,-6.296819,-5.4448743,-0.19939512,0.15283127,-0.00027146935,5.7520283e-05,-0.19820616,-0.17138934,-0.0002715062,5.751863e-05,-0.19815235,-0.17134282,1266.5533,634.1451,41.812187,590.596,585.6267,1176.2227,0.14222089059552806,0.1818173630429779
370,370,370,370,370,370,370,370,370,370,370,0.002878351,-0.0005417878,9.885666e-05,-0.0003834395,-2.1939802,-1.8992989,-6.3115835,-5.4638524,-0.2003174,0.15398388,-0.0002730241,5.8713693e-05,-0.19867091,-0.1719867,-0.00027306136,5.871197e-05,-0.19861667,-0.17193975,1274.8983,638.57336,42.445236,593.87976,588.8828,1182.7626,0.1432201991841837,0.18258602181999664
371,371,371,371,371,371,371,371,371,371,371,0.0028861302,-0.0005434155,9.944864e-05,-0.00038491943,-2.1991103,-1.9066294,-6.3263416,-5.4849405,-0.20089355,0.15490597,-0.0002745847,5.991517e-05,-0.19913545,-0.17265052,-0.00027462238,5.9913375e-05,-0.19908078,-0.17260312,1282.5701,643.51215,42.955105,596.1028,591.08716,1187.19,0.14401892940426944,0.18306590469830566
372,372,372,372,372,372,372,372,372,372,372,0.0028939096,-0.00054519164,0.00010004057,-0.0003862513,-2.204976,-1.9132266,-6.343216,-5.5039196,-0.20170055,0.15582798,-0.00027615062,6.112382e-05,-0.1996666,-0.1732479,-0.00027618877,6.112195e-05,-0.19961147,-0.17320006,1290.9679,647.97314,43.46797,599.52686,594.4824,1194.0093,0.14481695294906674,0.1837376786199586
373,373,373,373,373,373,373,373,373,373,373,0.002901689,-0.0005469672,0.000100780526,-0.00038773124,-2.210106,-1.9205573,-6.3579736,-5.5250077,-0.20250708,0.15698059,-0.00027772287,6.234054e-05,-0.20013112,-0.1739117,-0.00027776143,6.23386e-05,-0.20007554,-0.17386341,1299.3904,652.94806,44.11338,602.3288,597.2608,1199.5896,0.1458136719256154,0.18440861071433426
374,374,374,374,374,374,374,374,374,374,374,0.0029094683,-0.0005488912,0.00010137246,-0.00038906315,-2.216704,-1.9271545,-6.3769546,-5.543987,-0.20342925,0.15790261,-0.0002793018,6.3565334e-05,-0.2007286,-0.17450912,-0.00027934083,6.356331e-05,-0.20067254,-0.17446038,1308.5479,657.4417,44.633102,606.473,601.3701,1207.8431,0.14661027371421317,0.1851751896413494
375,375,375,375,375,375,375,375,375,375,375,0.0029172476,-0.00055066723,0.00010211242,-0.000390543,-2.2218359,-1.9344847,-6.3917184,-5.565074,-0.20423621,0.15905522,-0.0002808875,6.479819e-05,-0.20119332,-0.17517288,-0.00028092696,6.479609e-05,-0.2011368,-0.17512368,1317.0297,662.4525,45.287067,609.29,604.1634,1213.4534,0.14760520774378938,0.1858455153519788
376,376,376,376,376,376,376,376,376,376,376,0.0029250267,-0.00055244286,0.000102704355,-0.0003920229,-2.227699,-1.9418151,-6.408585,-5.586162,-0.20492753,0.15997723,-0.000282479,6.6039116e-05,-0.20172425,-0.17583667,-0.00028251891,6.603694e-05,-0.20166726,-0.175787,1325.5369,667.4826,45.81364,612.24066,607.08923,1219.3298,0.148400375615271,0.18641942405523293
377,377,377,377,377,377,377,377,377,377,377,0.002932806,-0.00055421895,0.00010344432,-0.00039335477,-2.2328312,-1.9484124,-6.4233494,-5.6051407,-0.20584981,0.16112983,-0.00028407678,6.7288114e-05,-0.20218898,-0.17643407,-0.00028411715,6.728585e-05,-0.20213154,-0.17638394,1334.0737,672.02576,46.476173,615.57184,610.39233,1225.9641,0.14939352247575055,0.18718455489472702
378,378,378,378,378,378,378,378,378,378,378,0.0029405854,-0.0005559946,0.00010403629,-0.0003948347,-2.2386944,-1.955743,-6.440216,-5.6262293,-0.20654115,0.16205193,-0.00028568084,6.854519e-05,-0.2027199,-0.17709787,-0.00028572168,6.854284e-05,-0.20266199,-0.17704728,1342.6357,677.09204,47.00963,618.534,613.32965,1231.8636,0.15018734762047153,0.18775771242216704
379,379,379,379,379,379,379,379,379,379,379,0.0029483647,-0.0005579185,0.00010462822,-0.0003963146,-2.2452922,-1.9630734,-6.459197,-5.647317,-0.20734797,0.16297394,-0.00028729075,6.980943e-05,-0.20331736,-0.17776166,-0.00028733202,6.980699e-05,-0.20325895,-0.1777106,1351.9437,682.1772,47.546085,622.22034,616.9849,1239.2053,0.15098046571883617,0.1884261938560161
380,380,380,380,380,380,380,380,380,380,380,0.002956144,-0.0005596946,0.000105368184,-0.00039779444,-2.2504246,-1.9704034,-6.4739614,-5.668404,-0.20815502,0.16412655,-0.00028890691,7.108174e-05,-0.2037821,-0.17842543,-0.00028894865,7.107921e-05,-0.20372322,-0.17837389,1360.5651,687.28125,48.22098,625.0628,619.80347,1244.8662,0.15197106333093413,0.18909441909388308
381,381,381,381,381,381,381,381,381,381,381,0.0029639234,-0.0005616181,0.00010596012,-0.00039927437,-2.25702,-1.9777341,-6.4929347,-5.6894927,-0.20896146,0.16504857,-0.00029052937,7.236212e-05,-0.20437934,-0.17908923,-0.00029057157,7.23595e-05,-0.20431995,-0.1790372,1369.9327,692.4046,48.764294,628.7638,623.4734,1252.2372,0.15276277713574327,0.18976169353977385
382,382,382,382,382,382,382,382,382,382,382,0.0029717027,-0.0005633942,0.000106700085,-0.00040075427,-2.2621527,-1.9850645,-6.5077,-5.7105803,-0.20976847,0.16620117,-0.00029215807,7.365057e-05,-0.2048441,-0.17975302,-0.00029220077,7.3647854e-05,-0.20478426,-0.17970051,1378.6113,697.5469,49.447758,631.6167,626.30225,1257.919,0.15375160306386146,0.19042899419201828
383,383,383,383,383,383,383,383,383,383,383,0.002979482,-0.00056531816,0.00010729201,-0.00040208615,-2.2687504,-1.9916617,-6.5266805,-5.7295594,-0.21069062,0.1671232,-0.0002937935,7.4947086e-05,-0.20544155,-0.18035041,-0.0002938367,7.494428e-05,-0.20538118,-0.18029742,1388.0431,702.19104,49.99791,635.854,630.5039,1266.3579,0.15454191756950522,0.19119095711750264
384,384,384,384,384,384,384,384,384,384,384,0.0029872614,-0.0005670938,0.00010803197,-0.00040356602,-2.2738805,-1.998992,-6.5414386,-5.7506466,-0.21149723,0.16827579,-0.0002954357,7.625168e-05,-0.2059061,-0.1810142,-0.00029547935,7.624877e-05,-0.20584527,-0.18096071,1396.7762,707.3694,50.68993,638.7169,633.3427,1272.0596,0.15552897810906605,0.19185697485003833
385,385,385,385,385,385,385,385,385,385,385,0.0029950407,-0.0005690177,0.000108771936,-0.00040504595,-2.279745,-2.0063226,-6.5583096,-5.771735,-0.21241936,0.1694284,-0.00029708457,7.756523e-05,-0.20643716,-0.181678,-0.00029712872,7.7562225e-05,-0.20637582,-0.18162403,1406.2698,712.56696,51.386707,642.31616,636.9117,1279.2278,0.15651508242314516,0.19261783440130334
386,386,386,386,386,386,386,386,386,386,386,0.00300282,-0.0005707938,0.000109363864,-0.00040652583,-2.2856104,-2.0136528,-6.5751834,-5.792823,-0.21311107,0.1703504,-0.00029873976,7.888686e-05,-0.20696828,-0.18234177,-0.00029878438,7.888375e-05,-0.20690645,-0.18228729,1415.0624,717.7833,51.947514,645.3316,639.9018,1285.2334,0.1573031911518185,0.1931881921343553
387,387,387,387,387,387,387,387,387,387,387,0.0030105994,-0.0005727173,0.00011010383,-0.0004080057,-2.291473,-2.0209832,-6.5920477,-5.8139105,-0.21403283,0.171503,-0.00030040118,8.021655e-05,-0.20749913,-0.18300554,-0.00030044632,8.0213336e-05,-0.2074368,-0.18295057,1424.6155,723.01874,52.652855,648.9439,643.48364,1292.4275,0.1582875397818966,0.19394773510526364
388,388,388,388,388,388,388,388,388,388,388,0.0030183787,-0.0005744934,0.000110695764,-0.00040948557,-2.2973382,-2.0283134,-6.6089215,-5.8349977,-0.21472457,0.17242505,-0.00030206892,8.155432e-05,-0.20803027,-0.18366933,-0.00030211455,8.155099e-05,-0.20796743,-0.18361385,1433.4651,728.27313,53.220516,651.9714,646.48566,1298.457,0.15907429605418175,0.1945173597361174
389,389,389,389,389,389,389,389,389,389,389,0.003026158,-0.0005764173,0.00011143572,-0.0004109655,-2.303203,-2.035644,-6.625793,-5.8560863,-0.21564665,0.17357762,-0.0003037429,8.290015e-05,-0.20856133,-0.18433313,-0.00030378904,8.289672e-05,-0.20849799,-0.18427715,1443.0823,733.54675,53.93441,655.60114,650.08484,1305.686,0.16005687813515684,0.1952761574347196
390,390,390,390,390,390,390,390,390,390,390,0.0030339374,-0.0005783413,0.00011217568,-0.00041244537,-2.309068,-2.0429742,-6.642665,-5.877174,-0.21656889,0.17473023,-0.0003054241,8.425495e-05,-0.20909241,-0.1849969,-0.00030547075,8.4251405e-05,-0.20902854,-0.1849404,1452.7319,738.8392,54.65306,659.2398,653.69293,1312.9327,0.1610385297465998,0.1960345113133387
391,391,391,391,391,391,391,391,391,391,391,0.0030417168,-0.0005802648,0.000112767615,-0.00041392524,-2.3156633,-2.0503044,-6.6616387,-5.898261,-0.21737537,0.17565227,-0.000307112,8.561782e-05,-0.20968965,-0.18566068,-0.00030715915,8.5614156e-05,-0.20962524,-0.18560366,1462.4111,744.1507,55.231377,663.0291,657.4504,1320.4795,0.16182311697637958,0.19669720523182208
392,392,392,392,392,392,392,392,392,392,392,0.003049496,-0.00058204087,0.00011350758,-0.00041540517,-2.3207955,-2.057635,-6.676403,-5.9193497,-0.2181823,0.17680486,-0.00030880616,8.698876e-05,-0.2101544,-0.18632448,-0.00030885384,8.6984975e-05,-0.2100895,-0.18626694,1471.3772,749.48145,55.958595,665.93726,660.33405,1326.2712,0.16280302014020676,0.197359829680805
393,393,393,393,393,393,393,393,393,393,393,0.0030572754,-0.0005839648,0.00011424754,-0.00041688504,-2.3266602,-2.0649652,-6.693274,-5.9404373,-0.21910447,0.17795745,-0.00031050705,8.8368666e-05,-0.21068545,-0.18698826,-0.00031055528,8.836476e-05,-0.21062003,-0.18693021,1481.1206,754.83093,56.690563,669.59906,663.965,1333.5641,0.16378196403373876,0.1981165482215655
394,394,394,394,394,394,394,394,394,394,394,0.0030650548,-0.00058588834,0.00011498745,-0.00041836497,-2.332523,-2.072296,-6.71014,-5.9615254,-0.2200262,0.17910996,-0.00031221512,8.975754e-05,-0.21121635,-0.18765207,-0.00031226387,8.9753514e-05,-0.21115041,-0.18759347,1490.894,760.19977,57.427242,673.2671,667.6022,1340.8693,0.16475988268549907,0.1988723339244079
395,395,395,395,395,395,395,395,395,395,395,0.003072834,-0.0005878123,0.00011572741,-0.00041984482,-2.3383877,-2.079626,-6.727011,-5.9826126,-0.2209484,0.18026257,-0.00031393036,9.115538e-05,-0.21174741,-0.18831582,-0.00031397966,9.1151225e-05,-0.21168093,-0.18825671,1500.7017,765.58716,58.168724,676.9458,671.24994,1348.1958,0.16573693067350156,0.19962793379330948
396,396,396,396,396,396,396,396,396,396,396,0.0030806134,-0.0005897363,0.000116319345,-0.00042132472,-2.344986,-2.0869565,-6.745993,-6.0037007,-0.22175527,0.1811846,-0.00031565235,9.2561284e-05,-0.21234488,-0.18897961,-0.00031570217,9.2557e-05,-0.21227786,-0.18891996,1510.5419,770.99396,58.765305,680.7826,675.05444,1355.837,0.16651783321374772,0.20028857064357963
397,397,397,397,397,397,397,397,397,397,397,0.0030883928,-0.0005916602,0.00011705931,-0.00042295255,-2.3508506,-2.0950196,-6.762864,-6.0268965,-0.2225622,0.18233721,-0.0003173806,9.3975264e-05,-0.21287595,-0.18970975,-0.00031743097,9.397085e-05,-0.21280839,-0.18964954,1520.4138,776.963,59.51535,683.9355,678.1808,1362.1162,0.16749316594517766,0.20094882041818335
398,398,398,398,398,398,398,398,398,398,398,0.003096172,-0.0005935837,0.00011779927,-0.0004244325,-2.3567128,-2.1023505,-6.7797284,-6.0479856,-0.2234839,0.1834898,-0.00031911556,9.539821e-05,-0.21340679,-0.19037357,-0.0003191665,9.5393654e-05,-0.21333869,-0.19031282,1530.3156,782.41,60.270145,687.63544,681.8496,1369.4851,0.16846753143032608,0.2017024448438417
399,399,399,399,399,399,399,399,399,399,399,0.0031039512,-0.0005955076,0.00011853918,-0.00042591238,-2.3625777,-2.1096807,-6.7966003,-6.069073,-0.22440603,0.18464233,-0.00032085768,9.683012e-05,-0.21393788,-0.19103736,-0.00032090917,9.682543e-05,-0.21386923,-0.19097607,1540.2517,787.87555,61.029655,691.3465,685.5295,1376.876,0.1694408978032541,0.20245585293814972
400,400,400,400,400,400,400,400,400,400,400,0.0031117306,-0.0005974316,0.000119279146,-0.00042754028,-2.3684425,-2.1177442,-6.8134723,-6.09227,-0.22521292,0.18579493,-0.00032260656,9.827099e-05,-0.21446896,-0.19176753,-0.0003226586,9.8266166e-05,-0.21439977,-0.19170566,1550.2206,793.9097,61.793972,694.51685,688.67316,1383.19,0.1704133766874545,0.20311464113799008
401,401,401,401,401,401,401,401,401,401,401,0.00311951,-0.0005993556,0.0001200191,-0.00042902015,-2.3743074,-2.1250744,-6.830344,-6.1133575,-0.22613513,0.18694752,-0.00032436216,9.972083e-05,-0.21500003,-0.1924313,-0.00032441478,9.9715864e-05,-0.2149303,-0.19236888,1560.2214,799.4153,62.563038,698.24316,692.3681,1390.6113,0.17138490235022263,0.20386705166860164
402,402,402,402,402,402,402,402,402,402,402,0.0031272892,-0.00060127955,0.00012061103,-0.00043050005,-2.3809054,-2.1324048,-6.8493247,-6.134445,-0.22694196,0.18786955,-0.00032612446,0.000101178746,-0.21559748,-0.19309509,-0.00032617766,0.00010117363,-0.21552716,-0.19303212,1570.2542,804.93994,63.18168,702.1325,696.22473,1398.3572,0.172161408513983,0.20452486224649413
403,403,403,403,403,403,403,403,403,403,403,0.0031350686,-0.0006032031,0.00012135099,-0.00043212794,-2.386768,-2.1404684,-6.8661904,-6.157642,-0.2277485,0.18902212,-0.00032789307,0.00010264473,-0.21612836,-0.19382526,-0.00032794682,0.00010263946,-0.2160575,-0.1937617,1580.3169,811.03906,63.959305,705.31854,699.384,1404.7025,0.17313122140439224,0.20518200418937216
404,404,404,404,404,404,404,404,404,404,404,0.003142848,-0.0006052749,0.0001220909,-0.0004336078,-2.3933654,-2.1477985,-6.8851695,-6.1787295,-0.22878581,0.19017465,-0.00032966884,0.000104119674,-0.21672578,-0.19448903,-0.00032972317,0.00010411426,-0.21665433,-0.19442491,1591.1915,816.6036,64.74164,709.84625,703.8736,1413.7198,0.1741000610604345,0.2060265354930312
405,405,405,405,405,405,405,405,405,405,405,0.0031506272,-0.0006071989,0.00012283087,-0.00043523568,-2.3992305,-2.1558619,-6.902042,-6.201926,-0.22959273,0.19132724,-0.00033145177,0.00010560359,-0.21725687,-0.19521919,-0.00033150672,0.00010559802,-0.21718486,-0.19515449,1601.3235,822.7465,65.528786,713.0482,707.0486,1420.0968,0.17506801333864302,0.20668300073290294
406,406,406,406,406,406,406,406,406,406,406,0.0031584066,-0.00060912286,0.00012357083,-0.00043671555,-2.4050949,-2.1631923,-6.918913,-6.2230134,-0.2305149,0.19247986,-0.00033324142,0.00010709647,-0.21778792,-0.19588298,-0.00033329698,0.00010709074,-0.21771535,-0.1958177,1611.4873,828.35095,66.320694,716.81555,710.78424,1427.5999,0.1760350547488514,0.20743269967448297
407,407,407,407,407,407,407,407,407,407,407,0.003166186,-0.0006111947,0.00012431074,-0.00043834344,-2.4116926,-2.1712556,-6.9378924,-6.2462106,-0.2314369,0.19363238,-0.00033503826,0.00010859832,-0.21838535,-0.19661313,-0.0003350944,0.00010859242,-0.21831219,-0.19654725,1622.4684,834.53796,67.11729,720.8132,714.74817,1435.5613,0.17700107811548713,0.20818169893848446
408,408,408,408,408,408,408,408,408,408,408,0.0031739653,-0.0006131187,0.00012505072,-0.0004399713,-2.4175572,-2.1793191,-6.9547644,-6.269407,-0.23224385,0.19478501,-0.00033684183,0.00011010913,-0.21891642,-0.19734329,-0.00033689858,0.00011010307,-0.21884267,-0.19727682,1632.6992,840.74786,67.91872,724.03265,717.9406,1441.9733,0.17796626124830664,0.2088367757205365
409,409,409,409,409,409,409,409,409,409,409,0.0031817446,-0.00061519054,0.00012564268,-0.00044145124,-2.4248877,-2.1866496,-6.9758515,-6.2904954,-0.23316589,0.19570707,-0.0003386521,0.00011162801,-0.2195802,-0.1980071,-0.00033870948,0.00011162178,-0.21950585,-0.19794005,1643.7522,846.41345,68.563255,728.77563,722.6437,1451.4193,0.1787377007803114,0.2095847569003207
410,410,410,410,410,410,410,410,410,410,410,0.003189524,-0.0006172624,0.00012653063,-0.0004430791,-2.4307518,-2.1947129,-6.9927216,-6.3136916,-0.23420323,0.1970902,-0.00034047003,0.00011315586,-0.22011122,-0.19873726,-0.000340528,0.000113149465,-0.22003628,-0.1986696,1654.8427,852.6673,69.535805,732.6395,726.47504,1459.1145,0.17989377879108895,0.21042560398129476
411,411,411,411,411,411,411,411,411,411,411,0.0031973033,-0.0006191859,0.00012727056,-0.00044470702,-2.4366148,-2.2027767,-7.0095882,-6.336889,-0.2350097,0.19824272,-0.0003422951,0.000114693576,-0.22064212,-0.19946744,-0.0003423537,0.000114687,-0.2205666,-0.19939916,1665.1724,858.9444,70.35144,735.8766,729.6849,1465.5615,0.18085608351233767,0.2110788243001082
412,412,412,412,412,412,412,412,412,412,412,0.0032050826,-0.0006212577,0.0001280105,-0.00044618687,-2.4432116,-2.2101066,-7.028566,-6.357976,-0.23604704,0.19939531,-0.00034412736,0.000116240255,-0.22123948,-0.20013121,-0.00034418658,0.000116233496,-0.22116335,-0.20006233,1676.3344,864.6705,71.17186,740.49207,734.2615,1474.7535,0.18181752145614946,0.21191841656372937
413,413,413,413,413,413,413,413,413,413,413,0.003212862,-0.0006231817,0.00012875047,-0.00044781476,-2.4490767,-2.2181702,-7.045438,-6.3811727,-0.23685393,0.20054792,-0.00034596678,0.0001177959,-0.22177058,-0.20086138,-0.00034602665,0.00011778896,-0.22169386,-0.2007919,1686.7334,870.9914,71.99705,743.745,737.4871,1481.2322,0.18277805258389496,0.21257100236350424
414,414,414,414,414,414,414,414,414,414,414,0.0032206413,-0.00062525354,0.00012949039,-0.00044929466,-2.455674,-2.2255006,-7.0644174,-6.402261,-0.23789123,0.20170045,-0.0003478134,0.000119360506,-0.22236799,-0.20152517,-0.0003478739,0.00011935338,-0.22229065,-0.20145507,1697.9675,876.7577,72.82696,748.3829,742.08594,1490.4688,0.18373759540454837,0.21340931095180976
415,415,415,415,415,415,415,415,415,415,415,0.0032284206,-0.0006273254,0.00013023034,-0.00045092253,-2.4622712,-2.233564,-7.0833964,-6.425457,-0.2388133,0.20285302,-0.0003496676,0.000120934084,-0.22296539,-0.20225532,-0.00034972874,0.00012092677,-0.22288743,-0.2021846,1709.239,883.1225,73.66165,752.45483,746.12366,1498.5785,0.18469625163960385,0.21415390525559708
416,416,416,416,416,416,416,416,416,416,416,0.0032362,-0.0006293973,0.00013097026,-0.00045255036,-2.468869,-2.2416272,-7.102376,-6.448653,-0.23973542,0.20400557,-0.000351529,0.00012251663,-0.22356284,-0.20298547,-0.0003515908,0.00012250913,-0.22348425,-0.2029141,1720.548,889.5102,74.50107,756.53674,750.1712,1506.708,0.1856539731217755,0.21489798588238
417,417,417,417,417,417,417,417,417,417,417,0.0032439793,-0.00063146907,0.00013171021,-0.00045417828,-2.475466,-2.2496908,-7.1213546,-6.4718504,-0.24065739,0.20515816,-0.00035339757,0.00012410813,-0.22416021,-0.20371565,-0.00035346003,0.00012410044,-0.224081,-0.20364366,1731.8937,895.9212,75.34527,760.6272,754.22723,1514.8545,0.1866108114417155,0.2156413923611795
418,418,418,418,418,418,418,418,418,418,418,0.0032517586,-0.00063354097,0.00013259817,-0.00045580615,-2.4813304,-2.257754,-7.138225,-6.4950466,-0.24169478,0.20654128,-0.00035527375,0.00012570951,-0.22469126,-0.20444581,-0.00035533687,0.00012570161,-0.22461143,-0.20437318,1743.2773,902.355,76.36461,764.5578,758.12476,1522.6826,0.18775782016817544,0.216477204517834
419,419,419,419,419,419,419,419,419,419,419,0.0032595377,-0.00063546497,0.00013333808,-0.00045728608,-2.4871955,-2.2650847,-7.1550975,-6.516135,-0.2426169,0.20769379,-0.00035715755,0.00012732075,-0.22522235,-0.20510961,-0.00035722135,0.00012731264,-0.22514191,-0.20503636,1753.8817,908.2241,77.21923,768.43835,761.97266,1530.411,0.1887125822805074,0.21721955907001936
420,420,420,420,420,420,420,420,420,420,420,0.003267317,-0.00063753675,0.00013407804,-0.00045891394,-2.4937925,-2.273148,-7.174076,-6.5393314,-0.24353893,0.2088464,-0.00035904854,0.00012894094,-0.22581974,-0.20583977,-0.000359113,0.00012893263,-0.22573866,-0.20576586,1765.3365,914.7019,78.07867,772.5559,766.0556,1538.6116,0.1896665164150814,0.2179612905666105
421,421,421,421,421,421,421,421,421,421,421,0.0032750964,-0.00063960865,0.00013481801,-0.00046054184,-2.5003898,-2.2812114,-7.193055,-6.562528,-0.24446106,0.20999901,-0.0003609467,0.00013057012,-0.22641714,-0.20656994,-0.00036101186,0.00013056159,-0.22633542,-0.20649537,1776.8295,921.2028,78.94286,776.68384,770.1488,1546.8326,0.1906195414264968,0.2187025526614094
422,422,422,422,422,422,422,422,422,422,422,0.0032828758,-0.0006418284,0.0001357059,-0.0004621697,-2.506987,-2.2892747,-7.2120333,-6.585725,-0.24561355,0.21138202,-0.00036285294,0.00013220914,-0.22701453,-0.2073001,-0.00036291877,0.00013220041,-0.22693215,-0.20722488,1789.1837,927.72656,79.9861,781.47095,774.89557,1556.3665,0.19176187312337425,0.21962821977006977
423,423,423,423,423,423,423,423,423,423,423,0.003290655,-0.00064390025,0.00013644586,-0.0004637976,-2.5135844,-2.2973382,-7.2310123,-6.6089215,-0.24653558,0.21253462,-0.0003647672,0.00013385803,-0.22761194,-0.20803027,-0.00036483377,0.00013384908,-0.22752891,-0.20795439,1800.7535,934.27356,80.860756,785.6192,779.0089,1564.6282,0.19271289599920371,0.22036816749708985
424,424,424,424,424,424,424,424,424,424,424,0.0032984344,-0.0006459721,0.00013718582,-0.00046542546,-2.5201817,-2.3054016,-7.2499914,-6.6321177,-0.24745765,0.21368723,-0.00036668868,0.0001355159,-0.22820935,-0.20876043,-0.00036675594,0.00013550672,-0.22812566,-0.20868388,1812.3605,940.84344,81.74017,789.7769,783.1317,1572.9087,0.19366302352914025,0.2211076001715023
