,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
9424,9424,9424,0.080549247,-0.0036736792,0.002549999,-0.0012204654,-5.565949,-6.0453568,-16.011972,-17.39112,-3.8966224,3.9720006,-0.33209884,0.34185448,-0.50401187,-0.5474236,-0.4036151,0.2940526,-0.3366301,-0.36562487,1.6038222943242417,1.5885456613134372
9425,9425,9425,0.080557797,-0.0036736792,0.002549999,-0.0012204654,-5.565949,-6.0453568,-16.011972,-17.39112,-3.8966224,3.9720006,-0.33213213,0.34188843,-0.50401187,-0.5474236,-0.40366495,0.2940779,-0.33661333,-0.36560664,1.6038222943242417,1.5885456613134372
9426,9426,9426,0.080566337,-0.003673827,0.0025498508,-0.0012206133,-5.5674148,-6.046089,-16.01619,-17.393227,-3.8965068,3.97177,-0.33216545,0.34192237,-0.5041446,-0.5474899,-0.4037148,0.2941032,-0.33668518,-0.36563265,1.6037759135277978,1.588522052924812
9427,9427,9427,0.080574897,-0.003673827,0.0025497025,-0.0012207612,-5.568149,-6.046822,-16.018303,-17.395336,-3.8962762,3.971539,-0.33219874,0.34195632,-0.5042111,-0.5475563,-0.4037647,0.29412848,-0.3367128,-0.36565876,1.6037294501220964,1.5884749570175418
9428,9428,9428,0.080583427,-0.003673827,0.0025495547,-0.0012209096,-5.5688815,-6.0475574,-16.02041,-17.397451,-3.8960452,3.9713087,-0.33223206,0.34199026,-0.50427747,-0.54762286,-0.40381455,0.29415378,-0.33674034,-0.365685,1.603683125365449,1.5884277771935538
9429,9429,9429,0.080591977,-0.0036739754,0.0025494068,-0.0012209096,-5.5703487,-6.0475574,-16.02463,-17.397451,-3.896046,3.9710784,-0.33226535,0.3420242,-0.5044103,-0.54762286,-0.4038644,0.29417908,-0.33681226,-0.36566675,1.6036367984627196,1.588427940590725
9430,9430,9430,0.080600537,-0.0036739754,0.0025492588,-0.0012210575,-5.571082,-6.0482893,-16.026741,-17.399557,-3.8958156,3.9708478,-0.33229867,0.34205815,-0.5044767,-0.54768914,-0.4039143,0.29420435,-0.3368398,-0.36569276,1.6035904090618323,1.5883808811020486
9431,9431,9431,0.080609077,-0.0036741234,0.0025491111,-0.0012212055,-5.572547,-6.049022,-16.030954,-17.401667,-3.8957002,3.9706178,-0.33233196,0.3420921,-0.50460935,-0.54775554,-0.40396416,0.29422966,-0.33691153,-0.36571887,1.6035441382182172,1.5883573096750372
9432,9432,9432,0.080617627,-0.0036741234,0.0025491111,-0.0012212055,-5.572547,-6.049022,-16.030954,-17.401667,-3.8957002,3.9706178,-0.33236524,0.34212604,-0.50460935,-0.54775554,-0.40401402,0.29425496,-0.33689475,-0.36570063,1.6035441382182172,1.5883573096750372
9433,9433,9433,0.080626167,-0.0036741234,0.0025489626,-0.0012213533,-5.5732827,-6.0497546,-16.03307,-17.403772,-3.89547,3.9703865,-0.33239853,0.34215996,-0.504676,-0.5478218,-0.4040639,0.29428023,-0.3369224,-0.36572665,1.6034976036844697,1.588310287716407
9434,9434,9434,0.080634717,-0.003674271,0.0025488148,-0.0012213533,-5.574746,-6.0497546,-16.037281,-17.403772,-3.8954697,3.9701562,-0.33243185,0.3421939,-0.5048085,-0.5478218,-0.40411377,0.2943055,-0.33699408,-0.3657084,1.6034512681860986,1.5883102264352615
9435,9435,9435,0.080643277,-0.003674271,0.002548667,-0.0012215012,-5.5754786,-6.050487,-16.039387,-17.40588,-3.8952394,3.9699259,-0.33246514,0.34222785,-0.5048748,-0.54788816,-0.40416366,0.2943308,-0.33702156,-0.36573446,1.60340493054065,1.5882631818345712
9436,9436,9436,0.080651807,-0.0036744196,0.0025485186,-0.0012216496,-5.5769486,-6.0512223,-16.043617,-17.407995,-3.895124,3.969695,-0.33249843,0.34226176,-0.505008,-0.54795474,-0.40421352,0.29435608,-0.33709362,-0.36576065,1.6033584700161763,1.588239607633024
9437,9437,9437,0.080660367,-0.0036744196,0.0025483705,-0.0012216496,-5.5776825,-6.0512223,-16.045727,-17.407995,-3.8950086,3.969464,-0.33253172,0.3422957,-0.5050744,-0.54795474,-0.4042634,0.29438135,-0.33712113,-0.36574242,1.6033119872101278,1.588216032875721
9438,9438,9438,0.080668907,-0.0036745674,0.0025482227,-0.0012217974,-5.579147,-6.0519547,-16.049942,-17.4101,-3.8948934,3.969234,-0.332565,0.34232962,-0.505207,-0.548021,-0.4043133,0.29440662,-0.33719283,-0.3657684,1.603265703481607,1.5881924984215445
9439,9439,9439,0.080677457,-0.0036745674,0.0025480748,-0.0012217974,-5.5798793,-6.0519547,-16.052048,-17.4101,-3.894778,3.9690037,-0.3325983,0.34236354,-0.50527334,-0.548021,-0.40436316,0.2944319,-0.33722028,-0.36575016,1.6032193572365294,1.588168922553614
9440,9440,9440,0.080686007,-0.0036747153,0.0025480748,-0.0012219453,-5.5806117,-6.052687,-16.054155,-17.412209,-3.894778,3.9690037,-0.3326316,0.34239748,-0.5053396,-0.54808736,-0.40441304,0.29445717,-0.3372477,-0.36577618,1.6032193572365294,1.588168922553614
9441,9441,9441,0.080694547,-0.0036747153,0.0025479267,-0.0012220931,-5.581345,-6.053419,-16.056265,-17.414314,-3.8945477,3.9687731,-0.33266488,0.3424314,-0.5054061,-0.5481537,-0.40446293,0.29448244,-0.33727524,-0.36580223,1.603172948466302,1.588121871304713
9442,9442,9442,0.080703097,-0.0036748631,0.0025477791,-0.0012222411,-5.5828085,-6.054152,-16.060474,-17.416424,-3.8944323,3.968543,-0.33269817,0.3424653,-0.5055386,-0.54822004,-0.40451282,0.2945077,-0.33734682,-0.36582825,1.6031266381753289,1.5880982937716082
9443,9443,9443,0.080711637,-0.0036748631,0.0025476306,-0.0012222411,-5.5835447,-6.054152,-16.062592,-17.416424,-3.894317,3.9683115,-0.33273146,0.34249923,-0.5056052,-0.54822004,-0.40456268,0.29453298,-0.33737445,-0.36580998,1.603080043953779,1.5880747361144505
9444,9444,9444,0.080720197,-0.003675011,0.0025474827,-0.0012223894,-5.585009,-6.054887,-16.066805,-17.418537,-3.8942018,3.9680812,-0.33276474,0.34253314,-0.50573784,-0.54828656,-0.40461257,0.29455823,-0.33744612,-0.3658361,1.6030336891030812,1.588051198334658
9445,9445,9445,0.080728727,-0.003675011,0.0025473349,-0.0012223894,-5.5857415,-6.054887,-16.068913,-17.418537,-3.8940864,3.967851,-0.33279803,0.34256706,-0.5058042,-0.54828656,-0.40466246,0.2945835,-0.33747354,-0.36581787,1.6029873522329399,1.5880276191351805
9446,9446,9446,0.080737287,-0.003675011,0.0025473349,-0.0012225372,-5.5857415,-6.0556192,-16.068913,-17.420643,-3.893971,3.967851,-0.3328313,0.34260097,-0.5058042,-0.5483529,-0.40471235,0.29460877,-0.3374567,-0.3658439,1.6029873522329399,1.5880040393797115
9447,9447,9447,0.080745837,-0.003675011,0.002547187,-0.0012225372,-5.586474,-6.0556192,-16.071018,-17.420643,-3.8938558,3.9676208,-0.33286458,0.3426349,-0.50587046,-0.5483529,-0.40476224,0.294634,-0.3374841,-0.36582562,1.602941013215594,1.587980499935796
9448,9448,9448,0.080754377,-0.0036751588,0.0025470392,-0.0012226852,-5.5879383,-6.056352,-16.075232,-17.422752,-3.8937407,3.9673905,-0.33289787,0.3426688,-0.50600314,-0.54841924,-0.40481213,0.2946593,-0.33755577,-0.36585164,1.6028946519195497,1.5879569803720288
9449,9449,9449,0.080762927,-0.0036751588,0.0025468913,-0.0012228331,-5.5886707,-6.0570846,-16.07734,-17.424858,-3.8935103,3.9671602,-0.33293116,0.34270272,-0.5060694,-0.5484856,-0.40486202,0.29468453,-0.33758315,-0.36587766,1.6028482884740358,1.5879098987144635
9450,9450,9450,0.080771467,-0.0036753074,0.0025468913,-0.0012229809,-5.5894065,-6.057817,-16.079456,-17.426966,-3.8935108,3.9671602,-0.33296442,0.34273663,-0.50613606,-0.54855186,-0.4049119,0.29470977,-0.33761075,-0.36590362,1.6028482884740358,1.5879100008905997
9451,9451,9451,0.080780017,-0.0036753074,0.0025467428,-0.0012229809,-5.5901423,-6.057817,-16.081573,-17.426966,-3.8933954,3.9669287,-0.3329977,0.34277052,-0.5062027,-0.54855186,-0.4049618,0.29473504,-0.33763835,-0.36588535,1.6028016812808907,1.5878864183615253
9452,9452,9452,0.080788577,-0.0036753074,0.0025465952,-0.0012231293,-5.5908737,-6.058552,-16.083675,-17.429081,-3.8931649,3.9666991,-0.33303097,0.34280443,-0.5062689,-0.54861844,-0.40501168,0.2947603,-0.33766568,-0.3659115,1.6027554544633242,1.587839312944918
9453,9453,9453,0.080797117,-0.0036753074,0.002546447,-0.0012231293,-5.591607,-6.058552,-16.085787,-17.429081,-3.8930495,3.966468,-0.33306426,0.34283835,-0.5063353,-0.54861844,-0.40506157,0.29478553,-0.33769313,-0.36589324,1.6027089234832823,1.5878157287487642
9454,9454,9454,0.080805667,-0.003675455,0.0025462988,-0.0012232772,-5.593073,-6.059284,-16.090002,-17.431187,-3.8929334,3.9662373,-0.33309752,0.34287223,-0.50646806,-0.5486848,-0.40511146,0.29481077,-0.3377648,-0.36591923,1.6026624708818866,1.5877920009329298
9455,9455,9455,0.080814207,-0.003675455,0.0025462988,-0.0012232772,-5.593073,-6.059284,-16.090002,-17.431187,-3.8929334,3.9662373,-0.3331308,0.34290615,-0.50646806,-0.5486848,-0.40516135,0.294836,-0.33774793,-0.36590096,1.6026624708818866,1.5877920009329298
9456,9456,9456,0.080822757,-0.003675455,0.002546151,-0.0012234251,-5.5938053,-6.060017,-16.09211,-17.433296,-3.8927035,3.966007,-0.33316407,0.34294003,-0.50653434,-0.5487511,-0.40521127,0.29486126,-0.3377753,-0.36592695,1.6026160966701606,1.5877450137000308
9457,9457,9457,0.080831307,-0.003675603,0.002546003,-0.001223573,-5.595271,-6.0607495,-16.096327,-17.435402,-3.8925886,3.9657767,-0.33319736,0.34297395,-0.5066671,-0.54881746,-0.40526116,0.2948865,-0.33784696,-0.36595294,1.6025697203077673,1.5877215294751694
9458,9458,9458,0.080839847,-0.003675603,0.002545855,-0.0012237214,-5.5960045,-6.061485,-16.098436,-17.437517,-3.8923576,3.965546,-0.3332306,0.34300783,-0.50673354,-0.54888403,-0.40531105,0.29491174,-0.3378744,-0.36597908,1.6025232612394216,1.587674314090369
9459,9459,9459,0.080848407,-0.003675603,0.0025457072,-0.0012238693,-5.596737,-6.062217,-16.100544,-17.439625,-3.8921273,3.9653156,-0.33326387,0.34304172,-0.5067998,-0.5489503,-0.40536094,0.29493698,-0.33790174,-0.366005,1.6024768604316526,1.5876272395632178
9460,9460,9460,0.080856937,-0.003675751,0.0025455588,-0.0012238693,-5.598204,-6.062217,-16.104763,-17.439625,-3.8921268,3.9650848,-0.33329716,0.3430756,-0.5069327,-0.5489503,-0.40541086,0.29496223,-0.33797345,-0.36598673,1.6024303769081802,1.587627137358186
9461,9461,9461,0.080865497,-0.003675751,0.0025454108,-0.0012240171,-5.5989375,-6.0629497,-16.106874,-17.44173,-3.8918962,3.964854,-0.33333042,0.34310952,-0.5069991,-0.54901665,-0.40546075,0.29498744,-0.33800086,-0.3660127,1.6023838912238895,1.5875799992841968
9462,9462,9462,0.080874047,-0.003675751,0.0025454108,-0.0012241651,-5.5989375,-6.0636826,-16.106874,-17.44384,-3.8917809,3.964854,-0.33336368,0.3431434,-0.5069991,-0.549083,-0.40551063,0.29501268,-0.337984,-0.36603865,1.6023838912238895,1.587556429413927
9463,9463,9463,0.080882587,-0.0036758992,0.0025452632,-0.0012241651,-5.6004033,-6.0636826,-16.11109,-17.44384,-3.8917816,3.9646242,-0.33339694,0.3431773,-0.5071318,-0.549083,-0.40556052,0.29503793,-0.3380556,-0.3660204,1.6023376048037146,1.587556572511086
9464,9464,9464,0.080891137,-0.0036758992,0.002545115,-0.0012243134,-5.6011367,-6.064417,-16.113201,-17.445953,-3.8915505,3.9643934,-0.3334302,0.34321117,-0.5071983,-0.5491496,-0.40561044,0.29506314,-0.33808306,-0.36604652,1.602291114806549,1.5875093288935371
9465,9465,9465,0.080899677,-0.0036758992,0.0025449672,-0.0012244612,-5.601869,-6.0651493,-16.115307,-17.44806,-3.8913202,3.964163,-0.33346346,0.34324506,-0.50726455,-0.54921585,-0.40566033,0.29508835,-0.33811036,-0.36607242,1.6022447032254974,1.5874622465989623
9466,9466,9466,0.080908227,-0.003676047,0.002544819,-0.0012246092,-5.603336,-6.065882,-16.119528,-17.450169,-3.891205,3.9639323,-0.33349672,0.34327894,-0.5073974,-0.54928225,-0.40571025,0.2951136,-0.33818203,-0.3660984,1.6021982290543557,1.5874386943979404
9467,9467,9467,0.080916777,-0.003676047,0.002544671,-0.0012246092,-5.6040683,-6.065882,-16.121634,-17.450169,-3.8910897,3.963702,-0.33352998,0.3433128,-0.5074637,-0.54928225,-0.40576014,0.2951388,-0.33820933,-0.36608014,1.6021518333082831,1.5874151211968581
9468,9468,9468,0.080925327,-0.0036761952,0.002544671,-0.001224757,-5.6048017,-6.0666146,-16.123745,-17.452274,-3.8910897,3.963702,-0.33356324,0.3433467,-0.50753015,-0.54934853,-0.40581003,0.29516402,-0.33823675,-0.36610606,1.6021518333082831,1.5874151211968581
9469,9469,9469,0.080933877,-0.0036761952,0.002544523,-0.0012249049,-5.6055355,-6.067347,-16.125854,-17.454382,-3.8908594,3.9634712,-0.3335965,0.34338057,-0.50759655,-0.5494149,-0.40585995,0.29518926,-0.3382641,-0.366132,1.602105334673598,1.5873680344664554
9470,9470,9470,0.080942417,-0.003676343,0.0025443754,-0.0012249049,-5.606999,-6.067347,-16.130064,-17.454382,-3.8908596,3.9632413,-0.33362976,0.34341446,-0.50772905,-0.5494149,-0.40590984,0.29521447,-0.33833554,-0.36611372,1.6020590152098197,1.5873680753590635
9471,9471,9471,0.080950967,-0.003676343,0.0025442268,-0.0012250528,-5.6077347,-6.0680795,-16.132181,-17.456488,-3.8906286,3.9630098,-0.33366302,0.3434483,-0.5077957,-0.54948115,-0.40595976,0.2952397,-0.33836305,-0.36613962,1.602012371215484,1.5873208432824468
9472,9472,9472,0.080959517,-0.003676343,0.002544079,-0.0012252012,-5.608467,-6.0688143,-16.134289,-17.458603,-3.8903975,3.9627798,-0.33369628,0.3434822,-0.50786203,-0.54954773,-0.40600967,0.2952649,-0.33839038,-0.3661657,1.6019660272953908,1.5872735885266207
9473,9473,9473,0.080968057,-0.0036764909,0.002544079,-0.0012252012,-5.6091995,-6.0688143,-16.136395,-17.458603,-3.890513,3.9627798,-0.33372954,0.34351605,-0.5079283,-0.54954773,-0.40605956,0.2952901,-0.33841765,-0.36614743,1.6019660272953908,1.587297205959784
9474,9474,9474,0.080976617,-0.0036764909,0.0025439311,-0.001225349,-5.6099315,-6.0695467,-16.138502,-17.46071,-3.8902826,3.9625494,-0.33376276,0.34354994,-0.50799465,-0.5496141,-0.40610948,0.29531533,-0.33844495,-0.36617336,1.601919600623711,1.5872500932279643
9475,9475,9475,0.080985147,-0.0036764909,0.0025437833,-0.0012254969,-5.610664,-6.070279,-16.140608,-17.462816,-3.8900523,3.9623191,-0.33379602,0.3435838,-0.508061,-0.54968035,-0.4061594,0.2953405,-0.33847225,-0.36619923,1.6018731919483638,1.5872029987261098
9476,9476,9476,0.080993707,-0.0036766394,0.0025436354,-0.0012254969,-5.612132,-6.070279,-16.144833,-17.462816,-3.890053,3.9620888,-0.33382928,0.34361768,-0.5081939,-0.54968035,-0.4062093,0.29536572,-0.3385439,-0.36618096,1.601826781119151,1.5872031418738528
9477,9477,9477,0.081002257,-0.0036766394,0.0025436354,-0.0012256448,-5.612132,-6.071012,-16.144833,-17.464926,-3.8899379,3.9620888,-0.3338625,0.34365153,-0.5081939,-0.54974675,-0.4062592,0.29539093,-0.338527,-0.3662069,1.601826781119151,1.5871796040196395
9478,9478,9478,0.081010797,-0.0036766394,0.0025434876,-0.0012257932,-5.6128645,-6.071747,-16.146938,-17.46704,-3.889707,3.9618585,-0.33389577,0.3436854,-0.50826025,-0.5498133,-0.40630913,0.29541615,-0.3385543,-0.36623293,1.6017803681358735,1.5871323834912046
9479,9479,9479,0.081019347,-0.003676787,0.002543339,-0.0012259411,-5.6143312,-6.0724797,-16.15116,-17.469147,-3.889591,3.961627,-0.333929,0.34371924,-0.50839305,-0.5498796,-0.40635905,0.29544133,-0.33862585,-0.36625886,1.601733711142211,1.5871086599069542
9480,9480,9480,0.081027887,-0.003676787,0.0025431912,-0.0012260891,-5.6150637,-6.0732126,-16.153265,-17.471256,-3.8893611,3.9613967,-0.33396226,0.34375313,-0.5084594,-0.549946,-0.40640894,0.29546654,-0.33865315,-0.3662848,1.6016872938389768,1.5870616405540234
9481,9481,9481,0.081036437,-0.003676935,0.0025431912,-0.0012260891,-5.615797,-6.0732126,-16.155376,-17.471256,-3.8894765,3.9613967,-0.3339955,0.34378698,-0.5085258,-0.549946,-0.40645885,0.29549173,-0.33868045,-0.36626652,1.6016872938389768,1.5870852425412383
9482,9482,9482,0.081044997,-0.003676935,0.0025430433,-0.0012262369,-5.6165295,-6.073945,-16.157482,-17.473362,-3.8892457,3.9611666,-0.33402875,0.34382084,-0.5085921,-0.5500123,-0.40650877,0.29551694,-0.33870775,-0.3662924,1.6016409146941764,1.5870380380097417
9483,9483,9483,0.081053537,-0.003677083,0.0025428948,-0.0012263848,-5.6179976,-6.074677,-16.161705,-17.47547,-3.88913,3.960935,-0.33406198,0.3438547,-0.50872505,-0.55007863,-0.4065587,0.29554212,-0.33877936,-0.36631826,1.6015942310359397,1.5870143735477584
9484,9484,9484,0.081062087,-0.003677083,0.0025428948,-0.0012263848,-5.6179976,-6.074677,-16.161705,-17.47547,-3.88913,3.960935,-0.33409524,0.34388855,-0.50872505,-0.55007863,-0.4066086,0.2955673,-0.33876243,-0.3663,1.6015942310359397,1.5870143735477584
9485,9485,9485,0.081070627,-0.003677083,0.0025427472,-0.0012265332,-5.618729,-6.0754123,-16.163809,-17.477585,-3.8888998,3.960705,-0.33412847,0.3439224,-0.50879127,-0.5501452,-0.40665853,0.2955925,-0.3387896,-0.36632603,1.6015478677330903,1.586967288397733
9486,9486,9486,0.081079177,-0.0036772308,0.002542599,-0.0012265332,-5.620195,-6.0754123,-16.168026,-17.477585,-3.8888996,3.9604745,-0.3341617,0.34395626,-0.508924,-0.5501452,-0.40670845,0.2956177,-0.33886108,-0.36630774,1.6015014014837816,1.5869672474887326
9487,9487,9487,0.081087727,-0.0036772308,0.0025424513,-0.001226681,-5.620927,-6.0761447,-16.170134,-17.47969,-3.8886693,3.9602442,-0.33419496,0.3439901,-0.50899035,-0.55021155,-0.40675837,0.29564288,-0.33888835,-0.36633363,1.6014549733958565,1.5869201396642012
9488,9488,9488,0.081096267,-0.003677379,0.0025424513,-0.0012268289,-5.6216617,-6.076877,-16.172247,-17.481798,-3.8886695,3.9602442,-0.3342282,0.34402394,-0.50905687,-0.5502778,-0.4068083,0.29566807,-0.3389157,-0.36635947,1.6014549733958565,1.5869201805751287
9489,9489,9489,0.081104827,-0.003677379,0.0025423034,-0.0012268289,-5.622394,-6.076877,-16.174353,-17.481798,-3.8885543,3.9600139,-0.33426142,0.3440578,-0.50912315,-0.5502778,-0.4068582,0.29569325,-0.33894292,-0.36634117,1.6014085431522642,1.586896615603648
9490,9490,9490,0.081113357,-0.003677379,0.002542155,-0.0012269767,-5.623129,-6.0776095,-16.176466,-17.483904,-3.888324,3.9597828,-0.33429465,0.34409165,-0.50918967,-0.55034417,-0.40690812,0.29571843,-0.33897027,-0.36636704,1.6013619494554314,1.586849504451606
9491,9491,9491,0.081121917,-0.0036775272,0.002542155,-0.0012271252,-5.6238623,-6.078345,-16.178577,-17.48602,-3.8883235,3.9597828,-0.3343279,0.34412548,-0.5092561,-0.55041075,-0.40695807,0.2957436,-0.3389976,-0.3663931,1.6013619494554314,1.5868494021670552
9492,9492,9492,0.081130457,-0.0036775272,0.002542007,-0.0012271252,-5.6245956,-6.078345,-16.180687,-17.48602,-3.8882082,3.9595523,-0.33436114,0.34415933,-0.5093225,-0.55041075,-0.407008,0.2957688,-0.33902487,-0.3663748,1.6013154745661937,1.5868258150702104
9493,9493,9493,0.081139007,-0.0036775272,0.0025418594,-0.001227273,-5.6253266,-6.079077,-16.18279,-17.488127,-3.8879778,3.9593222,-0.33439437,0.34419316,-0.50938874,-0.550477,-0.4070579,0.29579395,-0.33905202,-0.3664006,1.601269078173127,1.5867786801241195
9494,9494,9494,0.081147557,-0.0036776748,0.0025417113,-0.0012274209,-5.6267915,-6.079809,-16.187004,-17.490232,-3.8878627,3.9590917,-0.3344276,0.34422702,-0.50952137,-0.55054337,-0.40710783,0.29581913,-0.33912337,-0.36642647,1.601222598967406,1.5867551322767492
9495,9495,9495,0.081156097,-0.0036776748,0.0025417113,-0.0012274209,-5.6267915,-6.079809,-16.187004,-17.490232,-3.8878627,3.9590917,-0.33446082,0.34426084,-0.50952137,-0.55054337,-0.40715778,0.29584432,-0.33910644,-0.36640817,1.601222598967406,1.5867551322767492
9496,9496,9496,0.081164647,-0.0036778233,0.0025415635,-0.0012275688,-5.6282597,-6.080542,-16.191227,-17.492342,-3.887748,3.9588614,-0.33449405,0.3442947,-0.5096543,-0.5506097,-0.4072077,0.29586947,-0.33917797,-0.36643404,1.601176157933108,1.5867316657121477
9497,9497,9497,0.081173187,-0.0036778233,0.0025414156,-0.0012275688,-5.628992,-6.080542,-16.193335,-17.492342,-3.8876326,3.958631,-0.33452728,0.34432852,-0.5097206,-0.5506097,-0.40725765,0.29589465,-0.33920518,-0.36641574,1.601129694575084,1.586708055378243
9498,9498,9498,0.081181737,-0.0036778233,0.0025414156,-0.0012277167,-5.628992,-6.0812745,-16.193335,-17.494448,-3.8875175,3.958631,-0.3345605,0.34436238,-0.5097206,-0.55067605,-0.40730757,0.29591984,-0.33918822,-0.36644158,1.601129694575084,1.5866845058677337
9499,9499,9499,0.081190297,-0.0036779712,0.0025412673,-0.0012277167,-5.630459,-6.0812745,-16.197554,-17.494448,-3.8875175,3.9584,-0.33459374,0.3443962,-0.5098535,-0.55067605,-0.4073575,0.295945,-0.3392597,-0.36642328,1.6010831080513468,1.5866845058677337
9500,9500,9500,0.081198837,-0.0036779712,0.0025411192,-0.0012278645,-5.6311927,-6.082007,-16.199665,-17.496555,-3.8872867,3.9581695,-0.33462697,0.34443003,-0.5099199,-0.5507423,-0.40740743,0.29597014,-0.33928695,-0.3664491,1.6010366202008777,1.586637282415413
9501,9501,9501,0.081207387,-0.003678119,0.0025411192,-0.001228013,-5.6319246,-6.082742,-16.20177,-17.49867,-3.887286,3.9581695,-0.3346602,0.34446386,-0.50998616,-0.5508089,-0.40745738,0.29599532,-0.3393141,-0.3664751,1.6010366202008777,1.5866371391866454
9502,9502,9502,0.081215927,-0.003678119,0.0025409716,-0.0012281608,-5.632656,-6.0834746,-16.203875,-17.500776,-3.8870564,3.9579394,-0.3346934,0.34449768,-0.5100524,-0.55087525,-0.4075073,0.29602048,-0.33934122,-0.36650094,1.6009902108678697,1.5865901590440137
9503,9503,9503,0.081224477,-0.003678119,0.0025409716,-0.0012281608,-5.632656,-6.0834746,-16.203875,-17.500776,-3.8870564,3.9579394,-0.33472663,0.34453154,-0.5100524,-0.55087525,-0.40755725,0.29604563,-0.33932427,-0.36648262,1.6009902108678697,1.5865901590440137
9504,9504,9504,0.081233027,-0.003678267,0.002540823,-0.0012283088,-5.6341243,-6.0842075,-16.208097,-17.502886,-3.8869402,3.9577081,-0.33475986,0.34456536,-0.51018536,-0.5509416,-0.4076072,0.2960708,-0.3393958,-0.36650845,1.6009435573336366,1.5865663816672124
9505,9505,9505,0.081241577,-0.003678267,0.002540675,-0.0012284566,-5.6348577,-6.08494,-16.210209,-17.504992,-3.8867102,3.9574773,-0.3347931,0.3445992,-0.51025176,-0.5510079,-0.40765715,0.29609597,-0.339423,-0.3665343,1.6008970024805036,1.5865193163455302
9506,9506,9506,0.081250127,-0.003678415,0.002540675,-0.001228605,-5.635591,-6.085675,-16.212318,-17.507107,-3.8867097,3.9574773,-0.3348263,0.344633,-0.51031816,-0.5510745,-0.40770707,0.29612112,-0.3394502,-0.36656028,1.6008970024805036,1.5865192140272004
9507,9507,9507,0.081258657,-0.003678415,0.0025405274,-0.001228605,-5.6363225,-6.085675,-16.214422,-17.507107,-3.8865948,3.9572475,-0.33485952,0.34466684,-0.5103844,-0.5510745,-0.407757,0.29614627,-0.3394773,-0.36654195,1.6008506471847839,1.5864957009973946
9508,9508,9508,0.081267217,-0.003678415,0.0025403793,-0.0012287529,-5.637056,-6.086407,-16.216532,-17.509214,-3.886364,3.957017,-0.33489275,0.34470066,-0.51045084,-0.55114084,-0.40780696,0.29617143,-0.33950457,-0.3665678,1.6008041485262017,1.5864484686280036
9509,9509,9509,0.081275767,-0.0036785626,0.0025403793,-0.0012289007,-5.637787,-6.0871396,-16.218636,-17.51132,-3.886364,3.957017,-0.33492595,0.34473446,-0.510517,-0.5512071,-0.4078569,0.29619658,-0.3395316,-0.36659354,1.6008041485262017,1.5864484686280036
9510,9510,9510,0.081284307,-0.0036785626,0.0025402317,-0.0012289007,-5.6385183,-6.0871396,-16.22074,-17.51132,-3.886249,3.9567869,-0.33495918,0.3447683,-0.5105832,-0.5512071,-0.40790686,0.29622173,-0.3395587,-0.36657524,1.6007577284028336,1.5864249334690843
9511,9511,9511,0.081292857,-0.0036787111,0.0025402317,-0.0012290487,-5.639254,-6.0878725,-16.222855,-17.51343,-3.8862495,3.9567869,-0.33499238,0.3448021,-0.51064986,-0.5512735,-0.4079568,0.2962469,-0.33958605,-0.36660108,1.6007577284028336,1.586425035797061
9512,9512,9512,0.081301397,-0.0036787111,0.0025400836,-0.001229197,-5.6399875,-6.0886073,-16.224966,-17.515543,-3.8860188,3.9565563,-0.3350256,0.34483594,-0.51071626,-0.55134004,-0.40800676,0.296272,-0.33961323,-0.366627,1.6007112052480534,1.5863778205563495
9513,9513,9513,0.081309947,-0.0036787111,0.0025399353,-0.0012293449,-5.6407223,-6.0893397,-16.22708,-17.517649,-3.8857882,3.9563253,-0.3350588,0.34486976,-0.5107828,-0.5514063,-0.4080567,0.29629716,-0.3396405,-0.36665276,1.6006645992238189,1.58633062355378
9514,9514,9514,0.081318507,-0.003678859,0.0025399353,-0.0012293449,-5.641454,-6.0893397,-16.229185,-17.517649,-3.8859031,3.9563253,-0.33509204,0.34490356,-0.5108491,-0.5514063,-0.40810665,0.29632232,-0.33966765,-0.36663446,1.6006645992238189,1.5863541404653314
9515,9515,9515,0.081327047,-0.003678859,0.0025397874,-0.0012294928,-5.6421866,-6.0900726,-16.231293,-17.519758,-3.8856728,3.956095,-0.33512524,0.34493738,-0.51091546,-0.5514727,-0.4081566,0.29634744,-0.3396948,-0.3666603,1.6006181322676019,1.5863070037491254
9516,9516,9516,0.081335597,-0.003678859,0.0025396396,-0.0012296407,-5.642919,-6.0908046,-16.233398,-17.521864,-3.8854425,3.9558647,-0.33515847,0.34497118,-0.51098174,-0.551539,-0.40820655,0.2963726,-0.3397219,-0.36668605,1.6005716631521067,1.5862598648109443
9517,9517,9517,0.081344137,-0.0036790068,0.0025396396,-0.0012297885,-5.6436515,-6.091537,-16.235506,-17.523972,-3.8854425,3.9558647,-0.33519167,0.345005,-0.5110481,-0.55160534,-0.4082565,0.29639775,-0.339749,-0.36671183,1.6005716631521067,1.5862598648109443
