Time,Incident
0.08257217,-0.003485586
0.08258154,-0.003485881
0.08259092,-0.003486029
0.0826003,-0.003486325
0.082609676,-0.003486621
0.082619056,-0.003486917
0.08262844,-0.003487213
0.08263781,-0.003487509
0.08264719,-0.003487657
0.08265657,-0.003487953
0.08266594,-0.003488249
0.08267532,-0.003488545
0.0826847,-0.003488841
0.08269408,-0.003489137
0.08270346,-0.003489433
0.08271284,-0.003489729
0.08272222,-0.003489877
0.08273159,-0.003490173
0.08274097,-0.003490469
0.08275035,-0.003490765
0.08275972,-0.003491061
0.0827691,-0.003491357
0.08277848,-0.003491653
0.08278786,-0.003491949
0.08279724,-0.003492245
0.08280662,-0.003492541
0.08281599,-0.003492837
0.08282537,-0.003493133
0.08283475,-0.003493429
0.08284412,-0.003493725
0.0828535,-0.003493872
0.082862884,-0.003494169
0.08287226,-0.003494613
0.08288164,-0.003494909
0.08289102,-0.003495204
0.08290039,-0.003495501
0.08290977,-0.003495796
0.08291915,-0.003495945
0.08292852,-0.003496241
0.0829379,-0.003496536
0.082947284,-0.003496832
0.08295666,-0.003497128
0.08296604,-0.003497424
0.08297542,-0.00349772
0.0829848,-0.003498017
0.08299417,-0.00349846
0.08300355,-0.003498757
0.08301293,-0.003498904
0.083022304,-0.0034992
0.083031684,-0.003499496
0.083041064,-0.003499792
0.08305044,-0.003500088
0.08305982,-0.003500384
0.0830692,-0.00350068
0.08307857,-0.003500976
0.08308795,-0.003501272
0.08309733,-0.003501568
0.083106704,-0.003501864
0.083116084,-0.00350216
0.083125465,-0.003502456
0.08313484,-0.003502752
0.08314422,-0.003503196
0.0831536,-0.003503492
0.08316297,-0.003503788
0.08317235,-0.003504084
0.08318173,-0.00350438
0.083191104,-0.003504676
0.083200485,-0.003504972
0.083209865,-0.003505268
0.08321924,-0.003505564
0.08322862,-0.00350586
0.083238,-0.003506156
0.08324737,-0.003506452
0.08325675,-0.003506748
0.08326613,-0.003507043
0.083275504,-0.00350734
0.083284885,-0.003507636
0.083294265,-0.00350808
0.083303645,-0.003508375
0.08331302,-0.003508672
0.0833224,-0.003508967
0.08333178,-0.003509264
0.08334115,-0.003509559
0.08335053,-0.003509856
0.08335991,-0.003510152
0.083369285,-0.003510447
0.083378665,-0.003510744
0.083388045,-0.003511039
0.08339742,-0.003511336
0.0834068,-0.003511631
0.08341618,-0.003511928
0.08342555,-0.003512223
0.08343493,-0.003512519
0.08344431,-0.003512963
0.083453685,-0.00351326
0.083463065,-0.003513555
0.083472446,-0.003513851
0.08348182,-0.003514147
0.0834912,-0.003514443
0.08350058,-0.003514739
0.08350995,-0.003515035
0.08351933,-0.003515331
0.08352871,-0.003515627
0.083538085,-0.003515923
0.083547466,-0.003516367
0.083556846,-0.003516663
0.08356622,-0.003516959
0.0835756,-0.003517255
0.08358498,-0.003517551
0.08359435,-0.003517847
0.08360373,-0.003518143
0.08361311,-0.003518439
0.08362249,-0.003518883
0.083631866,-0.003519179
0.083641246,-0.003519475
0.083650626,-0.003519771
0.08366,-0.003520067
0.08366938,-0.003520511
0.08367876,-0.003520807
0.08368813,-0.003521103
0.08369751,-0.003521399
0.08370689,-0.003521695
0.083716266,-0.003521991
0.083725646,-0.003522286
0.08373503,-0.003522583
0.0837444,-0.003523027
0.08375378,-0.003523323
0.08376316,-0.003523618
0.08377253,-0.003523915
0.08378191,-0.003524359
0.08379129,-0.003524654
0.083800666,-0.00352495
0.08381005,-0.003525247
0.08381943,-0.00352569
0.0838288,-0.003525986
0.08383818,-0.003526282
0.08384756,-0.003526578
0.08385693,-0.003527022
0.08386631,-0.003527318
0.08387569,-0.003527614
0.083885066,-0.00352791
0.08389445,-0.003528206
0.08390383,-0.003528502
0.08391321,-0.003528798
0.08392258,-0.003529242
0.08393196,-0.003529538
0.08394134,-0.003529834
0.08395071,-0.00353013
0.08396009,-0.003530426
0.083969474,-0.00353087
0.08397885,-0.003531166
0.08398823,-0.003531462
0.08399761,-0.003531758
0.08400698,-0.003532054
0.08401636,-0.003532498
0.08402574,-0.003532794
0.08403511,-0.00353309
0.084044494,-0.003533386
0.084053874,-0.003533682
0.08406325,-0.003533978
0.08407263,-0.003534274
0.08408201,-0.00353457
0.08409138,-0.003534865
0.08410076,-0.00353531
0.08411014,-0.003535605
0.08411951,-0.003535902
0.084128894,-0.003536198
0.084138274,-0.003536494
0.08414765,-0.003536789
0.08415703,-0.003537086
0.08416641,-0.003537381
0.08417578,-0.003537678
0.08418516,-0.003538121
0.08419454,-0.003538418
0.084203914,-0.003538713
0.084213294,-0.003539157
0.084222674,-0.003539453
0.084232055,-0.003539749
0.08424143,-0.003540045
0.08425081,-0.003540341
0.08426019,-0.003540637
0.08426956,-0.003541081
0.08427894,-0.003541377
0.08428832,-0.003541673
0.084297694,-0.003541969
0.084307075,-0.003542265
0.084316455,-0.003542561
0.08432583,-0.003542857
0.08433521,-0.003543153
0.08434459,-0.003543449
0.08435396,-0.003543893
0.08436334,-0.003544189
0.08437272,-0.003544485
0.084382094,-0.003544781
0.084391475,-0.003545077
0.084400855,-0.003545521
0.08441023,-0.003545817
0.08441961,-0.003546113
0.08442899,-0.003546409
0.08443836,-0.003546704
0.08444774,-0.003547001
0.08445712,-0.003547445
0.084466495,-0.003547741
0.084475875,-0.003548036
0.084485255,-0.003548333
0.08449463,-0.003548628
0.08450401,-0.003548925
0.08451339,-0.003549369
0.08452276,-0.003549517
0.08453214,-0.003549813
0.08454152,-0.003550108
0.0845509,-0.003550552
0.084560275,-0.0035507
0.084569655,-0.003550997
0.084579036,-0.00355144
0.08458841,-0.003551736
0.08459779,-0.003552032
0.08460717,-0.003552329
0.08461654,-0.003552624
0.08462592,-0.003552921
0.0846353,-0.003553216
0.084644675,-0.003553512
0.084654056,-0.003553808
0.084663436,-0.003554104
0.08467281,-0.0035544
0.08468219,-0.003554696
0.08469157,-0.003554992
0.08470094,-0.003555288
0.08471032,-0.003555584
0.0847197,-0.003555732
0.084729075,-0.003556176
0.084738456,-0.003556472
0.084747836,-0.003556768
0.08475721,-0.003557064
0.08476659,-0.00355736
0.08477597,-0.003557656
0.08478534,-0.003557952
0.08479472,-0.0035581
0.0848041,-0.003558544
0.084813476,-0.00355884
0.084822856,-0.003559136
0.084832236,-0.003559432
0.08484161,-0.003559728
0.08485099,-0.003560024
0.08486037,-0.00356032
0.08486975,-0.003560616
0.08487912,-0.003560912
0.0848885,-0.003561207
0.08489788,-0.003561504
0.084907256,-0.003561799
0.08491664,-0.003562096
0.08492602,-0.003562392
0.08493539,-0.003562688
0.08494477,-0.003562984
0.08495415,-0.003563279
0.08496352,-0.003563576
0.0849729,-0.003563871
0.08498228,-0.003564019
0.084991656,-0.003564315
0.08500104,-0.003564611
0.08501042,-0.003564908
0.08501979,-0.003565203
0.08502917,-0.0035655
0.08503855,-0.003565795
0.08504792,-0.003566092
0.0850573,-0.003566387
0.08506668,-0.003566683
0.08507606,-0.003566831
0.08508544,-0.003567127
0.08509482,-0.003567423
0.08510419,-0.003567719
0.08511357,-0.003568015
0.08512295,-0.003568311
0.08513232,-0.003568607
0.0851417,-0.003568903
0.085151084,-0.003569051
0.085160464,-0.003569347
0.08516984,-0.003569643
0.08517922,-0.003569939
0.0851886,-0.003570235
0.08519797,-0.003570383
0.08520735,-0.003570679
0.08521673,-0.003570975
0.0852261,-0.003571271
0.085235484,-0.003571567
0.085244864,-0.003571863
0.08525424,-0.003572011
0.08526362,-0.003572307
0.085273,-0.003572603
0.08528237,-0.003572751
0.08529175,-0.003573047
0.08530113,-0.003573343
0.085310504,-0.003573639
0.085319884,-0.003573935
0.085329264,-0.003574231
0.08533864,-0.003574378
0.08534802,-0.003574675
0.0853574,-0.003574971
0.08536677,-0.003575118
0.08537615,-0.003575415
0.08538553,-0.00357571
0.085394904,-0.003576007
0.085404284,-0.003576155
0.085413665,-0.00357645
0.08542304,-0.003576747
0.08543242,-0.003577042
0.0854418,-0.003577339
0.08545117,-0.003577634
0.08546055,-0.003577782
0.08546993,-0.003578079
0.08547931,-0.003578226
0.085488684,-0.003578522
0.085498065,-0.003578818
0.085507445,-0.003579114
0.08551682,-0.003579263
0.0855262,-0.003579558
0.08553558,-0.003579854
0.08554495,-0.00358015
0.08555433,-0.003580298
0.08556371,-0.003580594
0.085573085,-0.00358089
0.085582465,-0.003581038
0.085591845,-0.003581334
0.08560122,-0.00358163
0.0856106,-0.003581926
0.08561998,-0.003582074
0.08562935,-0.00358237
0.08563873,-0.003582666
0.08564811,-0.003582814
0.085657485,-0.00358311
0.085666865,-0.003583406
0.085676245,-0.003583702
0.08568562,-0.003583998
0.085695,-0.003584146
0.08570438,-0.003584442
0.08571375,-0.003584738
0.08572313,-0.003584886
0.08573251,-0.003585182
0.085741885,-0.003585478
0.085751265,-0.003585774
0.085760646,-0.00358607
0.08577002,-0.003586218
0.0857794,-0.003586514
0.08578878,-0.003586662
0.08579816,-0.003586958
0.08580753,-0.003587254
0.08581691,-0.00358755
0.08582629,-0.003587698
0.085835665,-0.003587994
0.085845046,-0.003588289
0.085854426,-0.003588437
0.0858638,-0.003588734
0.08587318,-0.003588881
0.08588256,-0.003589178
0.08589193,-0.003589474
0.08590131,-0.003589621
0.08591069,-0.003589918
0.085920066,-0.003590213
0.085929446,-0.003590361
0.085938826,-0.003590658
0.0859482,-0.003590953
0.08595758,-0.003591102
0.08596696,-0.003591397
0.08597633,-0.003591545
0.08598571,-0.003591841
0.08599509,-0.00359199
0.086004466,-0.003592285
0.086013846,-0.003592582
0.08602323,-0.003592729
0.0860326,-0.003593025
0.08604198,-0.003593174
0.08605136,-0.003593469
0.08606073,-0.003593617
0.08607011,-0.003593913
0.08607949,-0.003594061
0.08608887,-0.003594357
0.08609825,-0.003594506
0.08610763,-0.003594801
0.08611701,-0.003594949
0.08612638,-0.003595245
0.08613576,-0.003595393
0.08614514,-0.003595689
0.08615451,-0.003595837
0.08616389,-0.003596133
0.08617327,-0.003596281
0.08618265,-0.003596577
0.08619203,-0.003596725
0.08620141,-0.003597021
0.08621078,-0.003597169
0.08622016,-0.003597465
0.08622954,-0.003597613
0.08623891,-0.003597909
0.08624829,-0.003598057
0.086257674,-0.003598353
0.08626705,-0.003598501
0.08627643,-0.003598797
0.08628581,-0.003598945
0.08629518,-0.003599241
0.08630456,-0.003599389
0.08631394,-0.003599685
0.08632331,-0.003599833
0.08633269,-0.003600129
0.086342074,-0.003600425
0.08635145,-0.003600573
0.08636083,-0.003600869
0.08637021,-0.003601017
0.08637958,-0.003601165
0.08638896,-0.003601313
0.08639834,-0.003601608
0.08640772,-0.003601757
0.086417094,-0.003602053
0.086426474,-0.003602201
0.086435854,-0.003602349
0.08644523,-0.003602645
0.08645461,-0.003602941
0.08646399,-0.003603089
0.08647336,-0.003603237
0.08648274,-0.003603532
0.08649212,-0.00360368
0.086501494,-0.003603977
0.086510874,-0.003604124
0.086520255,-0.003604421
0.08652963,-0.003604569
0.08653901,-0.003604864
0.08654839,-0.003605012
0.08655776,-0.003605161
0.08656714,-0.003605456
0.08657652,-0.003605604
0.086585894,-0.0036059
0.086595275,-0.003606048
0.086604655,-0.003606196
0.08661403,-0.003606345
0.08662341,-0.00360664
0.08663279,-0.003606788
0.08664216,-0.003607084
0.08665154,-0.003607232
0.08666092,-0.00360738
0.086670294,-0.003607677
0.086679675,-0.003607824
0.086689055,-0.00360812
0.08669843,-0.003608268
0.08670781,-0.003608564
0.08671719,-0.003608712
0.08672657,-0.00360886
0.08673594,-0.003609156
0.08674532,-0.003609304
0.0867547,-0.0036096
0.086764075,-0.003609748
0.086773455,-0.003609896
0.086782835,-0.003610192
0.08679221,-0.00361034
0.08680159,-0.003610488
0.08681097,-0.003610784
0.08682034,-0.003610932
0.08682972,-0.00361108
0.0868391,-0.003611376
0.086848475,-0.003611524
0.086857855,-0.003611672
0.086867236,-0.003611968
0.08687661,-0.003612116
0.08688599,-0.003612264
0.08689537,-0.00361256
0.08690474,-0.003612708
0.08691412,-0.003612856
0.0869235,-0.003613152
0.086932875,-0.0036133
0.086942255,-0.003613596
0.086951636,-0.003613744
0.08696101,-0.003613892
0.08697039,-0.003614188
0.08697977,-0.003614336
0.08698914,-0.003614484
0.08699852,-0.003614779
0.0870079,-0.003614928
0.08701728,-0.003615224
0.087026656,-0.003615372
0.087036036,-0.00361552
0.087045416,-0.003615816
0.08705479,-0.003615963
0.08706417,-0.00361626
0.08707355,-0.003616408
0.08708292,-0.003616703
0.0870923,-0.003616851
0.08710168,-0.003617148
0.087111056,-0.003617295
0.087120436,-0.003617592
0.08712982,-0.00361774
0.08713919,-0.003617887
0.08714857,-0.003618183
0.08715795,-0.003618332
0.08716732,-0.003618479
0.0871767,-0.003618775
0.08718608,-0.003618923
0.087195456,-0.003619071
0.08720484,-0.003619367
0.08721422,-0.003619515
0.08722359,-0.003619664
0.08723297,-0.003619959
0.08724235,-0.003620107
0.08725172,-0.003620255
0.0872611,-0.003620403
0.08727048,-0.003620699
0.087279856,-0.003620847
0.08728924,-0.003620995
0.08729862,-0.003621291
0.08730799,-0.003621439
0.08731737,-0.003621587
0.08732675,-0.003621883
0.08733613,-0.003622031
0.0873455,-0.003622179
0.08735488,-0.003622475
0.087364264,-0.003622623
0.08737364,-0.003622919
0.08738302,-0.003623067
0.0873924,-0.003623215
0.08740177,-0.003623511
0.08741115,-0.003623659
0.08742053,-0.003623807
0.0874299,-0.003624103
0.087439284,-0.003624251
0.087448664,-0.003624399
0.08745804,-0.003624695
0.08746742,-0.003624843
0.0874768,-0.003624991
0.08748617,-0.003625139
0.08749555,-0.003625435
0.08750493,-0.003625731
0.0875143,-0.003625879
0.087523684,-0.003626027
0.087533064,-0.003626175
0.08754244,-0.003626471
0.08755182,-0.003626619
0.0875612,-0.003626915
0.08757057,-0.003627063
0.08757995,-0.003627211
0.08758933,-0.003627507
0.087598704,-0.003627655
0.087608084,-0.003627803
0.087617464,-0.00362795
0.08762684,-0.003628247
0.08763622,-0.003628395
0.0876456,-0.003628543
0.08765498,-0.003628839
0.08766435,-0.003628987
0.08767373,-0.003629282
0.08768311,-0.003629431
0.087692484,-0.003629727
0.087701865,-0.003629874
0.087711245,-0.003630022
0.08772062,-0.003630171
0.08773,-0.003630466
0.08773938,-0.003630615
0.08774875,-0.003630763
0.08775813,-0.003631058
0.08776751,-0.003631206
0.087776884,-0.003631354
0.087786265,-0.003631503
0.087795645,-0.003631798
0.08780502,-0.003631946
0.0878144,-0.003632094
0.08782378,-0.00363239
0.08783315,-0.003632538
0.08784253,-0.003632686
0.08785191,-0.003632835
0.087861285,-0.00363313
0.087870665,-0.003633278
0.087880045,-0.003633426
0.08788942,-0.003633722
0.0878988,-0.00363387
0.08790818,-0.003634018
0.08791755,-0.003634314
0.08792693,-0.003634462
0.08793631,-0.00363461
0.08794569,-0.003634758
0.087955065,-0.003634906
0.087964445,-0.003635202
0.087973826,-0.00363535
0.0879832,-0.003635498
0.08799258,-0.003635646
0.08800196,-0.003635942
0.08801133,-0.00363609
0.08802071,-0.003636238
0.08803009,-0.003636386
0.088039465,-0.003636534
0.088048846,-0.00363683
0.088058226,-0.003636978
0.0880676,-0.003637126
0.08807698,-0.003637274
0.08808636,-0.003637422
0.08809573,-0.003637718
0.08810511,-0.003637866
0.08811449,-0.003638014
0.088123865,-0.003638162
0.088133246,-0.00363831
0.088142626,-0.003638458
0.088152,-0.003638606
0.08816138,-0.003638902
0.08817076,-0.00363905
0.08818013,-0.003639198
0.08818951,-0.003639346
0.08819889,-0.003639494
0.088208266,-0.003639642
0.088217646,-0.00363979
0.088227026,-0.003639938
0.0882364,-0.003640086
0.08824578,-0.003640382
0.08825516,-0.00364053
0.08826454,-0.003640678
0.08827391,-0.003640826
0.08828329,-0.003640974
0.08829267,-0.003641121
0.088302046,-0.00364127
0.08831143,-0.003641418
0.08832081,-0.003641714
0.08833018,-0.003641862
0.08833956,-0.00364201
0.08834894,-0.003642158
0.08835831,-0.003642306
0.08836769,-0.003642453
0.08837707,-0.003642602
0.088386446,-0.003642898
0.08839583,-0.003643045
0.08840521,-0.003643193
0.08841458,-0.003643342
0.08842396,-0.00364349
0.08843334,-0.003643637
0.08844271,-0.003643786
0.08845209,-0.003643934
0.08846147,-0.003644082
0.08847085,-0.00364423
0.08848023,-0.003644378
0.08848961,-0.003644525
0.08849898,-0.003644822
0.08850836,-0.003644969
0.08851774,-0.003645117
0.08852711,-0.003645265
0.08853649,-0.003645413
0.088545874,-0.003645561
0.08855525,-0.003645709
0.08856463,-0.003645857
0.08857401,-0.003646006
0.08858339,-0.003646153
0.08859276,-0.003646301
0.08860214,-0.003646449
0.08861152,-0.003646597
0.08862089,-0.003646746
0.088630274,-0.003646893
0.088639654,-0.003647041
0.08864903,-0.003647189
0.08865841,-0.003647337
0.08866779,-0.003647485
0.08867716,-0.003647781
0.08868654,-0.003647929
0.08869592,-0.003647929
0.088705294,-0.003648077
0.088714674,-0.003648226
0.088724054,-0.003648373
0.08873343,-0.003648521
0.08874281,-0.003648669
0.08875219,-0.003648817
0.08876156,-0.003648965
0.08877094,-0.003648965
0.08878032,-0.003649113
0.088789694,-0.003649409
0.088799074,-0.003649557
0.088808455,-0.003649557
0.08881783,-0.003649705
0.08882721,-0.003649853
0.08883659,-0.003650001
0.08884596,-0.003650149
0.08885534,-0.003650297
0.08886472,-0.003650445
0.088874094,-0.003650593
0.088883474,-0.003650741
0.088892855,-0.003650889
0.088902235,-0.003651037
0.08891161,-0.003651185
0.08892099,-0.003651185
0.08893037,-0.003651333
0.08893974,-0.003651481
0.08894912,-0.003651629
0.0889585,-0.003651777
0.088967875,-0.003651925
0.088977255,-0.003651925
0.088986635,-0.003652073
0.08899601,-0.003652221
0.08900539,-0.003652369
0.08901477,-0.003652517
0.08902414,-0.003652665
0.08903352,-0.003652813
0.0890429,-0.003652813
0.089052275,-0.003652961
0.089061655,-0.003653109
0.089071035,-0.003653257
0.08908041,-0.003653405
0.08908979,-0.003653405
0.08909917,-0.003653553
0.08910854,-0.003653701
0.08911792,-0.003653849
0.0891273,-0.003653849
0.089136675,-0.003653997
0.089146055,-0.003654145
0.089155436,-0.003654293
0.08916481,-0.003654293
0.08917419,-0.003654441
0.08918357,-0.003654589
0.08919295,-0.003654737
0.08920232,-0.003654885
0.0892117,-0.003654885
0.08922108,-0.003655033
0.089230455,-0.003655181
0.089239836,-0.003655329
0.089249216,-0.003655329
0.08925859,-0.003655477
0.08926797,-0.003655624
0.08927735,-0.003655624
0.08928672,-0.003655773
0.0892961,-0.003655921
0.08930548,-0.003655921
0.089314856,-0.003656069
0.089324236,-0.003656069
0.089333616,-0.003656216
0.08934299,-0.003656364
0.08935237,-0.003656364
0.08936175,-0.003656512
0.08937112,-0.003656661
0.0893805,-0.003656661
0.08938988,-0.003656809
0.089399256,-0.003656957
0.089408636,-0.003656957
0.08941802,-0.003657105
0.08942739,-0.003657105
0.08943677,-0.003657253
0.08944615,-0.003657253
0.08945552,-0.003657401
0.0894649,-0.003657401
0.08947428,-0.003657549
0.089483656,-0.003657549
0.089493036,-0.003657696
0.08950242,-0.003657696
0.0895118,-0.003657845
0.08952117,-0.003657845
0.08953055,-0.003657993
0.08953993,-0.003657993
0.0895493,-0.00365814
0.08955868,-0.00365814
0.08956806,-0.003658288
0.08957744,-0.003658288
0.08958682,-0.003658436
0.0895962,-0.003658584
0.08960557,-0.003658584
0.08961495,-0.003658584
0.08962433,-0.003658732
0.0896337,-0.00365888
0.08964308,-0.00365888
0.089652464,-0.00365888
0.08966184,-0.003659028
0.08967122,-0.003659177
0.0896806,-0.003659177
0.08968997,-0.003659325
0.08969935,-0.003659325
0.08970873,-0.003659472
0.0897181,-0.003659472
0.08972748,-0.00365962
0.089736864,-0.00365962
0.08974624,-0.00365962
0.08975562,-0.003659768
0.089765,-0.003659768
0.08977437,-0.003659768
0.08978375,-0.003659916
0.08979313,-0.003659916
0.0898025,-0.003660064
0.089811884,-0.003660064
0.089821264,-0.003660212
0.089830644,-0.003660212
0.08984002,-0.003660212
0.0898494,-0.00366036
0.08985878,-0.00366036
0.08986815,-0.00366036
0.08987753,-0.003660508
0.08988691,-0.003660656
0.089896284,-0.003660656
0.089905664,-0.003660656
0.089915045,-0.003660804
0.08992442,-0.003660804
0.0899338,-0.003660804
0.08994318,-0.003660952
0.08995255,-0.003660952
0.08996193,-0.003660952
0.08997131,-0.003660952
0.089980684,-0.0036611
0.089990065,-0.0036611
0.089999445,-0.003661248
0.09000882,-0.003661248
0.0900182,-0.003661396
0.09002758,-0.003661396
0.09003695,-0.003661396
0.09004633,-0.003661544
0.09005571,-0.003661544
0.090065084,-0.003661544
0.090074465,-0.003661692
0.090083845,-0.003661692
0.09009322,-0.003661692
0.0901026,-0.003661692
0.09011198,-0.00366184
0.09012136,-0.00366184
0.09013073,-0.00366184
0.09014011,-0.003661988
0.09014949,-0.003661988
0.090158865,-0.003661988
0.090168245,-0.003661988
0.090177625,-0.003662136
0.090187,-0.003662136
0.09019638,-0.003662136
0.09020576,-0.003662284
0.09021513,-0.003662284
0.09022451,-0.003662284
0.09023389,-0.003662284
0.090243265,-0.003662284
0.090252645,-0.003662432
0.090262026,-0.003662432
0.0902714,-0.003662432
0.09028078,-0.003662432
0.09029016,-0.003662432
0.09029953,-0.003662432
0.09030891,-0.00366258
0.09031829,-0.00366258
0.090327665,-0.00366258
0.090337045,-0.00366258
0.090346426,-0.00366258
0.0903558,-0.003662728
0.09036518,-0.003662728
0.09037456,-0.003662728
0.09038393,-0.003662728
0.09039331,-0.003662728
0.09040269,-0.003662728
0.090412065,-0.003662728
0.090421446,-0.003662876
0.090430826,-0.003662876
0.090440206,-0.003662876
0.09044958,-0.003662876
0.09045896,-0.003662876
0.09046834,-0.003663024
0.09047771,-0.003663024
0.09048709,-0.003663024
0.09049647,-0.003663024
0.090505846,-0.003663024
0.090515226,-0.003663024
0.09052461,-0.003663024
0.09053398,-0.003663024
0.09054336,-0.003663024
0.09055274,-0.003663024
0.09056211,-0.003663024
0.09057149,-0.003663172
0.09058087,-0.003663172
0.090590246,-0.003663172
0.09059963,-0.003663172
0.09060901,-0.003663172
0.09061838,-0.00366332
0.09062776,-0.00366332
0.09063714,-0.00366332
0.09064651,-0.00366332
0.09065589,-0.00366332
0.09066527,-0.00366332
0.090674646,-0.00366332
0.09068403,-0.00366332
0.09069341,-0.00366332
0.09070278,-0.00366332
0.09071216,-0.00366332
0.09072154,-0.00366332
0.09073091,-0.00366332
0.09074029,-0.00366332
0.09074967,-0.00366332
0.090759054,-0.00366332
0.09076843,-0.00366332
0.09077781,-0.00366332
0.09078719,-0.00366332
0.09079656,-0.00366332
0.09080594,-0.003663468
0.09081532,-0.003663468
0.09082469,-0.003663468
0.09083407,-0.00366332
0.090843454,-0.00366332
0.09085283,-0.00366332
0.09086221,-0.00366332
0.09087159,-0.003663468
0.09088096,-0.003663468
0.09089034,-0.003663468
0.09089972,-0.003663468
0.09090909,-0.003663468
0.090918474,-0.003663468
0.090927854,-0.003663468
0.09093723,-0.003663468
0.09094661,-0.003663468
0.09095599,-0.00366332
0.09096536,-0.003663468
0.09097474,-0.003663468
0.09098412,-0.00366332
0.090993494,-0.00366332
0.091002874,-0.00366332
0.091012254,-0.00366332
0.09102163,-0.00366332
0.09103101,-0.00366332
0.09104039,-0.00366332
0.09104977,-0.00366332
0.09105914,-0.00366332
0.09106852,-0.00366332
0.0910779,-0.00366332
0.091087274,-0.00366332
0.091096655,-0.00366332
0.091106035,-0.00366332
0.09111541,-0.00366332
0.09112479,-0.00366332
0.09113417,-0.00366332
0.09114354,-0.00366332
0.09115292,-0.00366332
0.0911623,-0.00366332
0.091171674,-0.00366332
0.091181055,-0.00366332
0.091190435,-0.00366332
0.09119981,-0.00366332
0.09120919,-0.00366332
0.09121857,-0.00366332
0.09122794,-0.00366332
0.09123732,-0.00366332
0.0912467,-0.00366332
0.091256075,-0.00366332
0.091265455,-0.00366332
0.091274835,-0.00366332
0.09128421,-0.00366332
0.09129359,-0.00366332
0.09130297,-0.00366332
0.09131234,-0.00366332
0.09132172,-0.00366332
0.0913311,-0.00366332
0.091340475,-0.00366332
0.091349855,-0.00366332
0.091359235,-0.00366332
0.091368616,-0.00366332
0.09137799,-0.00366332
0.09138737,-0.00366332
0.09139675,-0.00366332
0.09140612,-0.00366332
0.0914155,-0.003663468
0.09142488,-0.003663468
0.091434255,-0.003663468
0.091443636,-0.003663468
0.091453016,-0.003663468
0.09146239,-0.003663468
0.09147177,-0.003663468
0.09148115,-0.00366332
0.09149052,-0.00366332
0.0914999,-0.00366332
0.09150928,-0.00366332
0.091518655,-0.00366332
0.091528036,-0.00366332
0.091537416,-0.003663468
0.09154679,-0.003663468
0.09155617,-0.003663468
0.09156555,-0.003663468
0.09157492,-0.003663468
0.0915843,-0.003663468
0.09159368,-0.003663468
0.091603056,-0.003663468
0.091612436,-0.00366332
0.091621816,-0.00366332
0.09163119,-0.003663468
0.09164057,-0.00366332
0.09164995,-0.00366332
0.09165932,-0.00366332
0.0916687,-0.00366332
0.09167808,-0.00366332
0.09168746,-0.00366332
0.091696836,-0.00366332
0.09170622,-0.00366332
0.0917156,-0.00366332
0.09172497,-0.00366332
0.09173435,-0.00366332
0.09174373,-0.00366332
0.0917531,-0.00366332
0.09176248,-0.00366332
0.09177186,-0.00366332
0.091781236,-0.00366332
0.09179062,-0.00366332
0.0918,-0.00366332
0.09180937,-0.00366332
0.09181875,-0.00366332
0.09182813,-0.00366332
0.0918375,-0.00366332
0.09184688,-0.003663468
0.09185626,-0.003663468
0.09186564,-0.003663468
0.09187502,-0.003663468
0.0918844,-0.003663468
0.09189377,-0.003663468
0.09190315,-0.003663468
0.09191253,-0.003663468
0.0919219,-0.003663468
0.09193128,-0.003663468
0.091940664,-0.003663468
0.09195004,-0.003663468
0.09195942,-0.003663468
0.0919688,-0.003663468
0.09197818,-0.003663468
0.09198755,-0.003663468
0.09199693,-0.003663468
0.09200631,-0.003663468
0.09201568,-0.003663468
0.092025064,-0.003663468
0.092034444,-0.003663468
0.09204382,-0.003663468
0.0920532,-0.003663468
0.09206258,-0.003663468
0.09207195,-0.003663468
0.09208133,-0.003663468
0.09209071,-0.003663468
0.092100084,-0.003663468
0.092109464,-0.003663468
0.092118844,-0.003663468
0.09212822,-0.003663468
0.0921376,-0.003663468
0.09214698,-0.003663468
0.09215635,-0.003663616
0.09216573,-0.003663616
0.09217511,-0.003663616
0.092184484,-0.003663616
0.092193864,-0.003663468
0.092203245,-0.003663468
0.09221262,-0.003663468
0.092222,-0.003663468
0.09223138,-0.003663468
0.09224075,-0.003663468
0.09225013,-0.003663468
0.09225951,-0.003663468
0.092268884,-0.003663468
0.092278264,-0.003663468
0.092287645,-0.003663468
0.092297025,-0.003663468
0.0923064,-0.003663468
0.09231578,-0.003663468
0.09232516,-0.003663468
0.09233453,-0.003663468
0.09234391,-0.003663468
0.09235329,-0.003663468
0.092362665,-0.003663468
0.092372045,-0.003663468
0.092381425,-0.003663468
0.0923908,-0.003663468
0.09240018,-0.003663468
0.09240956,-0.003663468
0.09241893,-0.003663468
0.09242831,-0.003663468
0.09243769,-0.003663468
0.092447065,-0.003663468
0.092456445,-0.003663468
0.092465825,-0.003663468
0.0924752,-0.003663468
0.09248458,-0.003663468
0.09249396,-0.003663468
0.09250333,-0.003663468
0.09251271,-0.003663468
0.09252209,-0.003663468
0.092531465,-0.003663468
0.092540845,-0.003663468
0.092550226,-0.003663468
0.0925596,-0.003663468
0.09256898,-0.003663468
0.09257836,-0.00366332
0.09258773,-0.00366332
0.09259711,-0.00366332
0.09260649,-0.00366332
0.09261587,-0.003663468
0.092625245,-0.003663468
0.092634626,-0.003663468
0.092644006,-0.003663468
0.09265338,-0.003663468
0.09266276,-0.003663468
