,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
8456,8456,8456,8456,8456,0.07622846,-0.0037376103,0.0015777107,-0.0021292658,-10.698675,-10.546937,-30.777664,-30.341146,-2.4813764,2.457518,-0.23573765,0.23873001,-0.96879435,-0.9550539,-0.26884416,0.21408668,-0.740413,-0.72991174,1.2405509906169774,1.247427732831436
8457,8457,8457,8457,8457,0.07623748,-0.0037376103,0.0015775629,-0.0021294137,-10.699408,-10.547669,-30.77977,-30.343252,-2.4811463,2.4572878,-0.23576003,0.23875217,-0.9688606,-0.95512027,-0.26887342,0.21410456,-0.74044204,-0.72994107,1.2404844088483078,1.2473616360989734
8458,8458,8458,8458,8458,0.07624649,-0.0037376103,0.001577415,-0.0021295617,-10.70014,-10.548403,-30.781878,-30.345362,-2.4809155,2.4570575,-0.2357824,0.23877431,-0.96892697,-0.95518667,-0.2689027,0.21412244,-0.74047107,-0.72997046,1.2404177937198777,1.2472953339009423
8459,8459,8459,8459,8459,0.0762555,-0.0037376103,0.001577415,-0.0021295617,-10.70014,-10.548403,-30.781878,-30.345362,-2.4809155,2.4570575,-0.23580475,0.23879647,-0.96892697,-0.95518667,-0.26893196,0.21414033,-0.74044937,-0.7299491,1.2404177937198777,1.2472953339009423
8460,8460,8460,8460,8460,0.07626452,-0.0037374625,0.0015772666,-0.00212971,-10.700143,-10.549137,-30.781883,-30.347475,-2.4805694,2.4568262,-0.23582712,0.23881862,-0.96892715,-0.9552532,-0.26896122,0.21415819,-0.74042785,-0.72997856,1.240350884870923,1.247195901091633
8461,8461,8461,8461,8461,0.07627354,-0.0037374625,0.0015771188,-0.002129858,-10.700876,-10.54987,-30.783995,-30.349583,-2.480339,2.456596,-0.23584948,0.23884076,-0.9689936,-0.9553195,-0.2689905,0.21417607,-0.74045694,-0.7300079,1.2402842897770823,1.247129702835071
8462,8462,8462,8462,8462,0.07628255,-0.0037374625,0.0015771188,-0.0021300057,-10.700876,-10.550602,-30.783995,-30.35169,-2.480224,2.456596,-0.23587184,0.23886292,-0.9689936,-0.95538586,-0.26901975,0.21419396,-0.7404353,-0.7300372,1.2402842897770823,1.247096659530956
8463,8463,8463,8463,8463,0.07629157,-0.0037373146,0.0015769709,-0.0021300057,-10.700876,-10.550602,-30.783995,-30.35169,-2.4799936,2.4563656,-0.2358942,0.23888506,-0.9689936,-0.95538586,-0.26904902,0.21421182,-0.7404136,-0.7300159,1.2402176323837921,1.2470304547042321
8464,8464,8464,8464,8464,0.07630058,-0.0037373146,0.001576823,-0.0021301543,-10.701609,-10.551337,-30.7861,-30.353806,-2.4797628,2.456135,-0.23591655,0.2389072,-0.9690599,-0.95545244,-0.26907828,0.2142297,-0.74044263,-0.7300454,1.2401509126788897,1.2469641305437817
8465,8465,8465,8465,8465,0.0763096,-0.0037373146,0.0015766751,-0.002130302,-10.70234,-10.552069,-30.788208,-30.35591,-2.4795325,2.455905,-0.2359389,0.23892933,-0.9691262,-0.95551866,-0.26910752,0.21424757,-0.74047166,-0.73007464,1.2400843621380695,1.2468979456816207
8466,8466,8466,8466,8466,0.07631861,-0.0037373146,0.0015765273,-0.00213045,-10.703073,-10.552802,-30.790314,-30.358019,-2.479302,2.4556746,-0.23596126,0.23895147,-0.9691925,-0.9555851,-0.2691368,0.21426544,-0.7405006,-0.730104,1.2400176914163477,1.2468316989559416
8467,8467,8467,8467,8467,0.07632763,-0.0037371665,0.0015763788,-0.0021305978,-10.703074,-10.5535345,-30.790318,-30.360126,-2.4789562,2.4554434,-0.23598361,0.23897362,-0.9691926,-0.9556514,-0.26916602,0.2142833,-0.74047905,-0.73013335,1.2399507847306026,1.2467323062658902
8468,8468,8468,8468,8468,0.07633664,-0.0037371665,0.0015763788,-0.0021307457,-10.703074,-10.554267,-30.790318,-30.362234,-2.478841,2.4554434,-0.23600595,0.23899575,-0.9691926,-0.95571774,-0.2691953,0.21430117,-0.7404574,-0.7301627,1.2399507847306026,1.2466991923372432
8469,8469,8469,8469,8469,0.07634566,-0.0037371665,0.001576231,-0.002130894,-10.703808,-10.555001,-30.792427,-30.364347,-2.47861,2.455213,-0.2360283,0.23901789,-0.969259,-0.95578426,-0.26922452,0.21431904,-0.74048644,-0.7301921,1.2398841051022869,1.2466327887074988
8470,8470,8470,8470,8470,0.07635467,-0.003737019,0.0015760831,-0.002130894,-10.703808,-10.555001,-30.792427,-30.364347,-2.4783802,2.4549828,-0.23605064,0.23904002,-0.969259,-0.95578426,-0.2692538,0.2143369,-0.7404648,-0.7301708,1.2398174789149115,1.2465667256562432
8471,8471,8471,8471,8471,0.07636369,-0.003737019,0.0015759353,-0.0021311897,-10.704541,-10.556466,-30.794538,-30.36856,-2.4780345,2.4547524,-0.23607299,0.23906215,-0.9693255,-0.9559169,-0.26928303,0.21435475,-0.74049395,-0.7302507,1.2397507903969245,1.2464673353768556
8472,8472,8472,8472,8472,0.0763727,-0.003737019,0.0015759353,-0.0021311897,-10.704541,-10.556466,-30.794538,-30.36856,-2.4780345,2.4547524,-0.23609532,0.23908427,-0.9693255,-0.9559169,-0.26931226,0.21437262,-0.74047226,-0.7302294,1.2397507903969245,1.2464673353768556
8473,8473,8473,8473,8473,0.07638172,-0.003737019,0.0015757869,-0.0021313378,-10.705276,-10.5571995,-30.796652,-30.37067,-2.477804,2.4545214,-0.23611766,0.2391064,-0.969392,-0.9559833,-0.2693415,0.21439047,-0.7405014,-0.73025876,1.2396839237458777,1.2464010601175652
8474,8474,8474,8474,8474,0.07639073,-0.003737019,0.001575639,-0.0021314856,-10.706008,-10.557932,-30.798758,-30.372778,-2.4775734,2.454291,-0.23614,0.23912853,-0.9694583,-0.9560496,-0.26937073,0.21440834,-0.74053043,-0.7302881,1.2396172263204024,1.2463347517098906
8475,8475,8475,8475,8475,0.07639975,-0.0037368704,0.001575639,-0.0021316335,-10.705273,-10.558664,-30.796642,-30.374884,-2.4773426,2.454291,-0.23616232,0.23915066,-0.9693917,-0.9561159,-0.26939997,0.21442619,-0.7404579,-0.73031735,1.2396172263204024,1.2462683813899373
8476,8476,8476,8476,8476,0.07640875,-0.0037368704,0.0015754912,-0.0021316335,-10.706004,-10.558664,-30.798748,-30.374884,-2.4772277,2.4540608,-0.23618466,0.23917277,-0.969458,-0.9561159,-0.2694292,0.21444404,-0.74048686,-0.730296,1.239550582348946,1.2462353383707272
8477,8477,8477,8477,8477,0.07641777,-0.0037368704,0.0015753431,-0.0021317818,-10.706738,-10.559399,-30.800858,-30.376997,-2.476997,2.45383,-0.236207,0.2391949,-0.9695244,-0.9561825,-0.26945844,0.2144619,-0.74051595,-0.7303255,1.2394837602156008,1.2461689902125825
8478,8478,8478,8478,8478,0.07642678,-0.0037368704,0.0015751952,-0.0021319299,-10.70747,-10.560132,-30.802965,-30.379107,-2.476766,2.4535997,-0.23622932,0.23921701,-0.9695907,-0.9562489,-0.26948768,0.21447974,-0.740545,-0.73035485,1.2394170783932479,1.2461025513649873
8479,8479,8479,8479,8479,0.0764358,-0.0037368704,0.0015751952,-0.0021320777,-10.70747,-10.560864,-30.802965,-30.381214,-2.476651,2.4535997,-0.23625164,0.23923914,-0.9695907,-0.95631516,-0.26951692,0.2144976,-0.74052334,-0.7303841,1.2394170783932479,1.2460694741023952
8480,8480,8480,8480,8480,0.07644481,-0.0037367225,0.0015750469,-0.0021320777,-10.707473,-10.560864,-30.80297,-30.381214,-2.4764204,2.4533687,-0.23627397,0.23926125,-0.96959096,-0.95631516,-0.26954615,0.21451543,-0.7405019,-0.7303628,1.2393501894235268,1.2460031437034051
8481,8481,8481,8481,8481,0.07645383,-0.0037367225,0.001574899,-0.002132226,-10.708206,-10.5616,-30.805082,-30.383327,-2.4761896,2.453138,-0.2362963,0.23928337,-0.96965736,-0.95638174,-0.2695754,0.21453328,-0.7405309,-0.7303923,1.2392833828568768,1.2459367513701418
8482,8482,8482,8482,8482,0.07646284,-0.0037367225,0.001574899,-0.002132374,-10.708206,-10.562333,-30.805082,-30.385437,-2.4760742,2.453138,-0.23631862,0.23930548,-0.96965736,-0.95644814,-0.26960462,0.21455112,-0.7405093,-0.73042166,1.2392833828568768,1.2459035535504588
8483,8483,8483,8483,8483,0.07647186,-0.0037365747,0.0015747511,-0.002132374,-10.708206,-10.562333,-30.805082,-30.385437,-2.475844,2.4529078,-0.23634094,0.2393276,-0.96965736,-0.95644814,-0.26963383,0.21456897,-0.74048764,-0.73040026,1.2392167166323103,1.245837327224584
8484,8484,8484,8484,8484,0.07648087,-0.0037365747,0.0015747511,-0.0021325217,-10.708206,-10.563065,-30.805082,-30.38754,-2.475729,2.4529078,-0.23636325,0.23934971,-0.96965736,-0.95651436,-0.26966307,0.21458681,-0.740466,-0.73042953,1.2392167166323103,1.2458042411877948
8485,8485,8485,8485,8485,0.07648989,-0.0037365747,0.0015746033,-0.0021326698,-10.708938,-10.563798,-30.807186,-30.38965,-2.4754987,2.4526777,-0.23638557,0.23937182,-0.9697236,-0.95658076,-0.2696923,0.21460466,-0.7404949,-0.73045886,1.23915007492609,1.2457379795114338
8486,8486,8486,8486,8486,0.0764989,-0.0037365747,0.0015744548,-0.0021328174,-10.709673,-10.564528,-30.809301,-30.391754,-2.475268,2.4524465,-0.23640789,0.23939393,-0.9697902,-0.956647,-0.2697215,0.2146225,-0.7405242,-0.73048806,1.2390831101638669,1.2456715983451419
8487,8487,8487,8487,8487,0.07650792,-0.0037364264,0.001574307,-0.0021329655,-10.709671,-10.565262,-30.809296,-30.393864,-2.474922,2.4522161,-0.2364302,0.23941603,-0.96979,-0.9567134,-0.26975074,0.21464033,-0.74050236,-0.73051745,1.2390163726522945,1.2455720327216737
8488,8488,8488,8488,8488,0.07651693,-0.0037364264,0.001574307,-0.0021329655,-10.709671,-10.565262,-30.809296,-30.393864,-2.474922,2.4522161,-0.2364525,0.23943815,-0.96979,-0.9567134,-0.26977995,0.21465817,-0.7404807,-0.7304961,1.2390163726522945,1.2455720327216737
8489,8489,8489,8489,8489,0.07652595,-0.0037364264,0.0015741591,-0.0021331138,-10.710403,-10.565997,-30.811401,-30.395977,-2.4746914,2.4519858,-0.23647481,0.23946024,-0.9698563,-0.9567799,-0.2698092,0.214676,-0.74050975,-0.73052555,1.2389496596553629,1.2455056693178952
8490,8490,8490,8490,8490,0.07653496,-0.0037364264,0.0015740113,-0.0021332616,-10.711136,-10.56673,-30.813509,-30.398085,-2.474461,2.4517555,-0.23649712,0.23948234,-0.9699226,-0.95684624,-0.2698384,0.21469383,-0.7405387,-0.7305549,1.23888294220751,1.2454393590726098
8491,8491,8491,8491,8491,0.07654398,-0.0037362783,0.0015738633,-0.0021332616,-10.711136,-10.56673,-30.813509,-30.398085,-2.4742303,2.451525,-0.23651943,0.23950446,-0.9699226,-0.95684624,-0.2698676,0.21471167,-0.7405171,-0.7305335,1.2388161623627434,1.2453729580799267
8492,8492,8492,8492,8492,0.076553,-0.0037362783,0.0015737155,-0.0021334095,-10.711866,-10.567462,-30.815613,-30.400192,-2.4740002,2.4512947,-0.23654173,0.23952655,-0.9699888,-0.9569125,-0.2698968,0.21472949,-0.740546,-0.73056275,1.2387494360074003,1.2453067253894354
8493,8493,8493,8493,8493,0.07656201,-0.0037361307,0.0015737155,-0.0021335576,-10.711136,-10.568195,-30.813509,-30.402302,-2.47377,2.4512947,-0.23656404,0.23954865,-0.9699226,-0.956979,-0.26992604,0.21474732,-0.7404738,-0.7305922,1.2387494360074003,1.2452404595247168
8494,8494,8494,8494,8494,0.07657102,-0.0037361307,0.0015735672,-0.0021337052,-10.711871,-10.568926,-30.815626,-30.404406,-2.4735394,2.4510639,-0.23658633,0.23957074,-0.96998924,-0.9570452,-0.26995525,0.21476515,-0.740503,-0.7306214,1.2386825603165066,1.2451740741122335
8495,8495,8495,8495,8495,0.07658004,-0.0037361307,0.0015734192,-0.0021337052,-10.712604,-10.568926,-30.817732,-30.404406,-2.4734244,2.4508333,-0.23660864,0.23959284,-0.9700556,-0.9570452,-0.26998445,0.21478297,-0.74053204,-0.73060006,1.2386157381099732,1.245140966123385
8496,8496,8496,8496,8496,0.0765890499999999,-0.0037359826,0.0015732714,-0.0021338537,-10.712603,-10.569662,-30.817728,-30.40652,-2.473078,2.450603,-0.23663093,0.23961493,-0.97005546,-0.9571118,-0.27001366,0.21480079,-0.74051034,-0.7306295,1.2385489983792635,1.245041232478929
8497,8497,8497,8497,8497,0.0765980699999999,-0.0037359826,0.0015732714,-0.0021340016,-10.712603,-10.5703945,-30.817728,-30.408628,-2.4729629,2.450603,-0.23665322,0.23963702,-0.97005546,-0.9571781,-0.27004287,0.21481861,-0.7404887,-0.7306588,1.2385489983792635,1.2450080912977388
8498,8498,8498,8498,8498,0.07660708,-0.0037359826,0.0015731235,-0.0021341494,-10.713335,-10.571127,-30.819836,-30.410736,-2.4727323,2.4503727,-0.23667552,0.23965912,-0.97012174,-0.95724446,-0.27007207,0.21483643,-0.7405177,-0.73068815,1.238482254194065,1.2449416904570902
8499,8499,8499,8499,8499,0.0766160999999999,-0.0037359826,0.0015729751,-0.0021341494,-10.714069,-10.571127,-30.821949,-30.410736,-2.4726171,2.4501414,-0.23669781,0.2396812,-0.9701883,-0.95724446,-0.27010125,0.21485426,-0.7405469,-0.7306668,1.2384152157106318,1.2449085171800163
8500,8500,8500,8500,8500,0.07662511,-0.003735835,0.0015728271,-0.0021342977,-10.714072,-10.571861,-30.821957,-30.41285,-2.4722712,2.4499109,-0.2367201,0.23970328,-0.9701885,-0.957311,-0.27013046,0.21487206,-0.74052536,-0.73069626,1.2383484046228128,1.244808904346708
8501,8501,8501,8501,8501,0.07663413,-0.003735835,0.0015728271,-0.0021344458,-10.714072,-10.572595,-30.821957,-30.414959,-2.4721558,2.4499109,-0.23674238,0.23972537,-0.9701885,-0.9573774,-0.27015966,0.21488988,-0.7405038,-0.7307256,1.2383484046228128,1.244775669063218
8502,8502,8502,8502,8502,0.07664315,-0.003735687,0.0015726793,-0.0021345937,-10.71407,-10.573327,-30.821953,-30.417065,-2.4718106,2.4496806,-0.23676467,0.23974745,-0.9701884,-0.9574437,-0.27018887,0.21490769,-0.74048203,-0.73075485,1.2382816470473577,1.2446762446189163
8503,8503,8503,8503,8503,0.07665216,-0.003735687,0.0015725314,-0.0021347415,-10.714803,-10.5740595,-30.824059,-30.419172,-2.47158,2.4494505,-0.23678695,0.23976953,-0.9702547,-0.95751,-0.27021804,0.21492551,-0.74051106,-0.7307841,1.238214942995282,1.2446098217389807
8504,8504,8504,8504,8504,0.07666118,-0.003735687,0.001572383,-0.0021347415,-10.715539,-10.5740595,-30.826176,-30.419172,-2.4714644,2.4492192,-0.23680922,0.23979162,-0.97032136,-0.95751,-0.27024725,0.21494332,-0.7405403,-0.7307628,1.2381478865887152,1.2445765222255827
8505,8505,8505,8505,8505,0.07667019,-0.003735687,0.001572383,-0.0021348896,-10.715539,-10.574793,-30.826176,-30.421282,-2.471349,2.4492192,-0.2368315,0.2398137,-0.97032136,-0.95757645,-0.27027643,0.21496113,-0.7405187,-0.73079216,1.2381478865887152,1.244543279217781
8506,8506,8506,8506,8506,0.0766792,-0.0037355383,0.0015722351,-0.0021350372,-10.715534,-10.575524,-30.826162,-30.423386,-2.4710033,2.448989,-0.23685378,0.23983577,-0.97032094,-0.9576426,-0.27030563,0.21497893,-0.74049675,-0.7308213,1.2380811446193773,1.2444436876138558
8507,8507,8507,8507,8507,0.0766882,-0.0037355383,0.0015720873,-0.0021350372,-10.716268,-10.575524,-30.828272,-30.423386,-2.4708881,2.4487586,-0.23687606,0.23985785,-0.97038734,-0.9576426,-0.2703348,0.21499674,-0.74052584,-0.73080003,1.2380143402033719,1.2444104978120072
8508,8508,8508,8508,8508,0.07669722,-0.0037355383,0.0015719393,-0.0021351858,-10.717,-10.57626,-30.83038,-30.425503,-2.4706573,2.448528,-0.23689833,0.23987992,-0.9704537,-0.95770925,-0.27036402,0.21501455,-0.7405548,-0.73082954,1.2379474733284805,1.244343999651501
8509,8509,8509,8509,8509,0.07670624,-0.0037355383,0.0015719393,-0.0021353336,-10.717,-10.576992,-30.83038,-30.427608,-2.4705422,2.448528,-0.2369206,0.239902,-0.9704537,-0.9577756,-0.2703932,0.21503234,-0.74053323,-0.7308588,1.2379474733284805,1.2443108353547507
8510,8510,8510,8510,8510,0.07671525,-0.0037353907,0.0015717915,-0.0021353336,-10.717001,-10.576992,-30.830383,-30.427608,-2.4703119,2.4482977,-0.23694287,0.23992407,-0.97045374,-0.9577756,-0.27042237,0.21505015,-0.74051166,-0.73083746,1.237880688981564,1.2442444746456027
8511,8511,8511,8511,8511,0.07672427,-0.0037353907,0.0015716432,-0.0021354815,-10.717736,-10.577724,-30.832497,-30.429716,-2.470081,2.448067,-0.23696513,0.23994614,-0.97052026,-0.9578419,-0.27045155,0.21506794,-0.7405408,-0.73086673,1.2378137841671808,1.244177936625807
8512,8512,8512,8512,8512,0.07673328,-0.0037353907,0.0015714952,-0.0021356293,-10.718468,-10.578457,-30.834602,-30.431824,-2.469851,2.4478364,-0.23698741,0.23996821,-0.9705866,-0.9579082,-0.27048075,0.21508574,-0.7405698,-0.73089606,1.2377469038799407,1.2441116535555738
8513,8513,8513,8513,8513,0.0767423,-0.0037353907,0.0015714952,-0.0021357778,-10.718468,-10.579193,-30.834602,-30.433939,-2.4697354,2.4478364,-0.23700967,0.23999028,-0.9705866,-0.95797485,-0.27050993,0.21510354,-0.7405482,-0.73092556,1.2377469038799407,1.2440783374490085
8514,8514,8514,8514,8514,0.07675131,-0.0037352426,0.0015713474,-0.0021357778,-10.718468,-10.579193,-30.834602,-30.433939,-2.4695046,2.447606,-0.23703194,0.24001233,-0.9705866,-0.95797485,-0.2705391,0.21512133,-0.74052656,-0.7309042,1.2376800771306995,1.2440118171960457
8515,8515,8515,8515,8515,0.07676033,-0.0037352426,0.0015711995,-0.0021359255,-10.719199,-10.579924,-30.836706,-30.436043,-2.4692748,2.4473758,-0.2370542,0.2400344,-0.9706528,-0.9580411,-0.27056828,0.21513912,-0.7405555,-0.7309334,1.2376133039304904,1.2439455807625646
8516,8516,8516,8516,8516,0.0767693399999999,-0.0037352426,0.0015711995,-0.0021359255,-10.719199,-10.579924,-30.836706,-30.436043,-2.4692748,2.4473758,-0.23707645,0.24005647,-0.9706528,-0.9580411,-0.27059746,0.21515691,-0.7405339,-0.7309121,1.2376133039304904,1.2439455807625646
8517,8517,8517,8517,8517,0.07677836,-0.0037350948,0.0015710517,-0.0021360735,-10.719199,-10.580658,-30.836706,-30.438152,-2.468929,2.4471455,-0.23709871,0.24007852,-0.9706528,-0.9581075,-0.27062663,0.2151747,-0.7405123,-0.7309414,1.237546497261814,1.243845900784791
8518,8518,8518,8518,8518,0.07678737,-0.0037350948,0.0015709032,-0.0021362212,-10.719935,-10.581388,-30.838823,-30.440256,-2.4686985,2.4469142,-0.23712097,0.24010059,-0.97071946,-0.9581737,-0.2706558,0.2151925,-0.7405415,-0.7309706,1.2374793960151895,1.2437794515555451
8519,8519,8519,8519,8519,0.0767963899999999,-0.0037350948,0.0015707554,-0.0021363692,-10.720668,-10.582122,-30.840929,-30.442366,-2.4684677,2.446684,-0.23714322,0.24012265,-0.97078574,-0.9582401,-0.270685,0.21521027,-0.7405705,-0.73099995,1.2374126094130675,1.243712911416984
8520,8520,8520,8520,8520,0.0768054,-0.003734947,0.0015707554,-0.0021365175,-10.719935,-10.582857,-30.838823,-30.44448,-2.4682374,2.446684,-0.23716547,0.2401447,-0.97071946,-0.9583066,-0.27071413,0.21522807,-0.7404983,-0.7310294,1.2374126094130675,1.2436465110159969
8521,8521,8521,8521,8521,0.07681442,-0.003734947,0.0015706075,-0.0021365175,-10.720668,-10.582857,-30.840929,-30.44448,-2.4681222,2.4464538,-0.23718773,0.24016675,-0.97078574,-0.9583066,-0.2707433,0.21524584,-0.7405273,-0.73100805,1.2373458183501975,1.2436132947450265
8522,8522,8522,8522,8522,0.07682343,-0.003734947,0.0015704596,-0.0021366654,-10.721399,-10.58359,-30.843037,-30.446587,-2.467892,2.4462233,-0.23720998,0.2401888,-0.9708521,-0.95837295,-0.2707725,0.21526363,-0.7405563,-0.7310373,1.2372789357741705,1.2435469165648652
8523,8523,8523,8523,8523,0.07683245,-0.003734799,0.0015703116,-0.0021368135,-10.721401,-10.584323,-30.84304,-30.448696,-2.4675457,2.445993,-0.23723222,0.24021086,-0.9708522,-0.95843935,-0.27080163,0.21528141,-0.7405348,-0.73106664,1.23721210676299,1.2434470526441532
8524,8524,8524,8524,8524,0.07684146,-0.003734799,0.0015701633,-0.0021368135,-10.722136,-10.584323,-30.845154,-30.448696,-2.4674306,2.4457617,-0.23725446,0.24023291,-0.9709187,-0.95843935,-0.2708308,0.21529919,-0.7405639,-0.73104537,1.2371449830738408,1.2434138585869479
8525,8525,8525,8525,8525,0.07685048,-0.003734799,0.0015701633,-0.0021369613,-10.722136,-10.585055,-30.845154,-30.450804,-2.4673154,2.4457617,-0.2372767,0.24025495,-0.9709187,-0.9585057,-0.27085996,0.21531697,-0.74054235,-0.73107463,1.2371449830738408,1.243380634587104
8526,8526,8526,8526,8526,0.0768595,-0.003734799,0.0015700153,-0.0021371092,-10.722869,-10.585788,-30.847263,-30.45291,-2.467085,2.4455314,-0.23729895,0.240277,-0.9709851,-0.958572,-0.27088913,0.21533474,-0.7405714,-0.73110384,1.2370781451098352,1.2433141832757304
8527,8527,8527,8527,8527,0.07686851,-0.0037346506,0.0015698675,-0.0021372575,-10.722864,-10.586522,-30.84725,-30.455023,-2.4667387,2.445301,-0.23732118,0.24029905,-0.9709847,-0.9586385,-0.27091828,0.21535252,-0.74054945,-0.7311333,1.2370112736531775,1.2432142961094939
8528,8528,8528,8528,8528,0.07687753,-0.0037346506,0.0015697196,-0.0021374056,-10.723598,-10.5872555,-30.84936,-30.457134,-2.4665082,2.4450707,-0.23734342,0.24032108,-0.9710511,-0.95870495,-0.27094743,0.21537028,-0.74057853,-0.73116267,1.2369444267514098,1.2431478048959514
8529,8529,8529,8529,8529,0.07688654,-0.0037346506,0.0015697196,-0.0021374056,-10.723598,-10.5872555,-30.84936,-30.457134,-2.4665082,2.4450707,-0.23736565,0.24034312,-0.9710511,-0.95870495,-0.2709766,0.21538806,-0.7405569,-0.7311413,1.2369444267514098,1.2431478048959514
8530,8530,8530,8530,8530,0.07689556,-0.0037346506,0.0015695712,-0.0021375532,-10.724333,-10.587987,-30.851473,-30.459238,-2.4662778,2.4448395,-0.23738788,0.24036518,-0.9711176,-0.95877117,-0.27100575,0.21540584,-0.74058604,-0.73117054,1.2368773141205118,1.243081338110424
8531,8531,8531,8531,8531,0.07690457,-0.0037346506,0.0015694234,-0.0021377017,-10.725065,-10.588722,-30.85358,-30.461353,-2.4660468,2.4446092,-0.23741011,0.24038722,-0.97118396,-0.95883775,-0.2710349,0.2154236,-0.74061507,-0.7312,1.2368104582630655,1.2430146937989084
8532,8532,8532,8532,8532,0.07691359,-0.003734503,0.0015692755,-0.0021378496,-10.725066,-10.589455,-30.853584,-30.46346,-2.4657016,2.4443789,-0.23743235,0.24040924,-0.9711841,-0.9589041,-0.27106404,0.21544136,-0.74059355,-0.73122925,1.2367435979356145,1.2429150941076428
8533,8533,8533,8533,8533,0.0769226,-0.003734503,0.0015692755,-0.0021379974,-10.725066,-10.590187,-30.853584,-30.465567,-2.4655864,2.4443789,-0.23745458,0.24043128,-0.9711841,-0.9589704,-0.2710932,0.21545912,-0.740572,-0.7312585,1.2367435979356145,1.242881853532439
8534,8534,8534,8534,8534,0.07693162,-0.0037343549,0.0015691277,-0.0021381453,-10.725065,-10.5909195,-30.85358,-30.467674,-2.4652407,2.4441485,-0.2374768,0.24045332,-0.97118396,-0.9590367,-0.27112234,0.21547689,-0.7405503,-0.7312877,1.2366767041028088,1.2427820963186755
8535,8535,8535,8535,8535,0.07694063,-0.0037343549,0.0015689797,-0.0021381453,-10.725799,-10.5909195,-30.85569,-30.467674,-2.4651253,2.4439182,-0.23749903,0.24047534,-0.97125036,-0.9590367,-0.27115148,0.21549465,-0.74057937,-0.73126644,1.236609834831614,1.2427487936042128
8536,8536,8536,8536,8536,0.07694965,-0.0037343549,0.0015688314,-0.0021382933,-10.726532,-10.591653,-30.857801,-30.469784,-2.4648948,2.443687,-0.23752125,0.24049738,-0.9713168,-0.9591031,-0.27118063,0.21551241,-0.74060845,-0.73129576,1.2365426997408608,1.242682271430609
8537,8537,8537,8537,8537,0.07695866,-0.0037343549,0.0015686835,-0.002138441,-10.727265,-10.592384,-30.859911,-30.471888,-2.4646645,2.4434566,-0.23754346,0.2405194,-0.9713832,-0.9591693,-0.27120978,0.21553017,-0.7406375,-0.7313249,1.2364757924674055,1.2426158025571599
8538,8538,8538,8538,8538,0.07696766,-0.0037343549,0.0015686835,-0.0021385895,-10.727265,-10.59312,-30.859911,-30.474005,-2.4645488,2.4434566,-0.23756568,0.24054143,-0.9713832,-0.95923597,-0.27123892,0.21554792,-0.7406159,-0.7313544,1.2364757924674055,1.242582407712752
8539,8539,8539,8539,8539,0.0769766799999999,-0.0037342065,0.0015685356,-0.0021387374,-10.727263,-10.593852,-30.859903,-30.47611,-2.464203,2.4432263,-0.2375879,0.24056347,-0.971383,-0.9593023,-0.27126804,0.21556568,-0.74059415,-0.7313837,1.2364089097595967,1.242482591754476
8540,8540,8540,8540,8540,0.0769856999999999,-0.0037342065,0.0015683877,-0.0021387374,-10.727996,-10.593852,-30.862011,-30.47611,-2.4640877,2.442996,-0.23761012,0.24058549,-0.9714493,-0.9593023,-0.2712972,0.21558343,-0.7406231,-0.7313624,1.2363420225781923,1.2424493079316679
8541,8541,8541,8541,8541,0.07699471,-0.0037342065,0.0015682399,-0.0021388852,-10.728727,-10.594584,-30.864117,-30.478218,-2.4638574,2.4427657,-0.23763232,0.2406075,-0.97151566,-0.9593686,-0.27132633,0.21560119,-0.74065214,-0.7313916,1.2362751309225934,1.242382823571079
8542,8542,8542,8542,8542,0.07700372,-0.0037340587,0.0015682399,-0.002139033,-10.727996,-10.595317,-30.862011,-30.480326,-2.4636273,2.4427657,-0.23765454,0.24062952,-0.9714493,-0.9594349,-0.27135545,0.21561894,-0.74057996,-0.7314209,1.2362751309225934,1.2423163925329608
8543,8543,8543,8543,8543,0.07701274,-0.0037340587,0.0015680915,-0.002139033,-10.72873,-10.595317,-30.864124,-30.480326,-2.4635117,2.4425344,-0.23767674,0.24065155,-0.97151583,-0.9594349,-0.2713846,0.21563669,-0.7406091,-0.73139954,1.2362079443085816,1.2422830165605685
8544,8544,8544,8544,8544,0.07702175,-0.0037340587,0.0015679436,-0.002139181,-10.729464,-10.596049,-30.866234,-30.482431,-2.4632812,2.4423041,-0.23769894,0.24067356,-0.97158223,-0.9595012,-0.2714137,0.21565443,-0.74063814,-0.7314288,1.2361410436833642,1.2422164633942148
8545,8545,8545,8545,8545,0.07703077,-0.0037340587,0.0015679436,-0.002139329,-10.729464,-10.596783,-30.866234,-30.48454,-2.463166,2.4423041,-0.23772116,0.24069558,-0.97158223,-0.95956767,-0.27144286,0.21567218,-0.74061656,-0.7314581,1.2361410436833642,1.2421831995876242
8546,8546,8546,8546,8546,0.07703978,-0.0037339109,0.0015677956,-0.0021394773,-10.729464,-10.597517,-30.866234,-30.486654,-2.46282,2.4420738,-0.23774336,0.24071759,-0.97158223,-0.9596342,-0.27147198,0.21568991,-0.740595,-0.7314875,1.2360741385821534,1.2420832860156683
