Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0004718043,-0.0002506934,-1.1839101e-06,-0.0001521327,-1.2476292,-0.7535621,-3.5891464,-2.1678274,-0.075839385,-0.0018441152,-3.4500208e-05,-1.1613104e-07,-0.11297624,-0.06823711,-3.4500805e-05,-1.1613105e-07,-0.11297234,-0.06823476,409.44366,150.7834,0.009131576,258.65115,256.47485,515.126,-0.0018458106,0.07310119
0.00047980098,-0.00025128532,-1.1839101e-06,-0.00015242868,-1.2505611,-0.7550281,-3.597581,-2.1720448,-0.07606987,-0.0018441152,-3.5107594e-05,-1.3087785e-07,-0.11324173,-0.068369865,-3.5108213e-05,-1.3087785e-07,-0.11323775,-0.06836747,411.37943,151.37067,0.009131576,259.99966,257.812,517.81165,-0.0018458106,0.07331536
0.00048779763,-0.0002518773,-1.1839101e-06,-0.0001527247,-1.2534933,-0.7564944,-3.6060162,-2.1762629,-0.07630037,-0.0018441152,-3.5716825e-05,-1.4562465e-07,-0.11350725,-0.068502635,-3.571746e-05,-1.4562467e-07,-0.113503195,-0.06850019,413.31995,151.95915,0.009131576,261.3517,259.15268,520.5044,-0.0018458106,0.073529586
0.00049579435,-0.00025246924,-1.1839101e-06,-0.00015302065,-1.2564255,-0.7579604,-3.6144512,-2.1804802,-0.07653089,-0.0018441152,-3.6327896e-05,-1.6037146e-07,-0.11377276,-0.06863538,-3.6328554e-05,-1.6037147e-07,-0.11376862,-0.068632886,415.26492,152.54866,0.009131576,262.70715,260.49673,523.20386,-0.0018458106,0.073743775
0.00050379103,-0.0002530612,-1.1839101e-06,-0.0001536126,-1.2593577,-0.76089245,-3.6228864,-2.188915,-0.07653091,-0.0018441152,-3.6939888e-05,-1.7511826e-07,-0.11403828,-0.06890089,-3.694057e-05,-1.7511827e-07,-0.11403407,-0.06889834,417.21457,153.73119,0.009131576,263.47427,261.2574,524.7317,-0.0018458106,0.073743775
0.0005117877,-0.00025365315,-1.1839101e-06,-0.0001539086,-1.2622898,-0.76235867,-3.6313214,-2.1931329,-0.0767614,-0.0018441152,-3.7552803e-05,-1.8986506e-07,-0.11430379,-0.06903366,-3.755351e-05,-1.8986509e-07,-0.1142995,-0.06903107,419.1687,154.32422,0.009131576,264.8354,262.60706,527.44244,-0.0018458106,0.0739578
0.0005197844,-0.00025424513,-1.1839101e-06,-0.00015420456,-1.265222,-0.7638247,-3.639757,-2.1973505,-0.07699193,-0.0018441152,-3.816756e-05,-2.0461187e-07,-0.11456931,-0.069166414,-3.816829e-05,-2.046119e-07,-0.11456493,-0.06916378,421.12747,154.91832,0.009131576,266.20004,263.9602,530.1603,-0.0018458106,0.074171886
0.0005277811,-0.00025483704,-1.1839101e-06,-0.0001547965,-1.2681539,-0.7667567,-3.6481915,-2.2057853,-0.07699192,-0.0018441152,-3.878324e-05,-2.1935868e-07,-0.11483481,-0.069431916,-3.8783994e-05,-2.193587e-07,-0.11483035,-0.069429226,423.09064,156.10994,0.009131576,266.9716,264.72528,531.6969,-0.0018458106,0.074171886
0.00053577777,-0.00025542904,-1.1839101e-06,-0.00015509251,-1.2710863,-0.7682229,-3.6566272,-2.2100034,-0.077222444,-0.0018441152,-3.939984e-05,-2.3410549e-07,-0.11510034,-0.069564685,-3.940062e-05,-2.3410551e-07,-0.1150958,-0.06956194,425.05865,156.70757,0.009131576,268.342,266.08417,534.42615,-0.0018458106,0.07438594
0.0005437744,-0.00025572503,-1.1839101e-06,-0.00015538846,-1.2725524,-0.7696889,-3.6608448,-2.2142205,-0.07722247,-0.0018441152,-4.0017367e-05,-2.4885227e-07,-0.1152331,-0.06969744,-4.0018167e-05,-2.488523e-07,-0.11522849,-0.06969465,426.04434,157.30621,0.009131576,268.729,266.46793,535.1969,-0.0018458106,0.07438594
