,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
6428,6428,6428,6428,6428,6428,6428,6428,6428,6428,6428,6428,0.050164058,-0.004444702,0.0014757463,-0.0031672607,-14.70619,-15.688458,-42.306377,-45.132137,-2.1442487,2.2986934,-0.12461401,0.1326156,-1.3316858,-1.4206328,-0.13309036,0.12452964,-1.165739,-1.243602,85802.984,43569.71,9458.896,32774.375,32498.61,65272.984,1.193526450673797,1.1455749744919137
6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,0.050171859,-0.004444702,0.0014751547,-0.003167557,-14.709121,-15.689926,-42.314808,-45.13636,-2.1435573,2.2977717,-0.12463074,0.13263352,-1.3319511,-1.4207658,-0.13310947,0.12454548,-1.1659491,-1.2436947,85802.984,43577.863,9451.314,32773.805,32498.045,65271.85,1.1932469979693483,1.145355056764558
6430,6430,6430,6430,6430,6430,6430,6430,6430,6430,6430,6430,0.050179664,-0.004444406,0.0014748585,-0.0031678528,-14.709121,-15.691391,-42.314808,-45.140575,-2.1428657,2.2973104,-0.12464747,0.13265146,-1.3319511,-1.4208983,-0.13312858,0.1245613,-1.1659268,-1.2437869,85791.55,43586.004,9447.52,32758.03,32482.4,65240.43,1.1931071058516285,1.1451350270265688
6431,6431,6431,6431,6431,6431,6431,6431,6431,6431,6431,6431,0.050187468,-0.004444406,0.0014745627,-0.0031681485,-14.710587,-15.692856,-42.319023,-45.144787,-2.1424048,2.2968495,-0.12466419,0.13266939,-1.3320838,-1.421031,-0.13314767,0.124577135,-1.1660206,-1.2438793,85791.55,43594.14,9443.7295,32753.684,32478.092,65231.773,1.192967315489326,1.1449883666717515
6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,6432,0.050195269,-0.004444406,0.0014742665,-0.0031684448,-14.712053,-15.694324,-42.323242,-45.149014,-2.1419432,2.2963884,-0.12468091,0.1326873,-1.3322167,-1.4211639,-0.13316678,0.12459295,-1.1661148,-1.243972,85791.55,43602.297,9439.937,32749.318,32473.764,65223.082,1.192827444910486,1.1448414620124836
6433,6433,6433,6433,6433,6433,6433,6433,6433,6433,6433,6433,0.050203074,-0.004444406,0.0014739707,-0.003168741,-14.713518,-15.69579,-42.327457,-45.153233,-2.1414824,2.2959275,-0.12469762,0.13270523,-1.3323493,-1.4212967,-0.13318588,0.12460878,-1.1662085,-1.2440645,85791.55,43610.45,9436.148,32744.95,32469.432,65214.383,1.1926876154460784,1.1446947904259446
6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,0.050210878,-0.004444406,0.0014736744,-0.0031690367,-14.714986,-15.697255,-42.331676,-45.157444,-2.1410213,2.295466,-0.12471433,0.13272314,-1.3324822,-1.4214294,-0.13320497,0.124624595,-1.1663026,-1.2441568,85791.55,43618.586,9432.355,32740.604,32465.123,65205.727,1.1925475843583413,1.1445480018133638
6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,6435,0.050218684,-0.004444406,0.0014733786,-0.0031693324,-14.716452,-15.69872,-42.335896,-45.16166,-2.1405609,2.2950053,-0.124731034,0.13274105,-1.3326149,-1.4215621,-0.13322406,0.124640405,-1.1663965,-1.2442492,85791.55,43626.73,9428.569,32736.256,32460.81,65197.066,1.1924077764509007,1.1444014145408694
6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,6436,0.050226484,-0.004444406,0.0014727867,-0.0031693324,-14.719384,-15.69872,-42.34433,-45.16166,-2.1400995,2.294083,-0.12474774,0.13275896,-1.3328805,-1.4215621,-0.13324313,0.124656215,-1.1666067,-1.2442254,85791.55,43626.73,9420.994,32743.824,32468.316,65212.14,1.1921278287664774,1.1442544873162004
6437,6437,6437,6437,6437,6437,6437,6437,6437,6437,6437,6437,0.050234294,-0.004444406,0.0014724908,-0.0031696288,-14.720849,-15.700189,-42.348545,-45.165882,-2.1396384,2.2936223,-0.124764435,0.13277686,-1.333013,-1.421695,-0.13326222,0.12467202,-1.1667005,-1.244318,85791.55,43634.89,9417.21,32739.447,32463.975,65203.42,1.191987962157462,1.1441076340531593
6438,6438,6438,6438,6438,6438,6438,6438,6438,6438,6438,6438,0.050242094,-0.004444406,0.0014721946,-0.0031699245,-14.722316,-15.701653,-42.352764,-45.170097,-2.1391773,2.293161,-0.12478113,0.13279475,-1.333146,-1.4218276,-0.13328129,0.12468781,-1.1667945,-1.2444103,85791.55,43643.03,9413.421,32735.098,32459.662,65194.758,1.1918478937872898,1.1439607592210699
6439,6439,6439,6439,6439,6439,6439,6439,6439,6439,6439,6439,0.050249904,-0.004444406,0.0014718989,-0.0031702206,-14.723781,-15.70312,-42.35698,-45.174316,-2.1387165,2.2927003,-0.12479783,0.13281265,-1.3332785,-1.4219605,-0.13330036,0.124703616,-1.1668882,-1.2445029,85791.55,43651.188,9409.64,32730.725,32455.326,65186.05,1.1917079880164982,1.1438139583940705
6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,0.050257704,-0.004444406,0.0014716026,-0.0031705168,-14.725248,-15.704587,-42.361202,-45.178535,-2.1382551,2.2922387,-0.12481451,0.13283055,-1.3334116,-1.4220933,-0.13331944,0.1247194,-1.1669824,-1.2445954,85791.55,43659.34,9405.853,32726.355,32450.994,65177.35,1.1915677892991658,1.1436669448243957
6441,6441,6441,6441,6441,6441,6441,6441,6441,6441,6441,6441,0.050265504,-0.00444411,0.0014713068,-0.003170813,-14.725249,-15.706054,-42.361206,-45.182755,-2.1375635,2.291778,-0.1248312,0.13284843,-1.3334116,-1.4222261,-0.1333385,0.12473519,-1.1669602,-1.2446879,85780.13,43667.5,9402.071,32710.566,32435.338,65145.906,1.1914278443319084,1.1434465432969203
6442,6442,6442,6442,6442,6442,6442,6442,6442,6442,6442,6442,0.050273314,-0.00444411,0.0014707147,-0.0031711087,-14.728181,-15.707519,-42.36964,-45.18697,-2.1368723,2.290856,-0.124847874,0.13286631,-1.333677,-1.4223588,-0.13335755,0.12475098,-1.1671703,-1.2447803,85780.13,43675.645,9394.506,32709.982,32434.76,65144.742,1.191147713306538,1.1432262206974617
6443,6443,6443,6443,6443,6443,6443,6443,6443,6443,6443,6443,0.050281114,-0.00444411,0.001470419,-0.0031711087,-14.729646,-15.707519,-42.37385,-45.18697,-2.136642,2.2903953,-0.124864556,0.13288419,-1.3338097,-1.4223588,-0.13337661,0.12476676,-1.1672642,-1.2447566,85780.13,43675.645,9390.729,32713.76,32438.504,65152.266,1.191007709535294,1.1431528009237621
6444,6444,6444,6444,6444,6444,6444,6444,6444,6444,6444,6444,0.050288924,-0.00444411,0.0014701227,-0.0031714046,-14.731114,-15.708984,-42.378075,-45.191185,-2.1361804,2.2899337,-0.12488122,0.13290206,-1.3339427,-1.4224914,-0.13339566,0.12478253,-1.1673583,-1.244849,85780.13,43683.797,9386.945,32709.39,32434.172,65143.562,1.190867412598543,1.1430056263438368
6445,6445,6445,6445,6445,6445,6445,6445,6445,6445,6445,6445,0.050296724,-0.00444411,0.0014698269,-0.0031717008,-14.73258,-15.710451,-42.382294,-45.195408,-2.1357195,2.289473,-0.1248979,0.13291992,-1.3340755,-1.4226243,-0.1334147,0.124798305,-1.1674522,-1.2449416,85780.13,43691.953,9383.168,32705.01,32429.828,65134.836,1.1907273695758938,1.1428586533346439
6446,6446,6446,6446,6446,6446,6446,6446,6446,6446,6446,6446,0.050304534,-0.00444411,0.0014695312,-0.0031719964,-14.734045,-15.711916,-42.386505,-45.19962,-2.135259,2.2890124,-0.12491456,0.13293779,-1.334208,-1.4227569,-0.13343374,0.12481408,-1.167546,-1.2450339,85780.13,43700.1,9379.393,32700.637,32425.492,65126.13,1.1905873373427134,1.1427117863023848
6447,6447,6447,6447,6447,6447,6447,6447,6447,6447,6447,6447,0.050312334,-0.00444411,0.0014689392,-0.0031722928,-14.736977,-15.713384,-42.39494,-45.203842,-2.134567,2.2880902,-0.124931216,0.13295566,-1.3344735,-1.42289,-0.13345279,0.12482984,-1.1677561,-1.2451266,85780.13,43708.27,9371.838,32700.031,32424.893,65124.92,1.1903069099076775,1.142491046523383
6448,6448,6448,6448,6448,6448,6448,6448,6448,6448,6448,6448,0.050320134,-0.00444411,0.0014686428,-0.0031725885,-14.738444,-15.7148485,-42.399162,-45.208057,-2.134106,2.2876287,-0.124947876,0.1329735,-1.3346064,-1.4230225,-0.13347183,0.1248456,-1.1678501,-1.2452189,85780.13,43716.418,9368.056,32695.658,32420.557,65116.215,1.1901665450265821,1.1423439659527963
6449,6449,6449,6449,6449,6449,6449,6449,6449,6449,6449,6449,0.050327944,-0.00444411,0.001468347,-0.0031728842,-14.73991,-15.716313,-42.40338,-45.212273,-2.1336453,2.2871678,-0.12496453,0.13299136,-1.3347392,-1.4231552,-0.13349086,0.12486135,-1.1679442,-1.2453113,85780.13,43724.566,9364.282,32691.287,32416.22,65107.508,1.1900263429683877,1.1421969594814867
6450,6450,6450,6450,6450,6450,6450,6450,6450,6450,6450,6450,0.050335744,-0.00444411,0.0014680509,-0.0031728842,-14.741377,-15.716313,-42.4076,-45.212273,-2.1334145,2.2867067,-0.12498118,0.13300921,-1.334872,-1.4231552,-0.13350989,0.12487711,-1.1680381,-1.2452875,85780.13,43724.566,9360.506,32695.062,32419.965,65115.027,1.1898860603996357,1.1421233045276582
6451,6451,6451,6451,6451,6451,6451,6451,6451,6451,6451,6451,0.05034355,-0.00444411,0.0014674589,-0.0031731804,-14.744308,-15.71778,-42.416035,-45.21649,-2.1327229,2.2857845,-0.124997824,0.13302705,-1.3351375,-1.423288,-0.1335289,0.12489285,-1.1682482,-1.24538,85780.13,43732.73,9352.958,32694.443,32419.35,65113.793,1.189605436210728,1.141902562479197
6452,6452,6452,6452,6452,6452,6452,6452,6452,6452,6452,6452,0.050351354,-0.00444411,0.0014671631,-0.0031734763,-14.745773,-15.719246,-42.420246,-45.220707,-2.1322622,2.2853239,-0.12501447,0.13304488,-1.3352702,-1.4234208,-0.13354793,0.1249086,-1.1683421,-1.2454726,85780.13,43740.89,9349.1875,32690.055,32414.998,65105.055,1.1894652467715292,1.141755491099624
6453,6453,6453,6453,6453,6453,6453,6453,6453,6453,6453,6453,0.050359159,-0.00444411,0.0014668673,-0.0031737725,-14.747239,-15.720714,-42.424465,-45.22493,-2.1318011,2.284863,-0.1250311,0.13306272,-1.3354028,-1.4235536,-0.13356695,0.12492433,-1.1684359,-1.245565,85780.13,43749.055,9345.418,32685.666,32410.646,65096.312,1.189324946348491,1.141608270364855
6454,6454,6454,6454,6454,6454,6454,6454,6454,6454,6454,6454,0.05036696,-0.00444411,0.0014665711,-0.0031740682,-14.748706,-15.7221775,-42.428684,-45.22914,-2.1313403,2.2844017,-0.12504774,0.13308054,-1.3355356,-1.4236861,-0.13358596,0.12494007,-1.16853,-1.2456574,85780.13,43757.203,9341.645,32681.285,32406.303,65087.586,1.1891845044507063,1.1414611237585748
6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,6455,0.050374764,-0.004443814,0.0014662752,-0.0031743646,-14.748705,-15.723646,-42.42868,-45.233364,-2.1306481,2.2839406,-0.12506437,0.13309838,-1.3355355,-1.4238192,-0.13360496,0.1249558,-1.1685076,-1.2457502,85768.7,43765.375,9337.875,32665.447,32390.6,65056.047,1.189044103728668,1.1412400438208288
6456,6456,6456,6456,6456,6456,6456,6456,6456,6456,6456,6456,0.050382569,-0.004443814,0.0014656832,-0.0031746603,-14.7516365,-15.725111,-42.437115,-45.23758,-2.129957,2.2830186,-0.125081,0.13311619,-1.335801,-1.4239517,-0.13362396,0.12497153,-1.1687177,-1.2458425,85768.7,43773.535,9330.337,32664.836,32389.992,65054.83,1.1887633040532084,1.141019266438525
6457,6457,6457,6457,6457,6457,6457,6457,6457,6457,6457,6457,0.05039037,-0.004443814,0.001465387,-0.0031746603,-14.753105,-15.725111,-42.441338,-45.23758,-2.129726,2.282557,-0.12509762,0.13313401,-1.335934,-1.4239517,-0.13364296,0.12498725,-1.1688119,-1.2458187,85768.7,43773.535,9326.564,32668.604,32393.729,65062.332,1.188622691857452,1.1409454607841156
6458,6458,6458,6458,6458,6458,6458,6458,6458,6458,6458,6458,0.050398178,-0.004443814,0.0014650912,-0.003174956,-14.75457,-15.726576,-42.445553,-45.24179,-2.1292655,2.2820964,-0.12511423,0.13315181,-1.3360666,-1.4240844,-0.13366196,0.12500297,-1.1689056,-1.2459112,85768.7,43781.688,9322.801,32664.21,32389.373,65053.586,1.1884823645704834,1.14079831247729
6459,6459,6459,6459,6459,6459,6459,6459,6459,6459,6459,6459,0.050405979,-0.004443814,0.0014647954,-0.0031752524,-14.756036,-15.728044,-42.449768,-45.246017,-2.1288042,2.2816358,-0.12513085,0.13316962,-1.3361994,-1.4242173,-0.13368095,0.12501869,-1.1689997,-1.2460039,85768.7,43789.86,9319.037,32659.807,32385.006,65044.812,1.1883420175890036,1.1406508868259473
6460,6460,6460,6460,6460,6460,6460,6460,6460,6460,6460,6460,0.050413784,-0.004443814,0.0014644992,-0.0031755483,-14.757503,-15.729509,-42.453987,-45.250233,-2.128343,2.2811742,-0.12514746,0.13318743,-1.3363322,-1.42435,-0.13369994,0.12503439,-1.1690936,-1.2460963,85768.7,43798.023,9315.268,32655.41,32380.646,65036.055,1.1882013461385847,1.1405034714028819
6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,0.050421584,-0.004443814,0.0014639072,-0.0031758444,-14.760434,-15.730976,-42.46242,-45.25445,-2.1276515,2.2802522,-0.12516406,0.13320524,-1.3365977,-1.424483,-0.13371892,0.1250501,-1.1693037,-1.2461889,85768.7,43806.195,9307.738,32654.771,32380.012,65034.78,1.1879203096840516,1.1402824034326922
6462,6462,6462,6462,6462,6462,6462,6462,6462,6462,6462,6462,0.050429388,-0.004443814,0.0014636114,-0.0031761401,-14.7619,-15.732441,-42.46664,-45.258667,-2.1271908,2.2797914,-0.12518068,0.13322303,-1.3367304,-1.4246155,-0.13373789,0.1250658,-1.1693976,-1.2462811,85768.7,43814.35,9303.978,32650.375,32375.652,65026.027,1.1877798228126661,1.1401350935633985
6463,6463,6463,6463,6463,6463,6463,6463,6463,6463,6463,6463,0.050437194,-0.0044435184,0.0014633151,-0.0031764365,-14.761904,-15.733909,-42.46665,-45.26289,-2.1264987,2.2793298,-0.12519726,0.1332408,-1.3367307,-1.4247485,-0.13375686,0.12508151,-1.1693757,-1.2463739,85757.29,43822.527,9300.211,32634.549,32359.96,64994.508,1.1876390722496908,1.1399137522247134
6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,6464,0.050444994,-0.0044435184,0.0014630193,-0.0031764365,-14.763368,-15.733909,-42.470863,-45.26289,-2.1262684,2.2788692,-0.12521386,0.1332586,-1.3368634,-1.4247485,-0.13377583,0.1250972,-1.1694696,-1.2463503,85757.29,43822.527,9296.451,32638.31,32363.69,65002.0,1.1874986068564455,1.139840088838113
6465,6465,6465,6465,6465,6465,6465,6465,6465,6465,6465,6465,0.050452804,-0.0044435184,0.0014624273,-0.0031767322,-14.766299,-15.7353735,-42.479298,-45.267105,-2.1255772,2.277947,-0.12523046,0.13327637,-1.3371288,-1.4248811,-0.1337948,0.12511289,-1.1696795,-1.2464426,85757.29,43830.688,9288.929,32637.67,32363.055,65000.727,1.1872173117955651,1.139618970132681
6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,0.050460604,-0.0044435184,0.0014621316,-0.003177028,-14.767764,-15.736838,-42.48351,-45.271317,-2.1251166,2.2774863,-0.12524705,0.13329415,-1.3372614,-1.4250138,-0.13381377,0.12512857,-1.1697735,-1.2465351,85757.29,43838.85,9285.174,32633.262,32358.684,64991.945,1.187076756631726,1.1394715944922895
6467,6467,6467,6467,6467,6467,6467,6467,6467,6467,6467,6467,0.050468414,-0.0044435184,0.0014618353,-0.0031773243,-14.769233,-15.738307,-42.487732,-45.27554,-2.1246548,2.277025,-0.12526362,0.13331193,-1.3373944,-1.4251467,-0.13383272,0.12514426,-1.1698675,-1.2466277,85757.29,43847.027,9281.411,32628.846,32354.305,64983.15,1.1869359986164758,1.1393238130867678
6468,6468,6468,6468,6468,6468,6468,6468,6468,6468,6468,6468,0.050476214,-0.0044435184,0.0014615395,-0.0031776205,-14.770699,-15.739774,-42.49195,-45.279762,-2.1241937,2.2765641,-0.1252802,0.13332969,-1.3375272,-1.4252795,-0.13385168,0.12515993,-1.1699615,-1.2467202,85757.29,43855.203,9277.655,32624.43,32349.926,64974.355,1.186795342864726,1.1391762338965101
6469,6469,6469,6469,6469,6469,6469,6469,6469,6469,6469,6469,0.050484024,-0.0044435184,0.0014609474,-0.0031779162,-14.77363,-15.741239,-42.500385,-45.283974,-2.1235025,2.275642,-0.12529677,0.13334745,-1.3377926,-1.4254122,-0.13387062,0.12517561,-1.1701715,-1.2468126,85757.29,43863.363,9270.139,32623.781,32349.283,64973.062,1.1865138804100919,1.1389549683353517
6470,6470,6470,6470,6470,6470,6470,6470,6470,6470,6470,6470,0.050491824,-0.0044435184,0.0014606518,-0.003178212,-14.775095,-15.742704,-42.504597,-45.28819,-2.1230416,2.2751813,-0.12531334,0.13336521,-1.3379252,-1.4255449,-0.13388957,0.12519127,-1.1702653,-1.2469051,85757.29,43871.535,9266.388,32619.365,32344.904,64964.27,1.1863732263336004,1.1388073987373601
6471,6471,6471,6471,6471,6471,6471,6471,6471,6471,6471,6471,0.050499624,-0.0044435184,0.0014603555,-0.003178212,-14.776563,-15.742704,-42.50882,-45.28819,-2.1228106,2.2747197,-0.12532991,0.13338296,-1.3380581,-1.4255449,-0.13390851,0.12520693,-1.1703594,-1.2468815,85757.29,43871.535,9262.629,32623.125,32348.633,64971.758,1.186232277638112,1.1387334296478884
6472,6472,6472,6472,6472,6472,6472,6472,6472,6472,6472,6472,0.050507434,-0.0044435184,0.0014600597,-0.0031785083,-14.7780285,-15.744171,-42.51304,-45.29241,-2.1223497,2.274259,-0.12534648,0.13340072,-1.3381909,-1.4256778,-0.13392745,0.1252226,-1.1704534,-1.2469741,85757.29,43879.71,9258.876,32618.701,32344.246,64962.945,1.1860915839446786,1.138585827351487
6473,6473,6473,6473,6473,6473,6473,6473,6473,6473,6473,6473,0.050515234,-0.0044435184,0.0014594677,-0.003178804,-14.78096,-15.745636,-42.521473,-45.296623,-2.1216586,2.273337,-0.12536304,0.13341846,-1.3384564,-1.4258103,-0.13394637,0.12523825,-1.1706635,-1.2470664,85757.29,43887.875,9251.37,32618.041,32343.592,64961.633,1.1858099538605702,1.1383644631349077
6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,0.050523044,-0.0044435184,0.001459172,-0.0031790996,-14.782425,-15.747101,-42.525684,-45.30084,-2.121198,2.2728763,-0.12537959,0.1334362,-1.338589,-1.425943,-0.13396531,0.1252539,-1.1707572,-1.2471589,85757.29,43896.04,9247.621,32613.621,32339.209,64952.83,1.1856692007321135,1.1382169024810764
6475,6475,6475,6475,6475,6475,6475,6475,6475,6475,6475,6475,0.050530844,-0.004443222,0.0014588757,-0.003179396,-14.782425,-15.748569,-42.525684,-45.30506,-2.1205058,2.272415,-0.12539615,0.13345394,-1.338589,-1.4260759,-0.13398424,0.12526955,-1.170735,-1.2472515,85745.85,43904.227,9243.866,32597.766,32323.486,64921.25,1.185528244438613,1.1379951040667275
6476,6476,6476,6476,6476,6476,6476,6476,6476,6476,6476,6476,0.050538654,-0.004443222,0.0014582836,-0.003179396,-14.785358,-15.748569,-42.534126,-45.30506,-2.1200445,2.2714927,-0.12541269,0.13347167,-1.3388547,-1.4260759,-0.13400315,0.1252852,-1.1709453,-1.2472279,85745.85,43904.227,9236.365,32605.264,32330.92,64936.184,1.1852463639328392,1.1378472645401907
6477,6477,6477,6477,6477,6477,6477,6477,6477,6477,6477,6477,0.050546454,-0.004443222,0.0014579878,-0.0031796917,-14.786823,-15.750033,-42.538338,-45.309277,-2.1195838,2.2710319,-0.12542923,0.13348939,-1.3389874,-1.4262086,-0.13402207,0.12530084,-1.1710392,-1.2473204,85745.85,43912.395,9232.618,32600.84,32326.533,64927.375,1.185105500877999,1.1376995954872642
6478,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478,6478,0.050554254,-0.004443222,0.0014576915,-0.003179988,-14.78829,-15.7515,-42.54256,-45.313496,-2.1191225,2.2705703,-0.12544577,0.13350712,-1.3391201,-1.4263414,-0.13404098,0.12531647,-1.1711332,-1.2474129,85745.85,43920.574,9228.865,32596.41,32322.143,64918.555,1.184964373372335,1.1375517122631924
6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,6479,0.050562064,-0.004443222,0.0014573958,-0.0031802838,-14.789755,-15.752966,-42.546772,-45.31771,-2.1186619,2.27011,-0.12546231,0.13352484,-1.3392528,-1.4264741,-0.13405989,0.1253321,-1.1712271,-1.2475053,85745.85,43928.746,9225.122,32591.982,32317.752,64909.734,1.1848236234871095,1.1374040316217016
6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,0.050569864,-0.004443222,0.0014570996,-0.0031805802,-14.791224,-15.754435,-42.550995,-45.321934,-2.1181998,2.2696483,-0.12547885,0.13354254,-1.3393857,-1.4266071,-0.13407879,0.12534772,-1.1713212,-1.2475982,85745.85,43936.938,9221.372,32587.547,32313.354,64900.9,1.1846824256080482,1.1372558481207444
6481,6481,6481,6481,6481,6481,6481,6481,6481,6481,6481,6481,0.05057767,-0.004443222,0.0014565081,-0.003180876,-14.794154,-15.755898,-42.559425,-45.32615,-2.1175091,2.268727,-0.12549537,0.13356026,-1.3396511,-1.4267397,-0.1340977,0.12536335,-1.1715311,-1.2476904,85745.85,43945.105,9213.887,32586.86,32312.672,64899.53,1.184400612477469,1.1370343175734077
6482,6482,6482,6482,6482,6482,6482,6482,6482,6482,6482,6482,0.050585474,-0.004443222,0.0014562117,-0.0031811718,-14.795621,-15.757364,-42.56365,-45.330364,-2.1170478,2.2682652,-0.1255119,0.13357796,-1.3397839,-1.4268725,-0.13411659,0.12537897,-1.1716251,-1.2477831,85745.85,43953.28,9210.137,32582.436,32308.285,64890.72,1.1842593242560242,1.1368863359258772
6483,6483,6483,6483,6483,6483,6483,6483,6483,6483,6483,6483,0.050593279,-0.004443222,0.001455916,-0.003181468,-14.797086,-15.758832,-42.56786,-45.334587,-2.116587,2.2678046,-0.12552841,0.13359566,-1.3399166,-1.4270053,-0.13413547,0.12539458,-1.171719,-1.2478756,85745.85,43961.47,9206.396,32577.986,32303.875,64881.86,1.1841183832884836,1.1367384928084592
6484,6484,6484,6484,6484,6484,6484,6484,6484,6484,6484,6484,0.05060108,-0.004443222,0.0014556197,-0.003181468,-14.798553,-15.758832,-42.572083,-45.334587,-2.116356,2.267343,-0.12554494,0.13361335,-1.3400495,-1.4270053,-0.13415436,0.12541018,-1.1718131,-1.247852,85745.85,43961.47,9202.65,32581.74,32307.596,64889.336,1.183977116394751,1.136664370519805
6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,0.050608884,-0.0044429265,0.001455324,-0.0031817637,-14.798553,-15.760296,-42.572083,-45.3388,-2.115665,2.2668827,-0.12556145,0.13363105,-1.3400495,-1.427138,-0.13417324,0.1254258,-1.171791,-1.2479445,85734.445,43969.64,9198.912,32565.896,32291.885,64857.78,1.1838362274748102,1.1364426126011997
6486,6486,6486,6486,6486,6486,6486,6486,6486,6486,6486,6486,0.050616689,-0.0044429265,0.0014550277,-0.00318206,-14.800022,-15.761765,-42.57631,-45.34302,-2.1152036,2.266421,-0.12557796,0.13364874,-1.3401824,-1.4272709,-0.13419212,0.1254414,-1.171885,-1.2480371,85734.445,43977.832,9195.167,32561.447,32287.475,64848.92,1.1836948900988151,1.1362945112591674
6487,6487,6487,6487,6487,6487,6487,6487,6487,6487,6487,6487,0.0506244889999999,-0.0044429265,0.0014544362,-0.0031823558,-14.802951,-15.763229,-42.584736,-45.347237,-2.1145127,2.2654996,-0.12559445,0.13366641,-1.3404477,-1.4274035,-0.134211,0.125457,-1.1720948,-1.2481295,85734.445,43986.004,9187.691,32560.748,32286.781,64847.53,1.1834127678678403,1.136072703404825
6488,6488,6488,6488,6488,6488,6488,6488,6488,6488,6488,6488,0.0506322939999999,-0.0044429265,0.00145414,-0.0031826515,-14.804418,-15.764694,-42.588955,-45.35145,-2.1140518,2.2650383,-0.12561096,0.1336841,-1.3405806,-1.4275361,-0.13422987,0.12547259,-1.172189,-1.248222,85734.445,43994.184,9183.949,32556.316,32282.387,64838.703,1.183271493134325,1.1359247078270827
6489,6489,6489,6489,6489,6489,6489,6489,6489,6489,6489,6489,0.0506400979999999,-0.0044429265,0.0014538441,-0.0031829476,-14.805883,-15.766161,-42.59317,-45.35567,-2.1135905,2.2645774,-0.12562746,0.13370177,-1.3407133,-1.4276689,-0.13424873,0.12548818,-1.1722828,-1.2483145,85734.445,44002.367,9180.213,32551.87,32277.975,64829.844,1.1831303209667912,1.13577656187437
6490,6490,6490,6490,6490,6490,6490,6490,6490,6490,6490,6490,0.050647904,-0.0044429265,0.0014535479,-0.0031832436,-14.807352,-15.767627,-42.597393,-45.359886,-2.1131294,2.2641158,-0.12564394,0.13371944,-1.3408462,-1.4278017,-0.1342676,0.12550376,-1.172377,-1.2484071,85734.445,44010.55,9176.473,32547.42,32273.564,64820.984,1.1829889144137098,1.135628458215221
6491,6491,6491,6491,6491,6491,6491,6491,6491,6491,6491,6491,0.0506557039999999,-0.0044429265,0.001453252,-0.0031835397,-14.808817,-15.7690935,-42.60161,-45.36411,-2.1126683,2.2636552,-0.12566043,0.1337371,-1.3409789,-1.4279345,-0.13428646,0.12551935,-1.1724709,-1.2484996,85734.445,44018.742,9172.737,32542.969,32269.15,64812.117,1.1828477942669509,1.135480332618129
6492,6492,6492,6492,6492,6492,6492,6492,6492,6492,6492,6492,0.050663514,-0.0044429265,0.0014526601,-0.0031838354,-14.8117485,-15.770558,-42.610043,-45.36832,-2.111977,2.262733,-0.12567692,0.13375477,-1.3412443,-1.4280672,-0.13430531,0.12553494,-1.1726809,-1.2485921,85734.445,44026.918,9165.266,32542.266,32268.453,64810.72,1.1825651877232157,1.1352582155433322
6493,6493,6493,6493,6493,6493,6493,6493,6493,6493,6493,6493,0.0506713139999999,-0.0044429265,0.0014523644,-0.0031838354,-14.813213,-15.770558,-42.614254,-45.36832,-2.1117468,2.2622724,-0.1256934,0.13377243,-1.3413769,-1.4280672,-0.13432416,0.12555051,-1.1727747,-1.2485685,85734.445,44026.918,9161.534,32545.994,32272.15,64818.145,1.1824240077631916,1.1351842405381738
6494,6494,6494,6494,6494,6494,6494,6494,6494,6494,6494,6494,0.050679114,-0.0044429265,0.0014520681,-0.0031841318,-14.814681,-15.772026,-42.61848,-45.372543,-2.111285,2.261811,-0.12570988,0.13379008,-1.3415099,-1.4282001,-0.13434301,0.12556608,-1.1728688,-1.2486613,85734.445,44035.113,9157.798,32541.535,32267.729,64809.266,1.1822825626060773,1.1350358241341798
