,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
4068,4068,4068,0.035180675,-0.0036921778,0.0030932664,-0.00072588614,-2.9666004,-3.595547,-8.534237,-10.343574,-4.7193294,4.81822,-0.15455939,0.16106384,-0.26863378,-0.32558662,-0.16789734,0.14933668,-0.22711392,-0.37802684,1.7609943730397681,1.7438515607565852
4069,4069,4069,0.035189325,-0.003692326,0.0030934142,-0.00072588614,-2.9666016,-3.595547,-8.534241,-10.343574,-4.7195597,4.8184505,-0.1546002,0.1611055,-0.26863387,-0.32558662,-0.16794562,0.14937256,-0.22710302,-0.3780404,1.7610339891825524,1.7438918269044632
4070,4070,4070,0.035197975,-0.0036924735,0.0030935623,-0.00072603405,-2.9665992,-3.5962796,-8.534234,-10.345681,-4.719675,4.8186812,-0.15464102,0.16114718,-0.26863366,-0.32565296,-0.1679939,0.14940846,-0.22709188,-0.378131,1.7610736381280103,1.7439119855956742
4071,4071,4071,0.035206625,-0.0036926216,0.0030937102,-0.0007261819,-2.9666004,-3.5970118,-8.534237,-10.347788,-4.71979,4.8189116,-0.15468183,0.16118884,-0.26863378,-0.32571927,-0.16804218,0.14944434,-0.22708102,-0.37822157,1.7611132339454598,1.7439320914310439
4072,4072,4072,0.035215265,-0.0036926216,0.0030937102,-0.0007261819,-2.9666004,-3.5970118,-8.534237,-10.347788,-4.71979,4.8189116,-0.15472265,0.16123052,-0.26863378,-0.32571927,-0.16809048,0.14948024,-0.22707005,-0.37823516,1.7611132339454598,1.7439320914310439
4073,4073,4073,0.035223915,-0.00369277,0.0030938585,-0.00072633027,-2.9666004,-3.5977468,-8.534237,-10.349902,-4.7199063,4.819143,-0.15476346,0.1612722,-0.26863378,-0.32578582,-0.16813877,0.14951612,-0.22705908,-0.378326,1.761153000041768,1.7439524241386535
4074,4074,4074,0.035232565,-0.0036929178,0.0030940066,-0.00072633027,-2.9665992,-3.5977468,-8.534234,-10.349902,-4.7201366,4.819373,-0.15480429,0.16131388,-0.26863366,-0.32578582,-0.16818707,0.14955202,-0.22704802,-0.3783396,1.7611925239810793,1.7439926862254382
4075,4075,4075,0.035241209,-0.0036930656,0.0030940066,-0.0007264782,-2.9673316,-3.5984795,-8.536341,-10.35201,-4.720136,4.819373,-0.1548451,0.16135556,-0.2687,-0.32585216,-0.16823536,0.1495879,-0.22709313,-0.37843022,1.7611925239810793,1.7439925813328327
4076,4076,4076,0.03524986,-0.0036932142,0.0030941542,-0.0007264782,-2.9673362,-3.5984795,-8.536354,-10.35201,-4.720367,4.819603,-0.15488593,0.16139723,-0.26870042,-0.32585216,-0.16828366,0.1496238,-0.2270825,-0.37844378,1.7612320463583107,1.7440329641726489
4077,4077,4077,0.03525851,-0.0036933618,0.0030943027,-0.000726626,-2.9673316,-3.5992117,-8.536341,-10.354116,-4.720482,4.8198347,-0.15492675,0.16143891,-0.2687,-0.32591847,-0.16833197,0.14965968,-0.22707118,-0.37853438,1.7612718592781447,1.7440530675758146
4078,4078,4078,0.03526716,-0.0036935098,0.0030943027,-0.0007267739,-2.968065,-3.5999444,-8.53845,-10.356224,-4.7204823,4.8198347,-0.15496758,0.16148059,-0.2687664,-0.3259848,-0.16838028,0.14969558,-0.22711633,-0.37862504,1.7612718592781447,1.7440531200189466
4079,4079,4079,0.035275805,-0.003693658,0.0030944506,-0.0007267739,-2.9680662,-3.5999444,-8.538454,-10.356224,-4.720713,4.820065,-0.15500839,0.16152228,-0.26876652,-0.3259848,-0.16842858,0.14973146,-0.22710545,-0.37863863,1.76131143006586,1.7440934479731476
4080,4080,4080,0.035284455,-0.003693658,0.0030945984,-0.00072692183,-2.967334,-3.600677,-8.536347,-10.358332,-4.720713,4.8202953,-0.15504922,0.16156396,-0.2687002,-0.32605115,-0.16847691,0.14976734,-0.22703846,-0.37872925,1.7613509992877905,1.7440934479731476
4081,4081,4081,0.035293105,-0.0036938055,0.0030945984,-0.00072692183,-2.968065,-3.600677,-8.53845,-10.358332,-4.7208276,4.8202953,-0.15509005,0.16160566,-0.2687664,-0.32605115,-0.16852522,0.14980324,-0.22708341,-0.37874284,1.7613509992877905,1.7441134802404812
4082,4082,4082,0.035301755,-0.003693954,0.0030947463,-0.0007270702,-2.9680686,-3.601412,-8.538461,-10.360446,-4.7209435,4.8205256,-0.15513088,0.16164733,-0.26876673,-0.3261177,-0.16857354,0.14983912,-0.22707272,-0.37883374,1.7613905669440595,1.7441337393418024
4083,4083,4083,0.035310395,-0.003694102,0.003094894,-0.0007270702,-2.9680686,-3.601412,-8.538461,-10.360446,-4.721174,4.820756,-0.1551717,0.16168903,-0.26876673,-0.3261177,-0.16862187,0.149875,-0.22706173,-0.37884736,1.7614301502146903,1.7441740290871282
4084,4084,4084,0.035319045,-0.0036942498,0.003094894,-0.0007272181,-2.968801,-3.6021445,-8.540567,-10.362554,-4.721174,4.820756,-0.15521254,0.16173072,-0.26883304,-0.32618403,-0.1686702,0.1499109,-0.22710678,-0.37893802,1.7614301502146903,1.7441740290871282
4085,4085,4085,0.035327695,-0.0036943976,0.003095042,-0.00072736596,-2.968801,-3.602877,-8.540567,-10.36466,-4.7212887,4.8209863,-0.15525337,0.16177242,-0.26883304,-0.32625034,-0.16871853,0.14994678,-0.22709581,-0.37902865,1.7614697147393286,1.7441940772189002
4086,4086,4086,0.035336345,-0.0036943976,0.0030951905,-0.00072736596,-2.968065,-3.602877,-8.53845,-10.36466,-4.7214046,4.8212175,-0.1552942,0.16181411,-0.2687664,-0.32625034,-0.16876687,0.14998266,-0.22702853,-0.37904224,1.7615094323055216,1.7442143346874812
4087,4087,4087,0.035344985,-0.0036945457,0.0030953381,-0.00072751386,-2.9680674,-3.6036096,-8.538457,-10.366768,-4.7215195,4.8214474,-0.15533502,0.1618558,-0.2687666,-0.32631668,-0.16881521,0.15001856,-0.22701775,-0.37913293,1.761548924982156,1.7442344169669757
4088,4088,4088,0.035353639,-0.0036946933,0.0030953381,-0.00072751386,-2.9687986,-3.6036096,-8.540561,-10.366768,-4.721635,4.8214474,-0.15537585,0.1618975,-0.26883283,-0.32631668,-0.16886355,0.15005444,-0.2270627,-0.37914655,1.761548924982156,1.7442546037083158
4089,4089,4089,0.035362289,-0.0036948419,0.0030954862,-0.00072766223,-2.968801,-3.6043444,-8.540567,-10.368882,-4.72175,4.821678,-0.1554167,0.16193919,-0.26883304,-0.32638326,-0.1689119,0.15009034,-0.2270519,-0.3792375,1.7615885363394348,1.7442747026563115
4090,4090,4090,0.035370939,-0.0036949897,0.003095634,-0.00072766223,-2.968801,-3.6043444,-8.540567,-10.368882,-4.72198,4.8219085,-0.15545753,0.1619809,-0.26883304,-0.32638326,-0.16896026,0.15012622,-0.22704092,-0.37925112,1.7616281289512181,1.7443148993404398
4091,4091,4091,0.035379585,-0.0036949897,0.003095634,-0.0007278101,-2.968801,-3.6050768,-8.540567,-10.370989,-4.721865,4.8219085,-0.15549837,0.16202259,-0.26883304,-0.32644957,-0.16900861,0.1501621,-0.22702995,-0.37934178,1.7616281289512181,1.7442948012003474
4092,4092,4092,0.035388235,-0.0036951376,0.003095782,-0.000727958,-2.968801,-3.6058095,-8.540567,-10.373096,-4.72198,4.822139,-0.1555392,0.1620643,-0.26883304,-0.3265159,-0.16905697,0.150198,-0.22701897,-0.3794325,1.7616677199954887,1.7443148993404398
4093,4093,4093,0.0353968849999999,-0.0036952859,0.003095782,-0.000727958,-2.9695356,-3.6058095,-8.542681,-10.373096,-4.7220955,4.822139,-0.15558004,0.162106,-0.26889956,-0.3265159,-0.16910532,0.15023388,-0.22706416,-0.3794461,1.7616677199954887,1.744335084457185
4094,4094,4094,0.035405525,-0.003695434,0.0030959297,-0.00072810584,-2.9695368,-3.6065419,-8.542684,-10.375203,-4.722211,4.822369,-0.15562087,0.1621477,-0.26889968,-0.32658222,-0.16915369,0.15026976,-0.22705327,-0.37953678,1.7617072235966764,1.7443552691664994
4095,4095,4095,0.035414175,-0.0036955816,0.0030960783,-0.00072810584,-2.969532,-3.6065419,-8.54267,-10.375203,-4.7224417,4.8226004,-0.15566172,0.16218941,-0.26889926,-0.32658222,-0.16920206,0.15030564,-0.22704194,-0.3795504,1.7617469660798177,1.7443955849377297
4096,4096,4096,0.035422825,-0.0036955816,0.0030962261,-0.0007282538,-2.9687998,-3.6072748,-8.540564,-10.377312,-4.7224417,4.8228307,-0.15570256,0.16223112,-0.26883292,-0.3266486,-0.16925043,0.15034154,-0.22697495,-0.37964115,1.76178651807202,1.7443955849377297
4097,4097,4097,0.035431475,-0.0036957297,0.003096374,-0.00072840217,-2.968801,-3.6080096,-8.540567,-10.379426,-4.7225566,4.823061,-0.15574339,0.16227283,-0.26883304,-0.32671514,-0.1692988,0.15037742,-0.22696407,-0.37973213,1.7618260684999243,1.7444156635776722
4098,4098,4098,0.035440115,-0.0036958773,0.003096374,-0.00072840217,-2.969532,-3.6080096,-8.54267,-10.379426,-4.722671,4.823061,-0.15578423,0.16231453,-0.26889926,-0.32671514,-0.16934718,0.1504133,-0.227009,-0.37974575,1.7618260684999243,1.7444356544426862
4099,4099,4099,0.035448765,-0.0036960253,0.0030965225,-0.00072855,-2.9695299,-3.608742,-8.542664,-10.381533,-4.7227874,4.8232923,-0.15582508,0.16235624,-0.26889905,-0.32678145,-0.16939555,0.15044919,-0.22699784,-0.37983647,1.7618657890878324,1.74445599438818
4100,4100,4100,0.035457415,-0.0036960253,0.0030966701,-0.00072855,-2.9687986,-3.608742,-8.540561,-10.381533,-4.7229023,4.823522,-0.15586592,0.16239797,-0.26883283,-0.32678145,-0.16944394,0.15048508,-0.22693096,-0.3798501,1.7619052333502911,1.744476071815232
4101,4101,4101,0.035466065,-0.003696174,0.0030968182,-0.0007286979,-2.968801,-3.6094747,-8.540567,-10.38364,-4.723018,4.823753,-0.15590677,0.16243967,-0.26883304,-0.3268478,-0.16949233,0.15052097,-0.22692014,-0.37994084,1.7619448992807394,1.7444962886255837
4102,4102,4102,0.035474711,-0.0036963215,0.0030968182,-0.0007286979,-2.969532,-3.6094747,-8.54267,-10.38364,-4.7231326,4.823753,-0.15594761,0.1624814,-0.26889926,-0.3268478,-0.16954072,0.15055685,-0.22696507,-0.3799545,1.7619448992807394,1.7445163128248116
4103,4103,4103,0.035483361,-0.0036964696,0.003096966,-0.0007288458,-2.9695332,-3.6102068,-8.542674,-10.385747,-4.7232485,4.823983,-0.15598847,0.1625231,-0.26889935,-0.3269141,-0.16958912,0.15059274,-0.22695416,-0.3800452,1.7619843919340807,1.7445365637668329
4104,4104,4104,0.035492011,-0.0036966174,0.003097114,-0.0007288458,-2.9695332,-3.6102068,-8.542674,-10.385747,-4.723479,4.8242135,-0.15602931,0.16256483,-0.26889935,-0.3269141,-0.16963752,0.15062863,-0.22694317,-0.38005883,1.7620239688763188,1.7445768372860602
4105,4105,4105,0.0355006609999999,-0.0036966174,0.0030972622,-0.0007289937,-2.9687986,-3.6109395,-8.540561,-10.387855,-4.7234793,4.8244443,-0.15607016,0.16260655,-0.26883283,-0.32698044,-0.16968592,0.15066451,-0.22687605,-0.3801496,1.7620635957593458,1.744576889701731
4106,4106,4106,0.035509305,-0.0036967658,0.0030974103,-0.0007289937,-2.9687998,-3.6109395,-8.540564,-10.387855,-4.72371,4.824675,-0.15611102,0.16264828,-0.26883292,-0.32698044,-0.16973433,0.1507004,-0.22686514,-0.38016325,1.7621032039038054,1.7446171965393285
4107,4107,4107,0.035517955,-0.0036969136,0.003097558,-0.00072914205,-2.968801,-3.6116745,-8.540567,-10.389969,-4.723824,4.824905,-0.15615186,0.16269,-0.26883304,-0.327047,-0.16978273,0.15073629,-0.22685426,-0.38025427,1.7621426903058954,1.7446371134926224
4108,4108,4108,0.0355266049999999,-0.0036970617,0.003097706,-0.00072914205,-2.968801,-3.6116745,-8.540567,-10.389969,-4.724055,4.8251357,-0.15619272,0.16273174,-0.26883304,-0.327047,-0.16983114,0.15077217,-0.22684328,-0.38026792,1.7621822953177524,1.7446774703133106
4109,4109,4109,0.035535245,-0.0036970617,0.0030978536,-0.0007292899,-2.9680698,-3.6124067,-8.538464,-10.392076,-4.7240553,4.8253655,-0.15623356,0.16277346,-0.26876682,-0.3271133,-0.16987957,0.15080807,-0.22677642,-0.38035867,1.7622217442643833,1.744677522723707
4110,4110,4110,0.035543895,-0.0036972093,0.0030980017,-0.0007292899,-2.9680674,-3.6124067,-8.538457,-10.392076,-4.724285,4.8255963,-0.15627442,0.16281518,-0.2687666,-0.3271133,-0.16992798,0.15084395,-0.22676526,-0.38037232,1.7622613633111182,1.7447176508111
4111,4111,4111,0.035552545,-0.0036973578,0.00309815,-0.00072943786,-2.9680686,-3.6131396,-8.538461,-10.394184,-4.724401,4.825827,-0.15631528,0.16285692,-0.26876673,-0.32717967,-0.16997641,0.15087985,-0.22675438,-0.38046315,1.7623009636233016,1.7447379151453657
4112,4112,4112,0.035561195,-0.0036973578,0.0030982979,-0.00072943786,-2.9673362,-3.6131396,-8.536354,-10.394184,-4.7245164,4.8260574,-0.15635614,0.16289866,-0.26870042,-0.32717967,-0.17002484,0.15091573,-0.22668746,-0.3804768,1.762340510874565,1.7447580742566549
4113,4113,4113,0.03556984,-0.0036975057,0.0030984457,-0.0007295857,-2.9673362,-3.613872,-8.536354,-10.396291,-4.7246313,4.8262877,-0.156397,0.1629404,-0.26870042,-0.327246,-0.17007327,0.15095162,-0.22667648,-0.3805676,1.7623800393983176,1.744778145619697
4114,4114,4114,0.03557849,-0.0036976535,0.0030985943,-0.0007297336,-2.9673328,-3.6146047,-8.536344,-10.398398,-4.724747,4.826519,-0.15643786,0.16298214,-0.2687001,-0.32731235,-0.17012171,0.15098752,-0.22666523,-0.38065842,1.7624197379887063,1.7447983563240639
4115,4115,4115,0.0355871399999999,-0.0036978014,0.003098742,-0.0007297336,-2.9673328,-3.6146047,-8.536344,-10.398398,-4.7249775,4.8267493,-0.15647872,0.16302387,-0.2687001,-0.32731235,-0.17017014,0.1510234,-0.22665425,-0.38067207,1.762459263380914,1.744838619301576
4116,4116,4116,0.03559579,-0.0036978014,0.00309889,-0.000729882,-2.9666004,-3.6153395,-8.534237,-10.400513,-4.724977,4.8269796,-0.15651958,0.16306563,-0.26863378,-0.3273789,-0.17021859,0.1510593,-0.22658734,-0.38076314,1.7624987872109268,1.7448385319649844
4117,4117,4117,0.035604435,-0.0036979495,0.003099038,-0.000729882,-2.9666004,-3.6153395,-8.534237,-10.400513,-4.725208,4.8272104,-0.15656045,0.16310737,-0.26863378,-0.3273789,-0.17026705,0.15109518,-0.22657636,-0.38077682,1.762538395283222,1.744878880658046
4118,4118,4118,0.0356130849999999,-0.003698097,0.0030991856,-0.00073002983,-2.9666004,-3.616072,-8.534237,-10.402619,-4.7253227,4.8274407,-0.15660131,0.16314912,-0.26863378,-0.3274452,-0.17031549,0.15113108,-0.22656538,-0.3808676,1.7625779159858246,1.7448989146639815
4119,4119,4119,0.035621735,-0.0036982456,0.0030993337,-0.00073002983,-2.9666028,-3.616072,-8.534244,-10.402619,-4.725553,4.827671,-0.15664218,0.16319086,-0.268634,-0.3274452,-0.17036395,0.15116698,-0.22655457,-0.38088128,1.7626174351266028,1.744939138661877
4120,4120,4120,0.035630385,-0.0036982456,0.003099482,-0.00073017774,-2.965868,-3.6168046,-8.53213,-10.404727,-4.7255535,4.827902,-0.15668304,0.16323261,-0.26856747,-0.32751155,-0.1704124,0.15120287,-0.2264875,-0.38097212,1.7626570728175222,1.7449392259896825
4121,4121,4121,0.035639025,-0.0036983935,0.003099482,-0.00073017774,-2.9666004,-3.6168046,-8.534237,-10.404727,-4.7256684,4.827902,-0.15672392,0.16327436,-0.26863378,-0.32751155,-0.17046086,0.15123875,-0.22653244,-0.3809858,1.7626570728175222,1.744959293717128
4122,4122,4122,0.035647675,-0.0036985413,0.00309963,-0.0007303256,-2.9666004,-3.617537,-8.534237,-10.406834,-4.7257843,4.828132,-0.15676478,0.16331612,-0.26863378,-0.32757786,-0.17050934,0.15127465,-0.22652146,-0.3810766,1.7626965373558086,1.7449795356904463
4123,4123,4123,0.035656325,-0.0036986899,0.0030997777,-0.0007303256,-2.966604,-3.617537,-8.534246,-10.406834,-4.726015,4.8283625,-0.15680565,0.16335788,-0.26863408,-0.32757786,-0.1705578,0.15131055,-0.22651073,-0.38109028,1.762736086124099,1.7450198263022512
4124,4124,4124,0.035664965,-0.0036986899,0.0030999258,-0.0007304735,-2.9658704,-3.6182694,-8.532137,-10.408941,-4.726015,4.8285933,-0.15684652,0.16339964,-0.26856768,-0.3276442,-0.17060627,0.15134645,-0.22644377,-0.38118115,1.7627756847987426,1.7450198263022512
4125,4125,4125,0.035673619,-0.0036988377,0.003100074,-0.0007304735,-2.9658692,-3.6182694,-8.532133,-10.408941,-4.7262454,4.828824,-0.1568874,0.16344139,-0.26856756,-0.3276442,-0.17065476,0.15138233,-0.2264327,-0.38119483,1.7628152647492743,1.7450600629004394
4126,4126,4126,0.035682269,-0.0036989856,0.003100222,-0.00073062186,-2.965868,-3.6190045,-8.53213,-10.411056,-4.7263603,4.8290544,-0.15692827,0.16348316,-0.26856747,-0.32771075,-0.17070323,0.15141822,-0.22642164,-0.38128594,1.7628547916669732,1.7450801282031334
4127,4127,4127,0.035690919,-0.0036989856,0.0031003698,-0.00073062186,-2.9651358,-3.6190045,-8.530024,-10.411056,-4.7264757,4.8292847,-0.15696914,0.16352491,-0.26850116,-0.32771075,-0.17075172,0.15145412,-0.22635476,-0.38129961,1.7628942998675932,1.7451002804169615
4128,4128,4128,0.035699565,-0.0036991334,0.0031005177,-0.00073076977,-2.9651358,-3.6197371,-8.530024,-10.413163,-4.7265906,4.829515,-0.15701002,0.16356668,-0.26850116,-0.3277771,-0.17080021,0.15149002,-0.2263438,-0.3813905,1.762933806507377,1.7451203449127033
4129,4129,4129,0.035708215,-0.0036992813,0.003100666,-0.00073076977,-2.9651334,-3.6197371,-8.530017,-10.413163,-4.7268214,4.8297462,-0.1570509,0.16360845,-0.26850095,-0.3277771,-0.1708487,0.15152591,-0.22633263,-0.3814042,1.7629734659671086,1.7451606473134258
4130,4130,4130,0.035716865,-0.0036992813,0.003100814,-0.0007309177,-2.9644,-3.6204698,-8.527906,-10.415271,-4.7268214,4.8299766,-0.15709178,0.16365021,-0.26843452,-0.32784343,-0.17089719,0.15156181,-0.22626567,-0.3814951,1.763012986632219,1.7451606473134258
4131,4131,4131,0.035725515,-0.003699429,0.003100814,-0.0007309177,-2.9651322,-3.6204698,-8.530013,-10.415271,-4.7269363,4.8299766,-0.15713266,0.163692,-0.26850083,-0.32784343,-0.17094569,0.15159771,-0.22631058,-0.38150877,1.763012986632219,1.7451807105979849
4132,4132,4132,0.035734155,-0.0036995776,0.0031009617,-0.0007310655,-2.965137,-3.621202,-8.530026,-10.417377,-4.727052,4.830207,-0.15717353,0.16373377,-0.26850125,-0.32790974,-0.17099419,0.15163359,-0.22629996,-0.38159963,1.7630525057355082,1.7452009131679498
4133,4133,4133,0.035742805,-0.0036995776,0.0031011098,-0.0007310655,-2.9644034,-3.621202,-8.527917,-10.417377,-4.7271676,4.830437,-0.15721442,0.16377553,-0.26843482,-0.32790974,-0.1710427,0.15166949,-0.226233,-0.38161334,1.76309195467161,1.7452210978691411
4134,4134,4134,0.035751455,-0.0036997253,0.0031012576,-0.0007312139,-2.9644022,-3.621937,-8.527913,-10.419492,-4.727282,4.8306675,-0.15725529,0.16381732,-0.26843473,-0.3279763,-0.17109121,0.15170538,-0.22622195,-0.38170448,1.763131487805033,1.7452410726394705
4135,4135,4135,0.035760105,-0.0036998733,0.0031014055,-0.0007312139,-2.9644034,-3.621937,-8.527917,-10.419492,-4.7275124,4.830898,-0.15729618,0.16385908,-0.26843482,-0.3279763,-0.17113972,0.15174128,-0.22621106,-0.3817182,1.7631710193756496,1.7452813003366225
4136,4136,4136,0.035768745,-0.0036998733,0.003101554,-0.0007313618,-2.9636676,-3.6226697,-8.5258,-10.421599,-4.727513,4.8311296,-0.15733707,0.16390087,-0.2683682,-0.32804263,-0.17118824,0.15177718,-0.22614394,-0.3818091,1.7632107380262947,1.745281405094138
4137,4137,4137,0.035777395,-0.0037000212,0.0031017016,-0.00073150964,-2.9636688,-3.6234019,-8.525804,-10.423706,-4.7276278,4.8313594,-0.15737794,0.16394265,-0.2683683,-0.32810897,-0.17123675,0.15181307,-0.22613305,-0.3819,1.7632501464235983,1.7453014484968352
4138,4138,4138,0.035786045,-0.0037000212,0.0031018497,-0.00073150964,-2.9629352,-3.6234019,-8.523693,-10.423706,-4.727743,4.8315897,-0.15741883,0.16398443,-0.2683019,-0.32810897,-0.17128529,0.15184897,-0.22606613,-0.38191372,1.763289639007859,1.7453215613333406
4139,4139,4139,0.035794695,-0.003700169,0.003101998,-0.00073150964,-2.962933,-3.6234019,-8.523686,-10.423706,-4.727974,4.831821,-0.15745972,0.16402622,-0.2683017,-0.32810897,-0.1713338,0.15188487,-0.22605498,-0.38192743,1.7633293015055587,1.7453618905418975
4140,4140,4140,0.035803341,-0.003700317,0.0031021459,-0.00073165755,-2.962933,-3.6241345,-8.523686,-10.425814,-4.728089,4.8320513,-0.15750061,0.164068,-0.2683017,-0.3281753,-0.17138234,0.15192077,-0.22604401,-0.3820184,1.7633687909639661,1.7453819672471327
4141,4141,4141,0.035811991,-0.003700317,0.0031024418,-0.00073165755,-2.9614673,-3.6241345,-8.519469,-10.425814,-4.728319,4.8325124,-0.1575415,0.1641098,-0.26816896,-0.3281753,-0.17143087,0.15195668,-0.22592121,-0.3820321,1.7634478509291904,1.7454221194484214
4142,4142,4142,0.035820641,-0.0037004654,0.0031024418,-0.00073180546,-2.962203,-3.6248672,-8.521586,-10.427921,-4.72832,4.8325124,-0.15758239,0.1641516,-0.26823556,-0.32824165,-0.17147942,0.15199257,-0.22596636,-0.38212302,1.7634478509291904,1.7454222940196897
4143,4143,4143,0.035829285,-0.003700613,0.0031027375,-0.0007319538,-2.9614694,-3.625602,-8.519476,-10.430036,-4.7285495,4.832973,-0.15762328,0.16419338,-0.26816916,-0.3283082,-0.17152795,0.15202847,-0.22589946,-0.38221422,1.763526818924854,1.745462357319709
4144,4144,4144,0.035837935,-0.0037007616,0.0031028858,-0.0007319538,-2.9614706,-3.625602,-8.51948,-10.430036,-4.728781,4.833204,-0.15766418,0.16423517,-0.26816925,-0.3283082,-0.1715765,0.15206437,-0.22588857,-0.38222796,1.7635664205869976,1.745502768129196
4145,4145,4145,0.035846585,-0.0037009094,0.0031030336,-0.00073210173,-2.9614706,-3.6263347,-8.51948,-10.432143,-4.728896,4.833434,-0.15770507,0.16427697,-0.26816925,-0.32837453,-0.17162506,0.15210028,-0.2258776,-0.3823189,1.763605849255313,1.745522842006301
4146,4146,4146,0.035855235,-0.0037009094,0.0031031815,-0.00073210173,-2.9607382,-3.6263347,-8.517373,-10.432143,-4.7290115,4.8336644,-0.15774597,0.16431879,-0.26810294,-0.32837453,-0.17167361,0.15213618,-0.22581078,-0.38233262,1.7636453449366094,1.7455430027555485
4147,4147,4147,0.0358638749999999,-0.0037010573,0.0031033296,-0.0007322496,-2.9607372,-3.627067,-8.517369,-10.43425,-4.7291265,4.833895,-0.15778686,0.16436058,-0.26810285,-0.32844085,-0.17172217,0.15217207,-0.22579974,-0.38242358,1.7636848733404726,1.745563075825013
4148,4148,4148,0.035872525,-0.0037012054,0.0031034772,-0.0007322496,-2.9607394,-3.627067,-8.517376,-10.43425,-4.729357,4.834125,-0.15782776,0.16440238,-0.26810306,-0.32844085,-0.17177074,0.15220799,-0.22578895,-0.38243732,1.7637242973387224,1.74560330802503
4149,4149,4149,0.035881175,-0.0037012054,0.0031036257,-0.0007323975,-2.9600036,-3.6277997,-8.51526,-10.4363575,-4.7293572,4.8343563,-0.15786867,0.1644442,-0.26803643,-0.32850718,-0.1718193,0.15224388,-0.22572187,-0.38252828,1.7637639426008749,1.7456033429329605
4150,4150,4150,0.035889825,-0.0037013532,0.0031037738,-0.0007323975,-2.9600024,-3.6277997,-8.515256,-10.4363575,-4.7295876,4.834587,-0.15790957,0.164486,-0.2680363,-0.32850718,-0.17186786,0.1522798,-0.22571081,-0.382542,1.763803483456306,1.7456435560597452
4151,4151,4151,0.03589847,-0.003701501,0.0031039214,-0.00073254586,-2.9600036,-3.6285346,-8.51526,-10.438472,-4.7297025,4.834817,-0.15795048,0.16452782,-0.26803643,-0.32857373,-0.17191644,0.15231569,-0.22569995,-0.38263324,1.7638429027788405,1.745663609658005
4152,4152,4152,0.03590712,-0.0037016494,0.00310407,-0.00073254586,-2.9600024,-3.6285346,-8.515256,-10.438472,-4.7299337,4.835048,-0.15799138,0.16456963,-0.2680363,-0.32857373,-0.17196502,0.1523516,-0.22568887,-0.38264698,1.7638824919257639,1.7457039599790791
4153,4153,4153,0.03591577,-0.0037016494,0.0031042178,-0.0007326937,-2.9592702,-3.629267,-8.513149,-10.440578,-4.7299333,4.8352785,-0.15803228,0.16461144,-0.26797,-0.32864004,-0.1720136,0.1523875,-0.22562209,-0.38273796,1.7639219938197392,1.745703890170241
4154,4154,4154,0.03592442,-0.0037017975,0.0031043657,-0.0007326937,-2.9592714,-3.629267,-8.513153,-10.440578,-4.730164,4.835509,-0.15807319,0.16465326,-0.26797011,-0.32864004,-0.17206219,0.15242341,-0.22561122,-0.3827517,1.7639614941533763,1.7457441516085155
4155,4155,4155,0.035933065,-0.003701945,0.0031046614,-0.0007328416,-2.9585378,-3.6299996,-8.511043,-10.442686,-4.7303944,4.8359694,-0.15811409,0.16469508,-0.2679037,-0.32870638,-0.17211078,0.15245932,-0.22554433,-0.38284272,1.7640403873294523,1.7457843590734554
4156,4156,4156,0.035941715,-0.003701945,0.0031048092,-0.0007328416,-2.9578054,-3.6299996,-8.508936,-10.442686,-4.7305093,4.8361998,-0.15815501,0.16473691,-0.26783738,-0.32870638,-0.17215937,0.15249524,-0.22547756,-0.38285646,1.7640798658524384,1.7458044098483352
4157,4157,4157,0.035950365,-0.0037020931,0.0031049578,-0.00073298946,-2.9578032,-3.6307318,-8.508929,-10.444793,-4.7306247,4.8364315,-0.15819591,0.16477872,-0.26783717,-0.3287727,-0.17220797,0.15253113,-0.22546642,-0.38294744,1.7641195655558002,1.745824547471716
4158,4158,4158,0.035959005,-0.0037022408,0.0031051054,-0.00073298946,-2.9578032,-3.6307318,-8.508929,-10.444793,-4.730855,4.8366613,-0.15823683,0.16482055,-0.26783717,-0.3287727,-0.17225657,0.15256704,-0.22545546,-0.38296118,1.764158938154642,1.745864734254934
4159,4159,4159,0.035967655,-0.0037022408,0.0031052534,-0.0007331374,-2.9570696,-3.631465,-8.506819,-10.446901,-4.730855,4.8368917,-0.15827774,0.16486238,-0.26777074,-0.32883906,-0.17230518,0.15260296,-0.22538859,-0.38305226,1.7641984119977865,1.745864734254934
4160,4160,4160,0.035976305,-0.0037023893,0.0031054013,-0.0007332858,-2.9570732,-3.6321998,-8.506829,-10.449016,-4.7309704,4.837122,-0.15831865,0.16490422,-0.26777107,-0.3289056,-0.17235379,0.15263887,-0.22537792,-0.38314354,1.7642378671510779,1.7458848706635735
4161,4161,4161,0.035984955,-0.0037025372,0.0031055491,-0.0007332858,-2.9570732,-3.6321998,-8.506829,-10.449016,-4.7312007,4.8373523,-0.15835957,0.16494605,-0.26777107,-0.3289056,-0.1724024,0.15267478,-0.22536695,-0.38315728,1.7642773207477216,1.745925055022718
