,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
5054,5054,5054,5054,5054,5054,5054,5054,5054,5054,5054,5054,0.048562655,-0.0037393863,0.0012986035,-0.0025427472,-12.08998,-12.595042,-34.780132,-36.23308,-1.9433551,2.022767,-0.11863038,0.12410427,-1.0947807,-1.1405156,-0.12627819,0.11698651,-0.96490645,-1.0052158,1.1061726370742688,1.0795501211639023
5055,5055,5055,5055,5055,5055,5055,5055,5055,5055,5055,5055,0.04857226,-0.0037390906,0.0012986035,-0.0025430433,-12.088515,-12.59651,-34.775917,-36.2373,-1.9428941,2.022767,-0.11864905,0.12412371,-1.0946481,-1.1406484,-0.12629938,0.117003806,-0.9647692,-1.0053115,1.1061726370742688,1.0793934849137952
5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,0.048581875,-0.0037389423,0.0012987518,-0.0025431912,-12.087046,-12.597241,-34.77169,-36.23941,-1.942779,2.022998,-0.118667714,0.124143146,-1.0945151,-1.1407146,-0.12632056,0.1170211,-0.9646315,-1.0053487,1.1062490542026595,1.079354372989616
5057,5057,5057,5057,5057,5057,5057,5057,5057,5057,5057,5057,0.048591485,-0.0037386466,0.0012987518,-0.0025434876,-12.085581,-12.59871,-34.76748,-36.243633,-1.9423178,2.022998,-0.118686385,0.124162585,-1.0943824,-1.1408477,-0.12634173,0.117038384,-0.9644941,-1.0054446,1.1062490542026595,1.0791976380992252
5058,5058,5058,5058,5058,5058,5058,5058,5058,5058,5058,5058,0.0486010849999999,-0.0037384985,0.0012987518,-0.0025437833,-12.084847,-12.600175,-34.765366,-36.247845,-1.9419721,2.022998,-0.11870504,0.12418202,-1.094316,-1.1409802,-0.12636292,0.11705568,-0.9644152,-1.0055401,1.1062490542026595,1.0790801387896152
5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,0.048610695,-0.0037382024,0.0012987518,-0.002544079,-12.083381,-12.60164,-34.761147,-36.25206,-1.9415113,2.022998,-0.118723705,0.12420146,-1.0941832,-1.1411129,-0.12638408,0.11707297,-0.96427774,-1.0056357,1.1062490542026595,1.0789234968924213
5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,0.048620309,-0.0037380543,0.0012988996,-0.0025442268,-12.081916,-12.602371,-34.756935,-36.254166,-1.9413958,2.0232284,-0.118742354,0.1242209,-1.0940505,-1.1411792,-0.12640525,0.11709026,-0.9641404,-1.0056729,1.1063252670286006,1.0788842305915767
5061,5061,5061,5061,5061,5061,5061,5061,5061,5061,5061,5061,0.048629915,-0.0037377586,0.0012988996,-0.002544523,-12.080451,-12.603839,-34.75272,-36.258385,-1.9409348,2.0232284,-0.11876101,0.12424034,-1.093918,-1.141312,-0.12642641,0.117107555,-0.96400315,-1.0057687,1.1063252670286006,1.078727489995955
5062,5062,5062,5062,5062,5062,5062,5062,5062,5062,5062,5062,0.0486395249999999,-0.0037376103,0.0012988996,-0.002544819,-12.079716,-12.605305,-34.750603,-36.262604,-1.940589,2.0232284,-0.11877966,0.12425978,-1.0938513,-1.1414448,-0.12644757,0.11712485,-0.96392405,-1.0058644,1.1063252670286006,1.0786099014212396
5063,5063,5063,5063,5063,5063,5063,5063,5063,5063,5063,5063,0.048649135,-0.0037373146,0.0012990476,-0.0025449672,-12.077518,-12.606039,-34.74428,-36.264717,-1.9403585,2.023459,-0.1187983,0.12427922,-1.0936524,-1.1415113,-0.12646873,0.11714214,-0.9637283,-1.0059017,1.106401540195992,1.0785315126921724
5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,5064,0.048658739,-0.0037371665,0.0012990476,-0.0025452632,-12.076785,-12.607505,-34.742172,-36.268932,-1.9400127,2.023459,-0.11881694,0.12429866,-1.093586,-1.141644,-0.1264899,0.11715943,-0.96364945,-1.0059973,1.106401540195992,1.0784139010691514
5065,5065,5065,5065,5065,5065,5065,5065,5065,5065,5065,5065,0.048668351,-0.0037368704,0.0012990476,-0.0025455588,-12.075318,-12.60897,-34.737953,-36.273148,-1.9395517,2.023459,-0.11883558,0.12431811,-1.093453,-1.1417767,-0.12651105,0.11717673,-0.96351194,-1.006093,1.106401540195992,1.0782570867306793
5066,5066,5066,5066,5066,5066,5066,5066,5066,5066,5066,5066,0.048677965,-0.0037365747,0.0012990476,-0.002545855,-12.0738535,-12.610436,-34.733738,-36.277367,-1.9390904,2.023459,-0.11885422,0.124337554,-1.0933205,-1.1419095,-0.1265322,0.11719402,-0.96337473,-1.0061888,1.106401540195992,1.0781001457252228
5067,5067,5067,5067,5067,5067,5067,5067,5067,5067,5067,5067,0.0486875649999999,-0.0037364264,0.0012991955,-0.002546003,-12.072387,-12.61117,-34.72952,-36.279476,-1.9389751,2.0236893,-0.11887285,0.12435699,-1.0931876,-1.1419759,-0.12655334,0.11721131,-0.9632372,-1.006226,1.1064777083296926,1.078060915131411
5068,5068,5068,5068,5068,5068,5068,5068,5068,5068,5068,5068,0.048697175,-0.0037361307,0.0012991955,-0.0025462988,-12.070922,-12.612635,-34.725307,-36.28369,-1.9385141,2.0236893,-0.11889148,0.12437644,-1.093055,-1.1421086,-0.12657449,0.117228605,-0.9631001,-1.0063215,1.1064777083296926,1.0779040454255695
5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,0.0487067849999999,-0.0037359826,0.0012991955,-0.0025465952,-12.0701885,-12.614103,-34.723194,-36.287914,-1.9381679,2.0236893,-0.118910104,0.124395885,-1.0929886,-1.1422415,-0.12659562,0.1172459,-0.9630212,-1.0064174,1.1064777083296926,1.077786223838354
5070,5070,5070,5070,5070,5070,5070,5070,5070,5070,5070,5070,0.048716395,-0.003735687,0.0012993433,-0.0025467428,-12.067991,-12.614834,-34.716877,-36.290016,-1.937938,2.0239196,-0.11892873,0.12441533,-1.0927896,-1.1423078,-0.12661676,0.1172632,-0.9628256,-1.0064546,1.1065538706622506,1.0777079747380043
5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,0.0487260049999999,-0.0037355383,0.0012993433,-0.0025470392,-12.067256,-12.6163025,-34.71476,-36.294243,-1.9375916,2.0239196,-0.11894735,0.12443478,-1.092723,-1.1424407,-0.12663789,0.11728049,-0.9627465,-1.0065504,1.1065538706622506,1.0775900619628218
5072,5072,5072,5072,5072,5072,5072,5072,5072,5072,5072,5072,0.048735615,-0.0037352426,0.0012993433,-0.0025473349,-12.065791,-12.617766,-34.710545,-36.298454,-1.9371309,2.0239196,-0.11896596,0.12445422,-1.0925903,-1.1425732,-0.12665902,0.11729778,-0.9626093,-1.0066459,1.1065538706622506,1.0774332205116914
5073,5073,5073,5073,5073,5073,5073,5073,5073,5073,5073,5073,0.048745215,-0.003734947,0.0012994916,-0.0025474827,-12.063592,-12.618499,-34.70422,-36.30056,-1.9369009,2.0241506,-0.11898457,0.124473676,-1.0923913,-1.1426396,-0.12668015,0.117315084,-0.96241355,-1.0066831,1.1066302586645302,1.0773549097336947
5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,5074,0.048754829,-0.003734799,0.0012994916,-0.0025477791,-12.06286,-12.619967,-34.70211,-36.304787,-1.936555,2.0241506,-0.119003184,0.12449312,-1.0923249,-1.1427726,-0.12670127,0.11733238,-0.9623347,-1.006779,1.1066302586645302,1.0772371255853879
5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,5075,0.048764441,-0.003734503,0.0012994916,-0.0025479267,-12.061392,-12.620699,-34.69789,-36.30689,-1.9362093,2.0241506,-0.11902179,0.124512576,-1.092192,-1.1428387,-0.12672238,0.11734968,-0.9621974,-1.006816,1.1066302586645302,1.0771193956773786
5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,5076,0.0487740449999999,-0.0037343549,0.0012994916,-0.0025482227,-12.060658,-12.622165,-34.69578,-36.311104,-1.9358636,2.0241506,-0.11904039,0.12453202,-1.0921257,-1.1429715,-0.12674351,0.11736697,-0.96211857,-1.0069118,1.1066302586645302,1.0770016519074062
5077,5077,5077,5077,5077,5077,5077,5077,5077,5077,5077,5077,0.048783655,-0.0037340587,0.0012994916,-0.0025485186,-12.059192,-12.623631,-34.691563,-36.315323,-1.9354024,2.0241506,-0.11905899,0.124551475,-1.0919927,-1.1431042,-0.12676461,0.11738426,-0.9619812,-1.0070074,1.1066302586645302,1.076844547800405
5078,5078,5078,5078,5078,5078,5078,5078,5078,5078,5078,5078,0.0487932649999999,-0.0037337628,0.0012996396,-0.002548667,-12.0569935,-12.624365,-34.685238,-36.317436,-1.9351716,2.0243812,-0.119077586,0.12457092,-1.0917938,-1.1431707,-0.12678573,0.11740156,-0.9617856,-1.0070447,1.1067065085736774,1.0767659183511828
5079,5079,5079,5079,5079,5079,5079,5079,5079,5079,5079,5079,0.048802871,-0.0037336152,0.0012996396,-0.0025489626,-12.056262,-12.62583,-34.683132,-36.321648,-1.9348264,2.0243812,-0.11909618,0.124590375,-1.0917275,-1.1433034,-0.12680683,0.117418855,-0.96170694,-1.0071403,1.1067065085736774,1.0766483033194918
5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,5080,0.0488124849999999,-0.0037333188,0.0012996396,-0.0025491111,-12.054793,-12.626565,-34.678905,-36.323765,-1.93448,2.0243812,-0.11911477,0.12460983,-1.0915945,-1.14337,-0.12682794,0.117436156,-0.9615694,-1.0071778,1.1067065085736774,1.0765302655219071
5081,5081,5081,5081,5081,5081,5081,5081,5081,5081,5081,5081,0.048822095,-0.003733171,0.0012996396,-0.0025494068,-12.054062,-12.62803,-34.676804,-36.32798,-1.9341344,2.0243812,-0.11913335,0.12462928,-1.0915283,-1.1435026,-0.12684904,0.11745345,-0.96149087,-1.0072733,1.1067065085736774,1.0764124864426072
5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,5082,0.048831695,-0.0037328752,0.0012996396,-0.0025497025,-12.052597,-12.629495,-34.67259,-36.33219,-1.9336737,2.0243812,-0.11915194,0.12464873,-1.0913956,-1.1436353,-0.12687013,0.11747075,-0.9613537,-1.0073689,1.1067065085736774,1.0762554601755256
5083,5083,5083,5083,5083,5083,5083,5083,5083,5083,5083,5083,0.0488413049999999,-0.0037325788,0.0012996396,-0.002549999,-12.051128,-12.630962,-34.66836,-36.33642,-1.9332123,2.0243812,-0.11917052,0.12466818,-1.0912626,-1.1437682,-0.12689123,0.11748804,-0.9612163,-1.0074648,1.1067065085736774,1.0760981706011412
5084,5084,5084,5084,5084,5084,5084,5084,5084,5084,5084,5084,0.04885092,-0.003732431,0.0012996396,-0.0025501465,-12.050397,-12.631694,-34.66626,-36.33852,-1.932982,2.0243812,-0.11918909,0.124687634,-1.0911964,-1.1438345,-0.12691231,0.11750534,-0.9611377,-1.0075018,1.1067065085736774,1.0760196529154524
5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,0.0488605249999999,-0.0037321346,0.0012996396,-0.0025504425,-12.048927,-12.63316,-34.662033,-36.342735,-1.9325209,2.0243812,-0.119207665,0.12470709,-1.0910634,-1.1439672,-0.1269334,0.117522635,-0.96100026,-1.0075974,1.1067065085736774,1.0758624285448193
5086,5086,5086,5086,5086,5086,5086,5086,5086,5086,5086,5086,0.048870135,-0.003731987,0.0012997874,-0.0025505903,-12.047465,-12.633892,-34.657825,-36.344845,-1.9324057,2.0246112,-0.11922623,0.12472654,-1.0909309,-1.1440334,-0.12695448,0.11753993,-0.96086335,-1.0076346,1.1067825542966347,1.0758231441657053
5087,5087,5087,5087,5087,5087,5087,5087,5087,5087,5087,5087,0.0488797449999999,-0.003731691,0.0012997874,-0.0025508865,-12.045999,-12.635359,-34.653606,-36.349064,-1.9319447,2.0246112,-0.1192448,0.124745995,-1.090798,-1.1441664,-0.12697555,0.11755723,-0.960726,-1.0077305,1.1067825542966347,1.075665923000698
5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,0.04888935,-0.0037315432,0.0012997874,-0.0025510346,-12.045267,-12.636092,-34.6515,-36.351173,-1.931714,2.0246112,-0.11926336,0.12476545,-1.0907319,-1.1442327,-0.12699664,0.11757452,-0.9606475,-1.0077677,1.1067825542966347,1.075587234928311
5089,5089,5089,5089,5089,5089,5089,5089,5089,5089,5089,5089,0.048898961,-0.0037312468,0.0012997874,-0.0025513307,-12.0437975,-12.63756,-34.647274,-36.355392,-1.9312528,2.0246112,-0.11928192,0.1247849,-1.0905988,-1.1443655,-0.1270177,0.11759182,-0.9605101,-1.0078634,1.1067825542966347,1.075429908435877
5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,5090,0.048908575,-0.003730951,0.0012997874,-0.0025516266,-12.042333,-12.639026,-34.643063,-36.35961,-1.930792,2.0246112,-0.11930048,0.124804355,-1.0904661,-1.1444983,-0.12703878,0.11760911,-0.96037304,-1.0079591,1.1067825542966347,1.0752726936698114
5091,5091,5091,5091,5091,5091,5091,5091,5091,5091,5091,5091,0.048918175,-0.0037308033,0.0012997874,-0.0025519223,-12.041602,-12.64049,-34.64096,-36.363823,-1.9304464,2.0246112,-0.11931902,0.12482381,-1.0904,-1.1446309,-0.12705983,0.117626406,-0.96029454,-1.0080546,1.1067825542966347,1.0751547663729448
5092,5092,5092,5092,5092,5092,5092,5092,5092,5092,5092,5092,0.0489277849999999,-0.003730655,0.0012997874,-0.0025520707,-12.040866,-12.641225,-34.638844,-36.365936,-1.9302156,2.0246112,-0.11933757,0.12484326,-1.0903333,-1.1446974,-0.1270809,0.11764371,-0.9602156,-1.008092,1.1067825542966347,1.0750760039395817
5093,5093,5093,5093,5093,5093,5093,5093,5093,5093,5093,5093,0.048937395,-0.003730359,0.0012997874,-0.0025523663,-12.039401,-12.64269,-34.63463,-36.37015,-1.9297546,2.0246112,-0.11935612,0.124862716,-1.0902007,-1.1448301,-0.12710196,0.117661,-0.96007854,-1.0081877,1.1067825542966347,1.0749186652551799
5094,5094,5094,5094,5094,5094,5094,5094,5094,5094,5094,5094,0.0489470049999999,-0.0037302112,0.0012997874,-0.002552515,-12.038668,-12.643425,-34.63252,-36.37227,-1.929524,2.0246112,-0.119374655,0.12488217,-1.0901343,-1.1448967,-0.12712301,0.11767829,-0.95999986,-1.0082251,1.1067825542966347,1.0748399524934693
5095,5095,5095,5095,5095,5095,5095,5095,5095,5095,5095,5095,0.048956615,-0.0037299148,0.0012997874,-0.0025528106,-12.037201,-12.64489,-34.6283,-36.37648,-1.9290626,2.0246112,-0.1193932,0.12490162,-1.0900015,-1.1450293,-0.12714405,0.117695585,-0.9598627,-1.0083206,1.1067825542966347,1.074682440099284
5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,0.0489662249999999,-0.003729619,0.0012999353,-0.0025531063,-12.035003,-12.646355,-34.621975,-36.380695,-1.9287174,2.0248415,-0.11941173,0.124921076,-1.0898024,-1.145162,-0.12716511,0.117712885,-0.9596672,-1.0084162,1.106858693415835,1.0745645797493222
5097,5097,5097,5097,5097,5097,5097,5097,5097,5097,5097,5097,0.048975825,-0.0037294715,0.0012999353,-0.0025532546,-12.034271,-12.647089,-34.619873,-36.38281,-1.928487,2.0248415,-0.11943027,0.12494054,-1.0897362,-1.1452285,-0.12718615,0.11773018,-0.95958877,-1.0084536,1.106858693415835,1.0744859074051851
5098,5098,5098,5098,5098,5098,5098,5098,5098,5098,5098,5098,0.04898544,-0.003729175,0.0012999353,-0.0025535505,-12.0328045,-12.648555,-34.61565,-36.387024,-1.9280254,2.0248415,-0.11944879,0.12495999,-1.0896033,-1.1453612,-0.12720719,0.11774747,-0.9594515,-1.0085492,1.106858693415835,1.0743282709248267
5099,5099,5099,5099,5099,5099,5099,5099,5099,5099,5099,5099,0.048995051,-0.0037290272,0.0012999353,-0.0025538465,-12.032071,-12.650021,-34.61354,-36.391243,-1.92768,2.0248415,-0.11946732,0.12497945,-1.0895369,-1.145494,-0.12722823,0.11776476,-0.9593729,-1.0086449,1.106858693415835,1.0742103005090333
5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,0.049004655,-0.0037287308,0.0012999353,-0.002553994,-12.030604,-12.650752,-34.60932,-36.393345,-1.927334,2.0248415,-0.11948583,0.124998905,-1.0894041,-1.1455601,-0.12724927,0.117782064,-0.9592357,-1.0086819,1.106858693415835,1.0740921112099462
5101,5101,5101,5101,5101,5101,5101,5101,5101,5101,5101,5101,0.049014265,-0.0037284351,0.0012999353,-0.0025542905,-12.0291395,-12.65222,-34.605106,-36.397568,-1.9268728,2.0248415,-0.119504355,0.12501836,-1.0892714,-1.1456932,-0.1272703,0.11779936,-0.95909876,-1.0087779,1.106858693415835,1.0739345493004646
5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,5102,0.049023875,-0.0037282873,0.0012999353,-0.0025544383,-12.028406,-12.652952,-34.602997,-36.399677,-1.9266428,2.0248415,-0.11952287,0.12503782,-1.089205,-1.1457595,-0.12729132,0.11781665,-0.95902014,-1.008815,1.106858693415835,1.07385596404817
5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,5103,0.049033481,-0.0037279914,0.0012999353,-0.0025547345,-12.026941,-12.654419,-34.598785,-36.403896,-1.9261814,2.0248415,-0.11954138,0.12505728,-1.0890725,-1.1458923,-0.12731235,0.11783394,-0.9588832,-1.0089108,1.106858693415835,1.0736982965751043
5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,0.049043095,-0.003727843,0.0012999353,-0.0025548823,-12.026205,-12.655151,-34.59667,-36.406002,-1.9259509,2.0248415,-0.119559884,0.12507673,-1.0890058,-1.1459585,-0.12733336,0.117851235,-0.9588044,-1.0089478,1.106858693415835,1.0736195218693037
5105,5105,5105,5105,5105,5105,5105,5105,5105,5105,5105,5105,0.0490527049999999,-0.0037275474,0.0012999353,-0.002555178,-12.024741,-12.656616,-34.592453,-36.410217,-1.9254904,2.0248415,-0.11957839,0.12509619,-1.0888731,-1.1460912,-0.12735438,0.11786853,-0.95866746,-1.0090435,1.106858693415835,1.0734621247504261
5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,5106,0.049062305,-0.0037273993,0.0012999353,-0.002555326,-12.024008,-12.65735,-34.590343,-36.412327,-1.9252597,2.0248415,-0.11959689,0.12511565,-1.0888067,-1.1461576,-0.1273754,0.11788582,-0.95858884,-1.0090808,1.106858693415835,1.0733832630673337
5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,0.049071919,-0.0037271031,0.0012999353,-0.0025556223,-12.02254,-12.658817,-34.586124,-36.416546,-1.9247984,2.0248415,-0.11961538,0.1251351,-1.088674,-1.1462905,-0.1273964,0.11790311,-0.9584518,-1.0091766,1.106858693415835,1.0732255552315924
5108,5108,5108,5108,5108,5108,5108,5108,5108,5108,5108,5108,0.04908153,-0.0037269553,0.0012999353,-0.0025557703,-12.02181,-12.659551,-34.58402,-36.418655,-1.9245677,2.0248415,-0.11963388,0.12515455,-1.0886077,-1.1463569,-0.12741742,0.117920406,-0.9583733,-1.0092138,1.106858693415835,1.0731466748892866
5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,5109,0.049091135,-0.003726659,0.0012999353,-0.002556066,-12.020342,-12.661015,-34.5798,-36.42287,-1.9241067,2.0248415,-0.11965237,0.12517402,-1.0884749,-1.1464895,-0.12743841,0.1179377,-0.9582363,-1.0093093,1.106858693415835,1.072989032329819
5110,5110,5110,5110,5110,5110,5110,5110,5110,5110,5110,5110,0.049100745,-0.003726511,0.0012999353,-0.0025562143,-12.0196085,-12.66175,-34.57769,-36.424984,-1.9238759,2.0248415,-0.11967086,0.12519346,-1.0884085,-1.146556,-0.12745942,0.11795499,-0.9581577,-1.0093467,1.106858693415835,1.0729100991263858
5111,5111,5111,5111,5111,5111,5111,5111,5111,5111,5111,5111,0.049110355,-0.0037262153,0.0012999353,-0.00255651,-12.018144,-12.663215,-34.573475,-36.429195,-1.9234153,2.0248415,-0.11968934,0.12521292,-1.0882758,-1.1466887,-0.12748042,0.117972285,-0.9580208,-1.0094423,1.106858693415835,1.0727525560914322
5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,5112,0.04911996,-0.0037260677,0.0012999353,-0.0025566586,-12.017413,-12.66395,-34.571373,-36.431313,-1.9231846,2.0248415,-0.11970782,0.12523238,-1.0882096,-1.1467553,-0.1275014,0.11798957,-0.9579424,-1.0094798,1.106858693415835,1.0726736384284945
5113,5113,5113,5113,5113,5113,5113,5113,5113,5113,5113,5113,0.049129575,-0.0037257713,0.0012999353,-0.0025569543,-12.015944,-12.665415,-34.567146,-36.435528,-1.9227238,2.0248415,-0.1197263,0.12525183,-1.0880766,-1.1468879,-0.1275224,0.11800686,-0.9578052,-1.0095752,1.106858693415835,1.0725159897041476
5114,5114,5114,5114,5114,5114,5114,5114,5114,5114,5114,5114,0.0491391849999999,-0.0037256235,0.0012999353,-0.0025571021,-12.015212,-12.666147,-34.56504,-36.437634,-1.9224932,2.0248415,-0.11974477,0.12527129,-1.0880103,-1.1469543,-0.12754339,0.118024155,-0.9577268,-1.0096126,1.106858693415835,1.072437087586358
5115,5115,5115,5115,5115,5115,5115,5115,5115,5115,5115,5115,0.049148785,-0.0037253276,0.0012999353,-0.0025572502,-12.013745,-12.666881,-34.56082,-36.439743,-1.9221476,2.0248415,-0.11976324,0.12529075,-1.0878775,-1.1470207,-0.12756437,0.11804144,-0.95758975,-1.0096498,1.106858693415835,1.0723188253997742
5116,5116,5116,5116,5116,5116,5116,5116,5116,5116,5116,5116,0.049158395,-0.0037251797,0.0012999353,-0.0025575464,-12.013014,-12.668347,-34.55872,-36.443966,-1.9218017,2.0248415,-0.11978171,0.1253102,-1.0878112,-1.1471535,-0.12758535,0.11805873,-0.95751137,-1.0097455,1.106858693415835,1.0722004465492239
5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,5117,0.049168009,-0.0037248833,0.0012999353,-0.002557842,-12.011545,-12.669812,-34.554493,-36.448177,-1.9213407,2.0248415,-0.11980017,0.12532966,-1.0876782,-1.1472862,-0.12760632,0.11807603,-0.95737416,-1.0098411,1.106858693415835,1.0720426547415294
5118,5118,5118,5118,5118,5118,5118,5118,5118,5118,5118,5118,0.049177615,-0.0037247357,0.0012997874,-0.00255799,-12.011547,-12.670545,-34.554497,-36.450283,-1.9209952,2.0246112,-0.119818635,0.12534912,-1.0876784,-1.1473525,-0.1276273,0.11809331,-0.9573543,-1.0098783,1.1067825542966347,1.071924380131402
5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,0.049187225,-0.0037244393,0.0012997874,-0.0025582863,-12.010078,-12.672012,-34.55027,-36.45451,-1.9205338,2.0246112,-0.11983709,0.12536857,-1.0875454,-1.1474854,-0.12764826,0.1181106,-0.9572171,-1.0099741,1.1067825542966347,1.0717664077919822
5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,5120,0.049196835,-0.0037242915,0.0012997874,-0.0025584341,-12.009347,-12.672745,-34.54817,-36.456615,-1.9203033,2.0246112,-0.119855545,0.12538803,-1.0874792,-1.1475518,-0.12766923,0.11812788,-0.95713884,-1.0100113,1.1067825542966347,1.0716874807491035
5121,5121,5121,5121,5121,5121,5121,5121,5121,5121,5121,5121,0.049206439,-0.0037239955,0.0012997874,-0.0025587298,-12.00788,-12.67421,-34.54395,-36.460827,-1.9198427,2.0246112,-0.11987399,0.12540747,-1.0873463,-1.1476843,-0.1276902,0.118145175,-0.95700175,-1.0101068,1.1067825542966347,1.0715297449661436
5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,0.04921605,-0.003723848,0.0012997874,-0.0025588784,-12.007149,-12.674946,-34.541843,-36.462944,-1.919612,2.0246112,-0.11989244,0.12542693,-1.0872802,-1.147751,-0.12771115,0.11816246,-0.9569235,-1.0101444,1.1067825542966347,1.0714507307389691
5123,5123,5123,5123,5123,5123,5123,5123,5123,5123,5123,5123,0.0492256649999999,-0.0037235515,0.0012997874,-0.002559174,-12.005682,-12.676411,-34.537624,-36.46716,-1.9191507,2.0246112,-0.11991088,0.12544638,-1.0871474,-1.1478837,-0.12773211,0.118179746,-0.9567866,-1.01024,1.1067825542966347,1.071292717808949
5124,5124,5124,5124,5124,5124,5124,5124,5124,5124,5124,5124,0.049235265,-0.0037234037,0.0012997874,-0.002559322,-12.004949,-12.677142,-34.535515,-36.469265,-1.9189206,2.0246112,-0.11992932,0.12546584,-1.0870808,-1.1479499,-0.12775306,0.11819703,-0.95670795,-1.010277,1.1067825542966347,1.0712138904057553
5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,5125,0.049244875,-0.0037231073,0.0012997874,-0.0025594698,-12.003481,-12.677875,-34.531296,-36.47137,-1.9185745,2.0246112,-0.11994776,0.12548529,-1.086948,-1.1480162,-0.12777402,0.11821432,-0.95657104,-1.0103142,1.1067825542966347,1.0710953121476234
5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,0.049254485,-0.0037229594,0.0012997874,-0.0025597662,-12.002748,-12.679343,-34.529182,-36.475597,-1.9182286,2.0246112,-0.119966194,0.12550475,-1.0868816,-1.1481491,-0.12779495,0.1182316,-0.9564926,-1.0104101,1.1067825542966347,1.07097678836175
5127,5127,5127,5127,5127,5127,5127,5127,5127,5127,5127,5127,0.049264095,-0.0037228116,0.0012997874,-0.0025599138,-12.002016,-12.680074,-34.52708,-36.4777,-1.9179983,2.0246112,-0.11998463,0.12552421,-1.0868154,-1.1482154,-0.1278159,0.11824888,-0.9564142,-1.0104473,1.1067825542966347,1.0708978675096086
5128,5128,5128,5128,5128,5128,5128,5128,5128,5128,5128,5128,0.049273705,-0.003722516,0.0012996396,-0.0025602102,-12.001283,-12.681542,-34.52497,-36.481922,-1.9174223,2.0243812,-0.12000305,0.12554365,-1.086749,-1.1483483,-0.12783684,0.118266165,-0.9563358,-1.010543,1.1067065085736774,1.07070045243318
5129,5129,5129,5129,5129,5129,5129,5129,5129,5129,5129,5129,0.049283315,-0.0037223673,0.0012996396,-0.002560358,-12.000547,-12.682275,-34.522854,-36.484028,-1.9171914,2.0243812,-0.12002147,0.1255631,-1.0866823,-1.1484146,-0.12785777,0.11828345,-0.9562571,-1.0105802,1.1067065085736774,1.0706213040912358
5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,0.049292915,-0.0037220716,0.0012996396,-0.002560654,-11.999083,-12.683741,-34.51864,-36.488247,-1.9167306,2.0243812,-0.120039895,0.12558256,-1.0865498,-1.1485474,-0.12787871,0.11830073,-0.95612043,-1.0106759,1.1067065085736774,1.0704633314611738
5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,0.049302529,-0.0037219238,0.0012996396,-0.0025608018,-11.998351,-12.684473,-34.516537,-36.490353,-1.9165002,2.0243812,-0.120058306,0.125602,-1.0864835,-1.1486137,-0.12789963,0.118318014,-0.9560421,-1.0107131,1.1067065085736774,1.0703843357869
5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,5132,0.04931214,-0.003721628,0.0012996396,-0.0025610982,-11.996886,-12.685941,-34.512325,-36.494576,-1.916039,2.0243812,-0.12007672,0.12562147,-1.0863509,-1.1487466,-0.12792055,0.11833529,-0.95590544,-1.0108088,1.1067065085736774,1.0702261885425708
