,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,0.031675942,-0.003758329,0.0015942856,-0.002357613,-10.719202,-11.678014,-30.836714,-33.594997,-2.3325791,2.4833357,-0.06949453,0.074899666,-0.970653,-1.057476,-0.072027326,0.07222732,-0.90319794,-0.9839873,61348.883,24141.38,11039.498,26168.004,25947.824,52115.83,1.2479903691683167,1.2037465087230173
4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,0.03168374,-0.0037584768,0.0015939899,-0.0023577611,-10.721397,-11.678747,-30.84303,-33.597107,-2.3323488,2.4828753,-0.069512725,0.07491903,-0.97085184,-1.0575426,-0.072046876,0.07224534,-0.9033653,-0.9840299,61353.71,24144.414,11035.403,26173.893,25953.664,52127.555,1.2478581882738047,1.2036774006985804
4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,0.03169154,-0.0037586251,0.0015936936,-0.0023580573,-10.7236,-11.680214,-30.849367,-33.60133,-2.3320029,2.4824138,-0.06953091,0.074938394,-0.97105134,-1.0576754,-0.07206643,0.07226335,-0.9035332,-0.98413426,61358.55,24150.48,11031.302,26176.77,25956.518,52133.29,1.2477256740323857,1.2035735946523567
4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,0.03169934,-0.0037587732,0.0015933978,-0.0023582052,-10.725799,-11.680946,-30.85569,-33.603436,-2.3317726,2.481953,-0.0695491,0.07495776,-0.97125036,-1.0577416,-0.07208598,0.07228137,-0.90370077,-0.98417664,61363.387,24153.51,11027.206,26182.672,25962.37,52145.04,1.2475933432652375,1.2035044746767238
4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,0.03170714,-0.0037589208,0.0015931017,-0.0023585008,-10.727997,-11.682411,-30.862015,-33.60765,-2.3314266,2.4814916,-0.069567285,0.074977115,-0.97144943,-1.0578743,-0.07210552,0.07229937,-0.9038683,-0.9842809,61368.207,24159.568,11023.108,26185.53,25965.203,52150.734,1.24746082264443,1.2034006206600794
4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,0.031714942,-0.003759069,0.0015928058,-0.0023586487,-10.730196,-11.683144,-30.868341,-33.609756,-2.3311965,2.481031,-0.06958547,0.07499647,-0.9716486,-1.0579406,-0.07212506,0.07231738,-0.9040359,-0.9843233,61373.043,24162.596,11019.015,26191.434,25971.057,52162.492,1.2473285142765773,1.2033315487655303
4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,0.03172274,-0.0037592172,0.0015925094,-0.0023587965,-10.732399,-11.683876,-30.874678,-33.611862,-2.330966,2.4805691,-0.06960365,0.07501582,-0.9718481,-1.0580069,-0.072144605,0.07233538,-0.9042039,-0.98436576,61377.883,24165.625,11014.914,26197.348,25976.922,52174.27,1.2471958148988356,1.2032623520144479
4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,0.03173054,-0.003759513,0.0015923616,-0.0023590927,-10.734595,-11.685343,-30.880999,-33.61608,-2.3308504,2.4803388,-0.06962184,0.07503517,-0.972047,-1.0581398,-0.07216415,0.07235337,-0.90437126,-0.9844702,61387.54,24171.695,11012.869,26202.975,25982.5,52185.477,1.247129645369403,1.2032276467649872
4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,0.03173834,-0.0037596608,0.0015920659,-0.002359389,-10.736793,-11.686811,-30.887318,-33.620308,-2.3305047,2.4798782,-0.06964002,0.07505451,-0.97224593,-1.0582727,-0.07218369,0.07237137,-0.9045387,-0.9845746,61392.37,24177.768,11008.778,26205.824,25985.326,52191.15,1.2469972931738686,1.203123854069621
4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,0.03174614,-0.0037598086,0.0015917696,-0.002359537,-10.738992,-11.687544,-30.893646,-33.622414,-2.3302739,2.4794168,-0.06965819,0.07507385,-0.9724451,-1.058339,-0.07220323,0.07238936,-0.9047063,-0.984617,61397.195,24180.799,11004.683,26211.717,25991.172,52202.89,1.246864693535349,1.2030545528620737
4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,0.031753942,-0.0037599572,0.0015914738,-0.0023598329,-10.741194,-11.68901,-30.899979,-33.62663,-2.3299284,2.478956,-0.06967637,0.07509319,-0.97264445,-1.0584718,-0.07222276,0.07240734,-0.9048741,-0.9847213,61402.047,24186.863,11000.592,26214.592,25994.021,52208.613,1.246732248777381,1.2029508022596904
4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,0.03176174,-0.0037601048,0.0015911781,-0.0023599807,-10.743389,-11.689741,-30.906296,-33.62874,-2.3296978,2.4784954,-0.06969454,0.07511252,-0.9728433,-1.0585381,-0.0722423,0.07242533,-0.9050414,-0.98476374,61406.87,24189.895,10996.505,26220.47,25999.852,52220.32,1.2465998439716002,1.2028815491235032
4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,0.03176954,-0.0037602528,0.0015910297,-0.002360277,-10.744858,-11.69121,-30.910519,-33.63296,-2.329467,2.478264,-0.06971271,0.075131856,-0.9729762,-1.058671,-0.072261825,0.072443314,-0.9051474,-0.98486817,61411.707,24195.97,10994.453,26221.281,26000.654,52221.938,1.2465333187443268,1.202812231121314
4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,0.03177734,-0.0037604007,0.001590734,-0.0023604247,-10.747056,-11.691941,-30.916843,-33.635063,-2.3292367,2.4778037,-0.06973088,0.07515118,-0.9731753,-1.0587373,-0.07228136,0.072461285,-0.9053149,-0.9849106,61416.54,24198.998,10990.367,26227.172,26006.496,52233.668,1.246400973856231,1.202743058498393
4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,0.03178514,-0.0037605485,0.0015904377,-0.0023607207,-10.749255,-11.693407,-30.92317,-33.63928,-2.3288908,2.4773421,-0.06974905,0.07517051,-0.9733744,-1.05887,-0.07230089,0.07247926,-0.9054825,-0.9850148,61421.363,24205.066,10986.273,26230.025,26009.324,52239.35,1.2462682376019665,1.2026391554114328
4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,0.031792942,-0.0037606966,0.0015901419,-0.0023608685,-10.751454,-11.6941395,-30.929497,-33.641388,-2.3286605,2.4768813,-0.069767214,0.07518983,-0.97357357,-1.0589362,-0.07232042,0.072497234,-0.9056501,-0.98505723,61426.203,24208.098,10982.187,26235.916,26015.166,52251.082,1.2461357138177367,1.2025699708149606
4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,0.031800743,-0.003760845,0.0015898461,-0.0023610168,-10.753654,-11.694874,-30.935823,-33.6435,-2.3284304,2.4764206,-0.06978537,0.07520915,-0.97377276,-1.0590028,-0.07233994,0.0725152,-0.9058177,-0.98509985,61431.05,24211.139,10978.102,26241.81,26021.01,52262.82,1.246003201233845,1.2025008415200336
4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,0.03180854,-0.0037609928,0.0015896978,-0.0023613125,-10.75512,-11.696339,-30.940044,-33.647713,-2.3281994,2.4761896,-0.069803536,0.07522847,-0.97390556,-1.0591354,-0.072359465,0.07253316,-0.9059235,-0.98520404,61435.88,24217.205,10976.054,26242.617,26021.81,52264.43,1.2459367513701418,1.202431437029463
4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,0.03181634,-0.0037611406,0.001589402,-0.002361461,-10.757318,-11.697074,-30.946363,-33.64983,-2.3279686,2.475729,-0.06982169,0.07524778,-0.9741045,-1.0592021,-0.072378986,0.072551124,-0.9060909,-0.9852468,61440.707,24220.25,10971.969,26248.488,26027.633,52276.12,1.2458042411877948,1.2023620878182975
4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,0.03182414,-0.0037612892,0.0015891063,-0.0023617567,-10.759518,-11.698539,-30.952694,-33.654045,-2.3276238,2.4752681,-0.06983985,0.075267084,-0.9743038,-1.0593346,-0.072398506,0.07256908,-0.9062585,-0.98535085,61445.562,24226.318,10967.888,26251.36,26030.479,52281.836,1.2456716271199006,1.2022584757039774
4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,0.031831942,-0.0037614368,0.00158881,-0.0023619046,-10.761718,-11.699271,-30.95902,-33.65615,-2.3273928,2.4748068,-0.06985801,0.07528639,-0.9745029,-1.059401,-0.07241802,0.072587036,-0.9064261,-0.9853934,61450.387,24229.35,10963.798,26257.24,26036.31,52293.55,1.245538880348876,1.2021890543895084
4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,0.031839743,-0.0037615849,0.0015885142,-0.0023622003,-10.763917,-11.700736,-30.96535,-33.660366,-2.3270473,2.4743462,-0.06987616,0.07530569,-0.9747021,-1.0595336,-0.07243754,0.072604984,-0.9065937,-0.9854975,61455.227,24235.418,10959.716,26260.092,26039.139,52299.23,1.2454063174305823,1.2020852139476024
4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,0.03184754,-0.0037617327,0.001588218,-0.0023624967,-10.766115,-11.702204,-30.971672,-33.66459,-2.3267012,2.4738846,-0.06989431,0.07532499,-0.97490114,-1.0596665,-0.07245705,0.07262293,-0.9067611,-0.98560184,61460.055,24241.5,10955.629,26262.928,26041.951,52304.88,1.2452734490748913,1.2019811823629063
4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,0.03185534,-0.0037618806,0.0015879222,-0.0023626445,-10.768313,-11.702936,-30.977995,-33.666695,-2.3264706,2.473424,-0.069912456,0.07534429,-0.9751002,-1.0597329,-0.072476566,0.07264087,-0.90692854,-0.9856444,61464.887,24244.535,10951.549,26268.807,26047.78,52316.586,1.24514085096325,1.2019118620426066
4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,0.03186314,-0.0037620289,0.0015876258,-0.0023629402,-10.770515,-11.704401,-30.984333,-33.67091,-2.326125,2.4729621,-0.0699306,0.07536358,-0.97529966,-1.0598655,-0.07249607,0.072658814,-0.9070964,-0.98574847,61469.734,24250.604,10947.46,26271.672,26050.621,52322.293,1.2450078609468498,1.2018079627464249
4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,0.031870943,-0.003762177,0.0015873301,-0.0023632366,-10.772714,-11.705869,-30.990656,-33.675133,-2.3257792,2.4725018,-0.06994874,0.075382866,-0.97549874,-1.0599985,-0.07251558,0.07267675,-0.9072638,-0.98585296,61474.574,24256.688,10943.384,26274.504,26053.43,52327.934,1.2448753140047588,1.2017039925177762
4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,0.031878743,-0.0037623246,0.0015870343,-0.0023633845,-10.77491,-11.706601,-30.996973,-33.67724,-2.3255486,2.472041,-0.06996688,0.07540215,-0.9756976,-1.0600648,-0.07253508,0.07269468,-0.90743107,-0.98589534,61479.395,24259.723,10939.305,26280.367,26059.244,52339.61,1.2447426054841413,1.201634652979258
4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,0.03188654,-0.0037624727,0.0015867382,-0.0023636809,-10.77711,-11.70807,-31.003304,-33.68146,-2.3252025,2.4715796,-0.069985025,0.07542143,-0.97589684,-1.0601977,-0.07255459,0.07271261,-0.9075987,-0.98599976,61484.234,24265.809,10935.223,26283.207,26062.059,52345.266,1.244609706517663,1.2015305745089895
4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,0.03189434,-0.0037627683,0.0015864423,-0.0023638285,-10.780041,-11.7088,-31.011734,-33.683567,-2.3250873,2.471119,-0.07000316,0.075440705,-0.9761622,-1.0602639,-0.07257409,0.072730534,-0.90782773,-0.9860421,61493.902,24268.838,10931.145,26293.92,26072.68,52366.6,1.2444770203599558,1.2014959294022418
4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,0.031902142,-0.0037629167,0.0015861461,-0.0023641244,-10.782243,-11.710266,-31.018066,-33.687782,-2.3247418,2.4706573,-0.070021294,0.07545998,-0.9763615,-1.0603967,-0.072593585,0.07274846,-0.9079954,-0.98614633,61498.75,24274.916,10927.0625,26296.77,26075.506,52372.273,1.244343999651501,1.2013920169572407
4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,0.031909943,-0.0037630645,0.0015858504,-0.0023642723,-10.784441,-11.710999,-31.024391,-33.689888,-2.3245113,2.4701967,-0.07003942,0.07547925,-0.9765606,-1.060463,-0.07261308,0.07276637,-0.90816283,-0.9861887,61503.58,24277.951,10922.988,26302.64,26081.33,52383.97,1.2442112782311465,1.2013226858619654
4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,0.031917743,-0.0037632126,0.0015855541,-0.0023645686,-10.786641,-11.712467,-31.030722,-33.69411,-2.324165,2.4697354,-0.070057556,0.075498514,-0.97675985,-1.0605959,-0.07263258,0.07278429,-0.90833044,-0.98629314,61508.42,24284.041,10918.908,26305.475,26084.14,52389.617,1.2440783374490085,1.2012185147503975
4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,0.03192554,-0.003763361,0.0015852584,-0.0023647163,-10.78884,-11.713199,-31.037048,-33.696217,-2.3239353,2.4692745,-0.07007568,0.07551777,-0.976959,-1.0606622,-0.07265207,0.07280219,-0.9084979,-0.9863355,61513.27,24287.072,10914.835,26311.363,26089.979,52401.344,1.2439454942891572,1.2011494123031643
4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,0.03193334,-0.0037635088,0.001584962,-0.002365013,-10.79104,-11.714667,-31.043379,-33.700443,-2.3235888,2.468813,-0.07009381,0.07553703,-0.97715825,-1.0607952,-0.07267156,0.072820105,-0.9086655,-0.98644,61518.105,24293.164,10910.755,26314.186,26092.777,52406.96,1.2438124605098397,1.2010451629630787
4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0.031941142,-0.0037636566,0.0015846662,-0.0023651605,-10.793238,-11.715399,-31.049698,-33.702545,-2.3233585,2.468352,-0.07011193,0.075556286,-0.9773572,-1.0608613,-0.07269105,0.07283801,-0.9088328,-0.9864823,61522.934,24296.197,10906.683,26320.057,26098.6,52418.656,1.2436795531908762,1.2009758679951188
4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,0.031948943,-0.0037638047,0.0015843705,-0.0023654562,-10.795436,-11.716864,-31.056023,-33.70676,-2.3230133,2.4678915,-0.07013005,0.07557554,-0.9775562,-1.060994,-0.072710544,0.072855905,-0.90900016,-0.98658645,61527.777,24302.271,10902.612,26322.895,26101.412,52424.305,1.2435467723850475,1.2008719917719108
4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,0.031956743,-0.0037639523,0.0015840742,-0.0023656043,-10.797635,-11.717597,-31.06235,-33.70887,-2.3227823,2.46743,-0.07014817,0.07559479,-0.9777554,-1.0610604,-0.07273003,0.0728738,-0.90916765,-0.986629,61532.605,24305.316,10898.535,26328.754,26107.223,52435.977,1.2434136855481415,1.2008024741358
4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,0.03196454,-0.0037641004,0.0015837785,-0.0023659004,-10.799833,-11.719064,-31.068672,-33.71309,-2.3224363,2.4669695,-0.07016629,0.075614035,-0.97795445,-1.0611932,-0.07274951,0.07289169,-0.909335,-0.98673326,61537.445,24311.4,10894.466,26331.576,26110.021,52441.598,1.243280869433155,1.2006983391114647
4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,0.03197234,-0.0037642487,0.0015834823,-0.0023660483,-10.802035,-11.719796,-31.075006,-33.7152,-2.3222063,2.466508,-0.0701844,0.07563327,-0.9781538,-1.0612596,-0.07276899,0.07290958,-0.9095027,-0.98677576,61542.297,24314.441,10890.391,26337.463,26115.86,52453.32,1.2431477472010048,1.200629110406796
4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,0.031980142,-0.0037643965,0.0015831864,-0.002366344,-10.804234,-11.721261,-31.08133,-33.71941,-2.3218606,2.4660473,-0.070202515,0.07565251,-0.97835284,-1.0613922,-0.07278847,0.07292746,-0.90967,-0.98687977,61547.13,24320.518,10886.323,26340.291,26118.662,52458.953,1.2430148380554613,1.200525047637557
4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,0.031987943,-0.0037645444,0.0015828907,-0.002366492,-10.80643,-11.721994,-31.08765,-33.72152,-2.3216302,2.4655867,-0.07022062,0.07567175,-0.9785518,-1.0614586,-0.07280795,0.07294534,-0.9098373,-0.9869223,61551.965,24323.562,10882.256,26346.146,26124.469,52470.617,1.2428819400978721,1.2004556865118994
4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,0.031995744,-0.0037646925,0.0015824465,-0.0023667882,-10.809364,-11.723461,-31.09609,-33.725742,-2.321169,2.4648945,-0.07023873,0.07569097,-0.97881746,-1.0615915,-0.07282742,0.07296322,-0.91006655,-0.9870267,61556.81,24329.65,10876.149,26351.008,26129.29,52480.297,1.24268218484789,1.2003168293865052
4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,0.03200354,-0.0037648405,0.0015821502,-0.002366936,-10.811566,-11.724194,-31.102425,-33.727848,-2.320938,2.4644332,-0.07025684,0.0757102,-0.97901684,-1.0616578,-0.0728469,0.07298109,-0.9102342,-0.9870691,61561.652,24332.691,10872.076,26356.883,26135.115,52492.0,1.2425490406178425,1.2002472731447604
4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,0.03201134,-0.0037649886,0.0015818545,-0.0023672322,-10.813764,-11.72566,-31.108747,-33.732067,-2.3205924,2.4639726,-0.070274934,0.075729415,-0.9792159,-1.0617906,-0.072866365,0.07299896,-0.9104016,-0.9871733,61566.492,24338.78,10868.013,26359.701,26137.91,52497.61,1.2424160807381892,1.2001432007459316
4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,0.032019142,-0.0037651365,0.0015815587,-0.0023673803,-10.815961,-11.726394,-31.115068,-33.734177,-2.3203619,2.4635117,-0.07029303,0.07574864,-0.9794148,-1.0618571,-0.07288583,0.07301682,-0.9105688,-0.98721594,61571.33,24341.826,10863.949,26365.555,26143.715,52509.27,1.2422830165605685,1.2000737830117687
4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,0.032026943,-0.0037652843,0.0015812624,-0.0023675284,-10.81816,-11.727128,-31.121395,-33.736286,-2.3201313,2.4630504,-0.07031114,0.07576785,-0.979614,-1.0619235,-0.0729053,0.07303468,-0.91073626,-0.98725843,61576.164,24344.871,10859.88,26371.414,26149.523,52520.938,1.2421498191694176,1.200004330339159
4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,0.032034744,-0.0037654326,0.0015809668,-0.0023678245,-10.820361,-11.728595,-31.127726,-33.74051,-2.3197856,2.4625897,-0.07032923,0.07578706,-0.9798133,-1.0620563,-0.07292476,0.07305254,-0.91090375,-0.9873627,61581.016,24350.963,10855.817,26374.234,26152.32,52526.555,1.2420167773150828,1.199900202529875
4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,0.03204254,-0.0037655807,0.0015806705,-0.0023679724,-10.822561,-11.729327,-31.134056,-33.742615,-2.319555,2.4621282,-0.070347324,0.07580627,-0.98001254,-1.0621226,-0.07294423,0.07307039,-0.9110713,-0.9874051,61585.86,24354.002,10851.749,26380.105,26158.143,52538.25,1.241883486686541,1.199830737800172
4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,0.03205034,-0.0037657286,0.0015803748,-0.002368268,-10.824759,-11.730792,-31.140375,-33.74683,-2.3192098,2.4616675,-0.070365414,0.07582547,-0.98021144,-1.0622553,-0.072963685,0.07308824,-0.91123843,-0.98750925,61590.69,24360.086,10847.69,26382.918,26160.932,52543.85,1.2417504093917617,1.1997267425508416
4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,0.032058142,-0.0037658764,0.0015800784,-0.002368416,-10.826959,-11.7315235,-31.146706,-33.748936,-2.3189785,2.461206,-0.070383504,0.07584467,-0.9804107,-1.0623215,-0.072983146,0.07310609,-0.911406,-0.9875516,61595.53,24363.127,10843.621,26388.785,26166.748,52555.53,1.2416170832517754,1.1996570548620806
4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,0.032065943,-0.0037660245,0.0015797826,-0.0023687123,-10.829158,-11.732992,-31.153032,-33.75316,-2.3186328,2.4607453,-0.07040159,0.07586386,-0.9806099,-1.0624545,-0.0730026,0.07312393,-0.9115734,-0.987656,61600.375,24369.227,10839.562,26391.586,26169.525,52561.11,1.2414839704976652,1.1995528908835986
4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,0.032073744,-0.003766172,0.0015794869,-0.00236886,-10.831354,-11.733724,-31.15935,-33.75526,-2.3184025,2.4602847,-0.07041968,0.07588305,-0.98080873,-1.0625207,-0.07302206,0.07314177,-0.9117405,-0.9876984,61605.203,24372.262,10835.504,26397.438,26175.328,52572.766,1.2413508689215471,1.1994834924279079
4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,0.032081544,-0.0037663206,0.0015791906,-0.002369008,-10.833557,-11.734457,-31.165688,-33.75737,-2.3181722,2.4598231,-0.07043776,0.075902246,-0.9810082,-1.0625871,-0.07304151,0.073159605,-0.91190815,-0.9877409,61610.066,24375.309,10831.439,26403.316,26181.158,52584.477,1.2412174605949646,1.1994140891557372
4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,0.03208934,-0.0037664685,0.0015788949,-0.0023693042,-10.835753,-11.735924,-31.172007,-33.761593,-2.3178263,2.4593625,-0.070455834,0.07592143,-0.98120713,-1.06272,-0.07306096,0.073177435,-0.91207534,-0.9878451,61614.9,24381.404,10827.383,26406.11,26183.928,52590.04,1.2410843235388693,1.199309839584158
4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,0.032097142,-0.0037666163,0.0015785991,-0.002369452,-10.837951,-11.736656,-31.178328,-33.7637,-2.3175962,2.458902,-0.07047392,0.07594061,-0.9814061,-1.0627863,-0.07308041,0.073195264,-0.9122426,-0.9878876,61619.74,24384.447,10823.326,26411.963,26189.73,52601.695,1.2409511976658474,1.1992404845430606
4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,0.032104943,-0.0037667647,0.0015783028,-0.0023697477,-10.840154,-11.738121,-31.184664,-33.767914,-2.3172505,2.4584403,-0.07049199,0.07595979,-0.9816055,-1.0629189,-0.07309986,0.073213086,-0.9124102,-0.98799163,61624.59,24390.533,10819.265,26414.793,26192.537,52607.33,1.240817707090808,1.1991362771616565
4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,0.032112744,-0.0037669125,0.0015780071,-0.0023698958,-10.842351,-11.738854,-31.190985,-33.770023,-2.3170202,2.4579797,-0.07051007,0.075978965,-0.9818045,-1.0629853,-0.0731193,0.07323091,-0.9125774,-0.9880341,61629.43,24393.582,10815.211,26420.635,26198.33,52618.965,1.2406845167985234,1.1990668497865895
4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,0.032120544,-0.0037670603,0.0015777107,-0.002370192,-10.844551,-11.740321,-31.197315,-33.774242,-2.3166735,2.457518,-0.070528135,0.075998135,-0.98200375,-1.0631182,-0.07313874,0.07324873,-0.9127449,-0.9881385,61634.266,24399.68,10811.149,26423.438,26201.11,52624.547,1.2405509906169774,1.1989623228017767
4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,0.03212834,-0.0037672084,0.0015772666,-0.00237034,-10.847484,-11.741055,-31.205751,-33.776352,-2.3163278,2.4568262,-0.0705462,0.0760173,-0.98226935,-1.0631846,-0.07315818,0.073266536,-0.912974,-0.988181,61639.11,24402.727,10805.0625,26431.32,26208.926,52640.246,1.240350884870923,1.198858086428323
4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0.032136142,-0.003767356,0.0015769709,-0.002370488,-10.84968,-11.741787,-31.212069,-33.778458,-2.3160975,2.4563656,-0.07056427,0.07603646,-0.9824682,-1.0632509,-0.07317762,0.07328434,-0.913141,-0.9882234,61643.94,24405.773,10801.012,26437.154,26214.71,52651.867,1.2402176323837921,1.1987886397358463
4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,0.032143943,-0.003767356,0.0015766751,-0.002370784,-10.851146,-11.743254,-31.216286,-33.78268,-2.3156364,2.455905,-0.07058234,0.076055616,-0.98260087,-1.0633838,-0.07319706,0.07330215,-0.91324663,-0.9883277,61643.94,24411.871,10796.96,26435.11,26212.682,52647.79,1.2400843621380695,1.198649581080087
4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,0.032151744,-0.0037675041,0.0015763788,-0.0023710798,-10.853347,-11.744719,-31.22262,-33.786892,-2.3152905,2.4554434,-0.0706004,0.07607477,-0.98280025,-1.0635164,-0.07321649,0.07331995,-0.9134142,-0.9884317,61648.79,24417.96,10792.903,26437.924,26215.473,52653.4,1.2399507847306026,1.1985452517742359
4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,0.032159545,-0.0037676524,0.0015760831,-0.0023712283,-10.855545,-11.745455,-31.228943,-33.78901,-2.3150601,2.4549828,-0.07061846,0.07609392,-0.9829993,-1.063583,-0.07323592,0.07333775,-0.91358143,-0.9884744,61653.645,24421.021,10788.8545,26443.768,26221.268,52665.035,1.2398174789149115,1.1984757531869084
4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,0.03216734,-0.0037678003,0.0015757869,-0.002371524,-10.857746,-11.746919,-31.235273,-33.793224,-2.3147142,2.4545214,-0.07063651,0.07611307,-0.9831986,-1.0637157,-0.073255345,0.07335554,-0.91374886,-0.98857856,61658.48,24427.111,10784.798,26446.572,26224.049,52670.62,1.2396839237458777,1.1983714057431911
4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,0.032175142,-0.0037679484,0.0015754912,-0.0023716718,-10.859944,-11.747651,-31.241596,-33.79533,-2.3144841,2.4540608,-0.07065456,0.076132216,-0.9833976,-1.063782,-0.07327478,0.07337333,-0.91391605,-0.98862094,61663.33,24430.158,10780.751,26452.422,26229.85,52682.273,1.239550582348946,1.1983019855841675
4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,0.032182943,-0.0037680962,0.0015750469,-0.0023718197,-10.862877,-11.7483835,-31.250034,-33.797436,-2.314138,2.4533687,-0.07067262,0.076151356,-0.9836632,-1.0638483,-0.0732942,0.07339112,-0.9141452,-0.9886633,61668.168,24433.203,10774.672,26460.295,26237.656,52697.953,1.2393501894235268,1.1981975596582077
4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,0.032190744,-0.003768244,0.0015747511,-0.002372116,-10.865074,-11.749852,-31.256353,-33.80166,-2.3137922,2.4529078,-0.07069067,0.07617049,-0.98386216,-1.0639812,-0.07331362,0.073408894,-0.9143123,-0.9887676,61673.008,24439.31,10770.625,26463.072,26240.41,52703.484,1.2392167166323103,1.1980932133570612
4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,0.032198545,-0.0037683924,0.0015744548,-0.0023722637,-10.867276,-11.750583,-31.262691,-33.803764,-2.313562,2.4524465,-0.070708714,0.076189615,-0.9840616,-1.0640475,-0.07333304,0.07342667,-0.91447985,-0.98881,61677.863,24442.352,10766.573,26468.938,26246.227,52715.164,1.2390831101638669,1.1980237437035177
