Time (ms),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
0.08332809,689.84247,125.73796,268.02698,210.9629,399.95987,328.7111
0.08334311,689.91864,125.76549,268.0368,210.98145,399.95233,328.69757
0.08335814,689.9943,125.79223,268.04684,211.00009,399.94516,328.6844
0.08337317,690.0696,125.8182,268.05707,211.01872,399.93826,328.6714
0.08338819,690.1443,125.84341,268.06738,211.03743,399.9317,328.65866
0.083403215,690.21826,125.86784,268.07785,211.05612,399.92548,328.64627
0.083418235,690.29175,125.891495,268.08853,211.0748,399.91953,328.63412
0.08343326,690.36456,125.91432,268.09933,211.0936,399.91394,328.6222
0.08344829,690.43695,125.936386,268.1103,211.11234,399.90872,328.61057
0.08346331,690.5087,125.957726,268.12143,211.13115,399.90384,328.5992
0.08347834,690.5799,125.97824,268.1327,211.15,399.89923,328.58817
0.08349337,690.6504,125.99797,268.14413,211.16887,399.89502,328.5774
0.08350839,690.7204,126.01696,268.15573,211.18773,399.8911,328.56686
0.083523415,690.78986,126.03515,268.16748,211.20665,399.88754,328.55664
0.083538435,690.8586,126.05258,268.17938,211.22562,399.88434,328.54666
0.08355346,690.9268,126.069275,268.19144,211.24457,399.8815,328.53702
0.08356849,690.9944,126.08511,268.20367,211.26357,399.87894,328.52768
0.08358351,691.06134,126.10025,268.21606,211.28262,399.87674,328.51862
0.08359854,691.1277,126.11453,268.2286,211.30165,399.87494,328.50974
0.08361356,691.1935,126.12806,268.24133,211.32077,399.87344,328.50128
0.08362859,691.25854,126.14084,268.25418,211.3399,399.8723,328.49307
0.083643615,691.323,126.15286,268.2672,211.359,399.87155,328.48517
0.083658636,691.3869,126.16411,268.28043,211.37817,399.87112,328.4775
0.08367366,691.45013,126.17457,268.29376,211.39745,399.87106,328.47018
0.083688684,691.51276,126.18423,268.30725,211.41664,399.87134,328.4632
0.08370371,691.57477,126.19316,268.32098,211.43588,399.872,328.4564
0.08371874,691.6361,126.2013,268.33484,211.45518,399.873,328.44995
0.08373376,691.6967,126.20864,268.34888,211.47453,399.87436,328.44388
0.08374879,691.7568,126.215256,268.363,211.4939,399.87607,328.43802
0.08376381,691.81616,126.221146,268.37735,211.51328,399.87817,328.4325
0.083778836,691.87494,126.22621,268.39185,211.53265,399.88058,328.4273
0.08379386,691.933,126.23055,268.40652,211.55211,399.88342,328.42236
0.083808884,691.99036,126.23407,268.4214,211.57155,399.88657,328.41776
0.08382391,692.0472,126.23686,268.4364,211.59108,399.89014,328.41342
0.08383894,692.1033,126.23891,268.45154,211.61061,399.89404,328.4095
0.08385396,692.1586,126.240204,268.4669,211.63013,399.89835,328.40576
0.08386899,692.2134,126.24068,268.4824,211.64977,399.90298,328.4024
0.08388401,692.26746,126.24039,268.49802,211.66936,399.90802,328.39935
0.083899036,692.3208,126.239426,268.5139,211.68901,399.91342,328.3966
0.083914064,692.3736,126.23763,268.5299,211.70872,399.91916,328.3943
0.083929084,692.4256,126.235176,268.54605,211.72844,399.92535,328.39218
0.08394411,692.4769,126.2319,268.56238,211.74814,399.93185,328.39038
0.08395913,692.52747,126.22785,268.57892,211.76788,399.93878,328.38895
0.08397416,692.5774,126.22305,268.59555,211.78773,399.94604,328.38776
0.08398919,692.62665,126.21761,268.61237,211.80751,399.9536,328.387
0.08400421,692.6753,126.21134,268.62936,211.82741,399.96167,328.3865
0.084019236,692.723,126.20436,268.64658,211.8473,399.9701,328.38635
0.08403426,692.77026,126.19659,268.6639,211.86719,399.97888,328.3865
0.084049284,692.81665,126.18808,268.6814,211.88718,399.9881,328.38696
0.08406431,692.86237,126.17893,268.69907,211.9072,399.9976,328.38776
0.08407933,692.9074,126.168945,268.71692,211.92715,400.00754,328.38895
0.08409436,692.9518,126.158226,268.73492,211.94722,400.0178,328.39044
0.08410938,692.99536,126.14679,268.75314,211.9673,400.02847,328.39224
0.08412441,693.03827,126.13465,268.77148,211.98741,400.03958,328.39438
0.08413944,693.0804,126.12177,268.78998,212.00752,400.0511,328.39682
0.08415446,693.1219,126.10816,268.8087,212.02771,400.06293,328.3996
0.084169485,693.16254,126.09384,268.82755,212.04791,400.07516,328.40274
0.084184505,693.2026,126.07879,268.84656,212.06816,400.0878,328.40625
0.08419953,693.2418,126.06298,268.86572,212.08844,400.10086,328.41003
0.08421456,693.28033,126.04647,268.8851,212.10872,400.1142,328.41415
0.08422958,693.3182,126.02927,268.90457,212.12907,400.128,328.41867
0.08424461,693.3552,126.011314,268.92432,212.1494,400.14212,328.42343
0.08425964,693.39154,125.99271,268.94415,212.16982,400.15674,328.42856
0.08427466,693.4271,125.97331,268.9642,212.19025,400.17166,328.43417
0.084289685,693.4619,125.95331,268.98438,212.21068,400.18698,328.43997
0.084304705,693.49615,125.93252,269.00476,212.23116,400.2027,328.4461
0.08431973,693.5295,125.91106,269.02527,212.25171,400.21884,328.4526
0.08433476,693.5621,125.88888,269.046,212.27225,400.23535,328.45953
0.08434978,693.59406,125.86607,269.06683,212.29283,400.25223,328.4667
0.08436481,693.6251,125.842545,269.08786,212.31345,400.26953,328.47424
0.08437983,693.6555,125.81828,269.10904,212.3341,400.28723,328.48215
0.08439486,693.6852,125.793304,269.13046,212.35472,400.3053,328.4904
0.084409885,693.714,125.7677,269.15195,212.37546,400.3237,328.499
0.084424905,693.74225,125.74137,269.1737,212.39621,400.3426,328.50793
0.08443993,693.7696,125.714424,269.19556,212.417,400.3618,328.51718
0.08445495,693.79626,125.6868,269.2176,212.43776,400.38147,328.52682
0.08446998,693.82214,125.65844,269.23978,212.45865,400.40146,328.53677
0.08448501,693.8472,125.629456,269.26212,212.47949,400.42188,328.5471
0.08450003,693.87146,125.59981,269.28467,212.50043,400.4427,328.55777
0.08451506,693.8951,125.56944,269.30737,212.52133,400.46393,328.56873
0.08453008,693.91797,125.538506,269.33023,212.5423,400.48547,328.58014
0.084545106,693.94006,125.50679,269.35324,212.56334,400.50748,328.59186
0.08456013,693.9613,125.47447,269.37643,212.58432,400.52985,328.60388
0.084575154,693.98193,125.4415,269.39978,212.60541,400.5526,328.61636
0.08459018,694.00165,125.40791,269.42328,212.62653,400.57574,328.62912
0.08460521,694.02075,125.37362,269.44696,212.64764,400.59927,328.64227
0.08462023,694.03894,125.33878,269.4708,212.66881,400.62323,328.6557
0.08463526,694.05646,125.303215,269.4948,212.69003,400.64755,328.66956
0.08465028,694.0732,125.267,269.51898,212.71124,400.67224,328.68378
0.084665306,694.08905,125.23018,269.5433,212.7325,400.6974,328.69827
0.084680334,694.1043,125.192726,269.56778,212.75375,400.72284,328.71307
0.084695354,694.11865,125.15469,269.5925,212.77512,400.74878,328.72836
0.08471038,694.1322,125.116,269.61725,212.79646,400.77505,328.74402
0.0847254,694.1452,125.07672,269.64224,212.81784,400.80167,328.75992
0.08474043,694.15735,125.03676,269.6674,212.83928,400.8287,328.77625
0.08475546,694.1686,124.99622,269.69266,212.86075,400.85617,328.7929
0.08477048,694.1792,124.95507,269.71808,212.88225,400.88403,328.80984
0.084785506,694.189,124.91333,269.74368,212.90373,400.91217,328.82727
0.08480053,694.198,124.87091,269.7695,212.92528,400.94077,328.8449
0.084815554,694.20624,124.82798,269.7954,212.94687,400.9698,328.8631
0.08483058,694.2138,124.78446,269.8215,212.9685,400.9991,328.88144
0.0848456,694.22046,124.740326,269.84775,212.99013,401.02887,328.90024
0.08486063,694.2263,124.6956,269.87415,213.01181,401.059,328.9194
0.08487565,694.23157,124.65032,269.9007,213.03354,401.08954,328.93887
0.08489068,694.23596,124.60439,269.9274,213.0553,401.12048,328.9588
0.08490571,694.23956,124.55794,269.95425,213.07707,401.1517,328.97894
0.08492073,694.2424,124.51095,269.98126,213.09888,401.18335,328.9995
0.084935755,694.24445,124.463326,270.00842,213.1207,401.21542,329.02045
0.084950775,694.2458,124.415146,270.03577,213.14261,401.24777,329.0417
0.0849658,694.24634,124.36644,270.06326,213.1645,401.28067,329.06335
0.08498083,694.2461,124.31716,270.09085,213.18651,401.3138,329.08533
0.08499585,694.2451,124.267334,270.11865,213.20847,401.34735,329.1076
0.08501088,694.24335,124.216995,270.1466,213.23042,401.38126,329.1303
0.08502591,694.2408,124.16611,270.17465,213.2525,401.41562,329.1534
0.08504093,694.2375,124.11467,270.2029,213.27457,401.45026,329.17676
0.085055955,694.23346,124.06268,270.23126,213.29666,401.48535,329.2005
0.085070975,694.2286,124.01016,270.2598,213.3188,401.52078,329.22464
0.085086,694.22296,123.95712,270.28845,213.341,401.55652,329.24905
0.08510103,694.2166,123.90355,270.31732,213.3632,401.59274,329.2739
0.08511605,694.2096,123.84946,270.3463,213.3854,401.62933,329.29907
0.08513108,694.2017,123.794876,270.3754,213.40773,401.6662,329.32455
0.0851461,694.193,123.73983,270.40466,213.43,401.70346,329.35043
0.08516113,694.1836,123.68423,270.43405,213.45233,401.7411,329.37665
0.085176155,694.1735,123.628105,270.4636,213.47467,401.77908,329.4032
0.085191175,694.16254,123.57151,270.4933,213.4971,401.8175,329.4301
0.0852062,694.1508,123.51448,270.52313,213.51956,401.8562,329.45746
0.08522122,694.1384,123.45686,270.5531,213.54198,401.89532,329.48505
0.08523625,694.1252,123.39883,270.58322,213.56444,401.93472,329.51297
0.08525128,694.11127,123.34031,270.61346,213.587,401.97458,329.5413
0.0852663,694.0966,123.28131,270.64386,213.60956,402.01474,329.57
0.08528133,694.0812,123.221886,270.6744,213.63214,402.0553,329.599
0.08529635,694.065,123.161964,270.70505,213.65479,402.09616,329.6284
0.085311376,694.04803,123.10158,270.73587,213.67741,402.13742,329.65808
0.0853264,694.0304,123.0408,270.7668,213.7001,402.179,329.68814
0.085341424,694.0119,122.97948,270.7979,213.7228,402.22095,329.71854
0.08535645,693.99274,122.91774,270.82913,213.74559,402.26324,329.74927
0.08537148,693.97284,122.85556,270.86047,213.76836,402.30588,329.7804
0.0853865,693.95215,122.793015,270.89194,213.79117,402.34888,329.8118
0.08540153,693.93085,122.72997,270.92358,213.814,402.39227,329.84354
0.08541655,693.9087,122.66652,270.9553,213.83685,402.4359,329.87576
0.085431576,693.8858,122.60267,270.98718,213.85977,402.4799,329.90817
0.0854466,693.86224,122.53842,271.0192,213.8827,402.52432,329.94098
0.085461624,693.8378,122.473656,271.05133,213.9057,402.56903,329.97418
0.08547665,693.81287,122.40861,271.08362,213.92871,402.61407,330.00763
0.08549167,693.7872,122.34313,271.116,213.95175,402.65945,330.04147
0.0855067,693.76056,122.27726,271.14853,213.97484,402.7051,330.07562
0.08552173,693.73334,122.21096,271.18118,213.9979,402.75125,330.1102
0.08553675,693.7054,122.144325,271.21393,214.02101,402.79764,330.14502
0.085551776,693.67676,122.07724,271.2468,214.04419,402.84424,330.18015
0.0855668,693.64734,122.00984,271.27985,214.06737,402.89136,330.2157
0.085581824,693.6173,121.94212,271.31296,214.09058,402.9387,330.25153
0.08559685,693.5864,121.873985,271.3462,214.11386,402.9864,330.28766
0.08561187,693.55505,121.80548,271.37958,214.13708,403.03442,330.32425
0.0856269,693.52277,121.7366,271.4131,214.16043,403.0828,330.36102
0.08564192,693.4898,121.66743,271.4467,214.18379,403.13144,330.39822
0.08565695,693.45624,121.59786,271.4804,214.2071,403.18042,330.43582
0.085671976,693.42194,121.528015,271.51425,214.23053,403.22974,330.4736
0.085687,693.38696,121.45778,271.5482,214.25398,403.2793,330.51175
0.085702024,693.3513,121.38726,271.5823,214.2774,403.3292,330.55026
0.085717045,693.3148,121.31636,271.61646,214.3009,403.3795,330.58908
0.08573207,693.2779,121.24517,271.65076,214.32443,403.43,330.62823
0.0857471,693.24,121.17373,271.68515,214.348,403.48087,330.6677
0.08576212,693.2016,121.101875,271.7197,214.3716,403.53198,330.7075
0.08577715,693.1625,121.029816,271.7543,214.39517,403.58344,330.7476
0.08579218,693.1226,120.95744,271.78903,214.41882,403.63522,330.788
0.0858072,693.0822,120.88471,271.82388,214.44247,403.6873,330.8287
0.085822225,693.04114,120.8118,271.85883,214.4662,403.73962,330.8698
0.085837245,692.99927,120.73854,271.8939,214.48996,403.7923,330.91125
0.08585227,692.95685,120.665,271.92902,214.51369,403.84518,330.9529
0.0858673,692.9137,120.59118,271.9643,214.5375,403.89844,330.99487
0.08588232,692.86993,120.51717,271.99966,214.56126,403.95193,331.03723
0.08589735,692.82556,120.44286,272.03513,214.58516,404.00574,331.07986
0.08591237,692.78046,120.36827,272.07068,214.60904,404.05978,331.12277
0.0859274,692.7346,120.2935,272.10635,214.63297,404.11417,331.16602
0.085942425,692.6883,120.21843,272.14212,214.65686,404.16882,331.20966
0.085957445,692.64124,120.14318,272.17792,214.68083,404.22372,331.25348
0.08597247,692.5936,120.06768,272.21387,214.7048,404.27896,331.29767
0.08598749,692.5454,119.991936,272.24994,214.7288,404.3344,331.34213
0.08600252,692.49646,119.915955,272.28607,214.75288,404.39014,331.38693
0.08601755,692.44696,119.8398,272.32227,214.77696,404.4462,331.432
0.08603257,692.39685,119.76344,272.35864,214.80109,404.50247,331.4774
0.0860476,692.34595,119.68684,272.39502,214.82523,404.559,331.52307
0.08606262,692.2947,119.610054,272.43152,214.84938,404.6158,331.5691
0.086077645,692.2427,119.53312,272.4681,214.87354,404.67288,331.6153
0.08609267,692.18994,119.45596,272.5047,214.8977,404.7302,331.6619
0.08610769,692.1368,119.37865,272.54147,214.92198,404.78778,331.70877
0.08612272,692.083,119.3011,272.57834,214.94626,404.84564,331.75592
0.08613774,692.0286,119.22344,272.61526,214.97058,404.90372,331.8033
0.08615277,691.9736,119.14562,272.6522,214.99489,404.96198,331.85107
0.0861678,691.9181,119.06759,272.6893,215.01924,405.02057,331.89908
0.08618282,691.8619,118.98947,272.72644,215.04361,405.07938,331.94742
0.086197846,691.8051,118.911156,272.76367,215.06802,405.13843,331.99594
0.08621287,691.7479,118.83275,272.80103,215.09245,405.19775,332.04477
0.086227894,691.69,118.7542,272.83838,215.11688,405.25723,332.09396
0.08624292,691.6316,118.675514,272.87585,215.14139,405.31702,332.14334
0.08625794,691.57245,118.59668,272.91336,215.16586,405.37698,332.19308
0.08627297,691.51294,118.51775,272.95096,215.19043,405.4372,332.2431
0.086288,691.45276,118.438736,272.98868,215.21498,405.49765,332.2933
0.08630302,691.3922,118.35957,273.0264,215.23953,405.55832,332.34387
0.086318046,691.33093,118.28036,273.06424,215.26418,405.61917,332.39462
0.086333066,691.2692,118.20094,273.10208,215.2888,405.68027,332.44568
0.086348094,691.2068,118.121506,273.14005,215.31348,405.74164,332.497
0.08636312,691.14404,118.042015,273.17804,215.33817,405.80316,332.54855
0.08637814,691.0806,117.96242,273.2161,215.36288,405.86484,332.6005
0.08639317,691.0168,117.8828,273.2542,215.38763,405.92682,332.65262
0.08640819,690.9524,117.80302,273.29242,215.41237,405.9889,332.70496
0.08642322,690.8875,117.72323,273.3307,215.43713,406.05127,332.75757
0.086438246,690.8221,117.64341,273.36896,215.46196,406.11386,332.81046
0.08645327,690.7562,117.563484,273.40732,215.4868,406.17657,332.8636
0.086468294,690.68976,117.48359,273.44574,215.51164,406.2395,332.917
0.086483315,690.6229,117.40357,273.48425,215.5365,406.30264,332.97067
0.08649834,690.5555,117.32356,273.52277,215.56143,406.36597,333.02457
0.08651337,690.4877,117.24351,273.5613,215.58633,406.42944,333.07864
0.08652839,690.41925,117.16346,273.59998,215.61131,406.4931,333.13306
0.08654342,690.3504,117.08341,273.6386,215.63626,406.55695,333.18762
0.08655845,690.2811,117.00332,273.67734,215.66129,406.62097,333.24252
0.08657347,690.2113,116.92327,273.71613,215.68633,406.6852,333.29764
0.086588494,690.1411,116.843124,273.7549,215.71133,406.74957,333.353
0.086603515,690.07043,116.763084,273.7938,215.7364,406.81415,333.40854
0.08661854,689.9993,116.683044,273.8327,215.76147,406.87885,333.46432
0.08663357,689.92773,116.60301,273.87167,215.7866,406.94373,333.52045
0.08664859,689.8557,116.52298,273.9106,215.81174,407.0088,333.57672
0.08666362,689.7833,116.44299,273.94962,215.83687,407.07394,333.63312
0.08667864,689.71045,116.36305,273.98868,215.86208,407.13928,333.68988
0.08669367,689.637,116.28317,274.02777,215.88725,407.20477,333.74686
0.086708695,689.56335,116.203285,274.06686,215.91246,407.27045,333.804
0.086723715,689.48926,116.123505,274.10608,215.93771,407.33618,333.86133
0.08673874,689.4146,116.04376,274.1453,215.96298,407.4021,333.91898
0.08675376,689.33984,115.96408,274.18448,215.98822,407.46826,333.9768
0.08676879,689.26447,115.884544,274.22375,216.01355,407.5344,334.03476
0.08678382,689.1887,115.80501,274.263,216.03886,407.60077,334.09308
0.08679884,689.1126,115.72552,274.30228,216.0642,407.6672,334.15146
0.08681387,689.03613,115.64617,274.3416,216.08957,407.7338,334.21017
0.08682889,688.9592,115.56693,274.38098,216.11493,407.8005,334.26892
0.086843915,688.88196,115.48774,274.42035,216.14032,407.86743,334.32806
0.08685894,688.80444,115.40869,274.45975,216.16574,407.93436,334.3873
0.08687396,688.72644,115.32974,274.49918,216.19116,408.00143,334.4467
0.08688899,688.6482,115.25094,274.53864,216.21661,408.06866,334.50638
0.08690401,688.56946,115.17224,274.5781,216.24213,408.13593,334.56622
0.08691904,688.4905,115.093636,274.61755,216.26758,408.2033,334.62625
0.08693407,688.41113,115.01517,274.65704,216.29309,408.2708,334.68643
0.08694909,688.33154,114.93685,274.69653,216.31863,408.33844,334.74683
0.086964116,688.2515,114.858734,274.73602,216.34416,408.40613,334.8074
0.08697914,688.1712,114.78067,274.7755,216.3697,408.47397,334.86823
0.08699416,688.0906,114.7028,274.81503,216.39531,408.54187,334.9291
0.08700919,688.0096,114.625114,274.85458,216.42091,408.6098,334.99023
0.08702421,687.92834,114.54758,274.89413,216.44652,408.6779,335.05154
0.08703924,687.8469,114.47024,274.9337,216.47214,408.74603,335.11295
0.08705427,687.765,114.39304,274.97324,216.49779,408.8143,335.1746
0.08706929,687.6829,114.31605,275.01276,216.5234,408.88254,335.23636
0.087084316,687.60065,114.23924,275.05234,216.54909,408.95093,335.29837
0.087099336,687.518,114.16258,275.0919,216.57481,409.0194,335.36053
0.087114364,687.4351,114.08617,275.13144,216.60052,409.0879,335.42276
0.08712939,687.3519,114.00994,275.17096,216.62624,409.15646,335.48523
0.08714441,687.2685,113.93397,275.21048,216.65198,409.22513,335.5478
0.08715944,687.1848,113.85818,275.25003,216.67772,409.2938,335.61063
0.08717446,687.10095,113.782585,275.28958,216.70348,409.36255,335.67352
0.08718949,687.01666,113.70723,275.3291,216.72923,409.4314,335.73654
0.087204516,686.9324,113.63213,275.36862,216.75507,409.50018,335.79974
0.08721954,686.84784,113.55722,275.4081,216.78088,409.5691,335.86313
0.087234564,686.763,113.48259,275.44757,216.80667,409.63806,335.9266
0.087249584,686.6779,113.40822,275.48706,216.83253,409.707,335.99026
0.08726461,686.5927,113.33408,275.5265,216.85837,409.77603,336.054
0.08727964,686.50726,113.26018,275.56595,216.88423,409.8451,336.1179
0.08729466,686.4217,113.18658,275.60538,216.91013,409.91412,336.18182
0.08730969,686.3358,113.11321,275.64474,216.93604,409.98322,336.24603
0.087324716,686.24994,113.04014,275.68414,216.96191,410.0524,336.3103
0.08733974,686.1638,112.96732,275.72354,216.98778,410.1215,336.3747
0.087354764,686.0774,112.894875,275.76288,217.01372,410.19067,336.43918
0.087369785,685.99097,112.822624,275.80215,217.03963,410.25983,336.50385
0.08738481,685.90424,112.75072,275.84146,217.06558,410.329,336.5686
0.08739984,685.81744,112.67904,275.88068,217.09155,410.39822,336.63348
0.08741486,685.73047,112.60772,275.91992,217.11751,410.46738,336.69843
0.08742989,685.6434,112.53673,275.95908,217.14352,410.53656,336.76355
0.08744491,685.5563,112.46602,275.9983,217.16948,410.6058,336.8287
0.08745994,685.46893,112.39561,276.0374,217.1955,410.67496,336.89404
0.087474965,685.3815,112.32559,276.0765,217.22147,410.74423,336.95938
0.087489985,685.2939,112.25585,276.11554,217.24748,410.81332,337.02493
0.08750501,685.2063,112.186455,276.15457,217.2735,410.88248,337.0905
0.08752003,685.1185,112.1174,276.19357,217.29955,410.95166,337.15616
0.08753506,685.0307,112.04868,276.2325,217.3256,411.02078,337.222
0.08755009,684.94275,111.98029,276.27145,217.35167,411.0898,337.28778
0.08756511,684.85474,111.91225,276.31027,217.37769,411.15894,337.35376
0.08758014,684.7666,111.84465,276.34912,217.40376,411.22797,337.4198
0.08759516,684.6785,111.77733,276.38788,217.42982,411.29694,337.4859
0.087610185,684.59033,111.710396,276.4266,217.45593,411.3659,337.55206
0.08762521,684.502,111.6439,276.4653,217.48204,411.43484,337.61835
0.08764023,684.4137,111.5777,276.5039,217.50807,411.50372,337.6847
0.08765526,684.3254,111.51192,276.5425,217.5342,411.57254,337.75107
0.08767028,684.237,111.44653,276.5811,217.56032,411.64136,337.81754
0.08768531,684.14856,111.38154,276.61948,217.58643,411.71008,337.8841
0.08770034,684.0602,111.31692,276.65796,217.6125,411.77875,337.9507
0.08771536,683.9717,111.25269,276.6963,217.63867,411.84744,338.01736
0.087730385,683.88324,111.1889,276.73462,217.66475,411.91595,338.084
0.08774541,683.7948,111.12549,276.77286,217.69089,411.98444,338.15088
0.08776043,683.70636,111.06257,276.8111,217.71704,412.0529,338.21765
0.08777546,683.61786,110.99998,276.84924,217.74318,412.12122,338.28445
0.08779048,683.5294,110.93788,276.8873,217.76935,412.1895,338.35144
0.08780551,683.44104,110.87616,276.92532,217.79547,412.2577,338.41837
0.08782054,683.35266,110.814926,276.9633,217.8216,412.32587,338.48538
0.08783556,683.26434,110.75408,277.00116,217.84775,412.39392,338.55237
0.087850586,683.17615,110.693665,277.03897,217.87395,412.46188,338.61942
0.087865606,683.0879,110.63378,277.0767,217.90005,412.52975,338.68655
0.087880634,682.99976,110.57423,277.1144,217.92625,412.59756,338.7537
0.08789566,682.9116,110.51516,277.152,217.95242,412.66522,338.82083
0.08791068,682.82355,110.456635,277.18954,217.97856,412.73282,338.88803
0.08792571,682.7356,110.39854,277.227,218.00476,412.8003,338.95523
0.08794073,682.6477,110.340866,277.2644,218.03091,412.8677,339.02243
0.08795576,682.55994,110.283676,277.30176,218.0571,412.93497,339.08966
0.087970786,682.4722,110.226974,277.33893,218.08325,413.0021,339.1569
0.087985806,682.38464,110.17076,277.3761,218.1094,413.0691,339.22418
0.088000834,682.2972,110.115074,277.4132,218.13556,413.13608,339.29147
0.088015854,682.2097,110.05976,277.4502,218.16176,413.2029,339.3588
0.08803088,682.1226,110.00504,277.4871,218.18791,413.2696,339.426
0.08804591,682.03546,109.950745,277.524,218.21407,413.33612,339.4933
0.08806093,681.9485,109.89703,277.5607,218.24022,413.4026,339.56058
0.08807596,681.86163,109.843765,277.59738,218.26636,413.46887,339.62787
0.088090986,681.7749,109.79101,277.63397,218.29254,413.53506,339.6951
0.08810601,681.6885,109.73874,277.67047,218.31868,413.60107,339.76242
0.088121034,681.60205,109.68705,277.7069,218.34488,413.667,339.82962
0.088136055,681.5158,109.63584,277.74316,218.371,413.73276,339.89685
0.08815108,681.4298,109.585175,277.7794,218.39719,413.79834,339.96408
0.08816611,681.3439,109.53502,277.81555,218.42332,413.86383,340.03122
0.08818113,681.2583,109.485405,277.8516,218.44946,413.92917,340.0984
0.08819616,681.1728,109.43631,277.88757,218.47559,413.9943,340.1655
0.08821118,681.0876,109.38776,277.92337,218.50172,414.05927,340.2326
0.08822621,681.0025,109.33974,277.95914,218.52785,414.1241,340.2997
0.088241234,680.91766,109.29229,277.9948,218.55396,414.18875,340.36682
0.088256255,680.83295,109.24536,278.03036,218.58005,414.25323,340.43372
0.08827128,680.7486,109.19903,278.0658,218.60617,414.3176,340.50064
0.0882863,680.6645,109.15317,278.10117,218.63231,414.3818,340.56757
0.08830133,680.58044,109.10793,278.1364,218.65842,414.44577,340.63443
0.08831636,680.4968,109.06327,278.1716,218.68451,414.50955,340.70126
0.08833138,680.4134,109.019104,278.20667,218.71054,414.57318,340.76813
0.08834641,680.33026,108.9756,278.2416,218.73663,414.6366,340.83478
0.08836143,680.2473,108.93259,278.27646,218.76273,414.6999,340.90143
0.088376455,680.1646,108.89018,278.31113,218.78874,414.76294,340.96805
0.08839148,680.0823,108.848366,278.3458,218.81483,414.8258,341.0346
0.0884065,680.0002,108.80714,278.3803,218.84087,414.88852,341.10107
0.08842153,679.91846,108.76647,278.4147,218.86688,414.95102,341.1675
0.08843655,679.83685,108.72645,278.44897,218.89294,415.01334,341.23383
0.08845158,679.75574,108.686935,278.48322,218.91895,415.07535,341.30014
0.08846661,679.6748,108.648056,278.51727,218.94493,415.13724,341.36627
0.08848163,679.5942,108.60971,278.5512,218.97096,415.1989,341.43243
0.088496655,679.514,108.57203,278.58502,218.99696,415.26038,341.49847
0.08851168,679.43414,108.53499,278.61877,219.02292,415.3216,341.5644
0.0885267,679.3545,108.49851,278.65234,219.04887,415.3827,341.63028
0.08854173,679.27527,108.462616,278.68582,219.07483,415.44348,341.69598
0.08855675,679.1962,108.42739,278.7192,219.1008,415.50406,341.76175
0.08857178,679.11774,108.39271,278.75244,219.12671,415.56445,341.82733
0.08858681,679.03955,108.358635,278.78555,219.15262,415.6246,341.89285
0.08860183,678.9617,108.32525,278.8186,219.17854,415.6845,341.95822
0.088616855,678.8843,108.29248,278.85144,219.20442,415.74423,342.0236
0.088631876,678.8071,108.26034,278.88416,219.2303,415.80365,342.0887
0.0886469,678.7304,108.228775,278.9168,219.25615,415.86285,342.15375
0.08866193,678.6542,108.19783,278.9493,219.28204,415.92178,342.2188
0.08867695,678.5782,108.16761,278.98166,219.30788,415.98053,342.28366
0.08869198,678.5026,108.13793,279.01398,219.33368,416.03906,342.34842
0.088707,678.42755,108.108955,279.04605,219.3595,416.09732,342.41306
0.08872203,678.3528,108.08062,279.078,219.38531,416.1553,342.47763
0.088737056,678.2785,108.05286,279.1099,219.4111,416.21304,342.542
0.088752076,678.2046,108.025764,279.14157,219.43681,416.27054,342.60626
0.088767104,678.1312,107.9993,279.1732,219.46257,416.32776,342.67038
0.088782124,678.0581,107.97361,279.20465,219.48828,416.38474,342.73447
0.08879715,677.98566,107.94839,279.23596,219.514,416.44147,342.79837
0.08881218,677.91345,107.92394,279.26715,219.53967,416.49792,342.86206
0.0888272,677.84174,107.90012,279.29816,219.56535,416.55414,342.92572
0.08884223,677.77057,107.876976,279.3291,219.59103,416.61,342.98917
0.088857256,677.6999,107.8544,279.35992,219.6167,416.66565,343.05246
0.088872276,677.62964,107.832596,279.3905,219.64229,416.72107,343.1157
0.088887304,677.55975,107.81137,279.42105,219.66791,416.77612,343.17874
0.088902324,677.4905,107.79087,279.4514,219.69347,416.831,343.24158
0.08891735,677.42163,107.77099,279.48163,219.71906,416.8855,343.30432
0.08893238,677.3533,107.751785,279.5117,219.74463,416.93976,343.36688
0.0889474,677.2854,107.73325,279.54163,219.7701,416.99377,343.42935
0.08896243,677.2182,107.71539,279.5714,219.7956,417.04752,343.49164
0.08897745,677.1513,107.69826,279.60104,219.82108,417.10086,343.55374
0.08899248,677.08484,107.68174,279.6306,219.84654,417.15396,343.61566
0.089007504,677.0191,107.6659,279.65997,219.87201,417.20682,343.6774
0.089022525,676.9538,107.650734,279.68912,219.89738,417.2593,343.739
0.08903755,676.88916,107.63629,279.7182,219.92279,417.3116,343.80048
0.08905257,676.82495,107.62246,279.74713,219.94817,417.3635,343.86176
0.0890676,676.7612,107.60936,279.77594,219.9735,417.41516,343.92282
0.08908263,676.6981,107.59693,279.80453,219.99886,417.46646,343.9837
0.08909765,676.63556,107.585175,279.833,220.02415,417.5175,344.0444
0.08911268,676.5736,107.574135,279.8613,220.04944,417.56827,344.10495
0.0891277,676.51215,107.563774,279.8895,220.07466,417.61862,344.16537
0.089142725,676.45123,107.554085,279.9175,220.0999,417.66873,344.22546
