Strain (mm/mm),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
,,,336.07425,283.61075,486.02972,397.77124
,,,336.11377,283.62592,486.11237,397.78595
,,,336.15298,283.64108,486.19443,397.80045
,,,336.19196,283.65613,486.27597,397.8148
,,,336.23065,283.67105,486.357,397.8288
,,,336.269,283.68588,486.4374,397.84265
,,,336.3071,283.70056,486.5172,397.85632
,,,336.34497,283.7152,486.59644,397.8697
,,,336.38248,283.7297,486.67517,397.8829
,,,336.41965,283.74414,486.7533,397.89584
,,,336.45663,283.75845,486.8308,397.90857
,,,336.49332,283.77264,486.90775,397.92114
,,,336.5297,283.78677,486.9842,397.9334
,,,336.56573,283.8008,487.0599,397.94547
,,,336.60147,283.8147,487.13507,397.9573
,,,336.63696,283.82846,487.2096,397.96893
,,,336.67215,283.8422,487.28357,397.98026
,,,336.70703,283.85577,487.35687,397.9914
,,,336.74155,283.8693,487.42957,398.00232
,,,336.77585,283.8827,487.5017,398.01297
,,,336.80978,283.89594,487.57312,398.0234
,,,336.84344,283.90915,487.64398,398.03363
,,,336.87677,283.92224,487.7142,398.04358
,,,336.9098,283.93524,487.78375,398.05334
,,,336.9425,283.94812,487.8527,398.06284
,,,336.97488,283.96088,487.92087,398.0721
,,,337.00705,283.97354,487.9886,398.08115
,,,337.0388,283.9861,488.05554,398.08987
,,,337.07025,283.99866,488.1219,398.09842
,,,337.10138,284.01096,488.18753,398.1067
,,,337.13217,284.02322,488.25256,398.11484
,,,337.16266,284.0354,488.31686,398.12268
,,,337.19284,284.04745,488.38055,398.13022
,,,337.22275,284.05945,488.44354,398.13754
,,,337.25223,284.07135,488.5058,398.14468
,,,337.28143,284.08313,488.56747,398.15152
,,,337.31027,284.0948,488.62842,398.15814
,,,337.3389,284.10635,488.6887,398.1645
,,,337.36703,284.11783,488.74823,398.17056
,,,337.39493,284.12918,488.80707,398.17645
,,,337.4225,284.1405,488.8653,398.18207
,,,337.44974,284.15167,488.9228,398.18747
,,,337.4766,284.16272,488.97955,398.19257
,,,337.5032,284.1737,489.03564,398.19748
,,,337.52942,284.18457,489.09097,398.20206
,,,337.55533,284.19534,489.14566,398.20645
,,,337.58087,284.20605,489.19955,398.21066
,,,337.60608,284.21658,489.25278,398.21448
,,,337.63095,284.2271,489.30524,398.21814
,,,337.65546,284.2375,489.35703,398.22156
,,,337.67966,284.24774,489.40808,398.22464
,,,337.70352,284.2579,489.45837,398.22754
,,,337.72705,284.26804,489.50793,398.23016
,,,337.75018,284.27805,489.5568,398.23254
,,,337.773,284.2879,489.60492,398.23468
,,,337.7955,284.29776,489.65225,398.23648
,,,337.8176,284.30743,489.6989,398.23807
,,,337.83942,284.31708,489.74475,398.23953
,,,337.86084,284.32657,489.7899,398.24063
,,,337.88196,284.33597,489.8343,398.24152
,,,337.90268,284.3453,489.87787,398.24207
,,,337.92307,284.35455,489.92078,398.24246
,,,337.94315,284.36368,489.96286,398.24258
,,,337.96286,284.37268,490.00427,398.24243
,,,337.9822,284.3817,490.0448,398.24203
,,,338.0012,284.39053,490.08466,398.24136
,,,338.01984,284.39926,490.1237,398.24045
,,,338.03815,284.40793,490.162,398.2393
,,,338.05612,284.41653,490.19952,398.2379
,,,338.0737,284.42502,490.23627,398.23618
,,,338.09088,284.43338,490.27225,398.2343
,,,338.10776,284.4417,490.30743,398.23212
,,,338.12433,284.4499,490.3419,398.22964
,,,338.1405,284.458,490.37552,398.227
,,,338.15634,284.46603,490.4084,398.22406
,,,338.1718,284.47394,490.44046,398.2209
,,,338.18692,284.48184,490.47177,398.21738
,,,338.2017,284.48956,490.50223,398.21378
,,,338.2161,284.49725,490.53195,398.20984
,,,338.2301,284.50482,490.5609,398.2056
,,,338.24377,284.5123,490.58902,398.20114
,,,338.25714,284.51974,490.61642,398.1964
,,,338.27008,284.527,490.64294,398.19147
,,,338.28268,284.53424,490.66873,398.18628
,,,338.29498,284.54135,490.6937,398.18082
,,,338.30685,284.54846,490.71783,398.17514
,,,338.3184,284.5554,490.7412,398.16916
,,,338.3296,284.5623,490.76376,398.16296
,,,338.3404,284.56906,490.78555,398.1565
,,,338.3509,284.57578,490.80652,398.14984
,,,338.361,284.58237,490.8267,398.14285
,,,338.37076,284.5889,490.84604,398.13565
,,,338.38013,284.59534,490.86462,398.12823
,,,338.38916,284.60175,490.88235,398.1205
,,,338.3979,284.60803,490.89932,398.11258
,,,338.40622,284.6142,490.91544,398.1044
,,,338.41415,284.6204,490.9308,398.09598
,,,338.42175,284.6264,490.94534,398.0873
,,,338.42902,284.6323,490.9591,398.07837
,,,338.4359,284.63818,490.972,398.0692
,,,338.44244,284.644,490.984,398.05978
,,,338.44864,284.6497,490.99533,398.0502
,,,338.4545,284.65533,491.0058,398.04028
,,,338.45996,284.66092,491.0155,398.03015
,,,338.46503,284.66635,491.02432,398.01984
,,,338.46985,284.67172,491.0324,398.00922
,,,338.4742,284.67703,491.03964,397.99835
,,,338.47827,284.68228,491.04605,397.98724
,,,338.48196,284.68747,491.0517,397.97592
,,,338.4853,284.69257,491.05652,397.96442
,,,338.48834,284.6976,491.06052,397.95258
,,,338.49097,284.70248,491.06375,397.94058
,,,338.49326,284.70734,491.0661,397.9283
,,,338.49518,284.71216,491.0676,397.91586
,,,338.4967,284.71686,491.0684,397.90305
,,,338.498,284.7215,491.06833,397.8901
,,,338.49884,284.726,491.0674,397.877
,,,338.49942,284.7305,491.06583,397.86356
,,,338.4996,284.73495,491.0633,397.8499
,,,338.4994,284.73926,491.06,397.836
,,,338.49887,284.74356,491.056,397.82196
,,,338.49802,284.74774,491.05106,397.80765
,,,338.49683,284.75186,491.0453,397.79312
,,,338.49527,284.75595,491.0388,397.77832
,,,338.4934,284.75992,491.03146,397.76337
,,,338.49118,284.76385,491.02332,397.7481
,,,338.4886,284.76767,491.0144,397.73273
,,,338.48563,284.77148,491.00464,397.7171
,,,338.4824,284.7752,490.99417,397.7012
,,,338.47876,284.77887,490.98282,397.68515
,,,338.4748,284.78244,490.97064,397.6689
,,,338.47055,284.78598,490.9578,397.6524
,,,338.46588,284.78943,490.94406,397.63565
,,,338.46094,284.7928,490.9295,397.61874
,,,338.45566,284.79614,490.91418,397.60162
,,,338.45,284.79938,490.8981,397.58432
,,,338.444,284.8026,490.8812,397.56674
,,,338.43774,284.80573,490.86356,397.549
,,,338.43112,284.8088,490.84503,397.5311
,,,338.42413,284.81183,490.82574,397.51288
,,,338.41684,284.81476,490.80573,397.49457
,,,338.4092,284.81766,490.78485,397.47607
,,,338.40128,284.8205,490.76324,397.45728
,,,338.39297,284.82327,490.7409,397.43835
,,,338.3844,284.826,490.7177,397.41922
,,,338.3755,284.82864,490.6937,397.39984
,,,338.36624,284.83127,490.66904,397.3804
,,,338.3566,284.83383,490.64346,397.36072
,,,338.34674,284.83627,490.61722,397.34082
,,,338.33655,284.83875,490.59015,397.32074
,,,338.32602,284.84113,490.5624,397.30048
,,,338.3152,284.84338,490.53378,397.28003
,,,338.304,284.84567,490.50446,397.25943
,,,338.2925,284.8479,490.4744,397.23862
,,,338.2807,284.85007,490.44348,397.21762
,,,338.26865,284.85217,490.41187,397.19653
,,,338.25626,284.85422,490.37955,397.1751
,,,338.24347,284.85623,490.34637,397.15366
,,,338.23047,284.8582,490.31253,397.13196
,,,338.21716,284.8601,490.27786,397.11014
,,,338.20352,284.86197,490.24255,397.08817
,,,338.1896,284.86377,490.20645,397.066
,,,338.17532,284.8655,490.16962,397.0436
,,,338.16083,284.86728,490.13208,397.02118
,,,338.14603,284.86893,490.0938,396.99847
,,,338.13086,284.87057,490.05472,396.97568
,,,338.11542,284.87213,490.01498,396.9527
,,,338.09973,284.87363,489.9745,396.9296
,,,338.08374,284.8751,489.93326,396.90625
,,,338.06738,284.87662,489.8914,396.8829
,,,338.05084,284.87796,489.84875,396.85934
,,,338.03397,284.87933,489.8054,396.83563
,,,338.0168,284.88068,489.76138,396.81177
,,,337.99936,284.88193,489.71658,396.78775
,,,337.98166,284.88315,489.67108,396.76364
,,,337.96362,284.8844,489.6249,396.73938
,,,337.9454,284.88553,489.5781,396.71497
,,,337.92682,284.88666,489.53052,396.6904
,,,337.908,284.88776,489.48233,396.66574
,,,337.88895,284.88876,489.43338,396.64096
,,,337.86954,284.8898,489.3838,396.61603
,,,337.8499,284.89078,489.3335,396.591
,,,337.83005,284.89172,489.28253,396.56586
,,,337.80988,284.8926,489.23093,396.5406
,,,337.78946,284.8935,489.17868,396.51517
,,,337.76877,284.8943,489.12567,396.48962
,,,337.7479,284.8951,489.07205,396.464
,,,337.72668,284.89584,489.01782,396.43826
,,,337.70517,284.8966,488.96292,396.41248
,,,337.68353,284.8973,488.90732,396.38644
,,,337.66153,284.89798,488.85114,396.36047
,,,337.63934,284.89862,488.79425,396.33432
,,,337.61688,284.89926,488.7368,396.30807
,,,337.5942,284.89984,488.67868,396.28177
,,,337.57135,284.90042,488.61987,396.2553
,,,337.54813,284.90097,488.5606,396.2288
,,,337.52475,284.90146,488.5006,396.20212
,,,337.5011,284.90192,488.44003,396.1755
,,,337.47726,284.90234,488.37875,396.14868
,,,337.45312,284.9028,488.31696,396.12183
,,,337.4288,284.90317,488.25458,396.09485
,,,337.4043,284.90356,488.19153,396.0679
,,,337.37946,284.90396,488.128,396.0408
,,,337.3545,284.90427,488.06375,396.01364
,,,337.32925,284.9046,487.999,395.9864
,,,337.30386,284.9049,487.93365,395.95917
,,,337.27817,284.9052,487.86777,395.9318
,,,337.25235,284.90546,487.8012,395.90433
,,,337.22626,284.90567,487.73422,395.87692
,,,337.20004,284.90588,487.6666,395.84937
,,,337.17352,284.90613,487.59845,395.8218
,,,337.14688,284.90628,487.52972,395.79422
,,,337.12,284.90646,487.46048,395.76657
,,,337.09283,284.90662,487.3907,395.73886
,,,337.0656,284.90677,487.3204,395.71112
,,,337.03815,284.9069,487.24948,395.6833
,,,337.01053,284.907,487.1781,395.6555
,,,336.9827,284.90714,487.10617,395.6276
,,,336.95468,284.90717,487.0338,395.59976
,,,336.92645,284.9073,486.9609,395.5719
,,,336.8981,284.90732,486.88748,395.54395
,,,336.86948,284.90738,486.81354,395.516
,,,336.84073,284.90744,486.73914,395.48804
,,,336.81186,284.90747,486.66425,395.46005
,,,336.78278,284.90753,486.58884,395.43216
,,,336.75348,284.90753,486.51297,395.4041
,,,336.7241,284.90756,486.43665,395.37604
,,,336.69452,284.90756,486.35983,395.3481
,,,336.6648,284.90756,486.2826,395.32007
,,,336.63492,284.90756,486.20486,395.29205
,,,336.60486,284.90756,486.12677,395.2641
,,,336.57468,284.90753,486.04813,395.2361
,,,336.54437,284.90753,485.96912,395.2081
,,,336.51385,284.90753,485.88965,395.1801
,,,336.48325,284.90747,485.80975,395.15222
,,,336.45248,284.90747,485.72946,395.1243
,,,336.42154,284.90744,485.64868,395.09637
,,,336.3905,284.90738,485.5676,395.0685
,,,336.35934,284.9074,485.48608,395.04068
,,,336.32803,284.90735,485.4041,395.01285
,,,336.29663,284.90735,485.3218,394.98508
,,,336.26505,284.90732,485.2391,394.95737
,,,336.2334,284.90735,485.15604,394.92963
,,,336.2016,284.9073,485.07257,394.90204
,,,336.1697,284.90732,484.9888,394.8744
,,,336.1377,284.9073,484.90454,394.84686
,,,336.10556,284.90735,484.8201,394.81937
,,,336.07333,284.90732,484.73517,394.7919
,,,336.04102,284.90735,484.6499,394.76453
,,,336.00854,284.90738,484.56433,394.7373
,,,335.97607,284.90738,484.4785,394.71005
,,,335.94342,284.9074,484.39224,394.6829
,,,335.9107,284.90747,484.30576,394.65582
,,,335.8779,284.90756,484.21893,394.62875
,,,335.84503,284.9076,484.1318,394.60184
,,,335.812,284.90765,484.04434,394.57495
,,,335.77896,284.90778,483.9566,394.54825
,,,335.74582,284.90784,483.86862,394.5216
,,,335.71262,284.90802,483.78036,394.49496
,,,335.67938,284.90805,483.6918,394.4685
,,,335.646,284.9082,483.60294,394.4421
,,,335.6126,284.90842,483.51385,394.4158
,,,335.57916,284.90854,483.42453,394.38968
,,,335.54556,284.90875,483.33493,394.3636
,,,335.51202,284.90897,483.24512,394.33762
,,,335.47836,284.90915,483.1551,394.3118
,,,335.44467,284.9094,483.06482,394.28607
,,,335.41095,284.90967,482.9743,394.26053
,,,335.37714,284.9099,482.8836,394.23505
,,,335.34335,284.91022,482.7927,394.20972
,,,335.30948,284.91052,482.7016,394.18454
,,,335.27557,284.9109,482.6103,394.15945
,,,335.24164,284.91122,482.51877,394.13452
,,,335.20767,284.91153,482.4271,394.10977
,,,335.1737,284.912,482.33533,394.08514
,,,335.13968,284.91235,482.24332,394.06058
,,,335.10565,284.9128,482.15115,394.0363
,,,335.0716,284.91327,482.05884,394.01205
,,,335.03754,284.91376,481.9664,393.98804
,,,335.00342,284.9142,481.8738,393.96426
,,,334.9694,284.9148,481.78107,393.94052
,,,334.9353,284.9153,481.68823,393.91696
,,,334.90128,284.91592,481.59534,393.8937
,,,334.86716,284.91653,481.50226,393.87048
,,,334.83307,284.91714,481.40906,393.84753
,,,334.799,284.9178,481.3158,393.8247
,,,334.76495,284.9185,481.2224,393.80206
,,,334.73096,284.91922,481.12903,393.77966
,,,334.6969,284.91992,481.03555,393.75748
,,,334.6629,284.92072,480.942,393.73535
,,,334.6289,284.92154,480.8483,393.7136
,,,334.59497,284.92236,480.75467,393.692
,,,334.561,284.92325,480.66098,393.67056
,,,334.52716,284.92413,480.5672,393.64932
,,,334.4933,284.92505,480.47342,393.6283
,,,334.45947,284.926,480.3796,393.60757
,,,334.42566,284.927,480.2857,393.58694
,,,334.39194,284.92804,480.19186,393.56665
,,,334.35828,284.9291,480.09802,393.54654
,,,334.32468,284.93018,480.00418,393.52664
,,,334.29108,284.9313,479.91034,393.50702
,,,334.25757,284.93246,479.8166,393.4876
,,,334.22412,284.93365,479.72275,393.4684
,,,334.19073,284.93488,479.62906,393.44952
,,,334.15738,284.93622,479.53537,393.43085
,,,334.1241,284.9375,479.4416,393.41248
,,,334.09094,284.93878,479.34805,393.39423
,,,334.05786,284.9402,479.25443,393.3764
,,,334.02484,284.94162,479.161,393.3587
,,,333.99185,284.94305,479.06763,393.34137
,,,333.95905,284.94458,478.97433,393.32425
,,,333.92627,284.9461,478.8811,393.30743
,,,333.8936,284.94763,478.78796,393.29086
,,,333.86102,284.94928,478.69495,393.27457
,,,333.82852,284.95093,478.60205,393.25854
,,,333.79617,284.95264,478.50925,393.2428
,,,333.7639,284.95438,478.41663,393.22742
,,,333.73172,284.95615,478.32413,393.2123
,,,333.69965,284.95795,478.23178,393.1975
,,,333.66772,284.95978,478.13956,393.18292
,,,333.63586,284.9617,478.04745,393.16873
,,,333.60416,284.96362,477.95554,393.1548
,,,333.57257,284.96564,477.86386,393.1411
,,,333.54114,284.96765,477.7723,393.1279
,,,333.50983,284.96973,477.68094,393.11484
,,,333.47864,284.97183,477.58975,393.10214
,,,333.4476,284.97403,477.49878,393.08987
,,,333.4166,284.97623,477.408,393.07785
,,,333.38586,284.9785,477.31747,393.06616
,,,333.35522,284.98077,477.22717,393.05478
,,,333.3247,284.9831,477.13705,393.04373
,,,333.2944,284.9855,477.04718,393.03305
,,,333.2642,284.98795,476.95764,393.02277
,,,333.23416,284.99042,476.8682,393.01276
,,,333.2043,284.99295,476.7791,393.0031
,,,333.1746,284.9955,476.69034,392.99384
,,,333.14505,284.99817,476.60168,392.98492
,,,333.11563,285.00085,476.5135,392.9763
,,,333.08652,285.00357,476.42545,392.96808
,,,333.05746,285.0063,476.33777,392.96024
,,,333.0286,285.00912,476.25037,392.95273
,,,332.9999,285.012,476.1633,392.94568
,,,332.97144,285.01492,476.07648,392.93896
,,,332.94315,285.01788,475.99002,392.93262
,,,332.915,285.02094,475.90393,392.9266
,,,332.88712,285.02393,475.81818,392.92105
,,,332.85944,285.02707,475.7327,392.9159
,,,332.83185,285.03024,475.6476,392.91107
,,,332.80453,285.03345,475.56293,392.9066
,,,332.77744,285.0367,475.47858,392.90265
,,,332.75052,285.04004,475.3946,392.89905
,,,332.72382,285.04343,475.311,392.89584
,,,332.6973,285.0468,475.22778,392.89307
,,,332.67102,285.0503,475.14493,392.8907
,,,332.64496,285.05386,475.06253,392.8887
,,,332.6191,285.0574,474.98056,392.88712
,,,332.5935,285.061,474.89896,392.88602
,,,332.56818,285.0647,474.8178,392.88538
,,,332.543,285.0684,474.7371,392.88504
,,,332.51804,285.07224,474.6567,392.8852
,,,332.49338,285.07602,474.57684,392.88574
,,,332.4689,285.07993,474.49744,392.88675
,,,332.44467,285.08386,474.41846,392.88818
,,,332.42065,285.08786,474.34,392.8901
,,,332.397,285.0919,474.26196,392.89246
,,,332.3735,285.096,474.18442,392.8953
,,,332.35028,285.10016,474.10736,392.8985
,,,332.32733,285.10434,474.03082,392.9022
,,,332.3046,285.10864,473.9547,392.9063
,,,332.28214,285.11295,473.87912,392.91098
,,,332.25995,285.11734,473.8041,392.91602
,,,332.23798,285.12173,473.72958,392.9216
,,,332.21637,285.12622,473.65555,392.9276
,,,332.19495,285.13074,473.58212,392.93414
,,,332.17386,285.1353,473.50916,392.941
,,,332.153,285.13998,473.43677,392.94846
,,,332.13242,285.14465,473.3649,392.95642
,,,332.11212,285.1494,473.29358,392.9648
,,,332.09213,285.1542,473.22287,392.9737
,,,332.07242,285.15906,473.15274,392.98306
,,,332.05298,285.16394,473.08313,392.99295
,,,332.03384,285.16895,473.01416,393.0033
,,,332.01498,285.17395,472.94577,393.01413
,,,331.99646,285.17902,472.87793,393.02545
,,,331.97815,285.18414,472.81073,393.03732
,,,331.9602,285.18933,472.7441,393.04965
,,,331.94257,285.19455,472.67813,393.06256
,,,331.9252,285.19983,472.61285,393.07596
,,,331.90814,285.20523,472.54807,393.08987
,,,331.8914,285.21063,472.484,393.10425
,,,331.87503,285.21603,472.42053,393.11923
,,,331.8589,285.2216,472.35776,393.1346
,,,331.8431,285.22714,472.29553,393.15067
,,,331.8276,285.23273,472.23404,393.1671
,,,331.81247,285.2384,472.17322,393.1842
,,,331.79767,285.24414,472.11304,393.20178
,,,331.78314,285.24988,472.05356,393.21988
,,,331.76895,285.2557,471.99472,393.23853
,,,331.75516,285.26163,471.9366,393.2577
,,,331.7416,285.26758,471.87924,393.27734
,,,331.72845,285.27353,471.82254,393.29764
,,,331.7156,285.2796,471.76645,393.31842
,,,331.70306,285.2857,471.71118,393.33987
,,,331.6909,285.29184,471.65662,393.36172
,,,331.67914,285.29803,471.60275,393.3842
,,,331.6676,285.30432,471.5496,393.4073
,,,331.65646,285.3106,471.49716,393.43085
,,,331.64572,285.31696,471.4455,393.45502
,,,331.63528,285.32343,471.39456,393.47964
,,,331.6252,285.32983,471.34442,393.50497
,,,331.61548,285.3364,471.29507,393.5308
,,,331.6061,285.34293,471.24637,393.55725
,,,331.5971,285.34958,471.19855,393.58423
,,,331.58847,285.35626,471.15143,393.61176
,,,331.5802,285.363,471.10507,393.63992
,,,331.5723,285.36975,471.0595,393.66867
,,,331.5647,285.37656,471.01474,393.69797
,,,331.5576,285.38348,470.9708,393.7278
,,,331.55072,285.39038,470.92767,393.75827
,,,331.54428,285.39737,470.88528,393.78934
,,,331.53824,285.4044,470.84372,393.82095
,,,331.53253,285.41147,470.803,393.8532
,,,331.52722,285.41864,470.76306,393.88605
,,,331.5223,285.42575,470.72397,393.91943
,,,331.51776,285.433,470.68573,393.95346
,,,331.51358,285.44028,470.6483,393.9881
,,,331.50983,285.44763,470.6117,394.02335
,,,331.5064,285.45505,470.576,394.05917
,,,331.5034,285.46243,470.54108,394.09558
,,,331.50076,285.46988,470.507,394.13266
,,,331.49847,285.47742,470.47385,394.1703
,,,331.49664,285.48502,470.44144,394.20862
,,,331.4952,285.49258,470.41003,394.24744
,,,331.49414,285.50024,470.37943,394.2869
,,,331.49353,285.50797,470.34976,394.32703
,,,331.49326,285.51572,470.32092,394.36774
,,,331.49338,285.52353,470.2929,394.4091
,,,331.49393,285.5313,470.26587,394.45102
,,,331.4949,285.53925,470.2397,394.49365
,,,331.4962,285.54718,470.2144,394.53687
,,,331.49796,285.55515,470.19006,394.58066
,,,331.50012,285.56317,470.1666,394.62518
,,,331.50272,285.57123,470.144,394.67026
,,,331.50568,285.5793,470.1224,394.71603
,,,331.50903,285.58746,470.10162,394.76233
,,,331.51282,285.59564,470.0818,394.80936
,,,331.51706,285.60388,470.06296,394.85696
,,,331.52167,285.6122,470.04492,394.9052
,,,331.52667,285.6205,470.02798,394.95413
,,,331.53217,285.62885,470.0119,395.00375
,,,331.538,285.63727,469.9967,395.05392
,,,331.54425,285.64566,469.9825,395.10468
,,,331.55093,285.65417,469.96924,395.15622
,,,331.55814,285.66266,469.95694,395.2083
,,,331.56564,285.67123,469.9456,395.26105
,,,331.5736,285.67978,469.93518,395.31445
,,,331.58194,285.68845,469.9257,395.36856
,,,331.59082,285.6971,469.9173,395.42325
,,,331.60004,285.7058,469.90973,395.4786
,,,331.60968,285.71454,469.9032,395.5346
,,,331.61978,285.72333,469.8976,395.59125
,,,331.6303,285.73212,469.8931,395.64862
,,,331.6412,285.74097,469.8894,395.7065
,,,331.65253,285.74988,469.88678,395.76514
,,,331.66437,285.75876,469.88513,395.82446
,,,331.6766,285.76767,469.88446,395.88443
,,,331.68927,285.77667,469.88483,395.945
,,,331.70236,285.7857,469.88614,396.0062
,,,331.71585,285.7947,469.88846,396.06818
,,,331.72983,285.8038,469.89175,396.1308
,,,331.74423,285.8129,469.8961,396.19397
,,,331.75897,285.822,469.9014,396.25787
,,,331.77426,285.8312,469.90775,396.32248
,,,331.78998,285.8404,469.91507,396.38776
,,,331.8061,285.84958,469.9234,396.45364
,,,331.8226,285.85886,469.93274,396.5202
,,,331.8396,285.86813,469.94315,396.5874
,,,331.8571,285.8774,469.95447,396.65536
,,,331.87497,285.88672,469.96692,396.72394
,,,331.89322,285.89606,469.9803,396.79312
,,,331.912,285.9054,469.99472,396.86298
,,,331.93118,285.91483,470.0102,396.93353
,,,331.95078,285.92426,470.02673,397.0048
,,,331.97086,285.9337,470.04425,397.07675
,,,331.99133,285.94315,470.06277,397.1493
,,,332.01224,285.9526,470.08243,397.22253
,,,332.0336,285.96213,470.103,397.29648
,,,332.05545,285.97168,470.12466,397.3711
,,,332.0776,285.9812,470.14737,397.44635
,,,332.10037,285.99078,470.17105,397.52228
,,,332.12347,286.00034,470.19583,397.59888
,,,332.14706,286.00998,470.22165,397.67618
,,,332.17102,286.01953,470.2484,397.7541
,,,332.1955,286.0292,470.27637,397.83273
,,,332.2204,286.03888,470.3053,397.91202
,,,332.24564,286.04852,470.33524,397.992
,,,332.27142,286.05817,470.36624,398.07263
,,,332.2976,286.06784,470.39835,398.1539
,,,332.32428,286.07755,470.43146,398.2359
,,,332.35132,286.08725,470.4656,398.3186
,,,332.3788,286.097,470.50082,398.40192
,,,332.40683,286.10678,470.53702,398.48584
,,,332.4352,286.11646,470.5743,398.5706
,,,332.46402,286.12622,470.6127,398.6559
,,,332.49323,286.136,470.6521,398.7419
,,,332.52298,286.14575,470.6925,398.82858
,,,332.5531,286.1555,470.73404,398.91595
,,,332.58368,286.1653,470.77664,399.00397
,,,332.61465,286.17505,470.8202,399.09268
,,,332.6461,286.18484,470.8649,399.18213
,,,332.67792,286.19467,470.91058,399.27216
,,,332.71024,286.20447,470.95737,399.36282
,,,332.74298,286.21423,471.0052,399.45416
,,,332.77618,286.22406,471.05402,399.54623
,,,332.80975,286.23386,471.1039,399.63892
,,,332.84378,286.2436,471.15488,399.73233
,,,332.8782,286.25345,471.20694,399.8264
,,,332.91312,286.2632,471.25998,399.92108
,,,332.94843,286.27304,471.31412,400.01648
,,,332.98416,286.2828,471.36926,400.11255
,,,333.02036,286.2926,471.42545,400.2092
,,,333.05695,286.30237,471.4828,400.30658
,,,333.09396,286.3121,471.54102,400.40463
,,,333.13138,286.3219,471.6004,400.50327
,,,333.16928,286.33163,471.66083,400.60266
,,,333.20755,286.3414,471.72226,400.70267
,,,333.24625,286.35117,471.78473,400.8033
,,,333.2854,286.36087,471.8483,400.90463
,,,333.3249,286.37057,471.91284,401.00662
,,,333.36487,286.38025,471.97845,401.10928
,,,333.4053,286.38995,472.0451,401.21252
,,,333.4461,286.39963,472.1128,401.31653
,,,333.4873,286.40927,472.18152,401.42114
,,,333.52893,286.41888,472.25122,401.52637
,,,333.57098,286.42856,472.32208,401.63226
,,,333.61343,286.43814,472.3939,401.73877
,,,333.65634,286.44778,472.46677,401.846
,,,333.69955,286.45734,472.54062,401.95386
,,,333.7433,286.4669,472.61554,402.06232
,,,333.78738,286.4764,472.69147,402.17148
,,,333.83188,286.4859,472.7684,402.28122
,,,333.8768,286.4954,472.84637,402.39163
,,,333.9221,286.50485,472.9254,402.50275
,,,333.9678,286.51434,473.0054,402.61447
,,,334.0139,286.5237,473.08646,402.7267
,,,334.06036,286.53308,473.1685,402.8397
,,,334.10727,286.54248,473.25156,402.9533
,,,334.15454,286.5518,473.3356,403.0675
,,,334.20227,286.5611,473.42065,403.18243
,,,334.25034,286.57037,473.50674,403.29785
,,,334.2988,286.5796,473.59375,403.41397
,,,334.34763,286.5888,473.68185,403.53073
,,,334.3969,286.59796,473.77094,403.6481
,,,334.4465,286.60712,473.86093,403.76605
,,,334.4965,286.6162,473.952,403.88474
,,,334.54694,286.62524,474.04398,404.00394
,,,334.5977,286.63428,474.13702,404.12384
,,,334.64883,286.64325,474.231,404.24423
,,,334.70038,286.65222,474.32596,404.36533
,,,334.75226,286.66113,474.4219,404.4869
,,,334.80453,286.66998,474.51883,404.6093
,,,334.85715,286.67883,474.61676,404.73218
,,,334.91022,286.6876,474.71558,404.8557
,,,334.96356,286.69635,474.81537,404.97977
,,,335.01733,286.70505,474.91608,405.10443
,,,335.0714,286.71362,475.01782,405.2298
,,,335.12592,286.72226,475.12054,405.35565
,,,335.1807,286.73083,475.22415,405.48212
,,,335.23584,286.73935,475.32867,405.60922
,,,335.29138,286.74777,475.43417,405.73688
,,,335.3473,286.75613,475.54065,405.86514
,,,335.40356,286.7645,475.64795,405.994
,,,335.4601,286.7728,475.7563,406.1234
,,,335.5171,286.78104,475.86545,406.25342
,,,335.57434,286.78928,475.9756,406.38397
,,,335.63196,286.79736,476.08664,406.5151
,,,335.68988,286.80542,476.1986,406.6469
,,,335.74817,286.81345,476.3115,406.77917
,,,335.8068,286.82138,476.4253,406.912
,,,335.86578,286.82928,476.5399,407.0454
,,,335.92505,286.83713,476.6555,407.17944
,,,335.98465,286.84485,476.7719,407.314
,,,336.04462,286.85257,476.88925,407.4491
,,,336.10483,286.86026,477.00748,407.5847
,,,336.16544,286.8678,477.12653,407.72098
,,,336.22632,286.8753,477.2465,407.8577
,,,336.28754,286.88275,477.36734,407.99496
,,,336.34906,286.8901,477.48904,408.13284
,,,336.41086,286.89743,477.61154,408.27124
,,,336.473,286.90466,477.73495,408.41013
,,,336.53546,286.91177,477.8592,408.5496
,,,336.59818,286.9189,477.98428,408.68958
,,,336.66122,286.92587,478.11014,408.8301
,,,336.72455,286.93283,478.23694,408.97113
,,,336.78818,286.9397,478.36453,409.11267
,,,336.85208,286.94644,478.4929,409.25476
,,,336.91635,286.9532,478.6221,409.3973
,,,336.9808,286.9598,478.7521,409.5405
,,,337.04556,286.96634,478.8829,409.68405
,,,337.11063,286.9728,479.01453,409.82825
,,,337.17596,286.97922,479.1469,409.97284
,,,337.24155,286.98547,479.28006,410.11792
,,,337.3074,286.99167,479.41403,410.26355
,,,337.37357,286.9978,479.5488,410.40967
,,,337.43994,287.00385,479.68433,410.55624
,,,337.50665,287.00977,479.82056,410.7034
,,,337.57358,287.01566,479.95755,410.85092
