Time (ms),SS316 Alloy True Strain 1W,SS316 Alloy True Strain 3W,Al 356 Alloy True Strain 1W,Al 356 Alloy True Strain 3W,SS 316 - Al 356 Composite True Strain 1W,SS 316 - Al 356 Composite True Strain 3W
0.078309774,-0.10638239,0.054917745,-0.05245108,0.059706375,-0.061647333,0.07126312
0.078324795,-0.106405854,0.054931473,-0.05246669,0.05972308,-0.061664034,0.07128188
0.07833982,-0.10642934,0.054945137,-0.052482303,0.05973972,-0.061680842,0.07130069
0.07835485,-0.10645279,0.054958798,-0.05249791,0.059756428,-0.06169755,0.07131945
0.07836987,-0.10647627,0.054972526,-0.05251352,0.059773065,-0.06171436,0.07133821
0.0783849,-0.10649965,0.054986198,-0.05252902,0.05978977,-0.061731055,0.07135703
0.07839992,-0.106523104,0.054999862,-0.052544624,0.059806414,-0.06174787,0.07137578
0.07841495,-0.10654658,0.055013586,-0.052560233,0.059823122,-0.06176456,0.07139454
0.078429975,-0.10657005,0.055027254,-0.05257584,0.059839763,-0.061781373,0.07141336
0.078444995,-0.10659341,0.055040922,-0.05259134,0.05985647,-0.061798077,0.07143211
0.07846002,-0.10661688,0.055054653,-0.052606944,0.05987311,-0.061814886,0.071450874
0.07847505,-0.10664033,0.055068314,-0.052622553,0.059889756,-0.06183158,0.071469694
0.07849007,-0.10666369,0.05508204,-0.052638046,0.059906397,-0.06184839,0.071488455
0.0785051,-0.106687166,0.05509571,-0.052653655,0.05992311,-0.061865088,0.071507275
0.07852012,-0.10671063,0.055109378,-0.052669264,0.05993975,-0.061881896,0.071526036
0.07853515,-0.106733985,0.05512311,-0.052684754,0.059956398,-0.061898597,0.071544796
0.078550175,-0.106757455,0.055136774,-0.052700363,0.059973102,-0.06191541,0.07156362
0.078565195,-0.1067809,0.055150446,-0.052715965,0.05998975,-0.061932098,0.07158238
0.07858022,-0.106804274,0.055164173,-0.05273146,0.060006395,-0.0619489,0.07160114
0.07859524,-0.10682772,0.05517784,-0.052747063,0.06002304,-0.0619656,0.071619965
0.07861027,-0.10685109,0.055191573,-0.05276267,0.060039684,-0.0619824,0.07163872
0.0786253,-0.10687454,0.05520524,-0.05277816,0.060056392,-0.061999105,0.07165755
0.07864032,-0.1068979,0.055218972,-0.052793767,0.06007304,-0.062015906,0.071676314
0.07865535,-0.10692135,0.055232644,-0.052809257,0.06008969,-0.062032603,0.07169514
0.07867037,-0.10694471,0.05524637,-0.052824866,0.060106333,-0.062049404,0.0717139
0.078685395,-0.10696817,0.055260044,-0.052840352,0.06012298,-0.06206621,0.07173273
0.07870042,-0.10699152,0.05527377,-0.052855965,0.06013963,-0.0620829,0.07175149
0.07871544,-0.107014865,0.05528744,-0.052871447,0.060156275,-0.062099706,0.07177031
0.07873047,-0.10703833,0.05530118,-0.05288706,0.06017293,-0.0621164,0.07178908
0.07874549,-0.10706167,0.055314843,-0.052902658,0.06018957,-0.062133204,0.07180791
0.07876052,-0.107085034,0.05532852,-0.052918147,0.06020622,-0.06215001,0.071826674
0.07877555,-0.107108474,0.055342246,-0.052933645,0.060222868,-0.0621667,0.0718455
0.07879057,-0.10713183,0.055355918,-0.052949242,0.06023952,-0.06218351,0.07186426
0.078805596,-0.107155174,0.055369653,-0.05296473,0.06025617,-0.062200196,0.0718831
0.07882062,-0.10717852,0.055383325,-0.052980334,0.060272824,-0.062217,0.071901925
0.078835644,-0.10720197,0.055397056,-0.05299582,0.06028947,-0.062233802,0.07192069
0.07885067,-0.10722532,0.055410724,-0.053011425,0.060306117,-0.06225049,0.07193953
0.07886569,-0.107248664,0.05542446,-0.05302691,0.060322765,-0.062267292,0.071958356
0.07888072,-0.107272,0.055438135,-0.053042512,0.06033942,-0.062284097,0.07197712
0.07889575,-0.10729535,0.055451866,-0.053058,0.06035607,-0.062300786,0.07199595
0.07891077,-0.10731869,0.05546554,-0.053073492,0.06037266,-0.062317587,0.07201472
0.078925796,-0.10734204,0.055479277,-0.05308909,0.060389314,-0.06233439,0.072033554
0.078940816,-0.10736538,0.05549295,-0.053104576,0.060405962,-0.062351078,0.07205239
0.078955844,-0.10738873,0.05550668,-0.053120174,0.060422614,-0.062367875,0.072071224
0.07897087,-0.10741207,0.055520352,-0.053135663,0.060439266,-0.062384684,0.07208999
0.07898589,-0.107435405,0.055534024,-0.053151146,0.06045592,-0.062401358,0.07210882
0.07900092,-0.107458755,0.055547766,-0.05316675,0.06047251,-0.062418163,0.07212766
0.07901594,-0.107482076,0.05556144,-0.053182237,0.060489163,-0.062434968,0.0721465
0.07903097,-0.107505426,0.055575177,-0.053197723,0.06050582,-0.06245176,0.07216526
0.079045996,-0.10752877,0.05558885,-0.053213205,0.06052241,-0.06246845,0.07218409
0.07906102,-0.1075521,0.05560258,-0.0532288,0.060539063,-0.062485244,0.072202936
0.079076044,-0.10757544,0.05561626,-0.05324429,0.06055572,-0.06250204,0.07222177
0.079091065,-0.10759867,0.05562999,-0.05325977,0.06057237,-0.06251884,0.07224061
0.07910609,-0.107622,0.05564367,-0.053275373,0.060588967,-0.06253564,0.07225944
0.07912112,-0.10764534,0.055657405,-0.053290855,0.06060562,-0.062552325,0.07227828
0.07913614,-0.107668675,0.055671077,-0.05330634,0.06062227,-0.06256913,0.07229712
0.07915117,-0.10769201,0.055684816,-0.053321823,0.060638864,-0.06258593,0.07231596
0.07916619,-0.107715234,0.05569849,-0.053337306,0.060655527,-0.06260271,0.072334796
0.07918122,-0.10773856,0.05571223,-0.053352907,0.06067212,-0.06261951,0.07235363
0.079196244,-0.1077619,0.05572591,-0.053368386,0.06068877,-0.06263631,0.072372474
0.079211265,-0.10778512,0.05573958,-0.05338387,0.060705367,-0.06265298,0.07239132
0.07922629,-0.10780846,0.055753324,-0.05339935,0.06072202,-0.062669784,0.07241015
0.07924132,-0.10783167,0.055766996,-0.053414833,0.06073868,-0.06268658,0.072428994
0.07925634,-0.10785501,0.055780735,-0.05343043,0.06075528,-0.06270337,0.07244784
0.07927137,-0.10787824,0.055794414,-0.05344591,0.060771935,-0.06272017,0.07246667
0.07928639,-0.10790158,0.055808093,-0.05346139,0.06078853,-0.06273696,0.072485514
0.07930142,-0.1079248,0.05582183,-0.053476874,0.060805187,-0.06275376,0.07250436
0.079316445,-0.107948124,0.055835504,-0.053492352,0.060821783,-0.06277055,0.0725232
0.079331465,-0.10797134,0.055849247,-0.053507842,0.060838442,-0.06278735,0.07254209
0.07934649,-0.107994564,0.05586292,-0.053523313,0.060855042,-0.06280414,0.07256094
0.07936151,-0.10801789,0.055876598,-0.053538796,0.060871635,-0.06282093,0.072579786
0.07937654,-0.10804111,0.055890344,-0.053554274,0.060888298,-0.06283773,0.07259863
0.07939157,-0.108064435,0.05590402,-0.05356987,0.060904898,-0.06285451,0.07261754
0.07940659,-0.10808765,0.0559177,-0.05358535,0.06092155,-0.06287119,0.07263637
0.07942162,-0.108110875,0.055931438,-0.05360083,0.06093815,-0.0628881,0.07265522
0.07943664,-0.10813409,0.055945117,-0.053616308,0.06095475,-0.06290489,0.07267407
0.079451665,-0.10815731,0.055958796,-0.053631786,0.06097141,-0.06292169,0.072692975
0.07946669,-0.108180635,0.055972476,-0.053647265,0.06098801,-0.06293847,0.07271182
0.07948171,-0.10820384,0.055986214,-0.053662743,0.06100461,-0.062955275,0.072730735
0.07949674,-0.10822706,0.055999894,-0.05367822,0.061021272,-0.062972054,0.07274958
0.07951176,-0.10825027,0.05601357,-0.0536937,0.061037865,-0.06298885,0.07276849
0.07952679,-0.10827349,0.056027252,-0.053709175,0.06105453,-0.06300563,0.07278734
0.07954182,-0.1082967,0.056040995,-0.053724654,0.06107113,-0.06302243,0.07280625
0.07955684,-0.108319916,0.056054674,-0.053740136,0.061087735,-0.063039206,0.07282509
0.079571865,-0.10834313,0.056068353,-0.05375561,0.061104335,-0.06305601,0.072844006
0.079586886,-0.10836634,0.056082033,-0.053771086,0.06112093,-0.063072905,0.07286292
0.07960191,-0.10838954,0.056095716,-0.05378657,0.061137598,-0.06308969,0.07288177
0.07961694,-0.108412765,0.056109462,-0.05380204,0.061154194,-0.06310648,0.07290068
0.07963196,-0.10843586,0.05612314,-0.053817403,0.0611708,-0.06312326,0.07291959
0.07964699,-0.10845908,0.056136824,-0.05383288,0.06118746,-0.06314006,0.07293844
0.07966202,-0.10848227,0.056150507,-0.053848352,0.061204065,-0.063156836,0.07295735
0.07967704,-0.108505495,0.056164183,-0.05386383,0.061220665,-0.06317373,0.07297627
0.079692066,-0.108528696,0.056177862,-0.053879302,0.061237272,-0.06319053,0.07299512
0.079707086,-0.1085518,0.05619155,-0.05389478,0.06125387,-0.06320732,0.073014036
0.079722114,-0.10857501,0.05620529,-0.053910255,0.06127048,-0.06322421,0.07303295
0.07973714,-0.10859822,0.056218974,-0.05392573,0.06128708,-0.06324099,0.07305187
0.07975216,-0.10862132,0.056232654,-0.053941205,0.06130375,-0.063257776,0.07307079
0.07976719,-0.10864452,0.05624634,-0.053956565,0.06132035,-0.06327456,0.0730897
0.07978221,-0.108667724,0.056260023,-0.053972036,0.061336953,-0.06329145,0.07310862
0.07979724,-0.10869083,0.056273706,-0.05398751,0.061353557,-0.063308254,0.07312747
0.079812266,-0.10871402,0.05628739,-0.054002985,0.061370164,-0.06332504,0.073146455
0.07982729,-0.10873712,0.05630101,-0.05401846,0.061386768,-0.06334193,0.07316537
0.079842314,-0.10876031,0.056314692,-0.05403393,0.061403368,-0.06335871,0.07318429
0.079857334,-0.10878342,0.056328375,-0.054049287,0.06141998,-0.063375495,0.073203206
0.07987236,-0.108806625,0.05634206,-0.05406476,0.06143658,-0.063392386,0.07322212
0.07988739,-0.108829714,0.056355745,-0.054080233,0.06145319,-0.06340917,0.07324105
0.07990241,-0.10885281,0.056369428,-0.054095708,0.061469797,-0.06342607,0.073259965
0.07991744,-0.108876005,0.05638311,-0.054111067,0.0614864,-0.06344285,0.07327889
0.07993246,-0.1088991,0.056396734,-0.054126535,0.06150301,-0.063459635,0.07329787
0.07994749,-0.1089222,0.05641042,-0.05414201,0.06151962,-0.063476525,0.07331679
0.079962514,-0.10894529,0.0564241,-0.054157477,0.061536223,-0.063493416,0.07333571
0.079977535,-0.1089685,0.05643779,-0.05417283,0.061552834,-0.0635102,0.07335463
0.07999256,-0.10899158,0.05645147,-0.054188307,0.061569437,-0.06352698,0.07337362
0.08000759,-0.10901467,0.056465093,-0.05420377,0.061586052,-0.06354388,0.07339254
0.08002261,-0.10903775,0.05647878,-0.054219138,0.061602656,-0.06356077,0.073411524
0.08003764,-0.109060846,0.056492466,-0.054234605,0.061619263,-0.06357755,0.073430456
0.08005266,-0.10908393,0.056506086,-0.05425007,0.061635878,-0.06359444,0.07344944
0.08006769,-0.10910701,0.056519773,-0.054265425,0.06165248,-0.06361122,0.073468365
0.080082715,-0.109130114,0.05653346,-0.054280896,0.061669096,-0.06362811,0.07348735
0.080097735,-0.10915318,0.056547087,-0.054296363,0.0616857,-0.06364488,0.07350628
0.08011276,-0.10917627,0.05656077,-0.05431172,0.06170231,-0.063661784,0.073525265
0.08012778,-0.109199375,0.056574397,-0.054327186,0.061718926,-0.063678674,0.07354419
0.08014281,-0.10922245,0.056588084,-0.05434266,0.061735537,-0.063695446,0.07356317
0.08015784,-0.10924554,0.056601707,-0.054358013,0.06175208,-0.063712336,0.073582165
0.08017286,-0.10926861,0.056615397,-0.05437348,0.061768696,-0.06372923,0.07360109
0.08018789,-0.10929159,0.05662902,-0.054388948,0.061785307,-0.063746005,0.07362008
0.08020291,-0.10931468,0.056642704,-0.0544043,0.061801918,-0.06376289,0.07363908
0.080217935,-0.10933776,0.056656335,-0.054419763,0.06181853,-0.06377978,0.073658064
0.08023296,-0.109360844,0.05666996,-0.054435115,0.061835144,-0.06379667,0.07367706
0.08024798,-0.10938382,0.05668365,-0.054450594,0.06185169,-0.06381345,0.07369599
0.08026301,-0.1094069,0.05669727,-0.05446606,0.061868303,-0.06383033,0.07371498
0.08027803,-0.10942997,0.056710895,-0.05448141,0.061884917,-0.06384722,0.07373397
0.08029306,-0.10945295,0.056724586,-0.054496877,0.061901532,-0.063864104,0.07375296
0.08030809,-0.10947603,0.05673821,-0.05451223,0.061918143,-0.06388099,0.07377195
0.08032311,-0.10949901,0.05675184,-0.054527685,0.06193469,-0.063897885,0.07379095
0.080338135,-0.10952208,0.056765467,-0.05454304,0.06195131,-0.06391466,0.073809944
0.080353156,-0.10954505,0.05677909,-0.054558508,0.061967924,-0.06393154,0.073828936
0.08036818,-0.109568134,0.05679272,-0.054573856,0.06198454,-0.06394843,0.07384794
0.08038321,-0.1095911,0.05680634,-0.054589324,0.062001154,-0.063965306,0.07386699
0.08039823,-0.10961407,0.05681997,-0.054604676,0.062017705,-0.063982196,0.073886
0.08041326,-0.109637156,0.056833662,-0.054620136,0.062034316,-0.06399908,0.07390499
0.08042829,-0.10966011,0.056847293,-0.054635484,0.062050935,-0.06401596,0.07392398
0.08044331,-0.10968308,0.056860853,-0.05465095,0.06206749,-0.06403285,0.07394305
0.080458336,-0.10970615,0.056874484,-0.0546663,0.062084112,-0.064049736,0.07396205
0.080473356,-0.10972912,0.056888115,-0.05468165,0.062100723,-0.06406661,0.07398104
0.080488384,-0.109752096,0.056901738,-0.05469712,0.06211728,-0.06408351,0.0740001
0.08050341,-0.10977506,0.05691537,-0.054712463,0.062133897,-0.064100385,0.0740191
0.08051843,-0.10979802,0.056929,-0.05472793,0.062150516,-0.06411727,0.074038096
0.08053346,-0.10982099,0.056942623,-0.054743275,0.06216707,-0.06413414,0.07405717
0.08054848,-0.109843954,0.056956187,-0.054758735,0.062183686,-0.06415103,0.07407623
0.08056351,-0.10986691,0.056969825,-0.05477408,0.0622003,-0.06416792,0.07409523
0.080578536,-0.10988988,0.056983452,-0.054789435,0.06221686,-0.06418479,0.07411429
0.080593556,-0.10991285,0.056997016,-0.054804895,0.062233474,-0.06420179,0.07413329
0.080608584,-0.109935805,0.057010643,-0.054820243,0.062250096,-0.06421867,0.07415235
0.080623604,-0.10995875,0.05702428,-0.054835595,0.062266655,-0.06423555,0.07417136
0.08063863,-0.10998173,0.057037845,-0.054851044,0.062283274,-0.06425243,0.07419042
0.08065366,-0.110004686,0.05705148,-0.054866396,0.06229983,-0.06426931,0.07420949
0.08066868,-0.11002764,0.057065044,-0.054881737,0.062316447,-0.064286195,0.074228555
0.08068371,-0.11005049,0.05707867,-0.0548972,0.062333073,-0.06430319,0.07424762
0.08069873,-0.11007346,0.05709224,-0.054912556,0.062349625,-0.064320065,0.07426669
0.08071376,-0.11009642,0.057105873,-0.054927886,0.06236625,-0.06433694,0.07428575
0.080728784,-0.110119365,0.05711944,-0.05494335,0.062382806,-0.064353816,0.07430476
0.080743805,-0.11014221,0.05713301,-0.054958705,0.062399432,-0.06437081,0.07432383
0.08075883,-0.11016518,0.057146642,-0.05497404,0.06241605,-0.06438768,0.0743429
0.08077386,-0.110188015,0.057160206,-0.054989498,0.06243261,-0.06440456,0.074361965
0.08078888,-0.11021098,0.057173777,-0.05500485,0.062449235,-0.06442156,0.07438104
0.08080391,-0.11023393,0.05718735,-0.055020187,0.062465794,-0.06443843,0.07440017
0.08081893,-0.110256776,0.05720098,-0.055035535,0.062482413,-0.06445531,0.07441924
0.08083396,-0.11027964,0.05721455,-0.055050995,0.06249898,-0.0644723,0.07443831
0.080848984,-0.11030258,0.057228114,-0.055066336,0.0625156,-0.06448917,0.07445738
0.080864005,-0.11032543,0.05724169,-0.05508168,0.062532164,-0.064506166,0.07447645
0.08087903,-0.11034838,0.057255257,-0.05509703,0.06254879,-0.06452304,0.07449559
0.08089405,-0.11037123,0.057268832,-0.055112477,0.06256535,-0.06454003,0.07451466
0.08090908,-0.11039406,0.0572824,-0.055127822,0.06258197,-0.064556904,0.07453374
0.08092411,-0.11041702,0.05729597,-0.055143163,0.062598534,-0.06457389,0.07455287
0.08093913,-0.110439874,0.05730954,-0.055158515,0.062615156,-0.06459077,0.074571945
0.08095416,-0.1104627,0.057323053,-0.055173844,0.06263172,-0.064607754,0.07459102
0.08096918,-0.11048557,0.057336617,-0.055189192,0.06264835,-0.06462462,0.07461015
0.080984205,-0.11050839,0.05735019,-0.05520464,0.06266491,-0.06464161,0.07462929
0.08099923,-0.11053134,0.057363763,-0.05521999,0.06268153,-0.064658485,0.074648365
0.08101425,-0.110554196,0.05737727,-0.055235326,0.0626981,-0.06467547,0.074667506
0.08102928,-0.110577025,0.057390846,-0.05525067,0.062714726,-0.06469245,0.07468658
0.0810443,-0.11059987,0.05740435,-0.055266008,0.06273129,-0.06470933,0.07470572
0.08105933,-0.1106227,0.057417925,-0.055281352,0.06274785,-0.06472631,0.07472486
0.08107436,-0.11064555,0.057431497,-0.055296805,0.06276448,-0.06474318,0.074744
0.08108938,-0.11066838,0.057445005,-0.05531214,0.06278104,-0.06476016,0.074763075
0.081104405,-0.11069112,0.057458516,-0.05532749,0.06279767,-0.06477715,0.074782215
0.081119426,-0.110713944,0.057472087,-0.05534283,0.06281424,-0.06479413,0.07480136
0.08113445,-0.11073679,0.0574856,-0.05535816,0.062830806,-0.064811006,0.0748205
0.08114948,-0.11075962,0.057499174,-0.055373505,0.062847435,-0.06482799,0.074839644
0.0811645,-0.11078245,0.05751268,-0.05538885,0.062864,-0.064844966,0.074858785
0.08117953,-0.1108052,0.057526194,-0.055404183,0.06288063,-0.06486195,0.07487793
0.08119456,-0.11082801,0.05753971,-0.05541952,0.0628972,-0.06487883,0.07489707
0.08120958,-0.110850856,0.057553213,-0.05543486,0.06291376,-0.0648958,0.07491622
0.081224605,-0.11087369,0.05756679,-0.055450197,0.06293039,-0.06491279,0.07493536
0.081239626,-0.110896416,0.0575803,-0.055465538,0.06294697,-0.06492976,0.07495451
0.08125465,-0.11091925,0.05759381,-0.055480987,0.06296359,-0.06494675,0.07497365
0.08126968,-0.11094198,0.057607323,-0.055496316,0.06298016,-0.06496372,0.074992865
0.0812847,-0.11096481,0.05762077,-0.055511653,0.06299673,-0.0649807,0.075012006
0.08129973,-0.110987544,0.057634283,-0.055526994,0.06301329,-0.06499769,0.075031154
0.08131475,-0.111010365,0.057647794,-0.055542335,0.06302993,-0.06501455,0.075050294
0.08132978,-0.11103309,0.057661314,-0.05555767,0.0630465,-0.065031536,0.07506951
0.081344806,-0.11105591,0.057674818,-0.05557301,0.06306307,-0.06504851,0.07508865
0.081359826,-0.111078635,0.057688337,-0.05558834,0.0630797,-0.06506549,0.07510781
0.081374854,-0.111101374,0.057701785,-0.05560368,0.06309627,-0.06508247,0.07512701
0.081389874,-0.111124076,0.057715293,-0.055619013,0.06311284,-0.06509945,0.07514616
0.0814049,-0.11114691,0.05772875,-0.055634346,0.06312948,-0.06511642,0.075165376
0.08141993,-0.11116963,0.05774226,-0.05564957,0.06314605,-0.06513339,0.075184524
0.08143495,-0.111192346,0.057755712,-0.055664904,0.06316261,-0.06515038,0.07520374
0.08144998,-0.111215174,0.057769228,-0.055680234,0.06317925,-0.065167464,0.075222954
0.081465,-0.11123789,0.057782676,-0.055695575,0.063195825,-0.06518444,0.0752421
0.081480026,-0.11126061,0.05779619,-0.055710908,0.0632124,-0.065201424,0.07526132
0.081495054,-0.11128334,0.057809643,-0.055726245,0.063228965,-0.0652184,0.07528053
0.081510074,-0.11130605,0.057823088,-0.055741575,0.0632456,-0.06523536,0.075299755
0.0815251,-0.11132875,0.05783661,-0.05575691,0.06326217,-0.06525234,0.075318895
0.08154013,-0.11135148,0.057850055,-0.055772245,0.06327874,-0.06526932,0.07533812
0.08155515,-0.1113742,0.057863507,-0.055787574,0.06329533,-0.065286405,0.07535733
0.08157018,-0.111396916,0.057876963,-0.05580291,0.06331196,-0.06530337,0.075376555
0.0815852,-0.111419626,0.05789042,-0.05581824,0.063328534,-0.06532036,0.07539576
0.08160023,-0.11144234,0.057903867,-0.055833455,0.063345104,-0.06533733,0.07541498
0.081615254,-0.11146506,0.05791732,-0.05584879,0.06336168,-0.065354414,0.0754342
0.081630275,-0.111487664,0.057930775,-0.05586412,0.06337825,-0.06537138,0.07545342
0.0816453,-0.11151038,0.057944227,-0.055879455,0.06339489,-0.06538836,0.07547264
0.08166032,-0.11153309,0.05795762,-0.05589479,0.06341147,-0.06540534,0.07549185
0.08167535,-0.111555785,0.05797107,-0.055910118,0.063428044,-0.06542242,0.075511076
0.08169038,-0.1115785,0.057984527,-0.055925336,0.06344462,-0.065439396,0.0755303
0.0817054,-0.11160112,0.05799798,-0.05594067,0.06346119,-0.06545636,0.07554958
0.08172043,-0.11162383,0.058011368,-0.055956002,0.06347784,-0.065473445,0.0755688
0.08173545,-0.11164642,0.058024824,-0.055971324,0.06349441,-0.06549042,0.075588025
0.081750475,-0.11166914,0.05803828,-0.055986654,0.063510984,-0.06550738,0.07560725
0.0817655,-0.11169184,0.05805167,-0.056001876,0.06352756,-0.06552447,0.07562653
0.08178052,-0.11171444,0.058065057,-0.0560172,0.06354414,-0.065541446,0.07564575
0.08179555,-0.111737154,0.058078513,-0.056032535,0.06356072,-0.06555852,0.075664975
0.08181057,-0.11175975,0.05809191,-0.05604786,0.063577294,-0.06557549,0.075684264
0.0818256,-0.11178235,0.0581053,-0.05606308,0.06359394,-0.06559257,0.07570349
0.08184063,-0.111805044,0.058118753,-0.056078408,0.06361052,-0.065609545,0.07572277
0.08185565,-0.11182765,0.05813215,-0.05609373,0.063627094,-0.06562663,0.075742
0.081870675,-0.11185035,0.05814554,-0.056109063,0.06364368,-0.065643586,0.07576129
0.081885695,-0.11187296,0.058158934,-0.056124277,0.06366026,-0.06566067,0.07578058
0.08190072,-0.11189555,0.05817233,-0.056139607,0.06367684,-0.06567764,0.0757998
0.08191575,-0.111918256,0.058185715,-0.056154933,0.06369342,-0.06569472,0.07581909
0.08193077,-0.11194085,0.05819911,-0.056170147,0.06370999,-0.06571169,0.07583838
0.0819458,-0.11196345,0.058212504,-0.056185476,0.063726574,-0.06572876,0.0758576
0.08196083,-0.11198604,0.0582259,-0.056200802,0.06374321,-0.06574584,0.0758769
0.08197585,-0.11200864,0.058239296,-0.056216013,0.063759804,-0.06576281,0.07589619
0.081990875,-0.11203123,0.05825263,-0.05623134,0.06377639,-0.06577989,0.07591548
0.082005896,-0.11205383,0.05826602,-0.056246664,0.06379296,-0.06579697,0.075934775
0.08202092,-0.11207651,0.05827941,-0.056261875,0.063809544,-0.06581394,0.075954065
0.08203595,-0.11209912,0.058292747,-0.0562772,0.06382612,-0.06583101,0.07597336
0.08205097,-0.11212171,0.058306143,-0.056292526,0.06384271,-0.06584809,0.07599258
0.082066,-0.1121443,0.05831947,-0.05630774,0.06385929,-0.06586505,0.07601188
0.08208102,-0.11216678,0.058332864,-0.056323063,0.06387588,-0.065882124,0.07603117
0.08209605,-0.11218938,0.0583462,-0.05633839,0.063892454,-0.06589921,0.076050535
0.082111076,-0.112211965,0.058359593,-0.0563536,0.06390905,-0.06591628,0.076069824
0.082126096,-0.11223456,0.058372922,-0.05636892,0.063925624,-0.06593325,0.07608912
0.08214112,-0.112257145,0.05838626,-0.05638424,0.06394221,-0.06595033,0.07610842
0.082156144,-0.112279736,0.05839959,-0.056399457,0.063958794,-0.06596739,0.0761277
0.08217117,-0.112302214,0.058412924,-0.056414787,0.06397538,-0.06598446,0.076147005
0.0821862,-0.112324804,0.05842632,-0.05642999,0.06399196,-0.06600154,0.0761663
0.08220122,-0.11234739,0.058439653,-0.056445315,0.06400855,-0.06601861,0.07618566
0.08221625,-0.112369984,0.05845299,-0.056460526,0.064025134,-0.066035576,0.07620496
0.08223127,-0.112392455,0.058466323,-0.056475848,0.06404173,-0.06605265,0.07622426
0.082246296,-0.112415045,0.058479592,-0.056491062,0.064058304,-0.06606972,0.07624362
0.082261324,-0.11243763,0.05849293,-0.056506373,0.06407489,-0.0660868,0.07626292
0.082276344,-0.112460114,0.058506258,-0.0565217,0.06409148,-0.06610387,0.07628222
0.08229137,-0.11248269,0.058519594,-0.056536905,0.06410806,-0.06612094,0.07630158
0.0823064,-0.11250517,0.058532927,-0.05655223,0.064124644,-0.066138014,0.07632094
0.08232142,-0.11252775,0.0585462,-0.05656744,0.06414123,-0.06615509,0.07634025
0.08233645,-0.11255022,0.058559537,-0.05658276,0.06415776,-0.06617216,0.07635961
0.08235147,-0.11257281,0.05857281,-0.05659797,0.064174354,-0.06618922,0.076378904
0.0823665,-0.11259528,0.058586143,-0.05661329,0.06419093,-0.0662063,0.076398276
0.082381524,-0.11261777,0.058599416,-0.056628495,0.064207524,-0.06622337,0.07641757
0.082396545,-0.112640336,0.05861269,-0.056643818,0.06422411,-0.06624044,0.07643694
0.08241157,-0.112662815,0.058626022,-0.056659024,0.0642407,-0.06625751,0.07645631
0.08242659,-0.11268528,0.058639295,-0.056674227,0.064257294,-0.06627458,0.07647561
0.08244162,-0.11270787,0.05865257,-0.056689546,0.06427388,-0.06629165,0.07649498
0.08245665,-0.112730324,0.05866584,-0.056704752,0.064290464,-0.066308714,0.076514356
0.08247167,-0.1127528,0.058679182,-0.05672007,0.06430706,-0.066325784,0.07653371
0.0824867,-0.11277528,0.05869245,-0.056735273,0.06432365,-0.06634286,0.07655308
0.08250172,-0.11279775,0.058705725,-0.0567506,0.064340174,-0.06635992,0.07657238
0.082516745,-0.11282032,0.058718998,-0.0567658,0.06435677,-0.06637699,0.07659176
0.08253177,-0.11284279,0.058732275,-0.056781005,0.06437336,-0.06639417,0.076611124
0.08254679,-0.11286526,0.058745485,-0.056796316,0.06438995,-0.066411234,0.07663049
0.08256182,-0.11288774,0.05875876,-0.056811523,0.06440654,-0.0664283,0.07664987
0.08257684,-0.1129102,0.058772035,-0.05682685,0.06442307,-0.06644537,0.07666923
0.08259187,-0.11293265,0.058785304,-0.056842048,0.06443966,-0.066462435,0.0766886
0.0826069,-0.11295513,0.05879852,-0.05685725,0.064456254,-0.066479504,0.076707974
0.08262192,-0.11297759,0.0588118,-0.056872565,0.06447285,-0.06649667,0.076727346
0.082636945,-0.11300006,0.058825005,-0.056887772,0.06448945,-0.06651375,0.076746725
0.082651965,-0.11302252,0.058838286,-0.05690298,0.06450604,-0.06653081,0.076766096
0.08266699,-0.11304499,0.058851495,-0.056918293,0.064522564,-0.06654788,0.07678547
0.08268202,-0.113067456,0.05886477,-0.056933492,0.06453916,-0.066565044,0.07680483
0.08269704,-0.11308993,0.058877986,-0.05694869,0.06455575,-0.06658211,0.07682428
0.08271207,-0.11311228,0.058891196,-0.05696401,0.06457235,-0.066599175,0.07684365
0.0827271,-0.11313474,0.058904476,-0.056979213,0.064588875,-0.066616245,0.07686303
0.08274212,-0.1131572,0.058917686,-0.056994416,0.064605474,-0.06663342,0.0768824
0.082757145,-0.11317967,0.058930904,-0.057009727,0.06462207,-0.06665048,0.07690177
0.082772166,-0.113202125,0.058944114,-0.057024926,0.06463859,-0.06666754,0.07692122
0.08278719,-0.113224484,0.058957327,-0.057040125,0.06465519,-0.066684715,0.07694059
0.08280222,-0.11324694,0.058970544,-0.05705545,0.06467179,-0.06670178,0.07695997
0.08281724,-0.113269396,0.058983758,-0.057070646,0.064688385,-0.06671896,0.076979406
0.08283227,-0.113291755,0.058996968,-0.05708585,0.064704984,-0.06673602,0.07699878
0.08284729,-0.11331422,0.059010185,-0.05710105,0.06472152,-0.06675307,0.07701822
0.08286232,-0.113336556,0.05902334,-0.05711636,0.06473812,-0.06677025,0.077037595
0.082877345,-0.11335902,0.059036553,-0.05713156,0.06475471,-0.06678732,0.07705704
0.082892366,-0.11338137,0.059049767,-0.057146754,0.06477124,-0.06680437,0.07707642
0.08290739,-0.11340383,0.05906292,-0.057161957,0.06478784,-0.066821545,0.077095866
0.082922414,-0.11342617,0.059076134,-0.057177156,0.064804435,-0.0668386,0.077115245
