Time (ms),SS 316 - Al 356 Composite Strain Rate 1W,SS 316 - Al 356 Composite Strain Rate 3W,SS316 Alloy Strain Rate 1W,SS316 Alloy Strain Rate 3W,Al 356 Alloy Strain Rate 1W,Al 356 Alloy Strain Rate 3W
0.07882088,-1783.483,1643.6743,-1501.8179,775.5397,-1489.8895,1336.6733
0.07883251,-1783.1068,1643.6029,-1501.564,775.40735,-1489.5697,1336.6052
0.07884413,-1782.7295,1643.5311,-1501.3096,775.274,-1489.2499,1336.5366
0.07885576,-1782.3512,1643.4581,-1501.0547,775.1392,-1488.9294,1336.4672
0.07886739,-1781.972,1643.3848,-1500.799,775.00305,-1488.609,1336.3973
0.07887902,-1781.5918,1643.3107,-1500.5428,774.86584,-1488.2882,1336.3269
0.07889065,-1781.2107,1643.2362,-1500.2861,774.727,-1487.9672,1336.2559
0.078902274,-1780.8285,1643.1605,-1500.0289,774.5871,-1487.6459,1336.1844
0.078913905,-1780.4453,1643.0845,-1499.7711,774.44586,-1487.3243,1336.1122
0.078925535,-1780.0614,1643.0079,-1499.513,774.3033,-1487.0027,1336.0396
0.078937165,-1779.6763,1642.9308,-1499.2542,774.15955,-1486.6808,1335.9663
0.078948796,-1779.2905,1642.8527,-1498.9948,774.0146,-1486.3585,1335.8926
0.078960426,-1778.9038,1642.7742,-1498.7349,773.8683,-1486.0363,1335.8181
0.07897205,-1778.5159,1642.6947,-1498.4744,773.7206,-1485.7137,1335.7434
0.07898368,-1778.1272,1642.6147,-1498.2134,773.57184,-1485.391,1335.6678
0.07899531,-1777.7378,1642.5342,-1497.952,773.4218,-1485.0681,1335.592
0.07900694,-1777.3472,1642.4528,-1497.69,773.27026,-1484.745,1335.5154
0.07901857,-1776.9558,1642.371,-1497.4275,773.1178,-1484.4218,1335.4385
0.07903019,-1776.5636,1642.2886,-1497.1644,772.9638,-1484.0984,1335.3607
0.079041824,-1776.1705,1642.2052,-1496.9009,772.80884,-1483.7749,1335.2825
0.079053454,-1775.7764,1642.1213,-1496.637,772.6525,-1483.4512,1335.204
0.079065084,-1775.3816,1642.0365,-1496.3723,772.49493,-1483.1272,1335.1245
0.079076715,-1774.9858,1641.9513,-1496.1074,772.336,-1482.8032,1335.0448
0.07908834,-1774.5894,1641.8655,-1495.8419,772.17615,-1482.4792,1334.9644
0.07909997,-1774.1918,1641.779,-1495.5759,772.01483,-1482.1548,1334.8837
0.0791116,-1773.7937,1641.692,-1495.3094,771.8524,-1481.8304,1334.8021
0.07912323,-1773.3945,1641.6041,-1495.0425,771.6887,-1481.506,1334.7201
0.07913486,-1772.9946,1641.5156,-1494.775,771.5238,-1481.1815,1334.6377
0.07914648,-1772.594,1641.4263,-1494.5071,771.3578,-1480.8568,1334.5548
0.07915811,-1772.1925,1641.3365,-1494.2389,771.1906,-1480.5322,1334.4712
0.07916974,-1771.79,1641.2461,-1493.9698,771.022,-1480.2072,1334.3871
0.07918137,-1771.3871,1641.155,-1493.7007,770.85223,-1479.8822,1334.3024
0.079193,-1770.9833,1641.0635,-1493.4309,770.6815,-1479.5571,1334.2172
0.07920463,-1770.5786,1640.9711,-1493.1606,770.5092,-1479.2322,1334.1316
0.07921626,-1770.1733,1640.8778,-1492.89,770.336,-1478.907,1334.0454
0.07922789,-1769.7672,1640.7844,-1492.6189,770.1616,-1478.5819,1333.9586
0.07923952,-1769.3602,1640.69,-1492.3474,769.9861,-1478.2566,1333.8713
0.07925115,-1768.9525,1640.595,-1492.0753,769.8093,-1477.9314,1333.7836
0.07926278,-1768.5443,1640.4993,-1491.803,769.6313,-1477.6061,1333.6952
0.0792744,-1768.1351,1640.4031,-1491.53,769.45233,-1477.2808,1333.6063
0.07928603,-1767.7253,1640.3063,-1491.257,769.27203,-1476.9554,1333.5171
0.07929766,-1767.315,1640.2086,-1490.9833,769.0908,-1476.63,1333.4274
0.07930929,-1766.9037,1640.1104,-1490.7091,768.9082,-1476.3048,1333.3369
0.07932092,-1766.4918,1640.0118,-1490.4346,768.7246,-1475.9794,1333.2461
0.079332545,-1766.0792,1639.912,-1490.1597,768.5398,-1475.654,1333.1547
0.079344176,-1765.6661,1639.8121,-1489.8844,768.354,-1475.3287,1333.0627
0.079355806,-1765.2522,1639.7114,-1489.6085,768.16705,-1475.0034,1332.9703
0.07936744,-1764.8376,1639.61,-1489.3324,767.9789,-1474.6781,1332.8774
0.07937907,-1764.4224,1639.5082,-1489.056,767.7896,-1474.3528,1332.784
0.07939069,-1764.0066,1639.4054,-1488.7792,767.59924,-1474.0276,1332.6902
0.07940232,-1763.5903,1639.3021,-1488.502,767.4079,-1473.7025,1332.5957
0.07941395,-1763.1732,1639.1982,-1488.2242,767.21533,-1473.3774,1332.501
0.07942558,-1762.7556,1639.0936,-1487.9462,767.0217,-1473.0525,1332.4054
0.07943721,-1762.3373,1638.9886,-1487.6678,766.8271,-1472.7275,1332.3098
0.079448834,-1761.9185,1638.8829,-1487.3892,766.63135,-1472.4027,1332.2133
0.079460464,-1761.4993,1638.7765,-1487.1101,766.43445,-1472.0779,1332.1163
0.079472095,-1761.0791,1638.6694,-1486.8307,766.2365,-1471.7533,1332.0192
0.079483725,-1760.6586,1638.5621,-1486.5508,766.03766,-1471.4285,1331.9214
0.079495355,-1760.2375,1638.4537,-1486.2706,765.8376,-1471.1042,1331.8231
0.07950698,-1759.816,1638.345,-1485.9902,765.63654,-1470.7798,1331.7241
0.07951861,-1759.3939,1638.2356,-1485.7096,765.4347,-1470.4556,1331.6249
0.07953024,-1758.9713,1638.1255,-1485.4283,765.2316,-1470.1315,1331.5251
0.07954187,-1758.5481,1638.015,-1485.1469,765.02734,-1469.8075,1331.4252
0.0795535,-1758.1244,1637.9038,-1484.8651,764.8221,-1469.4838,1331.3245
0.07956513,-1757.7003,1637.7921,-1484.5831,764.616,-1469.1599,1331.2234
0.07957675,-1757.2756,1637.6794,-1484.3007,764.4089,-1468.8364,1331.1218
0.07958838,-1756.8506,1637.5664,-1484.0181,764.20087,-1468.5132,1331.0197
0.079600014,-1756.4252,1637.453,-1483.735,763.99164,-1468.19,1330.9172
0.079611644,-1755.999,1637.3386,-1483.4518,763.78143,-1467.8671,1330.8143
0.079623275,-1755.5725,1637.224,-1483.1681,763.5703,-1467.5442,1330.7109
0.0796349,-1755.1458,1637.1085,-1482.8844,763.3583,-1467.2216,1330.6069
0.07964653,-1754.7184,1636.9928,-1482.6002,763.1452,-1466.899,1330.5028
0.07965816,-1754.2909,1636.8762,-1482.3158,762.93134,-1466.5768,1330.3981
0.07966979,-1753.8627,1636.7593,-1482.0312,762.71655,-1466.2548,1330.293
0.07968142,-1753.4342,1636.6415,-1481.7463,762.5005,-1465.9331,1330.1874
0.07969304,-1753.0054,1636.5233,-1481.461,762.2837,-1465.6115,1330.0812
0.07970467,-1752.5762,1636.4045,-1481.1757,762.0659,-1465.2903,1329.9749
0.0797163,-1752.1466,1636.2852,-1480.89,761.8474,-1464.969,1329.8678
0.07972793,-1751.7168,1636.1653,-1480.604,761.62775,-1464.6483,1329.7606
0.07973956,-1751.2866,1636.0448,-1480.3179,761.40735,-1464.3276,1329.6531
0.079751186,-1750.8561,1635.9237,-1480.0316,761.18585,-1464.0074,1329.5448
0.07976282,-1750.425,1635.802,-1479.7449,760.96356,-1463.6873,1329.4363
0.07977445,-1749.9939,1635.6802,-1479.4581,760.74036,-1463.3676,1329.3271
0.07978608,-1749.5624,1635.5576,-1479.171,760.5165,-1463.0482,1329.2179
0.07979771,-1749.1307,1635.4343,-1478.8838,760.29144,-1462.729,1329.108
0.07980934,-1748.6987,1635.3105,-1478.5963,760.0657,-1462.41,1328.9977
0.07982096,-1748.2665,1635.1864,-1478.3086,759.83905,-1462.0916,1328.8872
0.07983259,-1747.8339,1635.0614,-1478.0208,759.6117,-1461.7734,1328.7764
0.07984422,-1747.4014,1634.9362,-1477.7328,759.38324,-1461.4553,1328.6647
0.07985585,-1746.9681,1634.8104,-1477.4447,759.1542,-1461.1378,1328.553
0.07986748,-1746.535,1634.6842,-1477.1561,758.9244,-1460.8204,1328.4409
0.079879105,-1746.1016,1634.5573,-1476.8677,758.69366,-1460.5035,1328.3282
0.079890735,-1745.6681,1634.4297,-1476.5789,758.4619,-1460.1871,1328.2155
0.079902366,-1745.2343,1634.3019,-1476.2902,758.2296,-1459.8708,1328.1022
0.079913996,-1744.8003,1634.1733,-1476.001,757.99634,-1459.555,1327.9883
0.07992563,-1744.3662,1634.0446,-1475.7117,757.7626,-1459.2395,1327.8744
0.07993725,-1743.932,1633.915,-1475.4225,757.52783,-1458.9246,1327.76
0.07994888,-1743.4977,1633.7853,-1475.1329,757.29236,-1458.6097,1327.6451
0.07996051,-1743.0632,1633.6547,-1474.8433,757.0559,-1458.2954,1327.5302
0.07997214,-1742.6285,1633.524,-1474.5538,756.8191,-1457.9814,1327.4147
0.07998377,-1742.1938,1633.3926,-1474.2638,756.5814,-1457.6681,1327.2988
0.079995394,-1741.7589,1633.2609,-1473.974,756.343,-1457.355,1327.1826
0.080007024,-1741.3242,1633.1285,-1473.6838,756.1038,-1457.0424,1327.0662
0.080018654,-1740.8892,1632.9957,-1473.3937,755.86395,-1456.7301,1326.9495
0.080030285,-1740.4543,1632.8624,-1473.1034,755.6235,-1456.4183,1326.8322
0.080041915,-1740.0192,1632.7288,-1472.813,755.3822,-1456.1072,1326.7147
0.08005354,-1739.5841,1632.5945,-1472.5226,755.1402,-1455.7961,1326.5969
0.08006517,-1739.1489,1632.4601,-1472.2322,754.8976,-1455.4857,1326.4785
0.0800768,-1738.7139,1632.3252,-1471.9415,754.6542,-1455.1758,1326.3601
0.08008843,-1738.2787,1632.1895,-1471.6509,754.41016,-1454.8665,1326.2415
0.08010006,-1737.8438,1632.0535,-1471.3602,754.16565,-1454.5574,1326.1223
0.08011169,-1737.4087,1631.9174,-1471.0695,753.9202,-1454.2488,1326.0029
0.08012331,-1736.9735,1631.7803,-1470.7787,753.6743,-1453.9408,1325.8832
0.08013494,-1736.5387,1631.6433,-1470.4877,753.4278,-1453.6334,1325.7632
0.08014657,-1736.1036,1631.5054,-1470.197,753.1807,-1453.3264,1325.6428
0.080158204,-1735.669,1631.3676,-1469.906,752.9328,-1453.02,1325.5223
0.080169834,-1735.234,1631.2291,-1469.6151,752.68445,-1452.7141,1325.4015
0.08018146,-1734.7994,1631.0902,-1469.3241,752.4356,-1452.4087,1325.2803
0.08019309,-1734.3649,1630.9508,-1469.033,752.1861,-1452.1038,1325.1588
0.08020472,-1733.9304,1630.811,-1468.7422,751.93604,-1451.7996,1325.0371
0.08021635,-1733.4961,1630.6713,-1468.4512,751.68524,-1451.4957,1324.9152
0.08022798,-1733.062,1630.5309,-1468.1602,751.43414,-1451.1925,1324.7928
0.0802396,-1732.6279,1630.3899,-1467.8693,751.1823,-1450.8899,1324.6704
0.08025123,-1732.1942,1630.2487,-1467.5782,750.9301,-1450.5878,1324.5475
0.08026286,-1731.7605,1630.107,-1467.2875,750.6774,-1450.2864,1324.4247
0.08027449,-1731.327,1629.9651,-1466.9966,750.4238,-1449.9854,1324.3015
0.08028612,-1730.8937,1629.8226,-1466.7057,750.17004,-1449.6852,1324.178
0.080297746,-1730.4608,1629.6802,-1466.4149,749.9158,-1449.3855,1324.0541
0.080309376,-1730.0281,1629.5372,-1466.124,749.6609,-1449.0865,1323.93
0.08032101,-1729.5955,1629.3937,-1465.8334,749.40564,-1448.7881,1323.8058
0.08033264,-1729.1631,1629.2499,-1465.5428,749.15,-1448.4902,1323.6816
0.08034427,-1728.731,1629.1061,-1465.2522,748.8937,-1448.1931,1323.5569
0.08035589,-1728.2993,1628.9617,-1464.9618,748.63696,-1447.8966,1323.4321
0.08036752,-1727.8677,1628.8171,-1464.6714,748.37994,-1447.6006,1323.307
0.08037915,-1727.4364,1628.6718,-1464.3809,748.1222,-1447.3054,1323.1818
0.08039078,-1727.0055,1628.5266,-1464.0908,747.8644,-1447.0111,1323.0563
0.08040241,-1726.5752,1628.3809,-1463.8007,747.606,-1446.717,1322.9307
0.08041404,-1726.1448,1628.235,-1463.5105,747.34735,-1446.4238,1322.8046
0.080425665,-1725.715,1628.0885,-1463.2207,747.08826,-1446.1313,1322.6787
0.080437295,-1725.2854,1627.942,-1462.9309,746.8287,-1445.8395,1322.5525
0.080448925,-1724.8562,1627.7949,-1462.6412,746.5687,-1445.5483,1322.426
0.080460556,-1724.4275,1627.648,-1462.3517,746.3085,-1445.258,1322.2994
0.080472186,-1723.9993,1627.5005,-1462.0623,746.0478,-1444.9684,1322.1727
0.08048381,-1723.5714,1627.3529,-1461.7731,745.7869,-1444.6792,1322.0457
0.08049544,-1723.1437,1627.2048,-1461.484,745.52563,-1444.391,1321.9188
0.08050707,-1722.7167,1627.0569,-1461.195,745.26404,-1444.1036,1321.7916
0.0805187,-1722.29,1626.9081,-1460.9062,745.00226,-1443.8167,1321.6643
0.08053033,-1721.8638,1626.7595,-1460.6177,744.7399,-1443.5305,1321.5367
0.08054195,-1721.4381,1626.6105,-1460.3292,744.47754,-1443.2452,1321.409
0.080553584,-1721.0128,1626.4615,-1460.0409,744.21466,-1442.9607,1321.2812
0.080565214,-1720.5881,1626.312,-1459.7529,743.95166,-1442.6771,1321.1536
0.080576845,-1720.164,1626.1622,-1459.4651,743.68854,-1442.3942,1321.0255
0.080588475,-1719.7402,1626.0125,-1459.1774,743.4249,-1442.1119,1320.8972
0.0806001,-1719.3171,1625.8623,-1458.8899,743.161,-1441.8306,1320.769
0.08061173,-1718.8944,1625.7119,-1458.6027,742.89716,-1441.5499,1320.6406
0.08062336,-1718.4723,1625.5614,-1458.3157,742.63306,-1441.2701,1320.5123
0.08063499,-1718.0508,1625.4109,-1458.0288,742.36847,-1440.9912,1320.3837
0.08064662,-1717.6299,1625.2599,-1457.7423,742.10406,-1440.713,1320.2549
0.08065825,-1717.2096,1625.1089,-1457.4559,741.8392,-1440.4357,1320.1262
0.08066987,-1716.7898,1624.9575,-1457.1699,741.5742,-1440.1592,1319.9974
0.0806815,-1716.3708,1624.806,-1456.8842,741.309,-1439.8833,1319.8685
0.08069313,-1715.952,1624.6545,-1456.5986,741.0438,-1439.6085,1319.7395
0.08070476,-1715.5343,1624.5028,-1456.3132,740.77844,-1439.3346,1319.6106
0.080716394,-1715.1171,1624.3512,-1456.0283,740.51276,-1439.0615,1319.4814
0.08072802,-1714.7006,1624.199,-1455.7435,740.247,-1438.7893,1319.3524
0.08073965,-1714.2848,1624.0468,-1455.4591,739.9814,-1438.5178,1319.2231
0.08075128,-1713.8696,1623.8943,-1455.1749,739.7152,-1438.2474,1319.0941
0.08076291,-1713.4552,1623.742,-1454.8912,739.44946,-1437.9777,1318.9646
0.08077454,-1713.0414,1623.5892,-1454.6077,739.1833,-1437.709,1318.8354
0.08078616,-1712.6284,1623.4365,-1454.3243,738.9171,-1437.4413,1318.706
0.08079779,-1712.2162,1623.2838,-1454.0416,738.6511,-1437.1743,1318.5767
0.08080942,-1711.8046,1623.1309,-1453.759,738.38464,-1436.9082,1318.4473
0.08082105,-1711.3938,1622.978,-1453.4767,738.11847,-1436.6431,1318.3177
0.08083268,-1710.9838,1622.8248,-1453.1948,737.85205,-1436.3789,1318.1885
0.080844305,-1710.5745,1622.6716,-1452.9133,737.5858,-1436.1157,1318.0592
0.080855936,-1710.1661,1622.5183,-1452.6321,737.3194,-1435.8535,1317.9297
0.080867566,-1709.7584,1622.365,-1452.3512,737.05316,-1435.5922,1317.8004
0.0808792,-1709.3517,1622.2117,-1452.0707,736.7868,-1435.3318,1317.671
0.08089083,-1708.9459,1622.058,-1451.7908,736.5203,-1435.0724,1317.5417
0.08090245,-1708.5406,1621.9047,-1451.5109,736.2542,-1434.814,1317.4124
0.08091408,-1708.1365,1621.7511,-1451.2317,735.988,-1434.5565,1317.2831
0.08092571,-1707.7329,1621.5975,-1450.9528,735.7218,-1434.2999,1317.1539
0.08093734,-1707.3306,1621.444,-1450.6742,735.45575,-1434.0443,1317.0247
0.08094897,-1706.9288,1621.2903,-1450.3961,735.1899,-1433.7897,1316.8956
0.0809606,-1706.5282,1621.1366,-1450.1184,734.9241,-1433.5364,1316.7665
0.080972224,-1706.1284,1620.983,-1449.8412,734.65814,-1433.2838,1316.6376
0.080983855,-1705.7297,1620.8292,-1449.5642,734.39246,-1433.0323,1316.5084
0.080995485,-1705.3317,1620.6755,-1449.2877,734.1269,-1432.7819,1316.3796
0.081007116,-1704.9348,1620.5219,-1449.0118,733.8615,-1432.5323,1316.2509
0.081018746,-1704.539,1620.3682,-1448.7363,733.59607,-1432.2839,1316.1222
0.08103037,-1704.1439,1620.2146,-1448.461,733.33093,-1432.0364,1315.9934
0.081042,-1703.7498,1620.0609,-1448.1865,733.0659,-1431.7902,1315.865
0.08105363,-1703.3567,1619.9075,-1447.9124,732.8012,-1431.5448,1315.7366
0.08106526,-1702.9646,1619.7539,-1447.6388,732.5366,-1431.3005,1315.6083
0.08107689,-1702.5735,1619.6006,-1447.3654,732.27234,-1431.0573,1315.4801
0.08108851,-1702.1837,1619.447,-1447.0925,732.0082,-1430.8151,1315.3519
0.08110014,-1701.7948,1619.2937,-1446.8206,731.74414,-1430.5742,1315.2238
0.081111774,-1701.407,1619.1404,-1446.5487,731.48035,-1430.3341,1315.0961
0.081123404,-1701.02,1618.987,-1446.2775,731.2168,-1430.0952,1314.9684
0.081135035,-1700.6344,1618.8341,-1446.0068,730.9536,-1429.8574,1314.841
0.08114666,-1700.2499,1618.6809,-1445.7365,730.6906,-1429.6207,1314.7134
0.08115829,-1699.8663,1618.5278,-1445.4668,730.428,-1429.385,1314.586
0.08116992,-1699.4839,1618.3751,-1445.1976,730.1656,-1429.1505,1314.4592
0.08118155,-1699.1025,1618.2224,-1444.9291,729.9035,-1428.9171,1314.3323
0.08119318,-1698.7227,1618.0697,-1444.6609,729.64166,-1428.6849,1314.2053
0.08120481,-1698.3434,1617.9172,-1444.3934,729.3802,-1428.4539,1314.079
0.08121643,-1697.9656,1617.7648,-1444.1265,729.1189,-1428.2239,1313.9525
0.08122806,-1697.589,1617.6127,-1443.8601,728.85803,-1427.995,1313.8263
0.08123969,-1697.2135,1617.4604,-1443.5942,728.5976,-1427.7673,1313.7003
0.08125132,-1696.8392,1617.3085,-1443.329,728.3375,-1427.5406,1313.5745
0.08126295,-1696.4661,1617.1567,-1443.0643,728.07776,-1427.3152,1313.4489
0.08127458,-1696.0944,1617.0052,-1442.8003,727.81836,-1427.091,1313.3235
0.08128621,-1695.7235,1616.8538,-1442.5369,727.55945,-1426.8679,1313.1984
0.08129784,-1695.3542,1616.7026,-1442.2738,727.3011,-1426.6461,1313.0734
0.08130947,-1694.9861,1616.5514,-1442.0116,727.0428,-1426.4253,1312.9486
0.0813211,-1694.6191,1616.4006,-1441.7499,726.78503,-1426.2059,1312.8242
0.08133272,-1694.2537,1616.2499,-1441.489,726.5277,-1425.9874,1312.7001
0.08134435,-1693.8894,1616.0995,-1441.2285,726.27094,-1425.7704,1312.576
0.08135598,-1693.5262,1615.949,-1440.9688,726.0145,-1425.5544,1312.4521
0.08136761,-1693.1644,1615.7991,-1440.7097,725.7585,-1425.3397,1312.3289
0.08137924,-1692.804,1615.6494,-1440.4512,725.5031,-1425.1262,1312.2056
0.081390865,-1692.445,1615.4999,-1440.1932,725.2482,-1424.914,1312.0826
0.081402496,-1692.087,1615.3505,-1439.9363,724.99384,-1424.7028,1311.96
0.081414126,-1691.7307,1615.2015,-1439.6797,724.73975,-1424.4928,1311.8376
0.081425756,-1691.3756,1615.0526,-1439.4241,724.4864,-1424.2843,1311.7156
0.08143739,-1691.0221,1614.9042,-1439.1687,724.2336,-1424.0768,1311.5938
0.08144901,-1690.6697,1614.7557,-1438.9144,723.98126,-1423.8708,1311.4722
0.08146064,-1690.3188,1614.6078,-1438.6606,723.72943,-1423.6659,1311.3511
0.08147227,-1689.9692,1614.4601,-1438.4075,723.47815,-1423.4624,1311.2303
0.0814839,-1689.6211,1614.3127,-1438.1552,723.2275,-1423.26,1311.1096
0.08149553,-1689.2743,1614.1655,-1437.9037,722.9775,-1423.0588,1310.9895
0.08150716,-1688.9292,1614.0187,-1437.6527,722.7281,-1422.859,1310.8696
0.081518784,-1688.5853,1613.8722,-1437.4025,722.47925,-1422.6605,1310.75
0.081530415,-1688.2428,1613.7261,-1437.1528,722.2309,-1422.4633,1310.6309
0.081542045,-1687.902,1613.5802,-1436.9042,721.9834,-1422.2673,1310.512
0.081553675,-1687.5626,1613.4348,-1436.6562,721.73645,-1422.0726,1310.3934
0.081565306,-1687.2246,1613.2894,-1436.4089,721.49005,-1421.8792,1310.2754
0.08157693,-1686.8881,1613.1447,-1436.1626,721.2444,-1421.6871,1310.1576
0.08158856,-1686.5531,1613.0004,-1435.9169,720.9994,-1421.4963,1310.0403
0.08160019,-1686.2197,1612.8562,-1435.6719,720.755,-1421.307,1309.9233
0.08161182,-1685.8877,1612.7125,-1435.4276,720.5113,-1421.1189,1309.8068
0.08162345,-1685.5574,1612.5691,-1435.1843,720.26855,-1420.9319,1309.6904
0.08163507,-1685.2285,1612.4261,-1434.9418,720.0261,-1420.7465,1309.5746
0.0816467,-1684.9011,1612.2837,-1434.7,719.7848,-1420.5624,1309.4592
0.08165833,-1684.5753,1612.1414,-1434.459,719.5441,-1420.3795,1309.344
0.081669964,-1684.2511,1611.9996,-1434.2188,719.304,-1420.1981,1309.2297
0.081681594,-1683.9285,1611.8583,-1433.9794,719.0647,-1420.0181,1309.1152
0.08169322,-1683.6075,1611.7173,-1433.7407,718.8262,-1419.8391,1309.0017
0.08170485,-1683.2882,1611.5768,-1433.503,718.5885,-1419.6617,1308.8884
0.08171648,-1682.9702,1611.4368,-1433.266,718.3515,-1419.4857,1308.7755
0.08172811,-1682.654,1611.297,-1433.03,718.1155,-1419.311,1308.6631
0.08173974,-1682.3395,1611.1578,-1432.7948,717.87994,-1419.1377,1308.551
0.08175136,-1682.0266,1611.0193,-1432.5603,717.6455,-1418.9658,1308.4396
0.08176299,-1681.7151,1610.8811,-1432.3269,717.4117,-1418.7953,1308.3285
0.08177462,-1681.4055,1610.7432,-1432.0941,717.1787,-1418.6261,1308.2179
0.08178625,-1681.0975,1610.6056,-1431.8623,716.9468,-1418.4583,1308.1079
0.08179788,-1680.7913,1610.469,-1431.6315,716.7154,-1418.2917,1307.9982
0.08180951,-1680.4866,1610.3326,-1431.4014,716.48535,-1418.1268,1307.8892
0.081821136,-1680.1836,1610.1968,-1431.1721,716.2558,-1417.9631,1307.7805
0.08183277,-1679.8824,1610.0614,-1430.9438,716.02704,-1417.801,1307.6722
0.0818444,-1679.583,1609.9268,-1430.7166,715.79944,-1417.6404,1307.5646
0.08185603,-1679.2852,1609.7922,-1430.49,715.57263,-1417.481,1307.4574
0.08186766,-1678.9889,1609.6584,-1430.2644,715.3467,-1417.3229,1307.351
0.08187928,-1678.6947,1609.5251,-1430.0397,715.12195,-1417.1664,1307.2448
0.08189091,-1678.4021,1609.3926,-1429.816,714.8978,-1417.0111,1307.1393
0.08190254,-1678.1113,1609.2604,-1429.5931,714.6747,-1416.8575,1307.0343
0.08191417,-1677.8221,1609.1285,-1429.3712,714.45264,-1416.7052,1306.9298
0.0819258,-1677.5347,1608.9978,-1429.1503,714.23145,-1416.5546,1306.8258
0.081937425,-1677.2491,1608.8672,-1428.9302,714.0112,-1416.4049,1306.7225
0.081949055,-1676.9655,1608.7372,-1428.7113,713.79193,-1416.2572,1306.6196
0.081960686,-1676.6833,1608.608,-1428.4932,713.5736,-1416.1106,1306.5172
0.081972316,-1676.4032,1608.4791,-1428.2759,713.35657,-1415.9657,1306.4155
0.081983946,-1676.1248,1608.351,-1428.0596,713.1401,-1415.822,1306.3145
0.08199557,-1675.8483,1608.2231,-1427.8444,712.9249,-1415.68,1306.2139
0.0820072,-1675.5736,1608.0966,-1427.6301,712.71063,-1415.5393,1306.1141
0.08201883,-1675.3005,1607.9701,-1427.4169,712.4974,-1415.4,1306.0146
0.08203046,-1675.0295,1607.8442,-1427.2046,712.28546,-1415.2625,1305.9158
0.08204209,-1674.7605,1607.7194,-1426.9933,712.0743,-1415.1262,1305.8176
0.08205372,-1674.4929,1607.5947,-1426.7831,711.86426,-1414.9915,1305.7201
0.082065344,-1674.2274,1607.4708,-1426.5736,711.6554,-1414.8582,1305.6232
0.082076974,-1673.9636,1607.3479,-1426.3654,711.4474,-1414.7264,1305.5269
0.082088605,-1673.7021,1607.2255,-1426.1582,711.24066,-1414.5962,1305.4312
0.082100235,-1673.4423,1607.1034,-1425.9518,711.03503,-1414.4673,1305.336
0.082111865,-1673.1842,1606.982,-1425.7467,710.8305,-1414.34,1305.2418
0.08212349,-1672.928,1606.8617,-1425.5424,710.6269,-1414.2142,1305.1478
0.08213512,-1672.674,1606.742,-1425.3392,710.4246,-1414.09,1305.0548
0.08214675,-1672.4218,1606.6226,-1425.1372,710.2235,-1413.9672,1304.9624
0.08215838,-1672.1714,1606.5042,-1424.936,710.0234,-1413.8458,1304.8706
0.08217001,-1671.9231,1606.3866,-1424.7361,709.82446,-1413.726,1304.7794
0.08218163,-1671.6765,1606.2694,-1424.5372,709.62665,-1413.6078,1304.689
0.08219326,-1671.4319,1606.153,-1424.3391,709.4301,-1413.491,1304.5989
0.08220489,-1671.1893,1606.0375,-1424.1422,709.23474,-1413.3759,1304.5099
0.08221652,-1670.9487,1605.9227,-1423.9467,709.0406,-1413.2622,1304.4214
0.082228154,-1670.7102,1605.8086,-1423.7518,708.8474,-1413.15,1304.3337
0.08223978,-1670.4734,1605.6951,-1423.5582,708.6556,-1413.0392,1304.2467
0.08225141,-1670.2388,1605.5824,-1423.3657,708.465,-1412.9303,1304.1603
0.08226304,-1670.0059,1605.4703,-1423.1743,708.27563,-1412.8228,1304.0746
0.08227467,-1669.7753,1605.3594,-1422.984,708.0875,-1412.7167,1303.9895
0.0822863,-1669.5466,1605.2488,-1422.7946,707.90045,-1412.6122,1303.9054
0.08229792,-1669.3197,1605.1392,-1422.6066,707.7147,-1412.5092,1303.8221
0.08230955,-1669.0951,1605.03,-1422.4196,707.5304,-1412.4078,1303.7391
0.08232118,-1668.8723,1604.922,-1422.2336,707.3472,-1412.308,1303.6573
0.08233281,-1668.6517,1604.8151,-1422.049,707.1653,-1412.2096,1303.5758
0.08234444,-1668.4331,1604.7084,-1421.8652,706.98456,-1412.1128,1303.4952
0.08235607,-1668.2163,1604.6027,-1421.6827,706.8053,-1412.0178,1303.4155
0.082367696,-1668.0018,1604.4977,-1421.5012,706.62714,-1411.9241,1303.3365
0.082379326,-1667.7892,1604.3938,-1421.321,706.4503,-1411.832,1303.2583
0.08239096,-1667.5789,1604.2905,-1421.1418,706.275,-1411.7415,1303.1808
0.08240259,-1667.3704,1604.1881,-1420.964,706.1009,-1411.6526,1303.104
0.08241422,-1667.1638,1604.0864,-1420.7872,705.92804,-1411.5653,1303.0281
0.08242584,-1666.9596,1603.9857,-1420.6116,705.7565,-1411.4795,1302.953
0.08243747,-1666.7573,1603.8857,-1420.4371,705.58636,-1411.3951,1302.8785
0.0824491,-1666.557,1603.7866,-1420.2638,705.4175,-1411.3126,1302.8048
0.08246073,-1666.359,1603.6885,-1420.0917,705.2501,-1411.2316,1302.732
0.08247236,-1666.1631,1603.591,-1419.9208,705.0839,-1411.152,1302.66
0.082483985,-1665.9691,1603.4946,-1419.751,704.91925,-1411.0742,1302.5891
0.082495615,-1665.7772,1603.3988,-1419.5824,704.756,-1410.9978,1302.5186
0.082507245,-1665.5874,1603.3042,-1419.4149,704.59393,-1410.923,1302.4489
0.082518876,-1665.3999,1603.2102,-1419.2487,704.4333,-1410.8499,1302.3801
0.082530506,-1665.2145,1603.1173,-1419.0836,704.274,-1410.7783,1302.3123
